code_muni,ano,serie,value
2515401,2021,PIB,90035
2515401,2023,PIB,112003
2515500,2021,PIB,148076
2515500,2023,PIB,187052
2515609,2021,PIB,37107
2515609,2023,PIB,47507
2515708,2021,PIB,33251
2515708,2023,PIB,40406
2515807,2021,PIB,71258
2515807,2023,PIB,74715
2515906,2021,PIB,67798
2515906,2023,PIB,79579
2515930,2021,PIB,55027
2515930,2023,PIB,71175
2515971,2021,PIB,113089
2515971,2023,PIB,135262
2516003,2021,PIB,353670
2516003,2023,PIB,428475
2516102,2021,PIB,253441
2516102,2023,PIB,319643
2516151,2021,PIB,38789
2516151,2023,PIB,47775
2516201,2021,PIB,1320173
2516201,2023,PIB,1714770
2516300,2021,PIB,201613
2516300,2023,PIB,255601
2516409,2021,PIB,91865
2516409,2023,PIB,106670
2516508,2021,PIB,139501
2516508,2023,PIB,169781
2516607,2021,PIB,140211
2516607,2023,PIB,167333
2516706,2021,PIB,169461
2516706,2023,PIB,222479
2516755,2021,PIB,34675
2516755,2023,PIB,40231
2516805,2021,PIB,87702
2516805,2023,PIB,121796
2516904,2021,PIB,193071
2516904,2023,PIB,245510
2517001,2021,PIB,91270
2517001,2023,PIB,118557
2517100,2021,PIB,37673
2517100,2023,PIB,46408
2517209,2021,PIB,52851
2517209,2023,PIB,59242
2517407,2021,PIB,27048
2517407,2023,PIB,35337
2600054,2021,PIB,1724258
2600054,2023,PIB,2129775
2600104,2021,PIB,541816
2600104,2023,PIB,651001
2600203,2021,PIB,209815
2600203,2023,PIB,271668
2600302,2021,PIB,352858
2600302,2023,PIB,368076
2600401,2021,PIB,259866
2600401,2023,PIB,263642
2600500,2021,PIB,401111
2600500,2023,PIB,489637
2600609,2021,PIB,144945
2600609,2023,PIB,199751
2600708,2021,PIB,413314
2600708,2023,PIB,472449
2600807,2021,PIB,222589
2600807,2023,PIB,302022
2600906,2021,PIB,294407
2600906,2023,PIB,307792
2601003,2021,PIB,142260
2601003,2023,PIB,186927
2601052,2021,PIB,161884
2601052,2023,PIB,203113
2601102,2021,PIB,1272092
2601102,2023,PIB,1777713
2601201,2021,PIB,1215383
2601201,2023,PIB,1503621
2601300,2021,PIB,146943
2601300,2023,PIB,197017
2601409,2021,PIB,503988
2601409,2023,PIB,645437
2601508,2021,PIB,99499
2601508,2023,PIB,110733
2601607,2021,PIB,366293
2601607,2023,PIB,715390
2601706,2021,PIB,2765036
2601706,2023,PIB,3429628
2601805,2021,PIB,105307
2601805,2023,PIB,125498
2601904,2021,PIB,962826
2601904,2023,PIB,1089685
2602001,2021,PIB,317010
2602001,2023,PIB,388247
2602100,2021,PIB,643151
2602100,2023,PIB,801671
2602209,2021,PIB,366988
2602209,2023,PIB,419042
2602308,2021,PIB,539340
2602308,2023,PIB,736191
2602407,2021,PIB,183679
2602407,2023,PIB,226948
2602506,2021,PIB,83879
2602506,2023,PIB,95683
2602605,2021,PIB,461357
2602605,2023,PIB,530035
2602704,2021,PIB,133152
2602704,2023,PIB,163217
2602803,2021,PIB,549015
2602803,2023,PIB,647063
2602902,2021,PIB,13706389
2602902,2023,PIB,15897620
2603009,2021,PIB,440863
2603009,2023,PIB,536175
2603108,2021,PIB,254369
2603108,2023,PIB,290338
2603207,2021,PIB,423727
2603207,2023,PIB,503212
2603306,2021,PIB,115299
2603306,2023,PIB,134331
2603405,2021,PIB,50300
2603405,2023,PIB,62249
2603454,2021,PIB,2229680
2603454,2023,PIB,2436552
2603504,2021,PIB,181161
2603504,2023,PIB,209246
2603603,2021,PIB,285369
2603603,2023,PIB,427495
2603702,2021,PIB,253171
2603702,2023,PIB,364996
2603801,2021,PIB,244054
2603801,2023,PIB,266090
2603900,2021,PIB,193546
2603900,2023,PIB,212891
2603926,2021,PIB,83423
2603926,2023,PIB,107059
2604007,2021,PIB,1744915
2604007,2023,PIB,1937470
2604106,2021,PIB,8663525
2604106,2023,PIB,11238434
2604155,2021,PIB,101521
2604155,2023,PIB,125631
2604205,2021,PIB,360566
2604205,2023,PIB,390075
2604304,2021,PIB,125401
2604304,2023,PIB,133554
2604403,2021,PIB,168758
2604403,2023,PIB,190273
2604502,2021,PIB,251193
2604502,2023,PIB,325129
2604601,2021,PIB,250915
2604601,2023,PIB,294987
2604700,2021,PIB,192016
2604700,2023,PIB,211880
2604809,2021,PIB,121502
2604809,2023,PIB,147761
2604908,2021,PIB,109260
2604908,2023,PIB,163890
2605004,2021,PIB,283576
2605004,2023,PIB,355809
2605103,2021,PIB,593880
2605103,2023,PIB,759609
2605152,2021,PIB,246023
2605152,2023,PIB,311854
2605202,2021,PIB,1306431
2605202,2023,PIB,1582303
2605301,2021,PIB,325117
2605301,2023,PIB,440315
2605400,2021,PIB,247550
2605400,2023,PIB,274542
2605459,2021,PIB,229561
2605459,2023,PIB,304923
2605509,2021,PIB,132503
2605509,2023,PIB,171423
2605608,2021,PIB,192902
2605608,2023,PIB,245679
2605707,2021,PIB,445213
2605707,2023,PIB,583259
2605806,2021,PIB,131441
2605806,2023,PIB,152032
2605905,2021,PIB,274258
2605905,2023,PIB,248184
2606002,2021,PIB,3077112
2606002,2023,PIB,3834635
2606101,2021,PIB,554616
2606101,2023,PIB,626114
2606200,2021,PIB,10662964
2606200,2023,PIB,13893623
2606309,2021,PIB,78432
2606309,2023,PIB,91071
2606408,2021,PIB,1359681
2606408,2023,PIB,1637743
2606507,2021,PIB,195800
2606507,2023,PIB,236013
2606606,2021,PIB,330119
2606606,2023,PIB,425355
2606705,2021,PIB,85527
2606705,2023,PIB,99153
2606804,2021,PIB,3471427
2606804,2023,PIB,3770816
2606903,2021,PIB,112369
2606903,2023,PIB,122068
2607000,2021,PIB,196880
2607000,2023,PIB,276204
2607109,2021,PIB,50497
2607109,2023,PIB,65457
2607208,2021,PIB,14929346
2607208,2023,PIB,17972323
2607307,2021,PIB,340374
2607307,2023,PIB,412535
2607406,2021,PIB,71286
2607406,2023,PIB,82430
2607505,2021,PIB,283413
2607505,2023,PIB,390249
2607604,2021,PIB,299232
2607604,2023,PIB,298295
2607653,2021,PIB,522657
2607653,2023,PIB,586823
2607703,2021,PIB,139873
2607703,2023,PIB,170269
2607752,2021,PIB,2383641
2607752,2023,PIB,3258624
2607802,2021,PIB,160857
2607802,2023,PIB,223249
2607901,2021,PIB,16133556
2607901,2023,PIB,20281298
2607950,2021,PIB,111801
2607950,2023,PIB,129334
2608008,2021,PIB,154862
2608008,2023,PIB,192384
2608057,2021,PIB,153793
2608057,2023,PIB,183614
2608107,2021,PIB,316644
2608107,2023,PIB,354879
2608206,2021,PIB,181310
2608206,2023,PIB,164491
2608255,2021,PIB,129270
2608255,2023,PIB,142790
2608305,2021,PIB,214224
2608305,2023,PIB,247150
2608404,2021,PIB,132840
2608404,2023,PIB,146166
2608453,2021,PIB,300635
2608453,2023,PIB,327921
2608503,2021,PIB,482859
2608503,2023,PIB,551074
2608602,2021,PIB,139223
2608602,2023,PIB,150180
2608701,2021,PIB,135443
2608701,2023,PIB,168831
2608750,2021,PIB,456844
2608750,2023,PIB,713609
2608800,2021,PIB,585576
2608800,2023,PIB,706467
2608909,2021,PIB,838343
2608909,2023,PIB,991140
2609006,2021,PIB,283578
2609006,2023,PIB,359208
2609105,2021,PIB,216295
2609105,2023,PIB,271714
2609154,2021,PIB,139153
2609154,2023,PIB,183154
2609204,2021,PIB,92490
2609204,2023,PIB,110045
2609303,2021,PIB,163406
2609303,2023,PIB,221207
2609402,2021,PIB,892506
2609402,2023,PIB,1118309
2609501,2021,PIB,688468
2609501,2023,PIB,777087
2609600,2021,PIB,5788250
2609600,2023,PIB,7024917
2609709,2021,PIB,398794
2609709,2023,PIB,582870
2609808,2021,PIB,186448
2609808,2023,PIB,192309
2609907,2021,PIB,780513
2609907,2023,PIB,1016704
2610004,2021,PIB,924146
2610004,2023,PIB,1156052
2610103,2021,PIB,79959
2610103,2023,PIB,91362
2610202,2021,PIB,229556
2610202,2023,PIB,239945
2610301,2021,PIB,285773
2610301,2023,PIB,306364
2610400,2021,PIB,213190
2610400,2023,PIB,268156
2610509,2021,PIB,264547
2610509,2023,PIB,293500
2610608,2021,PIB,926328
2610608,2023,PIB,1151981
2610707,2021,PIB,5591652
2610707,2023,PIB,6999013
2610806,2021,PIB,306398
2610806,2023,PIB,426036
2610905,2021,PIB,869651
2610905,2023,PIB,1082144
2611002,2021,PIB,1675876
2611002,2023,PIB,1568603
2611101,2021,PIB,7994040
2611101,2023,PIB,10577530
2611200,2021,PIB,102107
2611200,2023,PIB,132807
2611309,2021,PIB,532583
2611309,2023,PIB,635845
2611408,2021,PIB,291696
2611408,2023,PIB,320399
2611507,2021,PIB,192325
2611507,2023,PIB,211463
2611533,2021,PIB,67064
2611533,2023,PIB,75902
2611606,2021,PIB,54970302
2611606,2023,PIB,66351305
2611705,2021,PIB,260563
2611705,2023,PIB,289327
2611804,2021,PIB,576407
2611804,2023,PIB,601649
2611903,2021,PIB,379871
2611903,2023,PIB,374545
2612000,2021,PIB,176225
2612000,2023,PIB,204199
2612109,2021,PIB,80938
2612109,2023,PIB,76619
2612208,2021,PIB,1002105
2612208,2023,PIB,1389969
2612307,2021,PIB,171051
2612307,2023,PIB,251854
2612406,2021,PIB,248264
2612406,2023,PIB,269694
2612455,2021,PIB,133592
2612455,2023,PIB,156125
2612471,2021,PIB,113554
2612471,2023,PIB,143723
2612505,2021,PIB,1925734
2612505,2023,PIB,2125695
2612554,2021,PIB,111830
2612554,2023,PIB,133150
2612604,2021,PIB,564000
2612604,2023,PIB,781893
2612703,2021,PIB,122262
2612703,2023,PIB,151435
2612802,2021,PIB,114824
2612802,2023,PIB,122739
2612901,2021,PIB,117017
2612901,2023,PIB,129076
2613008,2021,PIB,1485706
2613008,2023,PIB,1909078
2613107,2021,PIB,447679
2613107,2023,PIB,575982
2613206,2021,PIB,390211
2613206,2023,PIB,374387
2613305,2021,PIB,185467
2613305,2023,PIB,258411
2613404,2021,PIB,291007
2613404,2023,PIB,389471
2613503,2021,PIB,341544
2613503,2023,PIB,529903
2613602,2021,PIB,441117
2613602,2023,PIB,471426
2613701,2021,PIB,1444200
2613701,2023,PIB,1791059
2613800,2021,PIB,209528
2613800,2023,PIB,384212
2613909,2021,PIB,1693347
2613909,2023,PIB,2003113
2614006,2021,PIB,161153
2614006,2023,PIB,195989
2614105,2021,PIB,367389
2614105,2023,PIB,404067
2614204,2021,PIB,722495
2614204,2023,PIB,861417
2614303,2021,PIB,90987
2614303,2023,PIB,106462
2614402,2021,PIB,56661
2614402,2023,PIB,63051
2614501,2021,PIB,915558
2614501,2023,PIB,1131954
2614600,2021,PIB,314903
2614600,2023,PIB,358223
2614709,2021,PIB,149159
2614709,2023,PIB,221749
2614808,2021,PIB,251978
2614808,2023,PIB,262198
2614857,2021,PIB,395834
2614857,2023,PIB,432297
2615003,2021,PIB,334642
2615003,2023,PIB,402088
2615102,2021,PIB,75618
2615102,2023,PIB,91621
2615201,2021,PIB,95262
2615201,2023,PIB,125359
2615300,2021,PIB,746607
2615300,2023,PIB,905265
2615409,2021,PIB,764572
2615409,2023,PIB,812755
2615508,2021,PIB,176619
2615508,2023,PIB,198570
2615607,2021,PIB,419024
2615607,2023,PIB,654211
2615706,2021,PIB,157358
2615706,2023,PIB,202205
2615805,2021,PIB,227130
2615805,2023,PIB,275931
2615904,2021,PIB,89139
2615904,2023,PIB,95042
2616001,2021,PIB,247349
2616001,2023,PIB,291065
2616100,2021,PIB,80931
2616100,2023,PIB,103221
2616183,2021,PIB,74060
2616183,2023,PIB,93452
2616209,2021,PIB,194511
2616209,2023,PIB,228836
2616308,2021,PIB,519426
2616308,2023,PIB,615581
2616407,2021,PIB,4551843
2616407,2023,PIB,6095992
2616506,2021,PIB,141411
2616506,2023,PIB,201330
2700102,2021,PIB,202705
2700102,2023,PIB,246052
2700201,2021,PIB,250500
2700201,2023,PIB,276952
2700300,2021,PIB,5916238
2700300,2023,PIB,6880940
2700409,2021,PIB,1500460
2700409,2023,PIB,1637107
2700508,2021,PIB,262047
2700508,2023,PIB,358501
2700607,2021,PIB,238456
2700607,2023,PIB,304436
2700706,2021,PIB,229982
2700706,2023,PIB,308733
2700805,2021,PIB,191336
2700805,2023,PIB,187160
2700904,2021,PIB,151407
2700904,2023,PIB,196377
2701001,2021,PIB,506081
2701001,2023,PIB,565491
2701100,2021,PIB,775435
2701100,2023,PIB,849267
2701209,2021,PIB,140487
2701209,2023,PIB,195083
2701308,2021,PIB,207919
2701308,2023,PIB,223748
2701357,2021,PIB,87777
2701357,2023,PIB,109805
2701407,2021,PIB,734766
2701407,2023,PIB,884685
2701506,2021,PIB,106142
2701506,2023,PIB,113470
2701605,2021,PIB,166521
2701605,2023,PIB,235141
2701704,2021,PIB,248032
2701704,2023,PIB,250653
2701803,2021,PIB,90803
2701803,2023,PIB,97601
2701902,2021,PIB,175489
2701902,2023,PIB,289693
2702009,2021,PIB,211514
2702009,2023,PIB,234385
2702108,2021,PIB,397415
2702108,2023,PIB,367109
2702207,2021,PIB,96056
2702207,2023,PIB,115662
2702306,2021,PIB,1782568
2702306,2023,PIB,2400819
2702355,2021,PIB,480753
2702355,2023,PIB,450187
2702405,2021,PIB,673915
2702405,2023,PIB,911191
2702504,2021,PIB,105272
2702504,2023,PIB,140027
2702553,2021,PIB,154359
2702553,2023,PIB,177063
2702603,2021,PIB,427598
2702603,2023,PIB,500385
2702702,2021,PIB,164034
2702702,2023,PIB,218958
2702801,2021,PIB,297791
2702801,2023,PIB,251580
2702900,2021,PIB,549600
2702900,2023,PIB,602812
2703007,2021,PIB,196489
2703007,2023,PIB,223883
2703106,2021,PIB,311967
2703106,2023,PIB,328695
2703205,2021,PIB,571877
2703205,2023,PIB,697572
2703304,2021,PIB,174776
2703304,2023,PIB,210039
2703403,2021,PIB,74960
2703403,2023,PIB,78412
2703502,2021,PIB,194531
2703502,2023,PIB,144753
2703601,2021,PIB,252002
2703601,2023,PIB,329293
2703700,2021,PIB,77897
2703700,2023,PIB,81577
2703759,2021,PIB,382025
2703759,2023,PIB,456621
2703809,2021,PIB,520994
2703809,2023,PIB,541697
2703908,2021,PIB,54801
2703908,2023,PIB,92728
2704005,2021,PIB,550087
2704005,2023,PIB,705482
2704104,2021,PIB,273062
2704104,2023,PIB,333780
2704203,2021,PIB,685194
2704203,2023,PIB,806003
2704302,2021,PIB,27485311
2704302,2023,PIB,33749576
2704401,2021,PIB,283475
2704401,2023,PIB,296433
2704500,2021,PIB,1118908
2704500,2023,PIB,1219926
2704609,2021,PIB,90758
2704609,2023,PIB,134024
2704708,2021,PIB,3409648
2704708,2023,PIB,3185683
2704807,2021,PIB,188010
2704807,2023,PIB,222264
2704906,2021,PIB,50951
2704906,2023,PIB,51607
2705002,2021,PIB,354641
2705002,2023,PIB,400974
2705101,2021,PIB,385920
2705101,2023,PIB,514991
2705200,2021,PIB,221131
2705200,2023,PIB,351253
2705309,2021,PIB,74515
2705309,2023,PIB,90125
2705408,2021,PIB,78347
2705408,2023,PIB,109208
2705507,2021,PIB,588158
2705507,2023,PIB,1080389
2705606,2021,PIB,187256
2705606,2023,PIB,240603
2705705,2021,PIB,271809
2705705,2023,PIB,343111
2705804,2021,PIB,92959
2705804,2023,PIB,100592
2705903,2021,PIB,70179
2705903,2023,PIB,72758
2706000,2021,PIB,108872
2706000,2023,PIB,135134
2706109,2021,PIB,110475
2706109,2023,PIB,150495
2706208,2021,PIB,45927
2706208,2023,PIB,48822
2706307,2021,PIB,1181612
2706307,2023,PIB,1367252
2706406,2021,PIB,266647
2706406,2023,PIB,282237
2706422,2021,PIB,145004
2706422,2023,PIB,119510
2706448,2021,PIB,236831
2706448,2023,PIB,302559
2706505,2021,PIB,337360
2706505,2023,PIB,378391
2706604,2021,PIB,105576
2706604,2023,PIB,108187
2706703,2021,PIB,983959
2706703,2023,PIB,1159276
2706802,2021,PIB,458416
2706802,2023,PIB,480484
2706901,2021,PIB,676236
2706901,2023,PIB,957605
2707008,2021,PIB,59445
2707008,2023,PIB,53808
2707107,2021,PIB,344069
2707107,2023,PIB,358241
2707206,2021,PIB,125628
2707206,2023,PIB,146801
2707305,2021,PIB,412903
2707305,2023,PIB,544520
2707404,2021,PIB,333231
2707404,2023,PIB,451598
2707503,2021,PIB,268907
2707503,2023,PIB,294351
2707602,2021,PIB,189081
2707602,2023,PIB,195018
2707701,2021,PIB,1423072
2707701,2023,PIB,2032761
2707800,2021,PIB,204149
2707800,2023,PIB,247076
2707909,2021,PIB,277405
2707909,2023,PIB,199948
2708006,2021,PIB,646336
2708006,2023,PIB,863267
2708105,2021,PIB,1408592
2708105,2023,PIB,1127361
2708204,2021,PIB,129340
2708204,2023,PIB,123934
2708303,2021,PIB,588009
2708303,2023,PIB,816993
2708402,2021,PIB,332854
2708402,2023,PIB,421128
2708501,2021,PIB,943729
2708501,2023,PIB,1052903
2708600,2021,PIB,1373077
2708600,2023,PIB,1594206
2708709,2021,PIB,243495
2708709,2023,PIB,308510
2708808,2021,PIB,858876
2708808,2023,PIB,736908
2708907,2021,PIB,261004
2708907,2023,PIB,369184
2708956,2021,PIB,121201
2708956,2023,PIB,137332
2709004,2021,PIB,92175
2709004,2023,PIB,92869
2709103,2021,PIB,510846
2709103,2023,PIB,664759
2709152,2021,PIB,1357798
2709152,2023,PIB,941856
2709202,2021,PIB,297000
2709202,2023,PIB,357715
2709301,2021,PIB,1416193
2709301,2023,PIB,1693998
2709400,2021,PIB,594195
2709400,2023,PIB,596814
2800100,2021,PIB,37967
2800100,2023,PIB,49412
2800209,2021,PIB,287874
2800209,2023,PIB,362299
2800308,2021,PIB,18405678
2800308,2023,PIB,22291877
2800407,2021,PIB,140122
2800407,2023,PIB,203787
2800506,2021,PIB,252263
2800506,2023,PIB,353834
2800605,2021,PIB,2581592
2800605,2023,PIB,2478982
2800670,2021,PIB,333080
2800670,2023,PIB,436636
2800704,2021,PIB,95886
2800704,2023,PIB,122926
2801009,2021,PIB,237677
2801009,2023,PIB,354386
2801108,2021,PIB,84436
2801108,2023,PIB,95135
2801207,2021,PIB,2895222
2801207,2023,PIB,2967957
2801306,2021,PIB,385290
2801306,2023,PIB,595061
2801405,2021,PIB,379818
2801405,2023,PIB,723769
2801504,2021,PIB,422601
2801504,2023,PIB,464417
2801603,2021,PIB,64293
2801603,2023,PIB,84949
2801702,2021,PIB,250777
2801702,2023,PIB,589914
2801900,2021,PIB,69489
2801900,2023,PIB,82671
2802007,2021,PIB,188619
2802007,2023,PIB,240797
2802106,2021,PIB,2126563
2802106,2023,PIB,1473225
2802205,2021,PIB,114918
2802205,2023,PIB,169357
2802304,2021,PIB,324741
2802304,2023,PIB,551019
2802403,2021,PIB,179511
2802403,2023,PIB,217566
2802502,2021,PIB,43532
2802502,2023,PIB,50397
2802601,2021,PIB,100982
2802601,2023,PIB,139799
2802700,2021,PIB,101815
2802700,2023,PIB,118392
2802809,2021,PIB,229670
2802809,2023,PIB,322888
2802908,2021,PIB,2213275
2802908,2023,PIB,2942686
2803005,2021,PIB,535797
2803005,2023,PIB,865772
2803104,2021,PIB,81127
2803104,2023,PIB,101138
2803203,2021,PIB,880245
2803203,2023,PIB,562366
2803302,2021,PIB,527939
2803302,2023,PIB,549070
2803401,2021,PIB,210654
2803401,2023,PIB,298620
2803500,2021,PIB,1798319
2803500,2023,PIB,2177825
2803609,2021,PIB,1162007
2803609,2023,PIB,638033
2803708,2021,PIB,89535
2803708,2023,PIB,136318
2803807,2021,PIB,52760
2803807,2023,PIB,67244
2803906,2021,PIB,173218
2803906,2023,PIB,224467
2804003,2021,PIB,448414
2804003,2023,PIB,320963
2804102,2021,PIB,206468
2804102,2023,PIB,280140
2804201,2021,PIB,218953
2804201,2023,PIB,337201
2804300,2021,PIB,96660
2804300,2023,PIB,112544
2804409,2021,PIB,330966
2804409,2023,PIB,382705
2804458,2021,PIB,109900
2804458,2023,PIB,209605
2804508,2021,PIB,790790
2804508,2023,PIB,1048320
2804607,2021,PIB,415736
2804607,2023,PIB,540610
2804706,2021,PIB,91165
2804706,2023,PIB,115910
2804805,2021,PIB,3232698
2804805,2023,PIB,2852077
2804904,2021,PIB,236643
2804904,2023,PIB,219432
2805000,2021,PIB,48012
2805000,2023,PIB,74512
2805109,2021,PIB,98936
2805109,2023,PIB,128570
2805208,2021,PIB,91574
2805208,2023,PIB,141417
2805307,2021,PIB,137922
2805307,2023,PIB,155336
2805406,2021,PIB,416245
2805406,2023,PIB,763539
2805505,2021,PIB,322302
2805505,2023,PIB,388823
2805604,2021,PIB,366553
2805604,2023,PIB,637808
2805703,2021,PIB,554299
2805703,2023,PIB,614880
2805802,2021,PIB,328904
2805802,2023,PIB,419339
2805901,2021,PIB,222401
2805901,2023,PIB,240563
2806008,2021,PIB,339443
2806008,2023,PIB,372071
2806107,2021,PIB,468956
2806107,2023,PIB,391878
2806206,2021,PIB,217519
2806206,2023,PIB,320943
2806305,2021,PIB,192690
2806305,2023,PIB,238278
2806404,2021,PIB,106773
2806404,2023,PIB,160615
2806503,2021,PIB,55084
2806503,2023,PIB,59186
2806602,2021,PIB,167665
2806602,2023,PIB,227942
2806701,2021,PIB,1031740
2806701,2023,PIB,1392938
2806800,2021,PIB,135227
2806800,2023,PIB,161345
2806909,2021,PIB,56034
2806909,2023,PIB,61511
2807006,2021,PIB,49842
2807006,2023,PIB,79123
2807105,2021,PIB,790408
2807105,2023,PIB,925387
2807204,2021,PIB,176736
2807204,2023,PIB,201981
2807303,2021,PIB,44121
2807303,2023,PIB,53467
2807402,2021,PIB,655791
2807402,2023,PIB,1150010
2807501,2021,PIB,146965
2807501,2023,PIB,208833
2807600,2021,PIB,401569
2807600,2023,PIB,721872
2900108,2021,PIB,70037
2900108,2023,PIB,84854
2900207,2021,PIB,208481
2900207,2023,PIB,224239
2900306,2021,PIB,144341
2900306,2023,PIB,186446
2900355,2021,PIB,240507
2900355,2023,PIB,275494
2900405,2021,PIB,158357
2900405,2023,PIB,174798
2900504,2021,PIB,77947
2900504,2023,PIB,102934
2900603,2021,PIB,53699
2900603,2023,PIB,75418
2900702,2021,PIB,4533420
2900702,2023,PIB,5705227
2900801,2021,PIB,347521
2900801,2023,PIB,439082
2900900,2021,PIB,62839
2900900,2023,PIB,79711
2901007,2021,PIB,463246
2901007,2023,PIB,608765
2901106,2021,PIB,437827
2901106,2023,PIB,521349
2901155,2021,PIB,167876
2901155,2023,PIB,198616
2901205,2021,PIB,224788
2901205,2023,PIB,299895
2901304,2021,PIB,134354
2901304,2023,PIB,178408
2901353,2021,PIB,223255
2901353,2023,PIB,252206
2901403,2021,PIB,190379
2901403,2023,PIB,229298
2901502,2021,PIB,78771
2901502,2023,PIB,118552
2901601,2021,PIB,160611
2901601,2023,PIB,197870
2901700,2021,PIB,124246
2901700,2023,PIB,138793
2901809,2021,PIB,82589
2901809,2023,PIB,108500
2901908,2021,PIB,148460
2901908,2023,PIB,191758
2901957,2021,PIB,74216
2901957,2023,PIB,90729
2902005,2021,PIB,145622
2902005,2023,PIB,174004
2902054,2021,PIB,298903
2902054,2023,PIB,325622
2902104,2021,PIB,490958
2902104,2023,PIB,642812
2902203,2021,PIB,103680
2902203,2023,PIB,138749
2902252,2021,PIB,101344
2902252,2023,PIB,135073
2902302,2021,PIB,79992
2902302,2023,PIB,107370
2902401,2021,PIB,136886
2902401,2023,PIB,180021
2902500,2021,PIB,263675
2902500,2023,PIB,362686
2902609,2021,PIB,194474
2902609,2023,PIB,226704
2902658,2021,PIB,113493
2902658,2023,PIB,152081
2902708,2021,PIB,430282
2902708,2023,PIB,558493
2902807,2021,PIB,376926
2902807,2023,PIB,589439
2902906,2021,PIB,573207
2902906,2023,PIB,540750
2903003,2021,PIB,115644
2903003,2023,PIB,143356
2903102,2021,PIB,77839
2903102,2023,PIB,107927
2903201,2021,PIB,7007583
2903201,2023,PIB,9499499
2903235,2021,PIB,112747
2903235,2023,PIB,137538
2903276,2021,PIB,345869
2903276,2023,PIB,289668
2903300,2021,PIB,79870
2903300,2023,PIB,112869
2903409,2021,PIB,373616
2903409,2023,PIB,432368
2903508,2021,PIB,169334
2903508,2023,PIB,217596
2903607,2021,PIB,145254
2903607,2023,PIB,234654
2903706,2021,PIB,111525
2903706,2023,PIB,144910
2903805,2021,PIB,155182
2903805,2023,PIB,187249
2903904,2021,PIB,1357111
2903904,2023,PIB,1554154
2903953,2021,PIB,69906
2903953,2023,PIB,92366
2904001,2021,PIB,117753
2904001,2023,PIB,146376
2904050,2021,PIB,270624
2904050,2023,PIB,265009
2904100,2021,PIB,188737
2904100,2023,PIB,221071
2904209,2021,PIB,109884
2904209,2023,PIB,132225
2904308,2021,PIB,144196
2904308,2023,PIB,168676
2904407,2021,PIB,126161
2904407,2023,PIB,146903
2904506,2021,PIB,96352
2904506,2023,PIB,141253
2904605,2021,PIB,1781802
2904605,2023,PIB,1931839
2904704,2021,PIB,209117
2904704,2023,PIB,237932
2904753,2021,PIB,154805
2904753,2023,PIB,191820
2904803,2021,PIB,77336
2904803,2023,PIB,97532
2904852,2021,PIB,141050
2904852,2023,PIB,186028
2904902,2021,PIB,479138
2904902,2023,PIB,521416
2905008,2021,PIB,363603
2905008,2023,PIB,429993
2905107,2021,PIB,92224
2905107,2023,PIB,127401
2905156,2021,PIB,102468
2905156,2023,PIB,114113
2905206,2021,PIB,1098344
2905206,2023,PIB,1216743
2905305,2021,PIB,217329
2905305,2023,PIB,277214
2905404,2021,PIB,1508842
2905404,2023,PIB,1442325
2905503,2021,PIB,101885
2905503,2023,PIB,138755
2905602,2021,PIB,354111
2905602,2023,PIB,470760
2905701,2021,PIB,33990890
2905701,2023,PIB,27418878
2905800,2021,PIB,468117
2905800,2023,PIB,557662
2905909,2021,PIB,295119
2905909,2023,PIB,383421
2906006,2021,PIB,2072121
2906006,2023,PIB,1617786
2906105,2021,PIB,84823
2906105,2023,PIB,110069
2906204,2021,PIB,258494
2906204,2023,PIB,305656
2906303,2021,PIB,394907
2906303,2023,PIB,510979
2906402,2021,PIB,67739
2906402,2023,PIB,84961
2906501,2021,PIB,6824935
2906501,2023,PIB,5750026
2906600,2021,PIB,140513
2906600,2023,PIB,170088
2906709,2021,PIB,244448
2906709,2023,PIB,289057
2906808,2021,PIB,352265
2906808,2023,PIB,510493
2906824,2021,PIB,152935
2906824,2023,PIB,203667
2906857,2021,PIB,129342
2906857,2023,PIB,164342
2906873,2021,PIB,579390
2906873,2023,PIB,801016
2906899,2021,PIB,86125
2906899,2023,PIB,123402
2906907,2021,PIB,357855
2906907,2023,PIB,413319
2907004,2021,PIB,117844
2907004,2023,PIB,140042
2907103,2021,PIB,288403
2907103,2023,PIB,377035
2907202,2021,PIB,874879
2907202,2023,PIB,1135276
2907301,2021,PIB,316840
2907301,2023,PIB,431938
2907400,2021,PIB,80904
2907400,2023,PIB,93082
2907509,2021,PIB,695021
2907509,2023,PIB,928641
2907558,2021,PIB,78181
2907558,2023,PIB,105134
2907608,2021,PIB,154454
2907608,2023,PIB,180701
2907707,2021,PIB,105377
2907707,2023,PIB,137581
2907806,2021,PIB,399480
2907806,2023,PIB,503222
2907905,2021,PIB,155100
2907905,2023,PIB,214616
2908002,2021,PIB,190857
2908002,2023,PIB,256643
2908101,2021,PIB,559255
2908101,2023,PIB,733217
2908200,2021,PIB,375845
2908200,2023,PIB,430602
2908309,2021,PIB,200105
2908309,2023,PIB,236507
2908408,2021,PIB,883550
2908408,2023,PIB,1122063
2908507,2021,PIB,2761495
2908507,2023,PIB,2634469
2908606,2021,PIB,288432
2908606,2023,PIB,365282
2908705,2021,PIB,170758
2908705,2023,PIB,203311
2908804,2021,PIB,50705
2908804,2023,PIB,63627
2908903,2021,PIB,225909
2908903,2023,PIB,325844
2909000,2021,PIB,70616
