code_amc,solo_dominante,pct_dominante,area_mapeada_km2,pct_solo_agua_dunas,pct_solo_argissolos,pct_solo_gleissolos,pct_solo_latossolos,pct_solo_luvissolos,pct_solo_neossolos,pct_solo_plintossolos,pct_solo_nitossolos,pct_solo_vertissolos,pct_solo_dunas,pct_solo_chernossolos,pct_solo_planossolos,pct_solo_cambissolos,pct_solo_espodossolos
4045,NEOSSOLOS,38.82054055895509,1203.4424376270638,0,0,0,28.750272544448627,32.42918689659628,38.82054055895509,0,0,0,0,0,0,0,0
4046,PLINTOSSOLOS,57.2765300183264,914.4115372004046,0,0,0,23.721095784446188,0,0,57.2765300183264,0,0,0,19.002374197227414,0,0,0
4047,NEOSSOLOS,87.56316442065744,219.5618727160242,0,0,0,12.436835579342537,0,87.56316442065744,0,0,0,0,0,0,0,0
4048,NEOSSOLOS,97.0812544329529,846.8203349516739,0,0.16901901936149863,0,2.033648224733738,0,97.0812544329529,0.7160783229518648,0,0,0,0,0,0,0
4049,PLINTOSSOLOS,41.65828963660889,1239.7263979401366,0,40.21273350231431,0,6.8925666721513625,0,11.236410188925428,41.65828963660889,0,0,0,0,0,0,0
4050,LATOSSOLOS,51.072785705482076,946.7496741225101,0,0,0,51.072785705482076,0,48.927214294517924,0,0,0,0,0,0,0,0
4051,NEOSSOLOS,80.66387008455519,1047.4355124952015,0,3.233163375944786,0,16.10296653950004,0,80.66387008455519,0,0,0,0,0,0,0,0
4052,ARGISSOLOS,54.37869388318805,3410.165058267428,0,54.37869388318805,0,34.62560694663994,0,10.995699170172015,0,0,0,0,0,0,0,0
4053,NEOSSOLOS,100,269.1394905609601,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4054,NEOSSOLOS,99.42573524989564,656.3795773289168,0,0,0,0.5742647501043496,0,99.42573524989564,0,0,0,0,0,0,0,0
4055,LATOSSOLOS,77.53187659798188,490.76448592144965,0,0,0,77.53187659798188,0,22.468123402018122,0,0,0,0,0,0,0,0
4056,LATOSSOLOS,63.773011373180815,224.49898481181464,0,0,0,63.773011373180815,0,36.226988626819185,0,0,0,0,0,0,0,0
4057,LATOSSOLOS,71.95179191547068,978.1497099974264,0,0,0,71.95179191547068,0,28.048208084529314,0,0,0,0,0,0,0,0
