serie,code_amc,ano,value
area_plantada_ha,3012,2016,12209
area_plantada_ha,3012,2017,11469
area_plantada_ha,3012,2018,11400
area_plantada_ha,3012,2019,10302
area_plantada_ha,3012,2020,10135
area_plantada_ha,3012,2021,9897
area_plantada_ha,3012,2022,9267
area_plantada_ha,3012,2023,9135
area_plantada_ha,3012,2024,9183
area_plantada_ha,3013,1988,3846
area_plantada_ha,3013,1989,5923
area_plantada_ha,3013,1990,4183
area_plantada_ha,3013,1991,4689
area_plantada_ha,3013,1992,4189
area_plantada_ha,3013,1993,4116
area_plantada_ha,3013,1994,4140
area_plantada_ha,3013,1995,2840
area_plantada_ha,3013,1996,1218
area_plantada_ha,3013,1997,1698
area_plantada_ha,3013,1998,1941
area_plantada_ha,3013,1999,1305
area_plantada_ha,3013,2000,1369
area_plantada_ha,3013,2001,1397
area_plantada_ha,3013,2002,1180
area_plantada_ha,3013,2003,1590
area_plantada_ha,3013,2004,1265
area_plantada_ha,3013,2005,1379
area_plantada_ha,3013,2006,1532
area_plantada_ha,3013,2007,1574
area_plantada_ha,3013,2008,1588
area_plantada_ha,3013,2009,1617
area_plantada_ha,3013,2010,1633
area_plantada_ha,3013,2011,1610
area_plantada_ha,3013,2012,1644
area_plantada_ha,3013,2013,1474
area_plantada_ha,3013,2014,1492
area_plantada_ha,3013,2015,1504
area_plantada_ha,3013,2016,1473
area_plantada_ha,3013,2017,1481
area_plantada_ha,3013,2018,1483
area_plantada_ha,3013,2019,1474
area_plantada_ha,3013,2020,1399
area_plantada_ha,3013,2021,1323
area_plantada_ha,3013,2022,1291
area_plantada_ha,3013,2023,1312
area_plantada_ha,3013,2024,1336
area_plantada_ha,3014,1988,39613
area_plantada_ha,3014,1989,39765
area_plantada_ha,3014,1990,29633
area_plantada_ha,3014,1991,30154
area_plantada_ha,3014,1992,31299
area_plantada_ha,3014,1993,50390
area_plantada_ha,3014,1994,54250
area_plantada_ha,3014,1995,67196
area_plantada_ha,3014,1996,19515
area_plantada_ha,3014,1997,20189
area_plantada_ha,3014,1998,24819
area_plantada_ha,3014,1999,24301
area_plantada_ha,3014,2000,26054
