code_amc,ano,pop_rural,pop_urbana,pop_total,tx_urbanizacao
9016,2000,7823,6445,14268,0.45171012054948134
9016,2007,8001,7866,15867,0.49574588769143507
9016,2010,8183,8336,16519,0.5046310309340759
9016,2022,3817,13283,17100,0.7767836257309941
9017,1960,2469,1563,4032,0.38764880952380953
9017,1970,2173,1442,3615,0.3988934993084371
9017,1980,1909,1492,3401,0.43869450161717144
9017,1991,1503,1822,3325,0.5479699248120301
9017,1996,1480,2020,3500,0.5771428571428572
9017,2000,1516,2130,3646,0.5842018650575974
9017,2007,1542,2199,3741,0.5878107457898958
9017,2010,1542,2271,3813,0.5955940204563336
9017,2022,1605,2219,3824,0.5802824267782427
9018,1940,4194,2349,6543,0.35900962861072905
9018,1950,3786,2270,6056,0.3748348745046235
9018,1960,1554,982,2536,0.3872239747634069
9018,1970,1250,1141,2391,0.47720618987871183
9018,1980,1018,1170,2188,0.5347349177330896
9018,1991,1090,1555,2645,0.5879017013232514
9018,1996,1146,1687,2833,0.5954818213907519
9018,2000,1417,1849,3266,0.5661359461114513
9018,2007,2139,2059,4198,0.4904716531681753
9018,2010,2227,2099,4326,0.48520573277854834
9018,2022,2170,2170,4340,0.5
9019,1940,7978,10324,18302,0.5640913561359414
9019,1950,6165,14051,20216,0.6950435298773249
9019,1960,14671,9302,23973,0.38801985567096314
9019,1970,7788,20257,28045,0.7223034408985559
9019,1980,8651,28174,36825,0.7650780719619823
9019,1991,9513,44356,53869,0.8234049267667861
9019,1996,10985,45764,56749,0.8064283071067332
9019,2000,8148,50854,59002,0.8619029863394462
9019,2007,9467,51901,61368,0.8457339329943945
9019,2010,9649,54760,64409,0.8501917433898989
9019,2022,7854,57224,65078,0.8793140539045453
9020,1970,3454,929,4383,0.21195528177047684
9020,1980,2833,1461,4294,0.34024219841639497
9020,1991,2412,2005,4417,0.45392800543355216
9020,1996,1979,2707,4686,0.5776781903542467
9020,2000,2133,2935,5068,0.5791239147592738
9020,2007,1948,3680,5628,0.6538734896943852
9020,2010,1737,3587,5324,0.6737415477084898
9020,2022,1996,3979,5975,0.6659414225941422
9021,1940,11235,2534,13769,0.1840366039654296
9021,1950,15665,3126,18791,0.16635623436751637
9021,1960,5106,3218,8324,0.3865929841422393
9021,1970,6109,2627,8736,0.30070970695970695
9021,1980,5826,3004,8830,0.34020385050962626
9021,1991,5405,4873,10278,0.4741194784977622
9021,1996,5456,5875,11331,0.5184891006972023
9021,2000,5643,6330,11973,0.5286895514908544
9021,2007,5532,7057,12589,0.5605687504964652
9021,2010,5661,8213,13874,0.5919705924751334
9021,2022,2693,11837,14530,0.8146593255333792
9022,1940,5434,1544,6978,0.22126683863571223
9022,1950,8501,2037,10538,0.19330043651546783
9022,1960,4513,2852,7365,0.3872369314324508
9022,1970,8984,1705,10689,0.15950977640565067
9022,1980,9203,2081,11284,0.18442041829138603
9022,1991,8086,2379,10465,0.22732919254658385
9022,1996,7729,2482,10211,0.24307119772794045
9022,2000,8375,2988,11363,0.26295872568863854
9022,2007,8806,2800,11606,0.24125452352231605
9022,2010,8354,3051,11405,0.2675142481367821
9022,2022,7973,3123,11096,0.28145277577505406
9023,1970,857,1013,1870,0.5417112299465241
9023,1980,675,1188,1863,0.6376811594202898
9023,1991,808,1340,2148,0.6238361266294227
9023,1996,856,1496,2352,0.6360544217687075
9023,2000,835,1565,2400,0.6520833333333333
9023,2007,1042,1731,2773,0.6242336819329246
9023,2010,1086,1843,2929,0.6292249914646637
9023,2022,971,2066,3037,0.6802765887388871
9024,1960,2589,1636,4225,0.3872189349112426
9024,1970,4519,1244,5763,0.21585979524553184
9024,1980,4297,1735,6032,0.28763262599469497
9024,1991,3321,1855,5176,0.35838485316846985
9024,1996,3157,2066,5223,0.39555810836683897
9024,2000,2979,2540,5519,0.4602283022286646
9024,2007,2967,2587,5554,0.46579042131796905
9024,2010,2942,2703,5645,0.4788308237378211
9024,2022,2929,2905,5834,0.49794309221803223
9025,1960,3379,2142,5521,0.3879731932620902
9025,1970,3599,3033,6632,0.4573281061519904
9025,1980,3886,3857,7743,0.49812734082397003
9025,1991,3944,3181,7125,0.4464561403508772
9025,1996,4082,3503,7585,0.46183256427158864
9025,2000,4485,3796,8281,0.45839874411302983
9025,2007,4255,4343,8598,0.5051174691788788
9025,2010,2913,5435,8348,0.6510541447053186
9025,2022,784,7537,8321,0.9057805552217282
9026,1940,3647,554,4201,0.13187336348488454
9026,1950,4223,868,5091,0.1704969554115105
9026,1960,4340,2729,7069,0.38605177535719337
9026,1970,4475,2234,6709,0.3329855418095096
9026,1980,5107,2642,7749,0.3409472189959995
9026,1991,7684,3923,11607,0.33798569828551733
9026,1996,7745,4159,11904,0.34937836021505375
9026,2000,8471,4681,13152,0.3559154501216545
9026,2007,11790,5299,17089,0.310082509216455
9026,2010,10246,5585,15831,0.35278883203840566
9026,2022,11055,5494,16549,0.3319838056680162
9027,1940,25754,4422,30176,0.14654029692470838
9027,1950,30056,5746,35802,0.16049382716049382
9027,1960,27297,17244,44541,0.38714891897353
9027,1970,25260,16380,41640,0.39337175792507206
9027,1980,26317,26284,52601,0.4996863177506131
9027,1991,23793,41045,64838,0.6330392670964557
9027,1996,24004,48048,72052,0.6668517182035196
9027,2000,21341,55472,76813,0.7221694244463828
9027,2007,20384,62777,83161,0.7548851023917461
9027,2010,19258,67709,86967,0.7785596835581312
9027,2022,16905,86535,103440,0.8365719257540604
9028,1940,17937,2200,20137,0.10925162635943785
9028,1950,21968,2959,24927,0.11870662334015325
9028,1960,12201,7705,19906,0.3870692253591882
9028,1970,17724,3962,21686,0.1826985151710781
9028,1980,18990,7485,26475,0.2827195467422096
9028,1991,18754,12131,30885,0.3927796665047758
9028,1996,18944,13593,32537,0.41777053815656023
9028,2000,19895,15559,35454,0.4388503412873019
9028,2007,19399,18032,37431,0.4817397344447116
9028,2010,19501,19409,38910,0.4988177846312002
9028,2022,16548,24130,40678,0.5931953390038842
9029,1960,2469,1554,4023,0.3862788963460104
9029,1970,2947,2078,5025,0.4135323383084577
9029,1980,2677,2055,4732,0.4342772612003381
9029,1991,2396,2438,4834,0.5043442283822921
9029,1996,2241,2598,4839,0.536887786732796
9029,2000,2536,2638,5174,0.5098569771936606
9029,2007,2253,2483,4736,0.5242820945945946
9029,2010,2220,2752,4972,0.5534995977473853
9029,2022,2054,2691,4745,0.5671232876712329
9030,1940,8871,1980,10851,0.1824716615980094
9030,1950,9567,2738,12305,0.22251117431938236
9030,1960,8768,5538,14306,0.3871103033692157
9030,1970,10137,3735,13872,0.26924740484429066
9030,1980,11866,4737,16603,0.28530988375594774
9030,1991,13246,7078,20324,0.34825821688643965
9030,1996,12095,8079,20174,0.400465946267473
9030,2000,16323,9159,25482,0.35943018601365667
9030,2007,18859,9272,28131,0.32960079627457256
9030,2010,18550,11869,30419,0.3901837667247444
9030,2022,17952,16459,34411,0.47830635552584927
9031,1940,8041,2457,10498,0.23404457991998476
9031,1950,8336,2441,10777,0.22650088150691286
9031,1960,7258,4578,11836,0.38678607637715445
9031,1970,6159,3084,9243,0.3336579032781564
9031,1980,6070,4401,10471,0.42030369592207045
9031,1991,6814,6190,13004,0.47600738234389417
9031,1996,6917,6746,13663,0.4937422235233843
9031,2000,7344,7212,14556,0.49546578730420443
9031,2007,8075,7375,15450,0.4773462783171521
9031,2010,8961,7903,16864,0.46863140417457305
9031,2022,5728,10481,16209,0.6466160774878155
9032,1940,10243,3764,14007,0.26872278146640965
9032,1950,9980,2597,12577,0.20648803371233204
9032,1960,5078,3193,8271,0.38604763631967115
9032,1970,4715,2263,6978,0.324304958440814
9032,1980,5235,2562,7797,0.32858791843016544
9032,1991,7224,3325,10549,0.3151957531519575
9032,1996,6958,3507,10465,0.3351170568561873
9032,2000,9154,3866,13020,0.29692780337941627
9032,2007,9569,3970,13539,0.29322697392717334
9032,2010,8626,4312,12938,0.33328180553408565
9032,2022,8831,4576,13407,0.3413142388304617
9033,1940,30876,3328,34204,0.09729856157174599
9033,1950,33580,4711,38291,0.12303152176751717
9033,1960,28946,18268,47214,0.38691913415512347
9033,1970,38526,12605,51131,0.24652363536797636
9033,1980,38930,19398,58328,0.33256754903305447
9033,1991,39606,32538,72144,0.4510146373918829
9033,1996,39699,35617,75316,0.472900844442084
9033,2000,42807,40527,83334,0.48632010943912446
9033,2007,43876,45104,88980,0.5069004270622611
9033,2010,45994,48867,94861,0.5151432095381664
9033,2022,26135,75444,101579,0.7427125685427106
9034,1940,7151,4007,11158,0.35911453665531456
9034,1950,7969,4149,12118,0.3423832315563624
9034,1960,7514,4736,12250,0.3866122448979592
9034,1970,6053,4574,10627,0.4304130987108309
9034,1980,6699,6576,13275,0.49536723163841806
9034,1991,2924,16020,18944,0.8456503378378378
9034,1996,2065,19245,21310,0.9030971374941342
9034,2000,2347,21213,23560,0.9003820033955857
9034,2007,2053,21870,23923,0.9141830038038707
9034,2010,5645,21257,26902,0.7901643000520407
9034,2022,1691,22284,23975,0.929468196037539
9035,1960,2538,1609,4147,0.3879913190258018
9035,1970,3791,883,4674,0.18891741548994437
9035,1980,3553,867,4420,0.19615384615384615
9035,1991,3608,1360,4968,0.27375201288244766
9035,1996,3643,1718,5361,0.3204626002611453
9035,2000,3636,2166,5802,0.3733195449844881
9035,2007,3902,2393,6295,0.3801429706115965
9035,2010,3338,3063,6401,0.47851898140915483
9035,2022,3087,3751,6838,0.5485522082480258
9036,1960,1620,1025,2645,0.387523629489603
9036,1970,1556,1076,2632,0.4088145896656535
9036,1980,1389,1050,2439,0.43050430504305043
9036,1991,1526,1024,2550,0.4015686274509804
9036,1996,1544,1316,2860,0.46013986013986014
9036,2000,1877,1331,3208,0.4149002493765586
9036,2007,2011,1647,3658,0.4502460360852925
9036,2010,1856,1600,3456,0.46296296296296297
9036,2022,2145,1434,3579,0.40067057837384745
9037,1960,3000,1900,4900,0.3877551020408163
9037,1970,4240,2019,6259,0.32257549129253876
9037,1980,5649,2658,8307,0.3199711087035031
9037,1991,5655,4327,9982,0.4334802644760569
9037,1996,6109,4647,10756,0.4320379323168464
9037,2000,6614,4867,11481,0.42391777719710827
9037,2007,6387,5341,11728,0.45540586630286495
9037,2010,6416,5626,12042,0.46719813984387976
9037,2022,5515,6018,11533,0.5218069886412902
9038,1940,3629,4769,8398,0.5678733031674208
9038,1950,3004,5009,8013,0.6251091975539748
9038,1960,4925,3110,8035,0.38705662725575607
9038,1970,2995,6238,9233,0.6756200584858659
9038,1980,2894,8472,11366,0.7453809607601619
9038,1991,3578,11105,14683,0.756316828985902
9038,1996,3621,10878,14499,0.750258638526795
9038,2000,3788,11666,15454,0.7548854665458781
9038,2007,3936,11214,15150,0.7401980198019802
9038,2010,4302,12041,16343,0.7367680352444471
9038,2022,1788,13931,15719,0.8862523061263439
9039,1970,7566,570,8136,0.0700589970501475
9039,1980,7415,1207,8622,0.13999072141034563
9039,1991,6737,2495,9232,0.2702556325823224
9039,1996,7029,3003,10032,0.2993421052631579
9039,2000,7367,3633,11000,0.3302727272727273
9039,2007,6654,4256,10910,0.39010082493125575
9039,2010,6401,4600,11001,0.4181438051086265
9039,2022,5780,5270,11050,0.47692307692307695
9040,1960,2226,1394,3620,0.3850828729281768
9040,1970,5317,1413,6730,0.2099554234769688
9040,1980,5642,2957,8599,0.34387719502267705
9040,1991,4559,5030,9589,0.5245593909688184
9040,1996,4406,5682,10088,0.5632434575733545
9040,2000,5119,6468,11587,0.5582117890739622
9040,2007,5687,7512,13199,0.5691340253049474
9040,2010,5584,8043,13627,0.5902252880311147
9040,2022,5166,9170,14336,0.6396484375
9041,1940,5565,1054,6619,0.1592385556730624
9041,1950,5430,1207,6637,0.1818592737682688
9041,1960,2941,1859,4800,0.38729166666666665
9041,1970,3271,2188,5459,0.40080600842645175
9041,1980,3875,2196,6071,0.3617196507988799
9041,1991,4313,2369,6682,0.3545345704878779
9041,1996,4168,2660,6828,0.38957234915055655
9041,2000,4338,2763,7101,0.38910012674271227
9041,2007,4071,3154,7225,0.43653979238754326
9041,2010,4056,3288,7344,0.4477124183006536
9041,2022,4184,3638,7822,0.46509844029659936
9042,1940,5749,4774,10523,0.4536729069656942
9042,1950,6619,6086,12705,0.4790240062967336
9042,1960,9291,5874,15165,0.3873392680514342
9042,1970,9057,7254,16311,0.4447305499356263
9042,1980,9381,8199,17580,0.466382252559727
9042,1991,12287,9124,21411,0.4261360982672458
9042,1996,9400,13062,22462,0.5815154483127059
9042,2000,10176,14552,24728,0.5884826916855387
9042,2007,10712,14793,25505,0.5800039207998432
9042,2010,10504,15040,25544,0.5887879736924523
9042,2022,10581,13191,23772,0.5548965169106512
9043,1970,7756,318,8074,0.03938568243745356
9043,1980,7823,930,8753,0.10624928595909974
9043,1991,7116,1468,8584,0.17101584342963652
9043,1996,6071,1874,7945,0.23587161736941473
9043,2000,5884,2395,8279,0.2892861456697669
9043,2007,5432,3085,8517,0.362216742984619
9043,2010,5053,3455,8508,0.406088387400094
9043,2022,4604,4628,9232,0.5012998266897747
9044,1940,4926,1335,6261,0.21322472448490656
9044,1950,8503,1629,10132,0.1607777339123569
9044,1960,5035,3174,8209,0.386648800097454
9044,1970,10600,3116,13716,0.22717993584135315
9044,1980,12356,8076,20432,0.3952623335943618
9044,1991,9803,13675,23478,0.5824601754834313
9044,1996,8964,15448,24412,0.6328035392429953
9044,2000,9773,17137,26910,0.636826458565589
9044,2007,10632,18914,29546,0.6401543356122656
9044,2010,10880,21617,32497,0.6651998646028864
9044,2022,12440,28772,41212,0.69814617101815
9045,1940,16451,3407,19858,0.17156813374962232
9045,1950,22061,4091,26152,0.15643163046803304
9045,1960,13400,8472,21872,0.38734455010972935
9045,1970,10497,5680,16177,0.3511157816653273
9045,1980,10332,7161,17493,0.40936374549819926
9045,1991,8624,10982,19606,0.5601346526573497
9045,1996,8050,12309,20359,0.6045974753180412
9045,2000,8671,13524,22195,0.6093264248704663
9045,2007,8513,15287,23800,0.6423109243697479
9045,2010,8553,16027,24580,0.6520341741253052
9045,2022,5973,19023,24996,0.7610417666826692
9046,1970,3128,843,3971,0.21228909594560563
9046,1980,3067,1116,4183,0.26679416686588575
9046,1991,2699,1969,4668,0.4218080548414739
9046,1996,2896,2421,5317,0.4553319541094602
9046,2000,3058,2965,6023,0.4922795948862693
9046,2007,3015,3265,6280,0.5199044585987261
9046,2010,2947,3291,6238,0.5275729400448862
9046,2022,2769,3499,6268,0.5582322910019145
9047,1940,4903,1344,6247,0.21514326876900913
9047,1950,5876,1400,7276,0.19241341396371633
9047,1960,4738,2975,7713,0.38571243355374046
9047,1970,7791,1555,9346,0.16638133961052856
9047,1980,12108,1602,13710,0.11684901531728666
9047,1991,58,67516,67574,0.999141681711901
9047,1996,667,105057,105724,0.9936911202754342
9047,2000,400,131279,131679,0.9969623098595828
9047,2007,3545,145001,148546,0.9761353385483285
9047,2010,5004,155823,160827,0.968885821410584
9047,2022,2744,189586,192330,0.9857328549888213
9048,1960,5652,3549,9201,0.3857189435930877
9048,1970,8684,785,9469,0.08290210159467737
9048,1980,8600,1223,9823,0.1245037157691133
9048,1991,9483,2017,11500,0.1753913043478261
9048,1996,8973,2181,11154,0.19553523399677245
9048,2000,9003,2533,11536,0.2195735090152566
9048,2007,9743,2634,12377,0.21281409065201584
9048,2010,10449,2688,13137,0.20461292532541675
9048,2022,7505,4997,12502,0.39969604863221886
9049,1970,961,350,1311,0.2669717772692601
9049,1980,1288,430,1718,0.25029103608847497
9049,1991,1305,839,2144,0.39132462686567165
9049,1996,1389,933,2322,0.4018087855297158
9049,2000,1530,1100,2630,0.41825095057034223
9049,2007,1621,1153,2774,0.4156452775775054
9049,2010,1777,1197,2974,0.40248823133826495
9049,2022,1515,1263,2778,0.45464362850971923
9050,1960,2037,1283,3320,0.38644578313253014
9050,1970,2107,1848,3955,0.4672566371681416
9050,1980,3153,2251,5404,0.41654330125832717
9050,1991,2425,4881,7306,0.6680810292909937
9050,1996,2410,5514,7924,0.6958606764260474
9050,2000,2531,5398,7929,0.6807920292596796
9050,2007,2232,6157,8389,0.7339372988437239
9050,2010,2362,6471,8833,0.7325936827804823
9050,2022,1724,5672,7396,0.766901027582477
9051,1960,2954,1865,4819,0.387009753060801
9051,1970,2596,772,3368,0.22921615201900236
9051,1980,2645,1344,3989,0.3369265480070193
9051,1991,2043,2387,4430,0.5388261851015801
9051,1996,1975,2753,4728,0.5822758037225042
9051,2000,2111,3133,5244,0.59744469870328
9051,2007,2395,3195,5590,0.5715563506261181
9051,2010,2654,3319,5973,0.5556671689268374
9051,2022,1996,3681,5677,0.6484058481592391
9052,1970,1919,978,2897,0.33759061097687265
9052,1980,1745,1566,3311,0.4729688915735427
9052,1991,2212,2626,4838,0.5427862753203804
9052,1996,2511,3435,5946,0.577699293642785
9052,2000,3107,4148,7255,0.5717436250861475
9052,2007,3585,4642,8227,0.5642396985535432
9052,2010,3463,4906,8369,0.586211016847891
9052,2022,3268,4645,7913,0.587008719828131
9053,1960,2592,1639,4231,0.38737887024344125
9053,1970,8514,784,9298,0.08431920843192084
9053,1980,14933,1808,16741,0.10799832745953049
9053,1991,15473,4682,20155,0.2322996774993798
9053,1996,12909,5840,18749,0.3114832791082191
9053,2000,19662,6360,26022,0.24440857735762048
9053,2007,21714,7255,28969,0.25044012565155854
9053,2010,22342,8538,30880,0.2764896373056995
9053,2022,18631,14808,33439,0.4428362092167828
9054,1960,4762,3010,7772,0.38728769943386515
9054,1970,9070,1942,11012,0.17635306937885942
9054,1980,10773,3583,14356,0.24958205628308722
9054,1991,9817,7849,17666,0.4442997848975433
9054,1996,8742,8870,17612,0.5036338859868271
9054,2000,9475,10498,19973,0.5256095729234467
9054,2007,9565,11518,21083,0.5463169378171987
9054,2010,9671,12312,21983,0.5600691443388073
9054,2022,8745,13049,21794,0.5987427732403414
9055,1940,6753,2852,9605,0.2969286829776158
9055,1950,11459,3039,14498,0.20961511932680368
9055,1960,7046,4447,11493,0.3869311754981293
9055,1970,11839,4085,15924,0.2565310223561919
9055,1980,16749,6114,22863,0.2674189738879412
9055,1991,16398,7078,23476,0.30149940364627703
9055,1996,15353,7853,23206,0.3384038610704128
9055,2000,16952,8712,25664,0.3394638403990025
9055,2007,17027,9493,26520,0.35795625942684767
9055,2010,17191,9955,27146,0.36672069549841596
9055,2022,13779,12797,26576,0.4815246839253462
9056,1940,4367,10314,14681,0.7025406988624753
9056,1950,5230,12654,17884,0.7075598300156565
9056,1960,12530,7931,20461,0.3876154635648307
9056,1970,2983,18326,21309,0.8600122014172416
9056,1980,2321,18988,21309,0.8910788868553193
9056,1991,3147,21944,25091,0.8745765413893428
9056,1996,3151,22835,25986,0.8787423997537135
9056,2000,3818,23567,27385,0.8605806098228957
9056,2007,4070,23559,27629,0.8526910130659814
9056,2010,4061,24390,28451,0.8572633650838284
9056,2022,3978,22640,26618,0.8505522578706138
9057,1940,11797,1509,13306,0.11340748534495716
9057,1950,12802,1908,14710,0.12970768184908227
9057,1960,10136,6409,16545,0.38736778482925355
9057,1970,14583,2057,16640,0.12361778846153847
9057,1980,15153,2321,17474,0.1328259127847087
9057,1991,13662,3330,16992,0.19597457627118645
9057,1996,13973,3847,17820,0.21588103254769922
9057,2000,14932,4270,19202,0.22237266951359233
9057,2007,14613,4406,19019,0.23166307376833692
9057,2010,14514,4872,19386,0.2513153822346023
9057,2022,10966,7347,18313,0.4011904111833124
9058,1940,9010,3820,12830,0.2977396726422447
9058,1950,7358,3845,11203,0.34321163973935553
9058,1960,4462,2811,7273,0.38649800632476283
9058,1970,2850,3089,5939,0.5201212325307291
9058,1980,1816,4082,5898,0.692099016615802
9058,1991,2146,5405,7551,0.7157992318898159
9058,1996,1767,6004,7771,0.7726161369193154
9058,2000,1630,6707,8337,0.8044860261484946
9058,2007,1384,7703,9087,0.84769450863871465
9058,2010,1500,7855,9355,0.8396579369321219
9058,2022,1390,7358,8748,0.8411065386374028
9059,1940,10182,2018,12200,0.16540983606557377
9059,1950,13086,2190,15276,0.14336213668499606
9059,1960,8187,5174,13361,0.3872464635880548
9059,1970,6909,3179,10088,0.3151268834258525
9059,1980,7467,4738,12205,0.3882015567390414
9059,1991,6157,7875,14032,0.5612172177879133
9059,1996,5509,8946,14455,0.6188861985472155
9059,2000,5344,10095,15439,0.6538635922015674
9059,2007,5026,10650,15676,0.6793824955345752
9059,2010,5245,11928,17173,0.6945786991207128
9059,2022,4424,12609,17033,0.7402688898021488
9060,1940,3901,1871,5772,0.32415107415107414
9060,1950,3720,1680,5400,0.3111111111111111
9060,1960,3180,2007,5187,0.38692886061307113
9060,1970,1934,1980,3914,0.5058763413387839
9060,1980,962,2953,3915,0.7542784163473819
9060,1991,1185,4454,5639,0.7898563575101969
9060,1996,1164,5406,6570,0.8228310502283105
9060,2000,1446,5656,7102,0.7963953815826528
9060,2007,1866,6652,8518,0.7809344916647101
9060,2010,2712,6509,9221,0.7058887322416224
9060,2022,1171,8124,9295,0.8740182894029048
9061,1940,4434,1322,5756,0.22967338429464906
9061,1950,5220,1793,7013,0.25566804505917584
9061,1960,4527,2864,7391,0.38749830875388985
9061,1970,6595,1868,8463,0.22072551104809168
9061,1980,10049,2221,12270,0.18101059494702526
9061,1991,13088,3629,16717,0.21708440509660823
9061,1996,13059,4549,17608,0.25834847796456156
9061,2000,13893,4983,18876,0.263986013986014
9061,2007,12998,5565,18563,0.29978990464903305
9061,2010,12671,6694,19365,0.34567518719339013
9061,2022,10207,10072,20279,0.4966714335026382
9062,1940,6726,730,7456,0.0979077253218884
9062,1950,8688,822,9510,0.08643533123028391
9062,1960,5558,3501,9059,0.38646649740589467
9062,1970,5818,1120,6938,0.1614298068607668
9062,1980,6596,1430,8026,0.17817094443060055
9062,1991,8006,1868,9874,0.18918371480656268
9062,1996,8655,2257,10912,0.20683651026392963
9062,2000,11363,2585,13948,0.18533123028391169
9062,2007,10195,2846,13041,0.21823479794494288
9062,2010,10054,2915,12969,0.22476675148430875
9062,2022,10387,3229,13616,0.23714747356051705
9063,1960,1813,1139,2952,0.385840108401084
9063,1970,1612,1510,3122,0.4836643177450352
9063,1980,1491,1484,2975,0.4988235294117647
9063,1991,1615,1748,3363,0.519774011299435
9063,1996,1416,1925,3341,0.5761747979646812
9063,2000,1635,1960,3595,0.545201668984701
9063,2007,1689,2155,3844,0.5606139438085328
9063,2010,1612,2137,3749,0.5700186716457722
9063,2022,1728,2209,3937,0.5610871221742444
9064,1940,3565,1597,5162,0.309376210771019
9064,1950,3418,1673,5091,0.3286191318012178
9064,1960,3625,2284,5909,0.3865290235234388
9064,1970,2958,2457,5415,0.45373961218836567
9064,1980,2564,5383,7947,0.6773625267396501
9064,1991,2901,7723,10624,0.7269390060240963
9064,1996,2402,7755,10157,0.7635128482819731
9064,2000,2588,8082,10670,0.7574507966260544
9064,2007,2953,8699,11652,0.7465671129419842
9064,2010,3199,8211,11410,0.7196319018404908
9064,2022,3166,7926,11092,0.7145690587811035
9065,1940,8248,4133,12381,0.3338179468540506
9065,1950,10617,6742,17359,0.38838642778961924
9065,1960,12277,7755,20032,0.3871305910543131
9065,1970,10209,10200,20409,0.49977950904012935
9065,1980,12396,11733,24129,0.4862613452691782
9065,1991,1325,46233,47558,0.9721392825602422
9065,1996,1599,55954,57553,0.9722169131061804
9065,2000,1531,63116,64647,0.976317539870373
9065,2007,6583,65348,71931,0.9084817394447456
9065,2010,12199,66665,78864,0.8453159870156218
9065,2022,11233,84379,95612,0.8825147471028741
9066,1970,4085,845,4930,0.17139959432048682
9066,1980,4815,1501,6316,0.2376504116529449
9066,1991,4703,3049,7752,0.39331785345717235
9066,1996,4590,3745,8335,0.44931013797240554
9066,2000,5356,3904,9260,0.4215982721382289
9066,2007,5313,4815,10128,0.47541469194312796
9066,2010,5124,5147,10271,0.5011196572875085
9066,2022,4611,5716,10327,0.5535005325844873
9067,1970,597,1386,1983,0.6989409984871406
9067,1980,562,1484,2046,0.7253176930596286
9067,1991,485,1737,2222,0.7817281728172817
9067,1996,535,1947,2482,0.7844480257856568
9067,2000,366,2166,2532,0.8554502369668247
9067,2007,514,2360,2874,0.8211551844119693
9067,2010,1014,2379,3393,0.7011494252873564
9067,2022,879,2364,3243,0.72895467160037
9068,1970,2591,654,3245,0.20154083204930662
9068,1980,2214,881,3095,0.28465266558966074
9068,1991,1928,1204,3132,0.384418901660281
9068,1996,1807,1271,3078,0.4129304743339831
9068,2000,2173,1274,3447,0.3695967507977952
9068,2007,1977,1693,3670,0.46130790190735693
9068,2010,1951,1747,3698,0.4724175229853975
9068,2022,1575,1859,3434,0.5413511939429237
9069,1940,18470,3941,22411,0.1758511445272411
9069,1950,21954,4343,26297,0.16515191846978744
9069,1960,16889,10695,27584,0.3877247679814385
9069,1970,21373,6531,27904,0.23405246559633028
9069,1980,18552,8479,27031,0.3136768894972439
9069,1991,19058,13138,32196,0.40806311343023977
9069,1996,18542,15165,33707,0.44990654760138843
9069,2000,20139,16818,36957,0.4550694049841708
9069,2007,18328,18817,37145,0.5065823125588909
9069,2010,18276,20426,38702,0.52777634230789106
9069,2022,19589,22989,42578,0.5399267227206539
9070,1940,4317,1154,5471,0.21093036008042407
9070,1950,4632,1119,5751,0.19457485654668752
9070,1960,3126,1970,5096,0.38657770800627944
9070,1970,3879,1276,5155,0.2475266731328807
9070,1980,3770,1636,5406,0.3026267110617832
9070,1991,3974,2323,6297,0.36890582817214546
9070,1996,4154,2649,6803,0.3893870351315596
9070,2000,4188,2726,6914,0.39427249059878505
9070,2007,4392,3226,7618,0.42347072722499346
9070,2010,4823,3181,8004,0.3974262868565717
9070,2022,4006,3828,7834,0.4886392647434261
9071,1970,1295,650,1945,0.3341902313624679
9071,1980,958,805,1763,0.4566080544526375
9071,1991,1368,837,2205,0.3795918367346939
9071,1996,1531,913,2444,0.37356792144026185
9071,2000,1575,1063,2638,0.4029567854435178
9071,2007,1765,1087,2852,0.3811360448807854
9071,2010,1830,1127,2957,0.3811295231653703
9071,2022,1346,1928,3274,0.5888821014050092
9072,1940,14222,2781,17003,0.16355937187555136
9072,1950,19984,3941,23925,0.16472309299895507
9072,1960,12289,7753,20042,0.3868376409539966
9072,1970,18197,6635,24832,0.2671955541237113
9072,1980,17980,12801,30781,0.4158734284136318
9072,1991,15695,21882,37577,0.5823242941160817
9072,1996,15575,25165,40740,0.6176975945017182
9072,2000,15672,27500,43172,0.6369869359770222
9072,2007,16394,30871,47265,0.6531471490532106
9072,2010,15812,32228,48040,0.670857618651124
9072,2022,12950,37955,50905,0.7456045575090855
9073,1960,5079,3205,8284,0.3868903911154032
9073,1970,8814,887,9701,0.09143387279661891
9073,1980,8670,1867,10537,0.17718515706557844
9073,1991,8251,3027,11278,0.26839865224330556
9073,1996,8801,3663,12464,0.2938863928112965
9073,2000,8705,4135,12840,0.3220404984423676
9073,2007,8330,4547,12877,0.35311019647433406
9073,2010,8043,4812,12855,0.37432905484247375
9073,2022,5611,6401,12012,0.5328837828837829
9074,1960,2477,1560,4037,0.38642556353728014
9074,1970,3562,2180,5742,0.3796586555207245
9074,1980,5195,4309,9504,0.45338804713804715
9074,1991,6490,8103,14593,0.5552662235318303
9074,1996,7267,9222,16489,0.5592819455394505
9074,2000,8279,10935,19214,0.5691162693869054
9074,2007,8458,12104,20562,0.5886586907888338
9074,2010,8511,13923,22434,0.6206204867611661
9074,2022,4349,19568,23917,0.8181628130618389
10001,1970,6697,1778,8475,0.2097935103244838
10001,1980,6700,2277,8977,0.2536482120975827
10001,1991,5789,2965,8754,0.3387023075165639
10001,1996,8271,4458,12729,0.3502238981852463
10001,2000,5508,3559,9067,0.3925223337377302
10001,2007,5278,3360,8638,0.3889789303079417
10001,2010,4580,3736,8316,0.44925444925444924
10001,2022,3746,3555,7301,0.486919600054787
