code_amc,ano,pib_total,pop_total,pib_percapita
6124,2000,250681.92868813,25861,9693.435237930862
6124,2007,245781.755961508,26279,9352.78191565539
6124,2010,273333.808,27032,10111.490381769756
6125,1970,16152.0919973977,13380,1207.1817636321152
6125,1980,45914.1652786607,14899,3081.6944277240555
6125,1996,39837.1805024262,15643,2546.645816175043
6125,2000,56525.5486796608,14872,3800.803434619473
6125,2007,71855.9803871297,15881,4524.650865004074
6125,2010,83287.549,15465,5385.551180084061
6126,1970,21955.780002012,12008,1828.429380580613
6126,1980,24331.5733501268,12721,1912.70916988655
6126,1996,25245.3442668787,13835,1824.744797027734
6126,2000,52760.4860839257,15174,3477.0321658050416
6126,2007,70618.898489075,16783,4207.763718588751
6126,2010,73002.301,16699,4371.657045332056
6127,1970,10890.0952703127,8206,1327.0893578250916
6127,1980,24031.7610617953,7743,3103.675715071071
6127,1996,15016.7049673813,7227,2077.8614871151653
6127,2000,43584.0289523519,7800,5587.696019532295
6127,2007,32326.1046791827,6936,4660.6263954992355
6127,2010,34065.718,6978,4881.874175981657
6128,1970,4407.8460603707,5465,806.5592059232754
6128,1980,11505.1154602729,5124,2245.33869248105
6128,1996,9704.620313952,5395,1798.817481733457
6128,2000,18398.0068472892,5430,3388.214889003536
6128,2007,21660.7096385357,5319,4072.3274372129536
6128,2010,24205.722,5155,4695.581377303589
6129,1970,12804.5879834623,9632,1329.3799816717503
6129,1980,21848.0681247891,9957,2194.2420533081354
6129,1996,26117.2356635359,10823,2413.1235021284206
6129,2000,31567.4094828012,10198,3095.451018121318
6129,2007,40838.1768330875,10232,3991.221348034353
6129,2010,45191.642,10326,4376.4906062366845
6130,1970,10253.7590312894,6773,1513.916880450229
6130,1980,16458.1884491794,7873,2090.459602334485
6130,1996,25011.1760037085,12182,2053.1255954447956
6130,2000,76740.9706501207,13927,5510.229816193056
6130,2007,89114.7886941623,16140,5521.362372624678
6130,2010,94411.449,17024,5545.785303101504
6131,1970,17559.5891605414,14332,1225.2015880924782
6131,1980,33613.657488563,15039,2235.099241210387
6131,1996,35972.0480966945,14237,2526.6592748960106
6131,2000,53533.2725195449,14880,3597.6661639479103
6131,2007,63367.8192628695,15956,3971.410081653892
6131,2010,76515.958,17032,4492.482268670737
6132,1970,23725.3799073038,19577,1211.9006950658322
6132,1980,43437.5395113655,20607,2107.9021454537537
6132,1996,34090.3580408425,19848,1717.5714450243097
6132,2000,65805.5144554432,20077,3277.6567443065796
6132,2007,85188.99302168921,21033,4050.2540304135987
6132,2010,102587.038,20950,4896.75599045346
6133,1970,5238.9158568872,4026,1301.2707046416294
6133,1980,5259.5304386179,4374,1202.4532324229308
6133,1996,6610.4382962266,3454,1913.8501147152867
6133,2000,12744.6316216222,3425,3721.0603274809346
6133,2007,18767.9889133831,3896,4817.245614318043
6133,2010,19344.245,3854,5019.264400622729
6134,1970,12060.7478853271,16085,749.8133593613367
6134,1980,25680.3465120571,19006,1351.1704994242398
6134,1996,57319.944318489,22242,2577.1038718860264
6134,2000,81314.07203661671,23201,3504.765830637331
6134,2007,98550.25033852429,23974,4110.713703951125
6134,2010,111569.86499999999,25502,4374.945690534076
6135,1970,20273.4233782655,10653,1903.0717523951469
6135,1980,35425.1254936431,10394,3408.228352284308
6135,1996,14915.3233371875,11343,1314.9363781351935
6135,2000,42777.3401173015,11981,3570.4315263585263
6135,2007,52127.5178646896,12881,4046.8533393905445
6135,2010,61013.834,12923,4721.336686527896
6136,1970,21191.511210844,21258,996.8722932940069
6136,1980,77103.5116381333,25481,3025.921731412947
6136,1996,70593.2658691412,33461,2109.717757064678
6136,2000,120518.761138495,36032,3344.7702358596525
6136,2007,191681.649028633,38883,4929.703187218914
6136,2010,223018.037,41049,5432.971253867329
6137,1970,1872.5286567866,1644,1139.007698775304
6137,1980,3610.5469832071,1896,1904.2969320712552
6137,1996,2742.3904522261,1518,1806.5813255771411
6137,2000,5564.4722895634,1308,4254.183707617279
6137,2007,8354.0874803217,1433,5829.788890664131
6137,2010,9167.641,1699,5395.904061212477
6138,1970,119489.638602775,45345,2635.1226949558936
6138,1980,193497.276684497,50906,3801.070142704141
6138,1996,120127.222479347,57061,2105.2421527724186
6138,2000,252140.8967084043,57932,4352.359606234971
6138,2007,282576.3463172898,57942,4876.882853841596
6138,2010,317321.89499999996,61680,5144.6481031128405
6139,1970,7452.6705809755,8987,829.2723468315901
6139,1980,10716.9175446231,10073,1063.9251012233792
6139,1996,14581.2588426202,8669,1682.0000971992386
6139,2000,22170.074313542,8064,2749.2651678499506
6139,2007,28262.0358711153,8057,3507.761681905833
6139,2010,34143.668,8314,4106.767861438537
6140,1970,511.0625346374,3012,169.67547630723772
6140,1980,2482.6607643282,2893,858.1613426644313
6140,1996,4201.1280818266,2858,1469.9538424865639
6140,2000,10083.1600766526,2823,3571.7889042340066
6140,2007,11930.6937762467,3367,3543.419594964865
6140,2010,14477.916,3508,4127.114025085519
6141,1970,10603.9613116909,11198,946.9513584292641
6141,1980,21829.1606411261,12689,1720.3215888664274
6141,1996,21865.1181843647,12675,1725.058633874927
6141,2000,37610.5403995734,12046,3122.243101409049
6141,2007,46272.1532329454,12526,3694.088554442392
6141,2010,46912.512,11976,3917.2104208416836
6142,1970,33463.6584436684,16272,2056.5178492913224
6142,1980,40247.5821489731,17119,2351.0474997939777
6142,1996,28200.9982181913,16593,1699.572001337389
6142,2000,56303.0633368486,16054,3507.1049792480753
6142,2007,65173.691803062204,16189,4025.800963806424
6142,2010,72189.97200000001,15956,4524.315116570569
6143,1970,4821.47310849,7615,633.1547089284308
6143,1980,18471.9650886292,7995,2310.4396608666916
6143,1996,11128.1669668366,7005,1588.60342138995
6143,2000,18924.0967778974,6471,2924.447037227229
6143,2007,23276.6077065919,6480,3592.0690905234414
6143,2010,29599.664,6471,4574.202441662804
6144,1970,6404.9944530733,5579,1148.0542127752824
6144,1980,10957.6152694123,5912,1853.4531917138531
6144,1996,11281.6765572395,6054,1863.5078555070202
6144,2000,19704.5878938508,6170,3193.612300462042
6144,2007,23566.5865289989,6028,3909.5199948571503
6144,2010,24825.698,5369,4623.896070031663
6145,1970,12207.0254745739,8587,1421.5704523784675
6145,1980,35425.0368460385,11670,3035.5644255388606
6145,1996,42040.6261276907,13273,3167.3793511407143
6145,2000,44754.7588539289,14012,3194.0307489244146
6145,2007,68025.8364272526,14292,4759.714275626406
6145,2010,77079.195,14719,5236.714111012977
6146,1970,4403.0297953869,5092,864.695560759407
6146,1980,17161.0112965117,6214,2761.6690210028482
6146,1996,9626.1527281859,5904,1630.4459227957148
6146,2000,17052.8121010158,5930,2875.6850086030017
6146,2007,20318.2265751349,5609,3622.432978273293
6146,2010,23204.216,5331,4352.69480397674
6147,1970,6432.8272669998,9181,700.6673855788912
6147,1980,8826.7925516903,9164,963.2030283380947
6147,1996,13577.5848535318,7514,1806.9716334218526
6147,2000,23119.8065325296,7975,2899.0353018845894
6147,2007,26906.0088775734,7610,3535.61220467456
6147,2010,31400.856,7266,4321.6151940545
6148,1970,148612.975162804,53357,2785.257326364001
6148,1980,264336.412756435,68227,3874.3666401341843
6148,1996,466926.066022586,105625,4420.601808497856
6148,2000,886648.671249503,115844,7653.816091031931
6148,2007,1053944.63625567,122454,8606.861648093734
6148,2010,1246777.191,120310,10363.038741584243
6149,1970,2798.6296622505,5262,531.8566442893386
6149,1980,7930.1866857501,5398,1469.0972000278066
6149,1996,9739.5127556675,4888,1992.5353428125
6149,2000,17372.7177426334,4728,3674.432686682191
6149,2007,21554.3579553375,4644,4641.3346157057495
6149,2010,23823.635,4581,5200.53154333115
6150,1970,9133.1485793049,10975,832.1775470892848
6150,1980,31047.7818096442,14608,2125.395797483858
6150,1996,42128.0374620635,24594,1712.939638207022
6150,2000,110391.653005368,26225,4209.405262359123
6150,2007,145219.25679861,29196,4973.9435812649
6150,2010,192795.7,30879,6243.586256031608
6151,1970,3113.6161546814,4083,762.5804934316435
6151,1980,5661.2253526556,4877,1160.8007694598316
6151,1996,9613.4986200365,4168,2306.501588300504
6151,2000,12349.5912376772,4481,2755.9900106398572
6151,2007,16335.856738249,4578,3568.3391739294448
6151,2010,18885.413,4396,4296.044813466789
6152,1970,10762.4361928582,9104,1182.1656626601714
6152,1980,13049.9432027478,8498,1535.6487647385031
6152,1996,9549.4607761572,7873,1212.9379875723614
6152,2000,19323.5595083923,7184,2689.8050540635163
6152,2007,27285.9008667152,7810,3493.713299195288
6152,2010,33039.34,7564,4367.971972501322
6153,1970,6956.897367082,6007,1158.1317408160478
6153,1980,8441.0502188204,6712,1257.6058132926698
6153,1996,10209.2972644605,5478,1863.690628780668
6153,2000,15426.3525022489,5737,2688.923218101603
6153,2007,21707.2356521783,5942,3653.186747253164
6153,2010,23947.229,6010,3984.563893510815
6154,1970,10331.683067756,8852,1167.1580510343424
6154,1980,15873.823290874,8440,1880.7847501035544
6154,1996,14083.930511062,5198,2709.4902868530207
6154,2000,17799.1299234153,5109,3483.877456139225
6154,2007,24089.0131631999,4913,4903.116866110299
6154,2010,26110.355,4760,5485.368697478992
6155,1970,15290.2683806101,16729,913.9977512469424
6155,1980,34532.5457695772,18030,1915.2826272644036
6155,1996,32269.840983743,16911,1908.2160122844894
6155,2000,55035.4662119663,18401,2990.895397639601
6155,2007,74828.4079195499,18898,3959.5940268573345
6155,2010,94357.223,19096,4941.203550481777
6156,1970,2250.6142781605,3014,746.7200657466822
6156,1980,2655.2239151283,2956,898.2489564033492
6156,1996,5763.8684281776,2798,2059.99586425218
6156,2000,9377.1716167408,2838,3304.147856497815
6156,2007,12344.2778895225,3180,3881.848392931604
6156,2010,14161.303,3233,4380.236003711722
6157,1970,4607.9861642114,3959,1163.9267906570851
6157,1980,9739.976309616,4337,2245.786559745446
6157,1996,10080.0245597732,3906,2580.651448994675
6157,2000,12037.4715446305,3903,3084.1587354933386
6157,2007,16634.1801201757,3986,4173.151058749549
6157,2010,20529.847,4010,5119.662593516209
6158,1970,17761.5093647522,8241,2155.2614203072685
6158,1980,46166.9417141634,9224,5005.0890843629
6158,1996,23626.6066414005,8350,2829.5337295090417
6158,2000,25926.7121020673,8018,3233.563494894899
6158,2007,33411.2543355706,7782,4293.4019963467745
6158,2010,38551.776,7748,4975.706763035622
6159,1970,13901.616635768,7971,1744.0241670766527
6159,1980,8685.5640761059,4237,2049.9325173721736
6159,1996,6522.759709043,4172,1563.461099962368
6159,2000,24370.4772896574,6086,4004.350524097503
6159,2007,24280.931703806302,6568,3696.8531826745284
6159,2010,27746.045,6696,4143.674581839904
6160,1970,6625.3648047461,6652,995.995911717694
6160,1980,11746.1859716397,7267,1616.3734652043072
6160,1996,20935.2342154126,9605,2179.6183462168246
6160,2000,33910.3795206881,10055,3372.4892611325804
6160,2007,40235.2725988465,10908,3688.6021817791075
6160,2010,46854.039,11041,4243.6408839779
6161,1970,6698.1863343942,5662,1183.0071237008476
6161,1980,7837.5165433306,4589,1707.8920338484638
6161,1996,12220.4281174167,4462,2738.778152715531
6161,2000,19590.7626984767,4747,4126.97760658873
6161,2007,22971.1535422696,5085,4517.434324930108
6161,2010,26150.768,5310,4924.815065913372
6162,1970,3914.6270279294,5355,731.0227876618861
6162,1980,9788.0000639913,6530,1498.9280343018836
6162,1996,11181.5259684094,8345,1339.9072460646375
6162,2000,27560.077243507,9106,3026.584366736987
6162,2007,30067.8223457768,9737,3087.996543676368
6162,2010,38300.795,10230,3743.9682306940367
6163,1970,2273.9851495633,3021,752.7259680778882
6163,1980,4444.8307431031,3532,1258.4458502556909
6163,1996,7815.0972154377,3624,2156.483779094288
6163,2000,12671.3344444257,3436,3687.815612463824
6163,2007,13880.9171973413,3130,4434.797826626613
6163,2010,15416.623,3204,4811.680087390761
6164,1970,2124.3459307075,2540,836.3566656328741
6164,1980,3030.3774563261,2591,1169.5783312721344
6164,1996,6525.5561161187,2807,2324.743896016637
6164,2000,8738.809617061,2855,3060.8790252402805
6164,2007,11668.6672664431,3038,3840.904301001679
6164,2010,13322.992,2975,4478.316638655462
6165,1970,6918.792081441,7379,937.632752600759
6165,1980,11920.1037358715,7316,1629.3198108080235
6165,1996,16532.1779805908,7721,2141.1964746264475
6165,2000,29073.2173159286,7307,3978.817204862269
6165,2007,34321.4188446199,7651,4485.873590984172
6165,2010,36474.462,7050,5173.682553191489
6166,1970,12923.5046001024,11997,1077.2280236811202
6166,1980,25060.1083193307,11036,2270.760086927392
6166,1996,24055.0592240906,8718,2759.2405625247306
6166,2000,25797.9019468168,6678,3863.1179914370773
6166,2007,32982.6631781228,6602,4995.85931204526
6166,2010,34480.691,6238,5527.523404937479
6167,1970,9364.9843328416,7612,1230.2922139833945
6167,1980,23217.8216675339,9128,2543.5825665571756
6167,1996,28467.6156223673,11107,2563.033728492599
6167,2000,48897.7977613423,12061,4054.2075915216237
6167,2007,59356.6921475295,13128,4521.381181256056
6167,2010,75342.787,13739,5483.862508188369
6168,1970,8578.0935237317,11199,765.9695976186892
6168,1980,25152.7875126197,12328,2040.2974945343688
6168,1996,16633.2948122832,9848,1689.0023164381803
6168,2000,24133.8264416892,9388,2570.710102438134
6168,2007,36052.3599488581,9549,3775.511566536611
6168,2010,41182.989,10262,4013.1542584291565
6169,1970,8673.9128188256,10834,800.6196066850287
6169,1980,14835.3981790731,13210,1123.0430112848676
6169,1996,21286.3974794291,13798,1542.716153024286
6169,2000,40777.2452851694,13584,3001.858457388796
6169,2007,51487.1105752189,14021,3672.142541560438
6169,2010,60438.421,14103,4285.501028150039
6170,1970,2412.9802090085,2924,825.23262961987
6170,1980,6324.4841094445,2656,2381.2063665077185
6170,1996,8645.0744184513,2135,4049.215184286323
6170,2000,9170.2988051888,2051,4471.13544865373
6170,2007,12124.7550954465,2457,4934.7802586269845
6170,2010,14940.385,2504,5966.607428115016
7001,1970,281234.076781937,70059,4014.2462322033853
7001,1980,1930863.51700028,165743,11649.743983156332
7001,1996,2263209.163556294,314462,7197.083156490431
7001,2000,2170763.809056129,351276,6179.6530621395395
7001,2007,2441434.778177277,92217,26474.88834138258
7001,2010,2977432.3850000002,394895,7539.807759024551
7002,1970,19250.8554769843,19623,981.0352890477653
7002,1980,64864.2506062816,24489,2648.7096494867737
7002,1996,89011.0912778286,31806,2798.5628899524804
7002,2000,136971.57436248,32922,4160.487648456352
7002,2007,177117.884109572,34047,5202.158313788939
7002,2010,197718.437,35088,5634.930375057
7003,1970,13031.8627710638,9337,1395.7226915565811
7003,1980,25806.1318677339,11491,2245.76902512696
7003,1996,24925.3966504056,13886,1795.0019192284028
7003,2000,46574.2485745879,15269,3050.2487769066674
7003,2007,64028.6810383707,16471,3887.3584505112435
7003,2010,80530.294,17586,4579.227453656317
7004,1970,16432.5372549945,17068,962.7687634751874
7004,1980,54617.2078243521,15573,3507.17317307854
7004,1996,65314.3089104214,18264,3576.122914499639
7004,2000,77434.3557609831,20036,3864.7612178570125
7004,2007,104407.7020594,21456,4866.130782037659
7004,2010,125572.207,22679,5536.937563384628
7005,1970,85216.0000129627,34826,2446.9074832872766
7005,1980,132820.01239873,37009,3588.8570995900996
7005,1996,123532.1940426455,38756,3187.434050021816
7005,2000,152337.3120473671,42411,3591.9292647512934
7005,2007,172068.13461715612,43732,3934.604742914939
7005,2010,207704.752,47188,4401.643468678477
7006,1970,11127.1511681001,25581,434.9771771275595
7006,1980,89700.4012729983,36647,2447.6874307036946
7006,1996,55575.9269776198,35965,1545.278103089665
7006,2000,115260.746854818,36641,3145.67688804394
7006,2007,147228.984409187,37992,3875.262802937118
7006,2010,178223.842,40235,4429.572312663105
7007,1970,8429.7876742164,9383,898.4107081121604
7007,1980,14935.2701272001,10257,1456.1051113581068
7007,1996,30297.6319458086,11462,2643.31111026074
7007,2000,36038.5959855093,12535,2875.0375736345673
7007,2007,54769.8144730489,14016,3907.6637038419594
7007,2010,63412.715,13759,4608.817137873392
7008,1970,86368.6809180873,35057,2463.6643442989216
7008,1980,149777.472844636,37654,3977.7307283326077
7008,1996,100071.929825496,36972,2706.6950618169426
7008,2000,126424.824144182,37189,3399.522013073274
7008,2007,157838.725427204,34740,4543.429056626482
7008,2010,187555.292,37415,5012.836883602833
7009,1970,33980.4853598142,28754,1181.7655060100924
7009,1980,55655.1777501595,24765,2247.332031098708
7009,1996,57558.2307301218,21648,2658.824405493431
7009,2000,68038.4676178283,22131,3074.3512547028286
7009,2007,79500.9992691096,21782,3649.848465205656
7009,2010,93535.103,22353,4184.454122489152
7010,1970,37186.7057150009,16001,2324.0238556965755
7010,1980,62277.202629833,19397,3210.661578070475
7010,1996,60564.5762411694,20342,2977.316696547508
7010,2000,90254.1740463061,21309,4235.495520498667
7010,2007,90270.1652926877,20149,4480.13128654959
7010,2010,112976.09,21939,5149.555130133553
7011,1970,10424.9523130507,9761,1068.020931569583
7011,1980,20210.5313848683,9284,2176.9206575687526
7011,1996,20366.9030230522,8433,2415.1432495022177
7011,2000,28826.2115401277,9082,3173.9937833217023
7011,2007,39842.2011924016,9836,4050.6507922327773
7011,2010,42085.047,10202,4125.176141932954
7012,1970,162751.43586071,55079,2954.872743889867
7012,1980,643976.309213913,73254,8791.005395117169
7012,1996,972924.705412447,104177,9339.150728207253
7012,2000,1268612.5128067369,117501,10796.610350607541
7012,2007,1515896.354175448,133120,11387.442564418929
7012,2010,1690576.403,143946,11744.518104011226
7013,1970,71469.4741051127,38919,1836.364606107883
7013,1980,162614.023105705,47920,3393.4478945263986
7013,1996,186366.469080646,63841,2919.22853778365
7013,2000,299222.563836206,70898,4220.465511526503
7013,2007,321984.549411811,75878,4243.450663061902
7013,2010,413682.269,77302,5351.507968745957
7014,1970,171562.824629964,40162,4271.7699474618785
7014,1980,206778.408908926,47205,4380.434464758521
7014,1996,277001.240817644,58722,4717.162917094854
7014,2000,292308.968835593,61600,4745.275468110276
7014,2007,368057.015424288,64863,5674.375459418898
7014,2010,415858.39,68793,6045.068393586556
7015,1970,10331.0477244898,7792,1325.8531473934547
7015,1980,12611.7974024318,10016,1259.1650761213857
7015,1996,19954.0881132751,10915,1828.134504193779
7015,2000,35692.323315968,10939,3262.850655084377
7015,2007,47967.2100733426,12694,3778.730902264266
7015,2010,51450.754,12776,4027.1410457107077
7016,1970,82055.5458513006,28892,2840.0784248684963
7016,1980,141936.229205212,32446,4374.537052493743
7016,1996,164523.039613329,38518,4271.3287193864935
7016,2000,143762.352740303,39139,3673.1227864867014
7016,2007,171887.717215994,41748,4117.268305451615
7016,2010,201230.67,40732,4940.358195030934
7017,1970,14622.1772709062,12638,1157.000891826729
7017,1980,42479.3278012255,10979,3869.143619749112
7017,1996,21718.0010879023,14184,1531.1619492316906
7017,2000,35336.7680078289,10626,3325.500471280717
7017,2007,38313.3153764102,9649,3970.7032206871386
7017,2010,46140.909,11353,4064.2040870254555
7018,1970,28791.0554803311,17785,1618.8392173365812
7018,1980,65409.9306185719,24155,2707.9250928822976
7018,1996,65457.2342634866,21546,3038.0225686200038
7018,2000,80298.4493372323,20208,3973.59705746399
7018,2007,99040.4391029351,20545,4820.658997465811
7018,2010,104620.593,20253,5165.683750555473
7019,1970,77441.2222327506,45361,1707.2203485979278
7019,1980,240166.145091849,51702,4645.200284164036
7019,1996,247576.142839305,67485,3668.609955387197
7019,2000,429416.403372862,68698,6250.784642534893
7019,2007,634117.382503179,70963,8935.887469571171
7019,2010,784639.472,72432,10832.773801634636
7020,1970,6246.21852357,10329,604.726355268661
7020,1980,25067.8292522746,11858,2114.001454905937
7020,1996,20666.739443212,10780,1917.137239630056
7020,2000,33729.9888670619,11305,2983.634574706935
7020,2007,41812.6626700291,11548,3620.7709274358417
7020,2010,48656.103,12003,4053.661834541365
7021,1970,79849.9779437695,44289,1802.9302522922058
7021,1980,120769.525422584,48824,2473.5688477507783
7021,1996,134106.811964756,52432,2557.7283331697436
7021,2000,244158.326410979,57371,4255.779512488522
7021,2007,293841.123233746,56629,5188.880665979374
7021,2010,337154.124,58668,5746.814686029863
7022,1970,31987.8640322972,22121,1446.0405963698386
7022,1980,65836.3483938845,25806,2551.2031463180847
7022,1996,46816.30228251,25790,1815.288960159364
7022,2000,90601.3971027272,31731,2855.295991387829
7022,2007,120248.449109924,33381,3602.302181178635
7022,2010,167560.671,35158,4765.932959781558
7023,1970,53400.8714065735,43933,1215.5070540726447
7023,1980,94846.7520728995,43644,2173.1910932292985
7023,1996,101826.748115026,41101,2477.476171261673
7023,2000,142928.723484769,42657,3350.6510885615257
7023,2007,192974.879826123,43397,4446.733180314838
7023,2010,310635.842,45503,6826.711249807705
7024,1970,52831.6876563232,35249,1498.813800570887
7024,1980,97816.8350937039,34922,2801.008965514687
7024,1996,74556.496302333,37369,1995.1429340451446
7024,2000,117086.406189117,37544,3118.6449549626304
7024,2007,149001.326830952,39023,3818.2950268034747
7024,2010,187373.427,37826,4953.561756463808
7025,1970,78092.0323890836,33438,2335.427728604689
7025,1980,192228.875959017,33079,5811.205778863236
7025,1996,99325.3191848275,34314,2894.600430868669
7025,2000,150397.595000239,38908,3865.467127589159
7025,2007,177363.267064441,39111,4534.869143321342
7025,2010,203313.91,37566,5412.1788319224825
7026,1970,10196.3885584108,9929,1026.9300592618388
7026,1980,22331.8788715758,8733,2557.1829693777395
7026,1996,16082.4352655548,8170,1968.4743287092776
7026,2000,31155.7452295385,8916,3494.3635295579297
7026,2007,55157.5561449059,9341,5904.887714902677
7026,2010,55379.978,8844,6261.869968340118
7027,1970,11484.2625644717,7394,1553.1867141563025
7027,1980,8687.4322365653,7053,1231.7357488395435
7027,1996,8906.732309219,7142,1247.0921743515821
7027,2000,20208.9250264219,7278,2776.714073429775
7027,2007,27638.3139036754,7158,3861.178248627466
7027,2010,30282.904,7307,4144.368961270015
7028,1970,30860.8111633939,25682,1201.6513964408498
7028,1980,58309.2085814781,24768,2354.2154627534765
7028,1996,66493.5526553722,34858,1907.5550133505135
7028,2000,119132.331791874,38109,3126.094407931827
7028,2007,158555.627254556,40265,3937.802738223171
7028,2010,193453.509,45180,4281.839508632138
7029,1970,18362.7849475945,12028,1526.6698493178
7029,1980,64638.907289813,12265,5270.192196478843
7029,1996,26288.3497081249,12685,2072.3965083267562
7029,2000,44722.8813880633,12007,3724.73402082646
7029,2007,50793.8020944472,12962,3918.6701199234067
7029,2010,60191.166,12537,4801.082077051926
7030,1970,81674.9394049405,33405,2444.991450529576
7030,1980,74379.6211098411,36365,2045.3628794126523
7030,1996,91878.3191042173,38480,2387.6902054110524
7030,2000,124575.423197497,45047,2765.4543742645906
7030,2007,223836.060567046,49937,4482.368996276228
7030,2010,272623.655,52105,5232.197581805969
7031,1970,335583.665000954,75829,4425.531986455762
7031,1980,1190179.37564448,104155,11427.001830392013
7031,1996,1158762.2904408,140764,8231.950572879428
7031,2000,2794000.23675025,152977,18264.185052329765
7031,2007,3684373.95202485,163139,22584.262206001324
7031,2010,4476232.564,185025,24192.582429401435
7032,1970,37281.7164152647,19522,1909.7283277975976
7032,1980,60738.0235494034,20863,2911.2794684083497
7032,1996,56769.3715210465,25425,2232.8169723125466
7032,2000,114327.600128481,26741,4275.367418139973
7032,2007,154015.631246869,28851,5338.311713523586
7032,2010,186883.807,30873,6053.308943089431
7033,1970,22589.4846935264,13512,1671.809109941267
7033,1980,50044.086296555,13443,3722.6873686346053
7033,1996,43225.7589302249,15554,2779.076696041205
7033,2000,56747.2687465769,17042,3329.847948983505
7033,2007,84778.780652166,17421,4866.4703893097985
7033,2010,103416.734,18819,5495.336309049365
7034,1970,21670.5175589357,16891,1282.9623799026522
7034,1980,45747.6631012887,17563,2604.7749872623526
7034,1996,33391.3926588893,20022,1667.7351243077264
7034,2000,58849.9895595685,24137,2438.165039547935
7034,2007,88445.1621568419,25219,3507.0844266958206
7034,2010,105518,26577,3970.2750498551377
7035,1970,10955.7790539589,8467,1293.938709573509
7035,1980,25486.7241073667,8498,2999.1438111751822
7035,1996,35096.613629021,10547,3327.6394831725606
7035,2000,39673.3111018487,11709,3388.274925429046
7035,2007,50968.9669668656,11337,4495.807265314069
7035,2010,55975.606,11125,5031.515146067416
7036,1970,3202.8907624813,4993,641.4762192031444
7036,1980,5425.5477706921,5710,950.1834974942383
7036,1996,12286.4164437802,6988,1758.2164344276189
7036,2000,23764.0424197657,7192,3304.232816986332
7036,2007,24323.9227023209,7577,3210.23131877008
7036,2010,24666.505,5648,4367.299043909348
7037,1970,239051.493845657,94016,2542.6682037701776
7037,1980,725478.335039702,144142,5033.080816415077
7037,1996,887243.436863163,200873,4416.937253205573
7037,2000,893395.1606957479,219104,4077.4936135157186
7037,2007,1015069.858463975,231685,4381.24979374571
7037,2010,1278862.345,247361,5170.024154979968
7038,1970,17423.7898313314,9927,1755.191883885504
7038,1980,19387.4188155784,10860,1785.213518929871
7038,1996,30205.6544177925,14380,2100.5322960912727
7038,2000,60992.4324807232,15115,4035.2254370309756
7038,2007,71081.2159437353,15831,4490.001638793209
7038,2010,91816.857,17104,5368.151134237605
7039,1970,20967.4843185276,6437,3257.337939805437
7039,1980,96164.6189320728,7256,13253.117272887652
7039,1996,87869.6606864695,7720,11382.080399801749
7039,2000,84929.0073671114,7844,10827.257440988195
7039,2007,97113.3470590258,7921,12260.23823494834
7039,2010,148957.27,8156,18263.520107896027
7040,1970,41944.342313488,27117,1546.7913970383154
7040,1980,85829.5544797997,26379,3253.7076644224458
7040,1996,59612.5911841071,23446,2542.548459613883
7040,2000,80821.1169720928,24920,3243.2229924595827
7040,2007,96819.1674792935,24218,3997.818460619931
7040,2010,106260.419,24521,4333.445577260307
7041,1970,26538.9649632888,18035,1471.5256425444304
7041,1980,48582.2259014316,18739,2592.5730242505792
7041,1996,51032.4804771394,19341,2638.5647317687503
7041,2000,56988.0936214827,19556,2914.097648879255
7041,2007,82223.5646420287,19337,4252.136559033392
7041,2010,92597.187,19593,4726.03414484765
7042,1970,12168.2457818776,21951,554.3367400973806
7042,1980,29189.7377218391,25468,1146.133882591452
7042,1996,47445.1470824919,25254,1878.718107329211
7042,2000,73910.5424409456,24551,3010.490099830785
7042,2007,91792.0165171713,25220,3639.651725502431
7042,2010,101739.515,25313,4019.2594714178485
7043,1970,34350.1620582859,28163,1219.691157131197
7043,1980,86528.294900901,32235,2684.296413863844
7043,1996,86735.5778776652,33624,2579.57345579542
7043,2000,170248.4544329863,35133,4845.827411066129
7043,2007,230384.3008205666,38337,6009.450421800522
7043,2010,334429.39599999995,41067,8143.5068546521525
7044,1970,87334.7442801349,45790,1907.2885844100217
7044,1980,292284.950302961,57343,5097.133918751391
7044,1996,307171.1439397097,66644,4609.1342647456595
7044,2000,484238.9964684632,76921,6295.2769265670395
7044,2007,505026.59109163575,79770,6331.034111716633
7044,2010,649317.875,90865,7145.962416772134
7045,1970,418195.832157575,142653,2931.560024377861
7045,1980,922098.305897132,172532,5344.505980902858
7045,1996,1179824.68361156,231989,5085.692354428701
7045,2000,1768729.9840679,253634,6973.552378892026
7045,2010,3003634.436,314912,9538.012003353319
7046,1970,89894.0377919363,52275,1719.6372604865862
7046,1980,164490.442321081,61030,2695.2391007878255
7046,1996,142553.6062222237,67717,2105.1376496629164
7046,2000,275348.6354730984,72212,3813.059262630842
7046,2007,345094.8430733356,75537,4568.553729607154
7046,2010,488402.00800000003,80154,6093.29550615066
7047,1970,74868.5210511645,28198,2655.1003990057625
7047,1980,107095.662389198,28158,3803.3831376233397
7047,1996,82859.8742044115,31264,2650.3286273161307
7047,2000,158789.653368142,31257,5080.130958445852
7047,2007,147447.121295077,33479,4404.167427195466
7047,2010,193162.639,37820,5107.420386039133
7048,1970,3553.7986830334,4667,761.4738982287122
7048,1980,11010.6351569973,6507,1692.1215855228675
7048,1996,24480.4502248343,8396,2915.7277542680204
7048,2000,28154.5160186739,9551,2947.80818957951
7048,2007,39261.4740204851,10240,3834.1283223129976
