serie,code_muni,ano,value
POPUR,2105609,1991,4333
POPUR,2105609,1996,4549
POPUR,2105609,2000,4417
POPUR,2105609,2007,4907
POPUR,2105609,2010,5960
POPUR,2105609,2022,7203
POPUR,2105658,2000,2566
POPUR,2105658,2007,2702
POPUR,2105658,2010,2819
POPUR,2105658,2022,3016
POPUR,2105708,1960,1701
POPUR,2105708,1970,5060
POPUR,2105708,1980,12006
POPUR,2105708,1991,17562
POPUR,2105708,1996,21979
POPUR,2105708,2000,24048
POPUR,2105708,2007,26267
POPUR,2105708,2010,30046
POPUR,2105708,2022,30983
POPUR,2105807,1970,1424
POPUR,2105807,1980,2924
POPUR,2105807,1991,2841
POPUR,2105807,1996,2866
POPUR,2105807,2000,2840
POPUR,2105807,2007,3217
POPUR,2105807,2010,3913
POPUR,2105807,2022,4201
POPUR,2105906,1970,871
POPUR,2105906,1980,2106
POPUR,2105906,1991,4467
POPUR,2105906,1996,4636
POPUR,2105906,2000,4713
POPUR,2105906,2007,5330
POPUR,2105906,2010,5052
POPUR,2105906,2022,5266
POPUR,2105922,2000,2695
POPUR,2105922,2007,4110
POPUR,2105922,2010,4453
POPUR,2105922,2022,4986
POPUR,2105948,2000,4480
POPUR,2105948,2007,4488
POPUR,2105948,2010,4849
POPUR,2105948,2022,4982
POPUR,2105963,2000,2862
POPUR,2105963,2007,4553
POPUR,2105963,2010,5499
POPUR,2105963,2022,7582
POPUR,2105989,2000,1978
POPUR,2105989,2007,2813
POPUR,2105989,2010,3194
POPUR,2105989,2022,3606
POPUR,2106003,1970,2532
POPUR,2106003,1980,3953
POPUR,2106003,1991,4943
POPUR,2106003,1996,6318
POPUR,2106003,2000,6128
POPUR,2106003,2007,6629
POPUR,2106003,2010,6793
POPUR,2106003,2022,6932
POPUR,2106102,1940,2263
POPUR,2106102,1950,873
POPUR,2106102,1960,958
POPUR,2106102,1970,899
POPUR,2106102,1980,2052
POPUR,2106102,1991,3458
POPUR,2106102,1996,4458
POPUR,2106102,2000,4819
POPUR,2106102,2007,5300
POPUR,2106102,2010,6360
POPUR,2106102,2022,6943
POPUR,2106201,1970,2540
POPUR,2106201,1980,2819
POPUR,2106201,1991,3941
POPUR,2106201,1996,4656
POPUR,2106201,2000,4693
POPUR,2106201,2007,5663
POPUR,2106201,2010,5503
POPUR,2106201,2022,6200
POPUR,2106300,1960,2484
POPUR,2106300,1970,2993
POPUR,2106300,1980,4306
POPUR,2106300,1991,5067
POPUR,2106300,1996,5826
POPUR,2106300,2000,6279
POPUR,2106300,2007,7292
POPUR,2106300,2010,8963
POPUR,2106300,2022,7608
POPUR,2106326,2000,12691
POPUR,2106326,2007,14476
POPUR,2106326,2010,15829
POPUR,2106326,2022,17619
POPUR,2106359,2000,717
POPUR,2106359,2007,976
POPUR,2106359,2010,1158
POPUR,2106359,2022,1498
POPUR,2106375,2000,4951
POPUR,2106375,2007,7699
POPUR,2106375,2010,9020
POPUR,2106375,2022,7840
POPUR,2106409,1970,733
POPUR,2106409,1980,1886
POPUR,2106409,1991,3784
POPUR,2106409,1996,4071
POPUR,2106409,2000,5235
POPUR,2106409,2007,6306
POPUR,2106409,2010,7132
POPUR,2106409,2022,8809
POPUR,2106508,1950,1806
POPUR,2106508,1960,1956
POPUR,2106508,1970,1886
POPUR,2106508,1980,2195
POPUR,2106508,1991,4998
POPUR,2106508,1996,5928
POPUR,2106508,2000,6905
POPUR,2106508,2007,7831
POPUR,2106508,2010,8883
POPUR,2106508,2022,8498
POPUR,2106607,1960,902
POPUR,2106607,1970,1039
POPUR,2106607,1980,2080
POPUR,2106607,1991,5246
POPUR,2106607,1996,7792
POPUR,2106607,2000,9479
POPUR,2106607,2007,11764
POPUR,2106607,2010,13635
POPUR,2106607,2022,16251
POPUR,2106631,2000,2174
POPUR,2106631,2007,3334
POPUR,2106631,2010,4679
POPUR,2106631,2022,8343
POPUR,2106672,2000,1399
POPUR,2106672,2007,1671
POPUR,2106672,2010,1760
POPUR,2106672,2022,1575
POPUR,2106706,1940,816
POPUR,2106706,1950,1059
POPUR,2106706,1960,1305
POPUR,2106706,1970,1385
POPUR,2106706,1980,2644
POPUR,2106706,1991,4361
POPUR,2106706,1996,6018
POPUR,2106706,2000,6992
POPUR,2106706,2007,7953
POPUR,2106706,2010,9373
POPUR,2106706,2022,10943
POPUR,2106755,1991,11436
POPUR,2106755,1996,12538
POPUR,2106755,2000,13611
POPUR,2106755,2007,14951
POPUR,2106755,2010,19519
POPUR,2106755,2022,19844
POPUR,2106805,1970,732
POPUR,2106805,1980,2690
POPUR,2106805,1991,5366
POPUR,2106805,1996,6504
POPUR,2106805,2000,7812
POPUR,2106805,2007,8695
POPUR,2106805,2010,9031
POPUR,2106805,2022,8961
POPUR,2106904,1940,898
POPUR,2106904,1950,585
POPUR,2106904,1960,1123
POPUR,2106904,1970,1937
POPUR,2106904,1980,3411
POPUR,2106904,1991,7080
POPUR,2106904,1996,7449
POPUR,2106904,2000,9002
POPUR,2106904,2007,10345
POPUR,2106904,2010,11759
POPUR,2106904,2022,12671
POPUR,2107001,1960,671
POPUR,2107001,1970,1309
POPUR,2107001,1980,2021
POPUR,2107001,1991,2981
POPUR,2107001,1996,3044
POPUR,2107001,2000,4825
POPUR,2107001,2007,4834
POPUR,2107001,2010,5126
POPUR,2107001,2022,4861
POPUR,2107100,1940,1498
POPUR,2107100,1950,1471
POPUR,2107100,1960,1780
POPUR,2107100,1970,2165
POPUR,2107100,1980,2894
POPUR,2107100,1991,3972
POPUR,2107100,1996,4178
POPUR,2107100,2000,4946
POPUR,2107100,2007,5303
POPUR,2107100,2010,6720
POPUR,2107100,2022,7544
POPUR,2107209,1970,868
POPUR,2107209,1980,851
POPUR,2107209,1991,1949
POPUR,2107209,1996,2648
POPUR,2107209,2000,3363
POPUR,2107209,2007,3743
POPUR,2107209,2010,4439
POPUR,2107209,2022,5723
POPUR,2107258,2000,1561
POPUR,2107258,2007,1963
POPUR,2107258,2010,2210
POPUR,2107258,2022,2314
POPUR,2107308,1940,1103
POPUR,2107308,1950,1109
POPUR,2107308,1960,769
POPUR,2107308,1970,1339
POPUR,2107308,1980,1615
POPUR,2107308,1991,2315
POPUR,2107308,1996,2379
POPUR,2107308,2000,2597
POPUR,2107308,2007,2913
POPUR,2107308,2010,2876
