code_muni,ano,serie,value
2210201,1998,area_plantada_ha,4535
2210201,1998,valor_producao_mil_reais,701
2210201,1999,area_plantada_ha,5605
2210201,1999,valor_producao_mil_reais,1157
2210201,2000,area_plantada_ha,4964
2210201,2000,valor_producao_mil_reais,1068
2210201,2001,area_plantada_ha,5084
2210201,2001,valor_producao_mil_reais,954
2210201,2002,area_plantada_ha,5424
2210201,2002,valor_producao_mil_reais,644
2210201,2003,area_plantada_ha,5485
2210201,2003,valor_producao_mil_reais,1790
2210201,2004,area_plantada_ha,5718
2210201,2004,valor_producao_mil_reais,1235
2210201,2005,area_plantada_ha,5950
2210201,2005,valor_producao_mil_reais,1631
2210201,2006,area_plantada_ha,6412
2210201,2006,valor_producao_mil_reais,2840
2210201,2007,area_plantada_ha,6498
2210201,2007,valor_producao_mil_reais,1487
2210201,2008,area_plantada_ha,6783
2210201,2008,valor_producao_mil_reais,2771
2210201,2009,area_plantada_ha,6989
2210201,2009,valor_producao_mil_reais,2771
2210201,2010,area_plantada_ha,7259
2210201,2010,valor_producao_mil_reais,2022
2210201,2011,area_plantada_ha,7008
2210201,2011,valor_producao_mil_reais,4838
2210201,2012,area_plantada_ha,7760
2210201,2012,valor_producao_mil_reais,542
2210201,2013,area_plantada_ha,7073
2210201,2013,valor_producao_mil_reais,1998
2210201,2014,area_plantada_ha,6584
2210201,2014,valor_producao_mil_reais,1645
2210201,2015,area_plantada_ha,7184
2210201,2015,valor_producao_mil_reais,5591
2210201,2016,area_plantada_ha,6723
2210201,2016,valor_producao_mil_reais,3503
2210201,2017,area_plantada_ha,6051
2210201,2017,valor_producao_mil_reais,7047
2210201,2018,area_plantada_ha,6626
2210201,2018,valor_producao_mil_reais,8131
2210201,2019,area_plantada_ha,5465
2210201,2019,valor_producao_mil_reais,9325
2210201,2020,area_plantada_ha,5761
2210201,2020,valor_producao_mil_reais,10809
2210201,2021,area_plantada_ha,6148
2210201,2021,valor_producao_mil_reais,8871
2210201,2022,area_plantada_ha,6449
2210201,2022,valor_producao_mil_reais,9107
2210201,2023,area_plantada_ha,7149
2210201,2023,valor_producao_mil_reais,11470
2210201,2024,area_plantada_ha,6794
2210201,2024,valor_producao_mil_reais,7300
2210300,1974,valor_producao_mil_reais,4314
2210300,1975,valor_producao_mil_reais,5174
2210300,1976,valor_producao_mil_reais,4541
2210300,1977,valor_producao_mil_reais,13865
2210300,1978,valor_producao_mil_reais,7976
2210300,1979,valor_producao_mil_reais,15326
2210300,1980,valor_producao_mil_reais,30723
2210300,1981,valor_producao_mil_reais,103985
2210300,1982,valor_producao_mil_reais,118870
2210300,1983,valor_producao_mil_reais,67287
2210300,1984,valor_producao_mil_reais,1619580
2210300,1985,valor_producao_mil_reais,12781
2210300,1986,valor_producao_mil_reais,35318
2210300,1987,valor_producao_mil_reais,77807
2210300,1988,area_plantada_ha,21364
2210300,1988,valor_producao_mil_reais,659495
2210300,1989,area_plantada_ha,16888
2210300,1989,valor_producao_mil_reais,3821
2210300,1990,area_plantada_ha,16424
2210300,1990,valor_producao_mil_reais,124652
2210300,1991,area_plantada_ha,16464
2210300,1991,valor_producao_mil_reais,509695
2210300,1992,area_plantada_ha,14252
2210300,1992,valor_producao_mil_reais,3601306
2210300,1993,area_plantada_ha,2820
2210300,1993,valor_producao_mil_reais,18796
2210300,1994,area_plantada_ha,3626
2210300,1994,valor_producao_mil_reais,393
2210300,1995,area_plantada_ha,4279
2210300,1995,valor_producao_mil_reais,515
2210300,1996,area_plantada_ha,4459
2210300,1996,valor_producao_mil_reais,443
2210300,1997,area_plantada_ha,4599
2210300,1997,valor_producao_mil_reais,342
2210300,1998,area_plantada_ha,5033
2210300,1998,valor_producao_mil_reais,232
2210300,1999,area_plantada_ha,5633
2210300,1999,valor_producao_mil_reais,1144
2210300,2000,area_plantada_ha,5285
2210300,2000,valor_producao_mil_reais,655
2210300,2001,area_plantada_ha,5280
2210300,2001,valor_producao_mil_reais,334
2210300,2002,area_plantada_ha,5530
2210300,2002,valor_producao_mil_reais,235
2210300,2003,area_plantada_ha,5950
2210300,2003,valor_producao_mil_reais,693
2210300,2004,area_plantada_ha,6050
2210300,2004,valor_producao_mil_reais,988
2210300,2005,area_plantada_ha,6040
2210300,2005,valor_producao_mil_reais,770
2210300,2006,area_plantada_ha,6230
2210300,2006,valor_producao_mil_reais,1512
2210300,2007,area_plantada_ha,6415
2210300,2007,valor_producao_mil_reais,1027
2210300,2008,area_plantada_ha,5818
2210300,2008,valor_producao_mil_reais,2391
2210300,2009,area_plantada_ha,6700
2210300,2009,valor_producao_mil_reais,1654
2210300,2010,area_plantada_ha,7088
2210300,2010,valor_producao_mil_reais,715
2210300,2011,area_plantada_ha,6842
2210300,2011,valor_producao_mil_reais,3164
2210300,2012,area_plantada_ha,6814
2210300,2012,valor_producao_mil_reais,512
2210300,2013,area_plantada_ha,5308
2210300,2013,valor_producao_mil_reais,267
2210300,2014,area_plantada_ha,4119
2210300,2014,valor_producao_mil_reais,405
2210300,2015,area_plantada_ha,3660
2210300,2015,valor_producao_mil_reais,1268
2210300,2016,area_plantada_ha,3495
2210300,2016,valor_producao_mil_reais,276
2210300,2017,area_plantada_ha,1981
2210300,2017,valor_producao_mil_reais,576
2210300,2018,area_plantada_ha,2065
2210300,2018,valor_producao_mil_reais,622
2210300,2019,area_plantada_ha,1788
2210300,2019,valor_producao_mil_reais,1176
2210300,2020,area_plantada_ha,1793
2210300,2020,valor_producao_mil_reais,2972
2210300,2021,area_plantada_ha,1735
2210300,2021,valor_producao_mil_reais,1480
2210300,2022,area_plantada_ha,1860
2210300,2022,valor_producao_mil_reais,1811
2210300,2023,area_plantada_ha,2548
2210300,2023,valor_producao_mil_reais,1145
2210300,2024,area_plantada_ha,2558
2210300,2024,valor_producao_mil_reais,2442
2210359,1993,area_plantada_ha,3635
2210359,1993,valor_producao_mil_reais,35252
2210359,1994,area_plantada_ha,3106
2210359,1994,valor_producao_mil_reais,315
2210359,1995,area_plantada_ha,3136
2210359,1995,valor_producao_mil_reais,284
2210359,1996,area_plantada_ha,1406
2210359,1996,valor_producao_mil_reais,185
2210359,1997,area_plantada_ha,1456
2210359,1997,valor_producao_mil_reais,139
2210359,1998,area_plantada_ha,1406
2210359,1998,valor_producao_mil_reais,64
2210359,1999,area_plantada_ha,1187
2210359,1999,valor_producao_mil_reais,67
2210359,2000,area_plantada_ha,1244
2210359,2000,valor_producao_mil_reais,164
2210359,2001,area_plantada_ha,1236
2210359,2001,valor_producao_mil_reais,107
2210359,2002,area_plantada_ha,1283
2210359,2002,valor_producao_mil_reais,70
2210359,2003,area_plantada_ha,1219
2210359,2003,valor_producao_mil_reais,84
2210359,2004,area_plantada_ha,1197
2210359,2004,valor_producao_mil_reais,133
2210359,2005,area_plantada_ha,1796
2210359,2005,valor_producao_mil_reais,533
2210359,2006,area_plantada_ha,2251
2210359,2006,valor_producao_mil_reais,445
2210359,2007,area_plantada_ha,2207
2210359,2007,valor_producao_mil_reais,217
2210359,2008,area_plantada_ha,1515
2210359,2008,valor_producao_mil_reais,275
2210359,2009,area_plantada_ha,1507
2210359,2009,valor_producao_mil_reais,349
2210359,2010,area_plantada_ha,1524
2210359,2010,valor_producao_mil_reais,260
2210359,2011,area_plantada_ha,1509
2210359,2011,valor_producao_mil_reais,466
2210359,2012,area_plantada_ha,1411
2210359,2012,valor_producao_mil_reais,9
2210359,2013,area_plantada_ha,1278
2210359,2013,valor_producao_mil_reais,13
2210359,2014,area_plantada_ha,976
2210359,2014,valor_producao_mil_reais,97
2210359,2015,area_plantada_ha,1235
2210359,2015,valor_producao_mil_reais,115
2210359,2016,area_plantada_ha,1425
2210359,2016,valor_producao_mil_reais,39
2210359,2017,area_plantada_ha,1260
2210359,2017,valor_producao_mil_reais,358
2210359,2018,area_plantada_ha,1260
2210359,2018,valor_producao_mil_reais,327
2210359,2019,area_plantada_ha,965
2210359,2019,valor_producao_mil_reais,277
2210359,2020,area_plantada_ha,1423
2210359,2020,valor_producao_mil_reais,1116
2210359,2021,area_plantada_ha,1182
2210359,2021,valor_producao_mil_reais,367
2210359,2022,area_plantada_ha,1427
2210359,2022,valor_producao_mil_reais,880
2210359,2023,area_plantada_ha,1273
2210359,2023,valor_producao_mil_reais,849
2210359,2024,area_plantada_ha,1339
2210359,2024,valor_producao_mil_reais,663
2210375,1997,area_plantada_ha,1124
2210375,1997,valor_producao_mil_reais,33
2210375,1998,area_plantada_ha,1035
2210375,1998,valor_producao_mil_reais,60
2210375,1999,area_plantada_ha,1168
2210375,1999,valor_producao_mil_reais,244
2210375,2000,area_plantada_ha,1209
2210375,2000,valor_producao_mil_reais,224
2210375,2001,area_plantada_ha,1184
2210375,2001,valor_producao_mil_reais,153
2210375,2002,area_plantada_ha,1180
2210375,2002,valor_producao_mil_reais,66
2210375,2003,area_plantada_ha,1240
2210375,2003,valor_producao_mil_reais,380
2210375,2004,area_plantada_ha,1250
2210375,2004,valor_producao_mil_reais,224
2210375,2005,area_plantada_ha,1320
2210375,2005,valor_producao_mil_reais,178
2210375,2006,area_plantada_ha,1500
2210375,2006,valor_producao_mil_reais,540
2210375,2007,area_plantada_ha,1596
2210375,2007,valor_producao_mil_reais,201
2210375,2008,area_plantada_ha,1505
2210375,2008,valor_producao_mil_reais,489
2210375,2009,area_plantada_ha,1697
2210375,2009,valor_producao_mil_reais,606
2210375,2010,area_plantada_ha,1719
2210375,2010,valor_producao_mil_reais,111
2210375,2011,area_plantada_ha,1702
2210375,2011,valor_producao_mil_reais,1039
2210375,2012,area_plantada_ha,1328
2210375,2012,valor_producao_mil_reais,23
2210375,2013,area_plantada_ha,1440
2210375,2013,valor_producao_mil_reais,72
2210375,2014,area_plantada_ha,1463
2210375,2014,valor_producao_mil_reais,138
2210375,2015,area_plantada_ha,1517
2210375,2015,valor_producao_mil_reais,355
2210375,2016,area_plantada_ha,1595
2210375,2016,valor_producao_mil_reais,30
2210375,2017,area_plantada_ha,1745
2210375,2017,valor_producao_mil_reais,337
2210375,2018,area_plantada_ha,1718
2210375,2018,valor_producao_mil_reais,609
2210375,2019,area_plantada_ha,2106
2210375,2019,valor_producao_mil_reais,1969
2210375,2020,area_plantada_ha,1897
2210375,2020,valor_producao_mil_reais,1989
2210375,2021,area_plantada_ha,2092
2210375,2021,valor_producao_mil_reais,1647
2210375,2022,area_plantada_ha,2074
2210375,2022,valor_producao_mil_reais,425
2210375,2023,area_plantada_ha,1896
2210375,2023,valor_producao_mil_reais,1883
2210375,2024,area_plantada_ha,1640
2210375,2024,valor_producao_mil_reais,1695
2210383,1997,area_plantada_ha,458
2210383,1997,valor_producao_mil_reais,82
2210383,1998,area_plantada_ha,455
2210383,1998,valor_producao_mil_reais,58
2210383,1999,area_plantada_ha,557
2210383,1999,valor_producao_mil_reais,130
2210383,2000,area_plantada_ha,600
2210383,2000,valor_producao_mil_reais,124
2210383,2001,area_plantada_ha,623
2210383,2001,valor_producao_mil_reais,114
2210383,2002,area_plantada_ha,661
2210383,2002,valor_producao_mil_reais,99
2210383,2003,area_plantada_ha,651
2210383,2003,valor_producao_mil_reais,283
2210383,2004,area_plantada_ha,672
2210383,2004,valor_producao_mil_reais,261
2210383,2005,area_plantada_ha,671
2210383,2005,valor_producao_mil_reais,146
2210383,2006,area_plantada_ha,658
2210383,2006,valor_producao_mil_reais,163
2210383,2007,area_plantada_ha,668
2210383,2007,valor_producao_mil_reais,98
2210383,2008,area_plantada_ha,694
2210383,2008,valor_producao_mil_reais,399
2210383,2009,area_plantada_ha,683
2210383,2009,valor_producao_mil_reais,239
2210383,2010,area_plantada_ha,694
2210383,2010,valor_producao_mil_reais,152
2210383,2011,area_plantada_ha,695
2210383,2011,valor_producao_mil_reais,380
2210383,2012,area_plantada_ha,698
2210383,2012,valor_producao_mil_reais,116
2210383,2013,area_plantada_ha,718
2210383,2013,valor_producao_mil_reais,75
2210383,2014,area_plantada_ha,710
2210383,2014,valor_producao_mil_reais,539
2210383,2015,area_plantada_ha,760
2210383,2015,valor_producao_mil_reais,220
2210383,2016,area_plantada_ha,782
2210383,2016,valor_producao_mil_reais,189
2210383,2017,area_plantada_ha,682
2210383,2017,valor_producao_mil_reais,572
2210383,2018,area_plantada_ha,724
2210383,2018,valor_producao_mil_reais,757
2210383,2019,area_plantada_ha,802
2210383,2019,valor_producao_mil_reais,595
2210383,2020,area_plantada_ha,953
2210383,2020,valor_producao_mil_reais,1008
2210383,2021,area_plantada_ha,1110
2210383,2021,valor_producao_mil_reais,2005
2210383,2022,area_plantada_ha,1660
2210383,2022,valor_producao_mil_reais,4085
2210383,2023,area_plantada_ha,1660
2210383,2023,valor_producao_mil_reais,2843
2210383,2024,area_plantada_ha,1300
2210383,2024,valor_producao_mil_reais,2197
2210391,1997,area_plantada_ha,1641
2210391,1997,valor_producao_mil_reais,162
2210391,1998,area_plantada_ha,1619
2210391,1998,valor_producao_mil_reais,123
2210391,1999,area_plantada_ha,1666
2210391,1999,valor_producao_mil_reais,458
2210391,2000,area_plantada_ha,1774
2210391,2000,valor_producao_mil_reais,405
2210391,2001,area_plantada_ha,1182
2210391,2001,valor_producao_mil_reais,300
2210391,2002,area_plantada_ha,1838
2210391,2002,valor_producao_mil_reais,237
2210391,2003,area_plantada_ha,1672
2210391,2003,valor_producao_mil_reais,831
2210391,2004,area_plantada_ha,1750
2210391,2004,valor_producao_mil_reais,635
2210391,2005,area_plantada_ha,1773
2210391,2005,valor_producao_mil_reais,748
2210391,2006,area_plantada_ha,2020
2210391,2006,valor_producao_mil_reais,997
2210391,2007,area_plantada_ha,1714
2210391,2007,valor_producao_mil_reais,473
2210391,2008,area_plantada_ha,1317
2210391,2008,valor_producao_mil_reais,751
2210391,2009,area_plantada_ha,1236
2210391,2009,valor_producao_mil_reais,864
2210391,2010,area_plantada_ha,1164
2210391,2010,valor_producao_mil_reais,284
2210391,2011,area_plantada_ha,1105
2210391,2011,valor_producao_mil_reais,868
2210391,2012,area_plantada_ha,925
2210391,2012,valor_producao_mil_reais,106
2210391,2013,area_plantada_ha,1078
2210391,2013,valor_producao_mil_reais,363
2210391,2014,area_plantada_ha,850
2210391,2014,valor_producao_mil_reais,846
2210391,2015,area_plantada_ha,1006
2210391,2015,valor_producao_mil_reais,473
2210391,2016,area_plantada_ha,835
2210391,2016,valor_producao_mil_reais,253
2210391,2017,area_plantada_ha,863
2210391,2017,valor_producao_mil_reais,1175
2210391,2018,area_plantada_ha,924
2210391,2018,valor_producao_mil_reais,675
2210391,2019,area_plantada_ha,984
2210391,2019,valor_producao_mil_reais,769
2210391,2020,area_plantada_ha,1047
2210391,2020,valor_producao_mil_reais,773
2210391,2021,area_plantada_ha,1135
2210391,2021,valor_producao_mil_reais,1417
2210391,2022,area_plantada_ha,1135
2210391,2022,valor_producao_mil_reais,909
2210391,2023,area_plantada_ha,1135
2210391,2023,valor_producao_mil_reais,1153
2210391,2024,area_plantada_ha,911
2210391,2024,valor_producao_mil_reais,808
2210409,1974,valor_producao_mil_reais,6948
2210409,1975,valor_producao_mil_reais,4712
2210409,1976,valor_producao_mil_reais,7529
2210409,1977,valor_producao_mil_reais,28142
2210409,1978,valor_producao_mil_reais,21258
2210409,1979,valor_producao_mil_reais,58569
2210409,1980,valor_producao_mil_reais,76765
2210409,1981,valor_producao_mil_reais,245238
2210409,1982,valor_producao_mil_reais,580552
2210409,1983,valor_producao_mil_reais,668338
2210409,1984,valor_producao_mil_reais,4209677
2210409,1985,valor_producao_mil_reais,20211
2210409,1986,valor_producao_mil_reais,81273
2210409,1987,valor_producao_mil_reais,273253
2210409,1988,area_plantada_ha,55668
2210409,1988,valor_producao_mil_reais,1854115
2210409,1989,area_plantada_ha,22974
2210409,1989,valor_producao_mil_reais,15952
2210409,1990,area_plantada_ha,34442
2210409,1990,valor_producao_mil_reais,352050
2210409,1991,area_plantada_ha,35858
2210409,1991,valor_producao_mil_reais,3349449
2210409,1992,area_plantada_ha,35772
2210409,1992,valor_producao_mil_reais,13748050
2210409,1993,area_plantada_ha,30284
2210409,1993,valor_producao_mil_reais,255475
2210409,1994,area_plantada_ha,30300
2210409,1994,valor_producao_mil_reais,4072
2210409,1995,area_plantada_ha,26164
2210409,1995,valor_producao_mil_reais,5067
2210409,1996,area_plantada_ha,17669
2210409,1996,valor_producao_mil_reais,2333
2210409,1997,area_plantada_ha,10881
2210409,1997,valor_producao_mil_reais,693
2210409,1998,area_plantada_ha,13005
2210409,1998,valor_producao_mil_reais,503
2210409,1999,area_plantada_ha,14932
2210409,1999,valor_producao_mil_reais,2569
2210409,2000,area_plantada_ha,13233
2210409,2000,valor_producao_mil_reais,2336
2210409,2001,area_plantada_ha,14274
2210409,2001,valor_producao_mil_reais,1129
2210409,2002,area_plantada_ha,15133
2210409,2002,valor_producao_mil_reais,1197
2210409,2003,area_plantada_ha,11963
2210409,2003,valor_producao_mil_reais,1441
2210409,2004,area_plantada_ha,12627
2210409,2004,valor_producao_mil_reais,1016
2210409,2005,area_plantada_ha,13581
2210409,2005,valor_producao_mil_reais,2085
2210409,2006,area_plantada_ha,13736
2210409,2006,valor_producao_mil_reais,4887
2210409,2007,area_plantada_ha,13996
2210409,2007,valor_producao_mil_reais,1070
2210409,2008,area_plantada_ha,14119
2210409,2008,valor_producao_mil_reais,3586
2210409,2009,area_plantada_ha,10254
2210409,2009,valor_producao_mil_reais,1657
2210409,2010,area_plantada_ha,9635
2210409,2010,valor_producao_mil_reais,1080
2210409,2011,area_plantada_ha,10374
2210409,2011,valor_producao_mil_reais,2691
2210409,2012,area_plantada_ha,10626
2210409,2012,valor_producao_mil_reais,2448
2210409,2013,area_plantada_ha,10132
2210409,2013,valor_producao_mil_reais,1535
2210409,2014,area_plantada_ha,8257
2210409,2014,valor_producao_mil_reais,2379
2210409,2015,area_plantada_ha,7519
2210409,2015,valor_producao_mil_reais,2113
2210409,2016,area_plantada_ha,7650
2210409,2016,valor_producao_mil_reais,1471
2210409,2017,area_plantada_ha,7767
2210409,2017,valor_producao_mil_reais,5596
2210409,2018,area_plantada_ha,7732
2210409,2018,valor_producao_mil_reais,8016
2210409,2019,area_plantada_ha,4492
2210409,2019,valor_producao_mil_reais,3849
2210409,2020,area_plantada_ha,4740
2210409,2020,valor_producao_mil_reais,2694
2210409,2021,area_plantada_ha,4740
2210409,2021,valor_producao_mil_reais,6046
2210409,2022,area_plantada_ha,4740
2210409,2022,valor_producao_mil_reais,4030
2210409,2023,area_plantada_ha,4747
2210409,2023,valor_producao_mil_reais,4963
2210409,2024,area_plantada_ha,4752
2210409,2024,valor_producao_mil_reais,4574
2210508,1974,valor_producao_mil_reais,2891
2210508,1975,valor_producao_mil_reais,13444
2210508,1976,valor_producao_mil_reais,11095
2210508,1977,valor_producao_mil_reais,23528
2210508,1978,valor_producao_mil_reais,36250
2210508,1979,valor_producao_mil_reais,39064
2210508,1980,valor_producao_mil_reais,56581
2210508,1981,valor_producao_mil_reais,122407
2210508,1982,valor_producao_mil_reais,473058
2210508,1983,valor_producao_mil_reais,176351
2210508,1984,valor_producao_mil_reais,3178283
2210508,1985,valor_producao_mil_reais,10451
2210508,1986,valor_producao_mil_reais,28976
2210508,1987,valor_producao_mil_reais,53760
2210508,1988,area_plantada_ha,11743
2210508,1988,valor_producao_mil_reais,722118
2210508,1989,area_plantada_ha,12969
2210508,1989,valor_producao_mil_reais,8031
2210508,1990,area_plantada_ha,12356
2210508,1990,valor_producao_mil_reais,136600
2210508,1991,area_plantada_ha,15088
2210508,1991,valor_producao_mil_reais,1064496
2210508,1992,area_plantada_ha,13377
2210508,1992,valor_producao_mil_reais,5105300
2210508,1993,area_plantada_ha,11942
2210508,1993,valor_producao_mil_reais,124829
2210508,1994,area_plantada_ha,12634
2210508,1994,valor_producao_mil_reais,2930
2210508,1995,area_plantada_ha,11269
2210508,1995,valor_producao_mil_reais,2630
2210508,1996,area_plantada_ha,3542
2210508,1996,valor_producao_mil_reais,745
2210508,1997,area_plantada_ha,3628
2210508,1997,valor_producao_mil_reais,1170
2210508,1998,area_plantada_ha,3777
2210508,1998,valor_producao_mil_reais,821
2210508,1999,area_plantada_ha,3799
2210508,1999,valor_producao_mil_reais,1627
2210508,2000,area_plantada_ha,4035
2210508,2000,valor_producao_mil_reais,1524
2210508,2001,area_plantada_ha,3627
2210508,2001,valor_producao_mil_reais,1276
2210508,2002,area_plantada_ha,4387
2210508,2002,valor_producao_mil_reais,855
2210508,2003,area_plantada_ha,4994
2210508,2003,valor_producao_mil_reais,4410
2210508,2004,area_plantada_ha,4960
2210508,2004,valor_producao_mil_reais,4428
2210508,2005,area_plantada_ha,4504
2210508,2005,valor_producao_mil_reais,2521
2210508,2006,area_plantada_ha,4077
2210508,2006,valor_producao_mil_reais,4761
2210508,2007,area_plantada_ha,3773
2210508,2007,valor_producao_mil_reais,3020
2210508,2008,area_plantada_ha,3485
2210508,2008,valor_producao_mil_reais,2985
2210508,2009,area_plantada_ha,3485
2210508,2009,valor_producao_mil_reais,2949
2210508,2010,area_plantada_ha,3261
2210508,2010,valor_producao_mil_reais,2149
2210508,2011,area_plantada_ha,3318
2210508,2011,valor_producao_mil_reais,3718
2210508,2012,area_plantada_ha,3123
2210508,2012,valor_producao_mil_reais,2063
2210508,2013,area_plantada_ha,2695
2210508,2013,valor_producao_mil_reais,2483
2210508,2014,area_plantada_ha,2937
2210508,2014,valor_producao_mil_reais,5147
2210508,2015,area_plantada_ha,2341
2210508,2015,valor_producao_mil_reais,5317
2210508,2016,area_plantada_ha,1930
2210508,2016,valor_producao_mil_reais,2407
2210508,2017,area_plantada_ha,1828
2210508,2017,valor_producao_mil_reais,3503
2210508,2018,area_plantada_ha,1763
2210508,2018,valor_producao_mil_reais,2940
2210508,2019,area_plantada_ha,3074
2210508,2019,valor_producao_mil_reais,4531
2210508,2020,area_plantada_ha,3069
2210508,2020,valor_producao_mil_reais,4479
2210508,2021,area_plantada_ha,3238
2210508,2021,valor_producao_mil_reais,7618
2210508,2022,area_plantada_ha,1773
2210508,2022,valor_producao_mil_reais,4817
2210508,2023,area_plantada_ha,1860
2210508,2023,valor_producao_mil_reais,4503
2210508,2024,area_plantada_ha,1870
2210508,2024,valor_producao_mil_reais,5345
2210607,1974,valor_producao_mil_reais,13403
2210607,1975,valor_producao_mil_reais,18710
2210607,1976,valor_producao_mil_reais,10247
2210607,1977,valor_producao_mil_reais,39796
2210607,1978,valor_producao_mil_reais,41551
2210607,1979,valor_producao_mil_reais,111062
2210607,1980,valor_producao_mil_reais,238571
2210607,1981,valor_producao_mil_reais,284991
2210607,1982,valor_producao_mil_reais,664593
2210607,1983,valor_producao_mil_reais,713871
2210607,1984,valor_producao_mil_reais,3837157
2210607,1985,valor_producao_mil_reais,55490
2210607,1986,valor_producao_mil_reais,72125
2210607,1987,valor_producao_mil_reais,98347
2210607,1988,area_plantada_ha,57313
2210607,1988,valor_producao_mil_reais,2183374
2210607,1989,area_plantada_ha,66803
2210607,1989,valor_producao_mil_reais,124914
2210607,1990,area_plantada_ha,66253
2210607,1990,valor_producao_mil_reais,996022
2210607,1991,area_plantada_ha,54875
2210607,1991,valor_producao_mil_reais,2817040
2210607,1992,area_plantada_ha,56861
2210607,1992,valor_producao_mil_reais,40284895
2210607,1993,area_plantada_ha,37160
2210607,1993,valor_producao_mil_reais,436917
2210607,1994,area_plantada_ha,26540
2210607,1994,valor_producao_mil_reais,3011
2210607,1995,area_plantada_ha,27823
2210607,1995,valor_producao_mil_reais,4629
2210607,1996,area_plantada_ha,17363
2210607,1996,valor_producao_mil_reais,1205
2210607,1997,area_plantada_ha,19585
2210607,1997,valor_producao_mil_reais,1529
2210607,1998,area_plantada_ha,19887
2210607,1998,valor_producao_mil_reais,1026
2210607,1999,area_plantada_ha,23647
2210607,1999,valor_producao_mil_reais,4208
2210607,2000,area_plantada_ha,24132
2210607,2000,valor_producao_mil_reais,3485
2210607,2001,area_plantada_ha,23768
2210607,2001,valor_producao_mil_reais,1681
2210607,2002,area_plantada_ha,23587
2210607,2002,valor_producao_mil_reais,992
2210607,2003,area_plantada_ha,23239
2210607,2003,valor_producao_mil_reais,1628
2210607,2004,area_plantada_ha,23165
2210607,2004,valor_producao_mil_reais,2444
2210607,2005,area_plantada_ha,25809
2210607,2005,valor_producao_mil_reais,4551
2210607,2006,area_plantada_ha,19341
2210607,2006,valor_producao_mil_reais,3605
2210607,2007,area_plantada_ha,27106
2210607,2007,valor_producao_mil_reais,1328
2210607,2008,area_plantada_ha,24648
2210607,2008,valor_producao_mil_reais,4326
2210607,2009,area_plantada_ha,25396
2210607,2009,valor_producao_mil_reais,3475
2210607,2010,area_plantada_ha,11689
2210607,2010,valor_producao_mil_reais,1562
2210607,2011,area_plantada_ha,11545
2210607,2011,valor_producao_mil_reais,4578
2210607,2012,area_plantada_ha,11437
2210607,2012,valor_producao_mil_reais,121
2210607,2013,area_plantada_ha,10108
2210607,2013,valor_producao_mil_reais,386
2210607,2014,area_plantada_ha,8056
2210607,2014,valor_producao_mil_reais,335
2210607,2015,area_plantada_ha,5309
2210607,2015,valor_producao_mil_reais,1015
2210607,2016,area_plantada_ha,8701
2210607,2016,valor_producao_mil_reais,452
2210607,2017,area_plantada_ha,5828
2210607,2017,valor_producao_mil_reais,1461
2210607,2018,area_plantada_ha,6999
2210607,2018,valor_producao_mil_reais,2331
2210607,2019,area_plantada_ha,2959
2210607,2019,valor_producao_mil_reais,950
2210607,2020,area_plantada_ha,3693
2210607,2020,valor_producao_mil_reais,4509
2210607,2021,area_plantada_ha,3861
2210607,2021,valor_producao_mil_reais,2133
2210607,2022,area_plantada_ha,4121
2210607,2022,valor_producao_mil_reais,3980
2210607,2023,area_plantada_ha,4279
2210607,2023,valor_producao_mil_reais,5789
2210607,2024,area_plantada_ha,3984
2210607,2024,valor_producao_mil_reais,3904
2210623,1997,area_plantada_ha,1149
2210623,1997,valor_producao_mil_reais,258
2210623,1998,area_plantada_ha,1149
2210623,1998,valor_producao_mil_reais,197
2210623,1999,area_plantada_ha,1279
2210623,1999,valor_producao_mil_reais,256
2210623,2000,area_plantada_ha,1619
2210623,2000,valor_producao_mil_reais,389
2210623,2001,area_plantada_ha,1599
2210623,2001,valor_producao_mil_reais,267
2210623,2002,area_plantada_ha,1569
2210623,2002,valor_producao_mil_reais,181
2210623,2003,area_plantada_ha,1191
2210623,2003,valor_producao_mil_reais,509
2210623,2004,area_plantada_ha,1095
2210623,2004,valor_producao_mil_reais,511
2210623,2005,area_plantada_ha,1297
2210623,2005,valor_producao_mil_reais,674
2210623,2006,area_plantada_ha,1496
2210623,2006,valor_producao_mil_reais,567
2210623,2007,area_plantada_ha,1226
2210623,2007,valor_producao_mil_reais,725
2210623,2008,area_plantada_ha,1126
2210623,2008,valor_producao_mil_reais,977
2210623,2009,area_plantada_ha,1114
2210623,2009,valor_producao_mil_reais,988
2210623,2010,area_plantada_ha,1174
2210623,2010,valor_producao_mil_reais,627
2210623,2011,area_plantada_ha,1276
2210623,2011,valor_producao_mil_reais,1180
2210623,2012,area_plantada_ha,1254
2210623,2012,valor_producao_mil_reais,692
2210623,2013,area_plantada_ha,1385
2210623,2013,valor_producao_mil_reais,720
2210623,2014,area_plantada_ha,1251
2210623,2014,valor_producao_mil_reais,928
2210623,2015,area_plantada_ha,1198
2210623,2015,valor_producao_mil_reais,1502
2210623,2016,area_plantada_ha,1279
2210623,2016,valor_producao_mil_reais,266
2210623,2017,area_plantada_ha,1410
2210623,2017,valor_producao_mil_reais,2719
2210623,2018,area_plantada_ha,1733
2210623,2018,valor_producao_mil_reais,4204
2210623,2019,area_plantada_ha,1840
2210623,2019,valor_producao_mil_reais,4335
2210623,2020,area_plantada_ha,1600
2210623,2020,valor_producao_mil_reais,4266
