serie,code_muni,ano,value
ADH_IDHM,2111748,2000,0.362
ADH_IDHM,2111748,2010,0.538
ADH_IDHM,2111763,1991,0.219
ADH_IDHM,2111763,2000,0.392
ADH_IDHM,2111763,2010,0.602
ADH_IDHM,2111789,1991,0.209
ADH_IDHM,2111789,2000,0.343
ADH_IDHM,2111789,2010,0.519
ADH_IDHM,2111805,1991,0.286
ADH_IDHM,2111805,2000,0.376
ADH_IDHM,2111805,2010,0.564
ADH_IDHM,2111904,1991,0.259
ADH_IDHM,2111904,2000,0.398
ADH_IDHM,2111904,2010,0.579
ADH_IDHM,2111953,1991,0.249
ADH_IDHM,2111953,2000,0.378
ADH_IDHM,2111953,2010,0.568
ADH_IDHM,2112001,1991,0.261
ADH_IDHM,2112001,2000,0.445
ADH_IDHM,2112001,2010,0.599
ADH_IDHM,2112100,1991,0.241
ADH_IDHM,2112100,2000,0.344
ADH_IDHM,2112100,2010,0.537
ADH_IDHM,2112209,1991,0.362
ADH_IDHM,2112209,2000,0.479
ADH_IDHM,2112209,2010,0.649
ADH_IDHM,2112233,1991,0.328
ADH_IDHM,2112233,2000,0.434
ADH_IDHM,2112233,2010,0.606
ADH_IDHM,2112274,1991,0.214
ADH_IDHM,2112274,2000,0.37
ADH_IDHM,2112274,2010,0.555
ADH_IDHM,2112308,1991,0.254
ADH_IDHM,2112308,2000,0.387
ADH_IDHM,2112308,2010,0.572
ADH_IDHM,2112407,1991,0.24
ADH_IDHM,2112407,2000,0.329
ADH_IDHM,2112407,2010,0.561
ADH_IDHM,2112456,1991,0.221
ADH_IDHM,2112456,2000,0.322
ADH_IDHM,2112456,2010,0.536
ADH_IDHM,2112506,1991,0.236
ADH_IDHM,2112506,2000,0.343
ADH_IDHM,2112506,2010,0.561
ADH_IDHM,2112605,1991,0.299
ADH_IDHM,2112605,2000,0.379
ADH_IDHM,2112605,2010,0.588
ADH_IDHM,2112704,1991,0.276
ADH_IDHM,2112704,2000,0.363
ADH_IDHM,2112704,2010,0.542
ADH_IDHM,2112803,1991,0.336
ADH_IDHM,2112803,2000,0.457
ADH_IDHM,2112803,2010,0.618
ADH_IDHM,2112852,1991,0.245
ADH_IDHM,2112852,2000,0.379
ADH_IDHM,2112852,2010,0.581
ADH_IDHM,2112902,1991,0.322
ADH_IDHM,2112902,2000,0.438
ADH_IDHM,2112902,2010,0.596
ADH_IDHM,2113009,1991,0.292
ADH_IDHM,2113009,2000,0.412
ADH_IDHM,2113009,2010,0.57
ADH_IDHM,2114007,1991,0.322
ADH_IDHM,2114007,2000,0.421
ADH_IDHM,2114007,2010,0.595
ADH_IDHM,2200053,1991,0.143
ADH_IDHM,2200053,2000,0.274
ADH_IDHM,2200053,2010,0.528
ADH_IDHM,2200103,1991,0.379
ADH_IDHM,2200103,2000,0.447
ADH_IDHM,2200103,2010,0.599
ADH_IDHM,2200202,1991,0.42
ADH_IDHM,2200202,2000,0.506
ADH_IDHM,2200202,2010,0.639
ADH_IDHM,2200251,1991,0.226
ADH_IDHM,2200251,2000,0.368
ADH_IDHM,2200251,2010,0.531
ADH_IDHM,2200277,1991,0.265
ADH_IDHM,2200277,2000,0.431
ADH_IDHM,2200277,2010,0.585
ADH_IDHM,2200301,1991,0.258
ADH_IDHM,2200301,2000,0.367
ADH_IDHM,2200301,2010,0.585
ADH_IDHM,2200400,1991,0.316
ADH_IDHM,2200400,2000,0.424
ADH_IDHM,2200400,2010,0.614
ADH_IDHM,2200459,1991,0.273
ADH_IDHM,2200459,2000,0.403
ADH_IDHM,2200459,2010,0.578
ADH_IDHM,2200509,1991,0.364
ADH_IDHM,2200509,2000,0.46
ADH_IDHM,2200509,2010,0.598
ADH_IDHM,2200608,1991,0.41
ADH_IDHM,2200608,2000,0.476
ADH_IDHM,2200608,2010,0.63
ADH_IDHM,2200707,1991,0.289
ADH_IDHM,2200707,2000,0.425
ADH_IDHM,2200707,2010,0.594
ADH_IDHM,2200806,1991,0.32
ADH_IDHM,2200806,2000,0.478
ADH_IDHM,2200806,2010,0.62
ADH_IDHM,2200905,1991,0.281
ADH_IDHM,2200905,2000,0.416
ADH_IDHM,2200905,2010,0.583
ADH_IDHM,2200954,1991,0.157
ADH_IDHM,2200954,2000,0.208
ADH_IDHM,2200954,2010,0.519
ADH_IDHM,2201002,1991,0.26
ADH_IDHM,2201002,2000,0.412
ADH_IDHM,2201002,2010,0.56
ADH_IDHM,2201051,1991,0.17
