grupo,ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
Nordeste,1950,1970,PIB_Total,pib (1970),pib_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.12924443941415,1.0990495926130777,2.8472276960442913,0.004484709015330033,38.29324798816769,1232,***
Nordeste,1950,1975,PIB_Total,pib (1975),pib_1975,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1.9237217158873436,0.9539507901497294,2.016583806786723,0.043958995241598624,38.61768059769291,1232,**
Nordeste,1950,1980,PIB_Total,pib (1980),pib_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.877842750127644,1.1353811247979646,2.5346931416001315,0.011379873230220374,38.38072974835945,1232,**
Nordeste,1950,1985,PIB_Total,pib (1985),pib_1985,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.459307923685035,1.2401224768659653,2.7894889321153102,0.005361876290283988,38.5211752359799,1232,***
Nordeste,1950,1996,PIB_Total,pib (1996),pib_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.8548316065302526,1.28438953913906,3.0012947700540966,0.002743295448588824,38.61768059769291,1232,***
Nordeste,1950,1999,PIB_Total,pib (1999),pib_1999,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.443318339929665,1.2134746938102594,2.8375691372003735,0.004621538803629425,38.61768059769291,1232,***
Nordeste,1950,2000,PIB_Total,pib (2000),pib_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.384246088412546,1.2093234120926424,2.7984623919224094,0.0052159445653834876,38.61768059769291,1232,***
Nordeste,1950,2001,PIB_Total,pib (2001),pib_2001,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.661575413268919,1.260418978186053,2.9050462398928003,0.0037385965750366653,38.61768059769291,1232,***
Nordeste,1950,2002,PIB_Total,pib (2002),pib_2002,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.8067087383033416,1.2783173096762928,2.9779059623837147,0.002959895336280383,38.61768059769291,1232,***
Nordeste,1950,2003,PIB_Total,pib (2003),pib_2003,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.183090323292346,1.3420552795964158,3.1169284804350896,0.001870406658604513,38.61768059769291,1232,***
Nordeste,1950,2004,PIB_Total,pib (2004),pib_2004,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.060887777664703,1.324832580097979,3.065208267571724,0.0022232378177645274,38.61768059769291,1232,***
Nordeste,1950,2005,PIB_Total,pib (2005),pib_2005,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.036960511443649,1.3333179984786836,3.0277552062222384,0.002515792208420017,38.61768059769291,1232,***
Nordeste,1950,2006,PIB_Total,pib (2006),pib_2006,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.187133212012576,1.3582221202071858,3.0828044615956207,0.0020968672151097482,38.61768059769291,1232,***
Nordeste,1950,2007,PIB_Total,pib (2007),pib_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.2056819945511075,1.3673693603069483,3.0757468440034463,0.00214673893565755,38.61768059769291,1232,***
Nordeste,1950,2008,PIB_Total,pib (2008),pib_2008,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.225233647586046,1.3861323336997855,3.048218084855068,0.002351850977868197,38.61768059769291,1232,***
Nordeste,1950,2009,PIB_Total,pib (2009),pib_2009,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.105182530984004,1.3532121760040996,3.033657695208004,0.0024674607853720425,38.61768059769291,1232,***
Nordeste,1950,2010,PIB_Total,pib (2010),pib_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.20141255412909,1.3736617258726156,3.0585496232415967,0.0022728536513674912,38.61768059769291,1232,***
Semiarido,1950,1959,PIB_Total,pib (1959),pib_1959,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2.446016821669693,1.2996524998745993,1.882054489108207,0.060159913697007454,15.854796691165589,893,*
Semiarido,1950,1970,PIB_Total,pib (1970),pib_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.571809838802199,2.269495533600441,2.8957139335614164,0.003877259028310801,15.727855603973387,893,***
Semiarido,1950,1975,PIB_Total,pib (1975),pib_1975,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.253993580269567,1.7289869241549252,2.4603966177180814,0.014070386745904443,15.854796691165589,893,**
Semiarido,1950,1980,PIB_Total,pib (1980),pib_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.999757117353317,1.9650113342735522,2.5443909814401575,0.01111806355709018,15.754890855045193,893,**
Semiarido,1950,1985,PIB_Total,pib (1985),pib_1985,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.541228206892978,2.252119843223435,2.9044760768727955,0.0037713921274510633,15.695595744773184,893,***
Semiarido,1950,1996,PIB_Total,pib (1996),pib_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.415146538745132,2.2133572874515766,2.8983782126433946,0.003844570238920575,15.854796691165589,893,***
Semiarido,1950,1999,PIB_Total,pib (1999),pib_1999,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.608258251032987,2.3303745132767064,2.8357065413237845,0.004677774541181414,15.854796691165589,893,***
Semiarido,1950,2000,PIB_Total,pib (2000),pib_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.499558004587158,2.333902040452591,2.78484610404932,0.005470817012504625,15.854796691165589,893,***
Semiarido,1950,2001,PIB_Total,pib (2001),pib_2001,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.595194498464673,2.3736682171518964,2.7784820350242874,0.005578169719165106,15.854796691165589,893,***
Semiarido,1950,2002,PIB_Total,pib (2002),pib_2002,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,6.779546344234882,2.3915276320915226,2.834818319998166,0.0046906787112414505,15.854796691165589,893,***
Semiarido,1950,2003,PIB_Total,pib (2003),pib_2003,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.168224856989278,2.4789929285327665,2.8915874565370028,0.0039278287024639485,15.854796691165589,893,***
Semiarido,1950,2004,PIB_Total,pib (2004),pib_2004,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.082812056748756,2.4776185352393885,2.8587177388323872,0.004354487783940419,15.854796691165589,893,***
Semiarido,1950,2005,PIB_Total,pib (2005),pib_2005,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.003331949034664,2.477360192226049,2.8269332699423786,0.004806656646776865,15.854796691165589,893,***
Semiarido,1950,2006,PIB_Total,pib (2006),pib_2006,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.268204305395901,2.5590464400875845,2.8402002369082227,0.004612981801999116,15.854796691165589,893,***
Semiarido,1950,2007,PIB_Total,pib (2007),pib_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.330298516837215,2.6193966220163905,2.798468340084523,0.005247283470242643,15.854796691165589,893,***
Semiarido,1950,2008,PIB_Total,pib (2008),pib_2008,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.300104530896668,2.646082142542975,2.758835190158163,0.005921702179018946,15.854796691165589,893,***
Semiarido,1950,2009,PIB_Total,pib (2009),pib_2009,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.2242064941498345,2.5788452562096666,2.8013338438025643,0.005201327562897061,15.854796691165589,893,***
Semiarido,1950,2010,PIB_Total,pib (2010),pib_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,7.43822298377185,2.6493065478977957,2.8076112934813158,0.005101922799673443,15.854796691165589,893,***
Nao_Semiarido,1950,1950,Urbanização,tx_urbanizacao (1950),tx_urbanizacao_1950,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.08422316376410299,0.12162155260514973,0.6925019617003048,0.4891243729927617,20.692662961500933,339,
Nao_Semiarido,1950,1950,Urbanização,pop_urbana (1950),pop_urbana_1950,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-19198.91729576874,13745.669137585564,-1.3967248231860936,0.1634642542942238,20.692662961500933,339,
Nao_Semiarido,1950,1960,Urbanização,tx_urbanizacao (1960),tx_urbanizacao_1960,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.008721847690721034,0.0229356938461305,0.3802739846997262,0.7039943294976291,20.692662961500933,339,
Nao_Semiarido,1950,1960,Urbanização,pop_urbana (1960),pop_urbana_1960,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-12276.823068850123,7851.456297747969,-1.5636364265787839,0.11889133629029215,20.692662961500933,339,
Nao_Semiarido,1950,1970,Urbanização,tx_urbanizacao (1970),tx_urbanizacao_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.07440146490306007,0.19587475986850802,0.37984202228508795,0.7043146540097993,20.692662961500933,339,
Nao_Semiarido,1950,1970,Urbanização,pop_urbana (1970),pop_urbana_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-38219.48047535199,32315.027606549083,-1.1827153899013316,0.23779995988428546,20.692662961500933,339,
Nao_Semiarido,1950,1980,Urbanização,tx_urbanizacao (1980),tx_urbanizacao_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.033662877857654844,0.20691037926860859,0.16269303636022095,0.8708628190692922,20.692662961500933,339,
Nao_Semiarido,1950,1980,Urbanização,pop_urbana (1980),pop_urbana_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-62171.01909892162,50165.48472765415,-1.2393186159058345,0.2161356906484517,20.692662961500933,339,
Nao_Semiarido,1950,1991,Urbanização,tx_urbanizacao (1991),tx_urbanizacao_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.1386491849449855,0.19935357904879614,0.6954938336524576,0.4872506282078568,20.692662961500933,339,
Nao_Semiarido,1950,1991,Urbanização,pop_urbana (1991),pop_urbana_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-94625.42561855697,73973.04797500857,-1.2791878692159029,0.20175769341287317,20.692662961500933,339,
Nao_Semiarido,1950,1996,Urbanização,tx_urbanizacao (1996),tx_urbanizacao_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.09481626875799695,0.19382939634348906,0.48917383300297285,0.6250537505408066,20.692662961500933,339,
Nao_Semiarido,1950,1996,Urbanização,pop_urbana (1996),pop_urbana_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-105439.1192500153,81141.19798519606,-1.2994523357820316,0.19472411665500122,20.692662961500933,339,
Nao_Semiarido,1950,2000,Urbanização,tx_urbanizacao (2000),tx_urbanizacao_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.16915218810482213,0.19225543617140875,0.8798304561542358,0.37961140759238876,20.692662961500933,339,
Nao_Semiarido,1950,2000,Urbanização,pop_urbana (2000),pop_urbana_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-114255.50580993433,88065.3288687524,-1.297394868986571,0.19542988837014555,20.692662961500933,339,
Nao_Semiarido,1950,2007,Urbanização,tx_urbanizacao (2007),tx_urbanizacao_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.2446899128165041,0.19669107879385717,1.2440315764038912,0.2143984230406305,20.692662961500933,339,
Nao_Semiarido,1950,2007,Urbanização,pop_urbana (2007),pop_urbana_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-96009.24613163812,92703.74408311724,-1.035656618631899,0.30114435944284945,20.692662961500933,339,
Nao_Semiarido,1950,2010,Urbanização,tx_urbanizacao (2010),tx_urbanizacao_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.16865016453562953,0.1928084087385601,0.8747033681726605,0.3823913419459055,20.692662961500933,339,
Nao_Semiarido,1950,2010,Urbanização,pop_urbana (2010),pop_urbana_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-129208.84840761301,104024.91171069701,-1.2420952470207798,0.2151109547070972,20.692662961500933,339,
Nao_Semiarido,1950,2022,Urbanização,tx_urbanizacao (2022),tx_urbanizacao_2022,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.27922011155614357,0.19132175761536635,1.4594268578563252,0.1454285962990454,20.692662961500933,339,
Nao_Semiarido,1950,2022,Urbanização,pop_urbana (2022),pop_urbana_2022,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-124588.3053355531,115292.1382282525,-1.0806314051431354,0.28067485074156834,20.692662961500933,339,
Nordeste,1950,1950,Urbanização,tx_urbanizacao (1950),tx_urbanizacao_1950,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.22083049539691052,0.08827812896286734,2.5015312172032895,0.012496691246975491,38.61768059769291,1232,**
Nordeste,1950,1950,Urbanização,pop_urbana (1950),pop_urbana_1950,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2331.0448972783706,4965.06256392742,0.4694895315547621,0.6388041453281519,38.61768059769291,1232,
Nordeste,1950,1960,Urbanização,tx_urbanizacao (1960),tx_urbanizacao_1960,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.01554966864252769,0.014870116813563565,1.0456991587547102,0.29590828361934124,38.61768059769291,1232,
Nordeste,1950,1960,Urbanização,pop_urbana (1960),pop_urbana_1960,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4994.1183194474,4784.413708978226,1.0438307853845605,0.296771663511775,38.61768059769291,1232,
Nordeste,1950,1970,Urbanização,tx_urbanizacao (1970),tx_urbanizacao_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.2456732007649024,0.1486960794729948,1.6521834444836183,0.09875596512022206,38.61768059769291,1232,*
Nordeste,1950,1970,Urbanização,pop_urbana (1970),pop_urbana_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1289.5322166582773,11813.294894578332,-0.1091594028732918,0.913094114424017,38.61768059769291,1232,
Nordeste,1950,1980,Urbanização,tx_urbanizacao (1980),tx_urbanizacao_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.3566173289621495,0.16336867078629708,2.1828991277565173,0.02923444329204863,38.61768059769291,1232,**
Nordeste,1950,1980,Urbanização,pop_urbana (1980),pop_urbana_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1290.5551283509194,18448.910918696347,-0.06995291668100882,0.9442426650463115,38.61768059769291,1232,
Nordeste,1950,1991,Urbanização,tx_urbanizacao (1991),tx_urbanizacao_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.3511203528717701,0.17019012832176886,2.063106458254304,0.039314931946433304,38.61768059769291,1232,**
Nordeste,1950,1991,Urbanização,pop_urbana (1991),pop_urbana_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1057.0124082638213,27020.648359829996,0.039118691534997335,0.9688021957886019,38.61768059769291,1232,
Nordeste,1950,1996,Urbanização,tx_urbanizacao (1996),tx_urbanizacao_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.27758227990811113,0.1655093101446029,1.6771399727640204,0.09377275700315497,38.61768059769291,1232,*
Nordeste,1950,1996,Urbanização,pop_urbana (1996),pop_urbana_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,1916.3748424287478,29827.221453101392,0.06424919080853526,0.9487823957410074,38.61768059769291,1232,
Nordeste,1950,2000,Urbanização,tx_urbanizacao (2000),tx_urbanizacao_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.26027762996837733,0.1657102481243003,1.570679139730341,0.1165179922852627,38.61768059769291,1232,
Nordeste,1950,2000,Urbanização,pop_urbana (2000),pop_urbana_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2964.891465660854,32999.367054361785,0.089846919208378,0.9284236953621607,38.61768059769291,1232,
Nordeste,1950,2007,Urbanização,tx_urbanizacao (2007),tx_urbanizacao_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.26175908698971195,0.16362958048930298,1.5997051768205446,0.10992441088686315,38.61768059769291,1232,
Nordeste,1950,2007,Urbanização,pop_urbana (2007),pop_urbana_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,8620.977122786251,35119.16510698396,0.245477849388619,0.8061279823941008,38.61768059769291,1232,
Nordeste,1950,2010,Urbanização,tx_urbanizacao (2010),tx_urbanizacao_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.21353440368212517,0.16240080964854517,1.3148604624831566,0.18880532749683865,38.61768059769291,1232,
Nordeste,1950,2010,Urbanização,pop_urbana (2010),pop_urbana_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,9776.395871878383,40276.79171285054,0.24273025372969734,0.8082554051020813,38.61768059769291,1232,
Nordeste,1950,2022,Urbanização,tx_urbanizacao (2022),tx_urbanizacao_2022,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.32643330850518737,0.16140963750187323,2.022390444321511,0.04335513561750366,38.61768059769291,1232,**
Nordeste,1950,2022,Urbanização,pop_urbana (2022),pop_urbana_2022,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,26567.005274287745,46449.97383358002,0.5719487672796425,0.5674626568684877,38.61768059769291,1232,
Semiarido,1950,1950,Urbanização,tx_urbanizacao (1950),tx_urbanizacao_1950,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.22670230738530928,0.12514935790056053,1.8114540193281639,0.07041297367743077,15.854796691165589,893,*
Semiarido,1950,1950,Urbanização,pop_urbana (1950),pop_urbana_1950,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,13615.804581000328,5808.0777301436765,2.3442875962790377,0.01928602694471191,15.854796691165589,893,**
Semiarido,1950,1960,Urbanização,tx_urbanizacao (1960),tx_urbanizacao_1960,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.01815571409681755,0.023168836718507252,0.7836264857576892,0.433471127201714,15.854796691165589,893,
Semiarido,1950,1960,Urbanização,pop_urbana (1960),pop_urbana_1960,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,21176.916400783528,9373.890975495866,2.259138329658597,0.02411985170442053,15.854796691165589,893,**
Semiarido,1950,1970,Urbanização,tx_urbanizacao (1970),tx_urbanizacao_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.40226081344112324,0.24893955777648794,1.6158975175905785,0.10647653186297333,15.854796691165589,893,
Semiarido,1950,1970,Urbanização,pop_urbana (1970),pop_urbana_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,21339.158596191195,10459.18984386533,2.0402305450748974,0.041626814758143574,15.854796691165589,893,**
Semiarido,1950,1980,Urbanização,tx_urbanizacao (1980),tx_urbanizacao_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.6342336734173112,0.29682560339397013,2.1367215838706026,0.0328971159023667,15.854796691165589,893,**
Semiarido,1950,1980,Urbanização,pop_urbana (1980),pop_urbana_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,37767.0906956112,16952.06754881524,2.227875189079853,0.026142085291461364,15.854796691165589,893,**
Semiarido,1950,1991,Urbanização,tx_urbanizacao (1991),tx_urbanizacao_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.5781892437518005,0.30001540598701737,1.9271985111885241,0.054278005491808765,15.854796691165589,893,*
Semiarido,1950,1991,Urbanização,pop_urbana (1991),pop_urbana_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,69045.9230565122,28653.63147760534,2.4096744285441107,0.016172044777014852,15.854796691165589,893,**
Semiarido,1950,1996,Urbanização,tx_urbanizacao (1996),tx_urbanizacao_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.4910994996956234,0.29394450891550017,1.670721802246012,0.09513383893694517,15.854796691165589,893,*
Semiarido,1950,1996,Urbanização,pop_urbana (1996),pop_urbana_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,78860.94438846607,33363.18168176204,2.3637117449015768,0.01831030011680735,15.854796691165589,893,**
Semiarido,1950,2000,Urbanização,tx_urbanizacao (2000),tx_urbanizacao_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.4053425495920365,0.2837605806293316,1.4284667330925853,0.15351400309463226,15.854796691165589,893,
Semiarido,1950,2000,Urbanização,pop_urbana (2000),pop_urbana_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,89123.9773020779,38384.0363509356,2.32190217014281,0.020466698441181295,15.854796691165589,893,**
Semiarido,1950,2007,Urbanização,tx_urbanizacao (2007),tx_urbanizacao_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.3314714465010822,0.2826065430157965,1.172907898606418,0.24115157849275184,15.854796691165589,893,
Semiarido,1950,2007,Urbanização,pop_urbana (2007),pop_urbana_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,91045.18625071702,36137.54080031458,2.519407359615474,0.011932164778053029,15.854796691165589,893,**
Semiarido,1950,2010,Urbanização,tx_urbanizacao (2010),tx_urbanizacao_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.26839711563684177,0.27894917534050456,0.9621721064750156,0.33622867013356317,15.854796691165589,893,
Semiarido,1950,2010,Urbanização,pop_urbana (2010),pop_urbana_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,109505.05710946675,48855.4964178094,2.2414071115557967,0.025249432937708705,15.854796691165589,893,**
Semiarido,1950,2022,Urbanização,tx_urbanizacao (2022),tx_urbanizacao_2022,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.3289881845365942,0.264958009894652,1.2416615925949954,0.21469379467726382,15.854796691165589,893,
Semiarido,1950,2022,Urbanização,pop_urbana (2022),pop_urbana_2022,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,131398.74813401338,57556.452774351324,2.2829542440559876,0.022671862298881375,15.854796691165589,893,**
