subamostra,ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
Atendidos_Dummy1,1950,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.14516753836199392,0.11069270974756813,1.3114462433257326,0.19062151866662388,22.144612665312223,347,
Atendidos_Dummy1,1950,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.22054719899391662,0.13236017304105027,1.6662655686126668,0.0966122665802276,22.144612665312223,347,*
Atendidos_Dummy1,1950,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.1618806592377281,0.11191714387160688,1.4464330810964954,0.14900777699297846,22.144612665312223,347,
Geral,1950,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.10084998463603892,0.03766935839492855,2.677241899867783,0.007523253870079893,179.3872237135314,1232,***
Geral,1950,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.1119422617074111,0.04638041059956344,2.413567716635626,0.015944612026969833,179.3872237135314,1232,**
Geral,1950,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.07312501546175429,0.03931997857796811,1.859741996470159,0.06316397694740154,179.3872237135314,1232,*
Nao_Atendidos_Dummy0,1950,1991,IDH_Educação,adh_idhm_e (1991),adh_idhm_e_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.12094633509363525,0.09283430107819164,1.302819471778709,0.19298232235361096,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2000,IDH_Educação,adh_idhm_e (2000),adh_idhm_e_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.07837102638671044,0.10964441990273341,0.7147744176697192,0.4749408558271856,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2010,IDH_Educação,adh_idhm_e (2010),adh_idhm_e_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.002449068775233723,0.088070490524759,-0.027808051943859942,0.9778216432854836,76.86206682148143,885,
Atendidos_Dummy1,1950,1991,IDH_Geral,adh_idhm (1991),adh_idhm_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.15795476896907543,0.11017659443500812,1.4336508564189747,0.15262159039840129,22.144612665312223,347,
Atendidos_Dummy1,1950,2000,IDH_Geral,adh_idhm (2000),adh_idhm_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.18546054842578152,0.10521512986334365,1.762679461277697,0.07888299936760627,22.144612665312223,347,*
Atendidos_Dummy1,1950,2010,IDH_Geral,adh_idhm (2010),adh_idhm_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.09537483374982009,0.07920415238293248,1.204164565624115,0.22939157754389983,22.144612665312223,347,
Geral,1950,1991,IDH_Geral,adh_idhm (1991),adh_idhm_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.11708023244214862,0.03784882009246825,3.093365451184754,0.0020242240472199756,179.3872237135314,1232,***
Geral,1950,2000,IDH_Geral,adh_idhm (2000),adh_idhm_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.10411180689515692,0.035915179060452176,2.8988246646332088,0.003813056988536043,179.3872237135314,1232,***
Geral,1950,2010,IDH_Geral,adh_idhm (2010),adh_idhm_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.053461591822402954,0.026490469373154805,2.0181443774862076,0.04379600961029334,179.3872237135314,1232,**
Nao_Atendidos_Dummy0,1950,1991,IDH_Geral,adh_idhm (1991),adh_idhm_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.1640260635953814,0.0948664919395204,1.7290200179421817,0.0841614833175161,76.86206682148143,885,*
Nao_Atendidos_Dummy0,1950,2000,IDH_Geral,adh_idhm (2000),adh_idhm_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.10189275646988794,0.08490698852171852,1.200051470955475,0.23044715875266517,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2010,IDH_Geral,adh_idhm (2010),adh_idhm_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.01578990023239602,0.057299381215474975,0.275568424954153,0.7829452272929875,76.86206682148143,885,
Atendidos_Dummy1,1950,1991,IDH_Longevidade,adh_idhm_l (1991),adh_idhm_l_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.06831645444596153,0.09583310324896417,0.7128690622538089,0.4764320779960938,22.144612665312223,347,
Atendidos_Dummy1,1950,2000,IDH_Longevidade,adh_idhm_l (2000),adh_idhm_l_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.06987391338520327,0.06909560923544027,1.0112641622003935,0.31263315469543673,22.144612665312223,347,
Atendidos_Dummy1,1950,2010,IDH_Longevidade,adh_idhm_l (2010),adh_idhm_l_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.01949519950800235,0.06197693830824142,-0.314555704753327,0.753298400859368,22.144612665312223,347,
Geral,1950,1991,IDH_Longevidade,adh_idhm_l (1991),adh_idhm_l_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.020878662989243464,0.03281043684588724,0.6363421214814026,0.5246735090592749,179.3872237135314,1232,
Geral,1950,2000,IDH_Longevidade,adh_idhm_l (2000),adh_idhm_l_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.042702978181727656,0.02507694874418129,1.7028777550792022,0.08884713048388174,179.3872237135314,1232,*
Geral,1950,2010,IDH_Longevidade,adh_idhm_l (2010),adh_idhm_l_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.01484211396391608,0.020001465553220715,0.7420513224105292,0.4581998967964924,179.3872237135314,1232,
Nao_Atendidos_Dummy0,1950,1991,IDH_Longevidade,adh_idhm_l (1991),adh_idhm_l_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.005209979081682449,0.07592593987808159,-0.06861922407609831,0.9453085383394273,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2000,IDH_Longevidade,adh_idhm_l (2000),adh_idhm_l_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.05632213322615311,0.06432641066130684,0.875567790074623,0.38150754179751,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2010,IDH_Longevidade,adh_idhm_l (2010),adh_idhm_l_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.016681839838530572,0.04506587083388106,0.3701657047751747,0.7113494351377445,76.86206682148143,885,
Atendidos_Dummy1,1950,1991,IDH_Renda,adh_idhm_r (1991),adh_idhm_r_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.12995877885476653,0.1011966708223267,1.2842199036659825,0.19996860639215508,22.144612665312223,347,
Atendidos_Dummy1,1950,2000,IDH_Renda,adh_idhm_r (2000),adh_idhm_r_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.17018933760787416,0.10230197452380758,1.6635977790269132,0.09714502457104049,22.144612665312223,347,*
Atendidos_Dummy1,1950,2010,IDH_Renda,adh_idhm_r (2010),adh_idhm_r_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.10284244453678298,0.08608804797582678,1.1946193107510206,0.23309630821914137,22.144612665312223,347,
Geral,1950,1991,IDH_Renda,adh_idhm_r (1991),adh_idhm_r_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.13402132765581165,0.03525171819628518,3.8018381660027796,1.5076575880337362e-4,179.3872237135314,1232,***
Geral,1950,2000,IDH_Renda,adh_idhm_r (2000),adh_idhm_r_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.11251896634309452,0.033164661362096996,3.3927367783012987,7.142964106392908e-4,179.3872237135314,1232,***
Geral,1950,2010,IDH_Renda,adh_idhm_r (2010),adh_idhm_r_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.05686745504511031,0.027854244186208323,2.041608261381851,0.041406392967419874,179.3872237135314,1232,**
Nao_Atendidos_Dummy0,1950,1991,IDH_Renda,adh_idhm_r (1991),adh_idhm_r_1991,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.25595247551278255,0.09577543969601668,2.67242287088584,0.007671964367694106,76.86206682148143,885,***
Nao_Atendidos_Dummy0,1950,2000,IDH_Renda,adh_idhm_r (2000),adh_idhm_r_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.14981534740099767,0.07958291434356139,1.8825064228515325,0.060101945855698675,76.86206682148143,885,*
Nao_Atendidos_Dummy0,1950,2010,IDH_Renda,adh_idhm_r (2010),adh_idhm_r_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.032141597117950046,0.06167126748867347,0.5211762045243057,0.602377118205268,76.86206682148143,885,
Atendidos_Dummy1,1950,1959,PIB_Agropecuário,pibag (1959),pibag_1959,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.66097163726687,2.0069666115070026,-0.8276030242574239,0.408495244772609,22.144612665312223,347,
Atendidos_Dummy1,1950,1970,PIB_Agropecuário,pibag (1970),pibag_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.18955173316599172,2.042573755503129,0.09280043506644446,0.9261187610099467,22.1941708991542,347,
Atendidos_Dummy1,1950,1975,PIB_Agropecuário,pibag (1975),pibag_1975,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.962671101514854,1.820611871338431,-1.078028289506861,0.2818108958239671,22.144612665312223,347,
Atendidos_Dummy1,1950,1980,PIB_Agropecuário,pibag (1980),pibag_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.5487203272653881,1.8886471225352583,-0.29053618366188166,0.7715902435097496,22.001666792886628,347,
Atendidos_Dummy1,1950,1985,PIB_Agropecuário,pibag (1985),pibag_1985,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.7746589226289924,1.8886346225088768,-0.9396518000244651,0.3480876528759016,22.393319294617292,347,
Atendidos_Dummy1,1950,1996,PIB_Agropecuário,pibag (1996),pibag_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.9841344148458063,2.155316743703696,-0.45660778988552275,0.6482551981604192,21.25117249709756,347,
Atendidos_Dummy1,1950,1999,PIB_Agropecuário,pibag (1999),pibag_1999,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.37823905786509315,1.9148092992115655,0.19753353925157738,0.843532022643334,22.144612665312223,347,
Atendidos_Dummy1,1950,2000,PIB_Agropecuário,pibag (2000),pibag_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.5890934905064283,1.8187721587813863,-0.32389625476845474,0.7462223846467035,22.144612665312223,347,
Atendidos_Dummy1,1950,2001,PIB_Agropecuário,pibag (2001),pibag_2001,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8747460487957242,1.9382378311829682,0.4513099655380469,0.652063497953548,22.144612665312223,347,
Atendidos_Dummy1,1950,2002,PIB_Agropecuário,pibag (2002),pibag_2002,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.927287429173807,2.037292848925333,-1.4368515703169251,0.15171045131613037,22.144612665312223,347,
Atendidos_Dummy1,1950,2003,PIB_Agropecuário,pibag (2003),pibag_2003,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.1848413243105822,2.0245077787834656,-0.5852490846059173,0.5587814307787372,22.144612665312223,347,
Atendidos_Dummy1,1950,2004,PIB_Agropecuário,pibag (2004),pibag_2004,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.6403796850163583,2.010522081018806,-0.3185141267843496,0.7502970818767094,22.144612665312223,347,
Atendidos_Dummy1,1950,2005,PIB_Agropecuário,pibag (2005),pibag_2005,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.815748514468791,1.995687324026517,-0.408755672618559,0.6829849096068471,22.144612665312223,347,
Atendidos_Dummy1,1950,2006,PIB_Agropecuário,pibag (2006),pibag_2006,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.8798125354524524,1.9805090844001016,-0.9491562297084084,0.34323784173641836,22.144612665312223,347,
Atendidos_Dummy1,1950,2007,PIB_Agropecuário,pibag (2007),pibag_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.033382461128559,1.9691132962059723,-1.0326386323460506,0.30253152252473126,22.144612665312223,347,
Atendidos_Dummy1,1950,2008,PIB_Agropecuário,pibag (2008),pibag_2008,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.4845887611345754,1.9763563502813797,-1.2571562617140564,0.20958877258030215,22.144612665312223,347,
Atendidos_Dummy1,1950,2009,PIB_Agropecuário,pibag (2009),pibag_2009,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.3918067227682402,2.0151739749691795,-1.1868983782429112,0.23612401272919725,22.144612665312223,347,
Atendidos_Dummy1,1950,2010,PIB_Agropecuário,pibag (2010),pibag_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.0151101702506233,1.9758522642284886,-1.0198688468428907,0.3085400259986942,22.144612665312223,347,
Atendidos_Dummy1,1950,2011,PIB_Agropecuário,pibag (2011),pibag_2011,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.2938293292187613,2.0722924923063673,-1.106904231779479,0.2691439933257273,22.144612665312223,347,
Atendidos_Dummy1,1950,2012,PIB_Agropecuário,pibag (2012),pibag_2012,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.5577759934391524,2.084242753624047,-0.7474062177884593,0.4553522375633472,22.144612665312223,347,
Atendidos_Dummy1,1950,2013,PIB_Agropecuário,pibag (2013),pibag_2013,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.8141789423509801,1.9873314086950509,-0.4096845341389726,0.6823039896748332,22.144612665312223,347,
Atendidos_Dummy1,1950,2014,PIB_Agropecuário,pibag (2014),pibag_2014,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.3570049263677697,2.0606375054132564,-0.17324974694963302,0.8625616626078634,22.144612665312223,347,
Atendidos_Dummy1,1950,2015,PIB_Agropecuário,pibag (2015),pibag_2015,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.167210132517808,2.089047730351515,0.08004131743302594,0.9362530595397918,22.144612665312223,347,
Atendidos_Dummy1,1950,2016,PIB_Agropecuário,pibag (2016),pibag_2016,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.1385234601116216,2.0515706008278207,-0.5549521228527162,0.5793045005115495,22.144612665312223,347,
Atendidos_Dummy1,1950,2017,PIB_Agropecuário,pibag (2017),pibag_2017,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.4497656568479322,2.080454298340708,-1.1775147662708922,0.23984120785827126,22.144612665312223,347,
Atendidos_Dummy1,1950,2018,PIB_Agropecuário,pibag (2018),pibag_2018,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.6350636176068014,2.053718426851177,-1.2830695693990342,0.20037080381912165,22.144612665312223,347,
Atendidos_Dummy1,1950,2019,PIB_Agropecuário,pibag (2019),pibag_2019,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.1564504613861026,2.1091755603283437,-1.0224139241639987,0.3073362211797764,22.144612665312223,347,
Atendidos_Dummy1,1950,2020,PIB_Agropecuário,pibag (2020),pibag_2020,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.4863709538155994,2.1069760621934024,-0.7054522262907243,0.48102802141719303,22.144612665312223,347,
Atendidos_Dummy1,1950,2021,PIB_Agropecuário,pibag (2021),pibag_2021,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-2.201466568347515,2.1235381794193326,-1.0366974277568635,0.30063824257423893,22.144612665312223,347,
Geral,1950,1959,PIB_Agropecuário,pibag (1959),pibag_1959,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.3943336909958042,0.6776620072877012,-2.0575650929237357,0.039845246146384856,179.3872237135314,1232,**
Geral,1950,1970,PIB_Agropecuário,pibag (1970),pibag_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.371372229672634,0.7022444296287084,1.952841734035125,0.05106958507063371,174.804237606171,1232,*
Geral,1950,1975,PIB_Agropecuário,pibag (1975),pibag_1975,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.2576924108493008,0.6370604267944059,-1.974212112307499,0.04858438640197814,178.96930961124087,1232,**
Geral,1950,1980,PIB_Agropecuário,pibag (1980),pibag_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.0222605030097891,0.6392094770580862,0.03482505158127724,0.9722250217594453,179.31388775825658,1232,
Geral,1950,1985,PIB_Agropecuário,pibag (1985),pibag_1985,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.5394370741158578,0.673665780579455,-0.8007488129378635,0.42343492591532184,176.84675688959334,1232,
Geral,1950,1996,PIB_Agropecuário,pibag (1996),pibag_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.8366137278004391,0.7591731919802817,-1.1020064151872329,0.2706780299747094,176.833618589268,1232,
Geral,1950,1999,PIB_Agropecuário,pibag (1999),pibag_1999,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8116582231132197,0.6990938291943066,1.1610147153618013,0.2458643414472878,179.3872237135314,1232,
Geral,1950,2000,PIB_Agropecuário,pibag (2000),pibag_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.5004879635143781,0.6650184383465989,0.7525926119563173,0.45184078039406306,179.3872237135314,1232,
Geral,1950,2001,PIB_Agropecuário,pibag (2001),pibag_2001,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.070053546067042,0.7146937759880053,1.4972196233103905,0.13459627441647892,179.3872237135314,1232,
Geral,1950,2002,PIB_Agropecuário,pibag (2002),pibag_2002,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.16391962986354391,0.7007116324142825,0.23393307928792817,0.8150764068658127,179.3872237135314,1232,
Geral,1950,2003,PIB_Agropecuário,pibag (2003),pibag_2003,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.7543978254717807,0.7198884635911015,1.0479370952946407,0.2948763456351537,179.3872237135314,1232,
Geral,1950,2004,PIB_Agropecuário,pibag (2004),pibag_2004,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.46605709604832546,0.7083550400105627,0.6579427966537456,0.5106997293973055,179.3872237135314,1232,
Geral,1950,2005,PIB_Agropecuário,pibag (2005),pibag_2005,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.6336675641177931,0.7083632363636821,0.8945517378494507,0.37120422161617117,179.3872237135314,1232,
Geral,1950,2006,PIB_Agropecuário,pibag (2006),pibag_2006,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.06530465871375446,0.6951514583390538,0.09394306511244159,0.9251698985958546,179.3872237135314,1232,
Geral,1950,2007,PIB_Agropecuário,pibag (2007),pibag_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.28216818055593507,0.7043776035416784,0.4005922095438104,0.6887909262072222,179.3872237135314,1232,
Geral,1950,2008,PIB_Agropecuário,pibag (2008),pibag_2008,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.45136432302862756,0.683077037115364,-0.6607809932167243,0.5088782447451063,179.3872237135314,1232,
Geral,1950,2009,PIB_Agropecuário,pibag (2009),pibag_2009,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.030729334692579657,0.7001869925875447,-0.043887325839943474,0.9650014413041441,179.3872237135314,1232,
Geral,1950,2010,PIB_Agropecuário,pibag (2010),pibag_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.6746672671270393,0.7169889803292899,0.9409729935001042,0.34690604857113283,179.3872237135314,1232,
Geral,1950,2011,PIB_Agropecuário,pibag (2011),pibag_2011,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.3045542678352513,0.7184044182338671,0.42393150724764567,0.6716909303599017,179.3872237135314,1232,
Geral,1950,2012,PIB_Agropecuário,pibag (2012),pibag_2012,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.7369744298568017,0.7665840277651015,0.9613746219124555,0.3365554364289689,179.3872237135314,1232,
Geral,1950,2013,PIB_Agropecuário,pibag (2013),pibag_2013,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.9708038369227501,0.7495646551150357,1.2951569024739578,0.19551255143432045,179.3872237135314,1232,
Geral,1950,2014,PIB_Agropecuário,pibag (2014),pibag_2014,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8285375806645117,0.758303699438782,1.092619726473324,0.27477774831329344,179.3872237135314,1232,
Geral,1950,2015,PIB_Agropecuário,pibag (2015),pibag_2015,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.3808582955682427,0.779376349329421,1.7717477528748973,0.07668745386013939,179.3872237135314,1232,*
Geral,1950,2016,PIB_Agropecuário,pibag (2016),pibag_2016,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.2626927131401515,0.7951208655493265,1.5880512860994949,0.1125353491755057,179.3872237135314,1232,
Geral,1950,2017,PIB_Agropecuário,pibag (2017),pibag_2017,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.024849512128421,0.7923827221062502,1.2933769042871677,0.19612698120521468,179.3872237135314,1232,
Geral,1950,2018,PIB_Agropecuário,pibag (2018),pibag_2018,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.9467896957385658,0.7867454397488192,1.2034257180325612,0.22904642981979395,179.3872237135314,1232,
Geral,1950,2019,PIB_Agropecuário,pibag (2019),pibag_2019,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.917714069717706,0.8079486741782136,1.1358568917154765,0.2562408289307482,179.3872237135314,1232,
Geral,1950,2020,PIB_Agropecuário,pibag (2020),pibag_2020,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8170133601842924,0.7874266890969224,1.037573873856501,0.2996752714768572,179.3872237135314,1232,
Geral,1950,2021,PIB_Agropecuário,pibag (2021),pibag_2021,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.46920273222898157,0.7952042172801038,0.5900405481170995,0.555273360528406,179.3872237135314,1232,
Nao_Atendidos_Dummy0,1950,1959,PIB_Agropecuário,pibag (1959),pibag_1959,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-3.148013330734826,1.5815981744234693,-1.9904002050851841,0.0468604746087163,76.86206682148143,885,**
Nao_Atendidos_Dummy0,1950,1970,PIB_Agropecuário,pibag (1970),pibag_1970,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.661999175136433,1.6648231787588317,1.5989681121096726,0.11019498800967706,73.91835475352293,885,
Nao_Atendidos_Dummy0,1950,1975,PIB_Agropecuário,pibag (1975),pibag_1975,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-3.3025272168043878,1.4855021696836692,-2.223172260669027,0.026461597895628044,76.65332881932473,885,**
Nao_Atendidos_Dummy0,1950,1980,PIB_Agropecuário,pibag (1980),pibag_1980,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.6770985637816755,1.4432119658217855,-0.4691608577372943,0.639073713134052,75.51532480671094,885,
Nao_Atendidos_Dummy0,1950,1985,PIB_Agropecuário,pibag (1985),pibag_1985,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-1.0973536974640137,1.5375885578124802,-0.7136848748570381,0.47561569299843365,76.18794050441558,885,
Nao_Atendidos_Dummy0,1950,1996,PIB_Agropecuário,pibag (1996),pibag_1996,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-3.0382447109323376,1.82945388524394,-1.6607386146424878,0.09712835164677586,77.71879785786521,885,*
Nao_Atendidos_Dummy0,1950,1999,PIB_Agropecuário,pibag (1999),pibag_1999,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.5733730710035119,1.6883219438304435,0.9319153119776805,0.35163972276199273,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2000,PIB_Agropecuário,pibag (2000),pibag_2000,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.2744321560408638,1.6109585440007994,0.7911017703011924,0.4291009614014877,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2001,PIB_Agropecuário,pibag (2001),pibag_2001,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.300475310445071,1.7804956559455625,1.292042079834991,0.1966868548969011,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2002,PIB_Agropecuário,pibag (2002),pibag_2002,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.7258696237622475,1.6570628548478628,1.041523330701117,0.29792306955374054,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2003,PIB_Agropecuário,pibag (2003),pibag_2003,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.5214510091275244,1.7270285409690516,1.4599938271504853,0.1446540127587278,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2004,PIB_Agropecuário,pibag (2004),pibag_2004,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.4240759704979746,1.683329956416812,0.8459874221743826,0.3977931838480945,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2005,PIB_Agropecuário,pibag (2005),pibag_2005,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.7931784234252626,1.6626355050173607,1.0785156566270602,0.2811036614392003,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2006,PIB_Agropecuário,pibag (2006),pibag_2006,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.990107295245334,1.6351477442534565,0.6055154946853917,0.5449950000581103,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2007,PIB_Agropecuário,pibag (2007),pibag_2007,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.8473182486482098,1.7034716768885856,1.0844431837119606,0.2784698057021493,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2008,PIB_Agropecuário,pibag (2008),pibag_2008,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.04500451491718982,1.590984059799559,0.028287219246470475,0.9774395838029291,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2009,PIB_Agropecuário,pibag (2009),pibag_2009,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.8524787754720426,1.6649873221840479,0.5120031630954422,0.6087791847313343,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2010,PIB_Agropecuário,pibag (2010),pibag_2010,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.498881987841471,1.7327656439996553,1.442135003365734,0.14962541658081394,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2011,PIB_Agropecuário,pibag (2011),pibag_2011,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.9371488777538464,1.6773409239204657,1.1548927532431086,0.24845254853721244,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2012,PIB_Agropecuário,pibag (2012),pibag_2012,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.776540119944472,1.9015139686100497,1.460173401710028,0.14460467601438584,76.86206682148143,885,
Nao_Atendidos_Dummy0,1950,2013,PIB_Agropecuário,pibag (2013),pibag_2013,vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.776482235917477,1.8795523999564023,1.4772039534422554,0.139984111132827,76.86206682148143,885,
