Escopo,Outcome,Tratamento,Modelo,Desc_Modelo,Coeficiente,DP,P_Valor,F_Stat,N_Obs
4_Soc,IDHM (2010),Dummy,M1,Base (Efeito Fixo UF),0.01984942862680062,0.006854731781538519,0.0037828190288469177,155.01299472130762,1147
4_Soc,IDHM (2010),Dummy,M2,+ Lag Espacial,0.028135759747200343,0.010174732927826469,0.005687782253781526,59.79712440336832,1147
4_Soc,IDHM (2010),Dummy,M3,+ Clima,0.03315123210158848,0.011052637891810508,0.0027051592333198204,51.19071243877514,1147
4_Soc,IDHM (2010),Dummy,M4,+ Geografia/Solo (Completa),0.03301483632240061,0.011152712208530912,0.003073876996908753,50.21578243295201,1146
4_Soc,IDHM (2010),Densidade,M1,Base (Efeito Fixo UF),5.399678226076247e-4,4.0814062494740397e-4,0.18583719011459765,6.151074784921649,1147
4_Soc,IDHM (2010),Densidade,M2,+ Lag Espacial,6.007908019513583e-4,5.990503895429081e-4,0.31590656218534385,3.0149122378827538,1147
4_Soc,IDHM (2010),Densidade,M3,+ Clima,9.306407798185608e-4,8.856110730455988e-4,0.2933293632254397,1.8287897435562888,1147
4_Soc,IDHM (2010),Densidade,M4,+ Geografia/Solo (Completa),9.436773090495185e-4,8.963464457093976e-4,0.29243073640129413,1.8226173461252555,1146
4_Soc,Renda p.c. (2000),Distância,M1,Base (Efeito Fixo UF),-3.670916667892533e-4,5.149278717941684e-4,0.47590813553632594,527.5421805875112,1147
4_Soc,Renda p.c. (2000),Distância,M2,+ Lag Espacial,-0.001325565338072102,0.0015773501731636687,0.4006982732531712,51.309999989849786,1147
4_Soc,Renda p.c. (2000),Distância,M3,+ Clima,-0.0014506862952966325,0.001405913301516698,0.30214417325670984,69.08072741804395,1147
4_Soc,Renda p.c. (2000),Distância,M4,+ Geografia/Solo (Completa),-0.00119836386593754,0.0013954732303135845,0.39047797227799275,71.45418178592121,1146
4_Soc,Renda p.c. (2000),Dummy,M1,Base (Efeito Fixo UF),0.247577792237974,0.05501544078090322,6.79051999075142e-6,155.01299472130762,1147
4_Soc,Renda p.c. (2000),Dummy,M2,+ Lag Espacial,0.4627558423082893,0.09655882455162546,1.6473554282914193e-6,59.79712440336832,1147
4_Soc,Renda p.c. (2000),Dummy,M3,+ Clima,0.5052574186348091,0.10992977872423867,4.303000887828645e-6,51.19071243877514,1147
4_Soc,Renda p.c. (2000),Dummy,M4,+ Geografia/Solo (Completa),0.48990467661408726,0.11008867758285769,8.583375449289221e-6,50.21578243295201,1146
4_Soc,Renda p.c. (2000),Densidade,M1,Base (Efeito Fixo UF),0.008108830966137908,0.00362714108606489,0.025378086654918253,6.151074784921649,1147
4_Soc,Renda p.c. (2000),Densidade,M2,+ Lag Espacial,0.011500882471771721,0.006757274712684461,0.08875534300047394,3.0149122378827538,1147
4_Soc,Renda p.c. (2000),Densidade,M3,+ Clima,0.014493856782819963,0.010951457388996996,0.18568120611999417,1.8287897435562888,1147
4_Soc,Renda p.c. (2000),Densidade,M4,+ Geografia/Solo (Completa),0.014418856368864273,0.010952241650961186,0.18799922743836994,1.8226173461252555,1146
4_Soc,Renda p.c. (2010),Distância,M1,Base (Efeito Fixo UF),3.362196595206194e-5,4.2630675506360717e-4,0.9371376072885766,527.5421805875112,1147
4_Soc,Renda p.c. (2010),Distância,M2,+ Lag Espacial,-0.001191491189336332,0.0013132985724718395,0.36427418185877425,51.309999989849786,1147
4_Soc,Renda p.c. (2010),Distância,M3,+ Clima,-0.0013927215014761314,0.0011693740659442311,0.23365459573345082,69.08072741804395,1147
4_Soc,Renda p.c. (2010),Distância,M4,+ Geografia/Solo (Completa),-0.0012432227570428843,0.0011637797402957385,0.285401924430124,71.45418178592121,1146
4_Soc,Renda p.c. (2010),Dummy,M1,Base (Efeito Fixo UF),0.15551844257459502,0.04449388960004712,4.735710504464308e-4,155.01299472130762,1147
4_Soc,Renda p.c. (2010),Dummy,M2,+ Lag Espacial,0.33305190175647054,0.07449122160397492,7.784663445864481e-6,59.79712440336832,1147
4_Soc,Renda p.c. (2010),Dummy,M3,+ Clima,0.35706648928814844,0.08338352488079594,1.8503898209454306e-5,51.19071243877514,1147
4_Soc,Renda p.c. (2010),Dummy,M4,+ Geografia/Solo (Completa),0.34779491075656066,0.08368433219652827,3.238199792265917e-5,50.21578243295201,1146
