ano,subamostra,tipo_outcome,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1947,Atendidos_Dummy1,contemporaneo,log(pib_1939),vizinhos_dens_real_1947,vizinhos_dens_sint_1947,0.045970791813114364,0.9796813028386805,0.04692423105341652,0.962604528086489,41.63305612587684,321,,+0.0460
1947,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1947,vizinhos_dens_sint_1947,0.12688723135413715,0.6392969456925223,0.19847933297520418,0.842803157754217,41.63305612587684,321,,+0.1269
1947,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1947,vizinhos_dens_sint_1947,3.4521760516028337,1.9864602654159342,1.7378530603933329,0.0832526871379925,41.63305612587684,321,*,+3.4522*
1947,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1947,vizinhos_dens_sint_1947,3.208705102417836,1.8968063251098213,1.6916355981847848,0.0917436101831422,41.63305612587684,321,*,+3.2087*
1947,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1947,vizinhos_dens_sint_1947,1.197152526529857,1.5191470772839504,0.7880425433659918,0.431287882598285,41.63305612587684,321,,+1.1972
1947,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1947,vizinhos_dens_sint_1947,1.6452899316089604,1.3705267272073833,1.2004800044734925,0.23089066323547397,41.63305612587684,321,,+1.6453
1948,Atendidos_Dummy1,contemporaneo,log(pib_1939),vizinhos_dens_real_1948,vizinhos_dens_sint_1948,0.41572914954079643,1.2843616522467431,0.3236854267748951,0.74639237327945,21.486350265668715,331,,+0.4157
1948,Atendidos_Dummy1,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1948,vizinhos_dens_sint_1948,0.24565014290998927,0.8334159318437365,0.2947509563040704,0.7683795320602088,21.486350265668715,331,,+0.2457
1948,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1948,vizinhos_dens_sint_1948,5.86964910951719,2.917334371606162,2.011990523487922,0.04507747261759215,21.486350265668715,331,**,+5.8696**
1948,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1948,vizinhos_dens_sint_1948,5.653212823268652,2.787027277733287,2.0284024015245583,0.043365640437249546,21.486350265668715,331,**,+5.6532**
1948,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1948,vizinhos_dens_sint_1948,2.649329068471225,2.114690882718393,1.252820963159195,0.21120603197353063,21.486350265668715,331,,+2.6493
1948,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1948,vizinhos_dens_sint_1948,3.155461159456104,1.9525118700982165,1.6161034448909015,0.10707938429857729,21.486350265668715,331,,+3.1555
1949,Atendidos_Dummy1,contemporaneo,log(pib_1949),vizinhos_dens_real_1949,vizinhos_dens_sint_1949,-0.05090016094604222,1.4055127275121364,-0.03621465672256084,0.9711337795127024,21.69858734890004,338,,-0.0509
1949,Atendidos_Dummy1,contemporaneo,log(pop_total_1950),vizinhos_dens_real_1949,vizinhos_dens_sint_1949,0.7064115269075955,0.9718118205904732,0.7269015584502558,0.4678176801285324,21.69858734890004,338,,+0.7064
1949,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1949,vizinhos_dens_sint_1949,5.721010941092531,2.903668897733706,1.9702697320475282,0.04966932632334531,21.69858734890004,338,**,+5.7210**
1949,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1949,vizinhos_dens_sint_1949,5.5122253560777565,2.7755333894173173,1.9860057807609253,0.04788563421254859,21.69858734890004,338,**,+5.5122**
1949,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1949,vizinhos_dens_sint_1949,2.5575752763604953,2.114368666287696,1.2096165239011794,0.227318934607213,21.69858734890004,338,,+2.5576
1949,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1949,vizinhos_dens_sint_1949,3.0621900494611785,1.958157466885203,1.5638119514117192,0.11885009530002184,21.69858734890004,338,,+3.0622
1950,Atendidos_Dummy1,contemporaneo,log(pib_1949),vizinhos_dens_real_1950,vizinhos_dens_sint_1950,-0.21881164850750262,1.4077843082262491,-0.15542981068115214,0.8765778014006602,22.144612665312017,347,,-0.2188
1950,Atendidos_Dummy1,contemporaneo,log(pop_total_1950),vizinhos_dens_real_1950,vizinhos_dens_sint_1950,0.7780827777024275,0.9726566919946928,0.7999562272139007,0.42431337508436773,22.144612665312017,347,,+0.7781
1950,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1950,vizinhos_dens_sint_1950,4.833765731494279,2.7639717652164917,1.748847724251506,0.0812499236453581,22.144612665312017,347,*,+4.8338*
1950,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1950,vizinhos_dens_sint_1950,4.624386102185804,2.6471125532698716,1.7469548457520199,0.0815782969260752,22.144612665312017,347,*,+4.6244*
1950,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1950,vizinhos_dens_sint_1950,1.9460732529208697,2.0564280060396127,0.9463366804990803,0.34467140454936784,22.144612665312017,347,,+1.9461
1950,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1950,vizinhos_dens_sint_1950,2.488524991309766,1.8666967291897327,1.3331169184562437,0.18341580847983788,22.144612665312017,347,,+2.4885
1951,Atendidos_Dummy1,contemporaneo,log(pib_1949),vizinhos_dens_real_1951,vizinhos_dens_sint_1951,-0.1622151282612866,1.5555202007804483,-0.10428352404545996,0.917006021981638,17.850196855736865,357,,-0.1622
1951,Atendidos_Dummy1,contemporaneo,log(pop_total_1950),vizinhos_dens_real_1951,vizinhos_dens_sint_1951,1.0722286048804526,1.0967431310243478,0.9776478872304412,0.3289456479366978,17.850196855736865,357,,+1.0722
1951,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1951,vizinhos_dens_sint_1951,6.099291413165721,3.2025992089688446,1.9044816460594636,0.05769373306110793,17.850196855736865,357,*,+6.0993*
1951,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1951,vizinhos_dens_sint_1951,5.871685133386203,3.0803943128893017,1.9061472451164112,0.05747657531142242,17.850196855736865,357,*,+5.8717*
1951,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1951,vizinhos_dens_sint_1951,2.7009320979938134,2.3324499405590644,1.1579807356321772,0.24768706699885973,17.850196855736865,357,,+2.7009
1951,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1951,vizinhos_dens_sint_1951,3.25517636397272,2.1427654817568422,1.5191472849860443,0.12965748779581407,17.850196855736865,357,,+3.2552
1953,Atendidos_Dummy1,contemporaneo,log(pib_1949),vizinhos_dens_real_1953,vizinhos_dens_sint_1953,-0.12697689189582229,1.4796134374641452,-0.08581761200644629,0.931661918868677,18.716509333427766,358,,-0.1270
1953,Atendidos_Dummy1,contemporaneo,log(pop_total_1950),vizinhos_dens_real_1953,vizinhos_dens_sint_1953,1.0333049652158681,1.0432522952667274,0.9904650772435483,0.3226511962313232,18.716509333427766,358,,+1.0333
1953,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1953,vizinhos_dens_sint_1953,5.739750615255803,3.0097006805914597,1.9070835356716733,0.05735231613938845,18.716509333427766,358,*,+5.7398*
1953,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1953,vizinhos_dens_sint_1953,5.5175052044693675,2.8943910417979386,1.906274972797733,0.057457462186174826,18.716509333427766,358,*,+5.5175*
1953,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1953,vizinhos_dens_sint_1953,2.5123760816128486,2.2051193316516966,1.1393379240528485,0.25536428893887597,18.716509333427766,358,,+2.5124
1953,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1953,vizinhos_dens_sint_1953,3.044789174772136,2.019445671158312,1.5077351266527057,0.13255092280639133,18.716509333427766,358,,+3.0448
1955,Atendidos_Dummy1,contemporaneo,log(pib_1949),vizinhos_dens_real_1955,vizinhos_dens_sint_1955,-0.17540540192643717,1.469314892754829,-0.11937904038906753,0.9050453639460558,19.15219155955972,359,,-0.1754
1955,Atendidos_Dummy1,contemporaneo,log(pop_total_1950),vizinhos_dens_real_1955,vizinhos_dens_sint_1955,1.00086462999819,1.0321013233032557,0.9697348578092196,0.33286598058101957,19.15219155955972,359,,+1.0009
1955,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1955,vizinhos_dens_sint_1955,5.647944920518921,2.964109292299449,1.9054442206945241,0.057563186407170716,19.15219155955972,359,*,+5.6479*
1955,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1955,vizinhos_dens_sint_1955,5.433653420383189,2.851917440633211,1.9052632250030195,0.057586782043117145,19.15219155955972,359,*,+5.4337*
1955,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1955,vizinhos_dens_sint_1955,2.4529888282583756,2.1764907231770794,1.1270384946450334,0.2605186498884611,19.15219155955972,359,,+2.4530
1955,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1955,vizinhos_dens_sint_1955,2.9963338682566483,1.989891448109308,1.505777549375173,0.133050013234085,19.15219155955972,359,,+2.9963
1956,Atendidos_Dummy1,contemporaneo,log(pib_1949),vizinhos_dens_real_1956,vizinhos_dens_sint_1956,-0.1621646803123843,1.4703290072317168,-0.11029142424232125,0.9122431389844246,19.102558566370444,359,,-0.1622
1956,Atendidos_Dummy1,contemporaneo,log(pop_total_1950),vizinhos_dens_real_1956,vizinhos_dens_sint_1956,1.0010510954010183,1.033293391101609,0.9687965722240645,0.3333333229511578,19.102558566370444,359,,+1.0011
1956,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1956,vizinhos_dens_sint_1956,5.669192782297389,2.971700746300756,1.907726674482461,0.05726632488254255,19.102558566370444,359,*,+5.6692*
1956,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1956,vizinhos_dens_sint_1956,5.4597169345048915,2.859960078323706,1.9090185824219505,0.057098863704949286,19.102558566370444,359,*,+5.4597*
1956,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1956,vizinhos_dens_sint_1956,2.4703438735197905,2.181189197383536,1.1325674437059896,0.25819167366681595,19.102558566370444,359,,+2.4703
1956,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1956,vizinhos_dens_sint_1956,3.0206927568892246,1.9958745381300202,1.5134682562358752,0.1310870188981802,19.102558566370444,359,,+3.0207
1957,Atendidos_Dummy1,contemporaneo,log(pib_1949),vizinhos_dens_real_1957,vizinhos_dens_sint_1957,-0.08729207846165687,1.4913857701502902,-0.0585308511109505,0.9533597741179709,18.62857911770403,362,,-0.0873
1957,Atendidos_Dummy1,contemporaneo,log(pop_total_1950),vizinhos_dens_real_1957,vizinhos_dens_sint_1957,1.0378035780970192,1.051857667418598,0.9866387917710678,0.3245131894038059,18.62857911770403,362,,+1.0378
1957,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1957,vizinhos_dens_sint_1957,5.869665618493764,3.0544946953417784,1.9216486535220472,0.055475891518472306,18.62857911770403,362,*,+5.8697*
1957,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1957,vizinhos_dens_sint_1957,5.656446848695088,2.9396874104354933,1.9241660962371256,0.05515847500322478,18.62857911770403,362,*,+5.6564*
1957,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1957,vizinhos_dens_sint_1957,2.6111659285631,2.234486977062417,1.1685751384400038,0.24338402991784713,18.62857911770403,362,,+2.6112
1957,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1957,vizinhos_dens_sint_1957,3.14673038693733,2.0506929835380627,1.534471718681298,0.12583282251208547,18.62857911770403,362,,+3.1467
1958,Atendidos_Dummy1,contemporaneo,log(pib_1949),vizinhos_dens_real_1958,vizinhos_dens_sint_1958,-0.8396657621412021,1.635450478972188,-0.5134155836188308,0.6079755858551913,16.71539304221948,378,,-0.8397
1958,Atendidos_Dummy1,contemporaneo,log(pop_total_1950),vizinhos_dens_real_1958,vizinhos_dens_sint_1958,0.7492307757224803,1.081759855206434,0.6926036052424069,0.489004869540666,16.71539304221948,378,,+0.7492
1958,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1958,vizinhos_dens_sint_1958,7.273120133854358,3.5400835807366593,2.054505202484764,0.04064824844408271,16.71539304221948,378,**,+7.2731**
1958,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1958,vizinhos_dens_sint_1958,7.0360804620471775,3.414083162770922,2.060898966601794,0.04003052806743364,16.71539304221948,378,**,+7.0361**
1958,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1958,vizinhos_dens_sint_1958,3.731410994893136,2.5842559758215353,1.4439014671164376,0.1496363701436344,16.71539304221948,378,,+3.7314
1958,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1958,vizinhos_dens_sint_1958,4.196972149912291,2.4264588794144246,1.7296695961009416,0.08454645533035683,16.71539304221948,378,*,+4.1970*
1961,Atendidos_Dummy1,contemporaneo,log(pib_1959),vizinhos_dens_real_1961,vizinhos_dens_sint_1961,-1.0126375279486275,2.3305722889570024,-0.4345016598484536,0.6641837857580493,16.87342399624515,379,,-1.0126
1961,Atendidos_Dummy1,contemporaneo,log(pop_total_1960),vizinhos_dens_real_1961,vizinhos_dens_sint_1961,0.8296236003044131,1.4883127842792336,0.5574255687833701,0.5775821626348805,16.87342399624515,379,,+0.8296
1961,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1961,vizinhos_dens_sint_1961,7.271326716851567,3.5280310889281536,2.0610154881205025,0.04001735346461344,16.87342399624515,379,**,+7.2713**
1961,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1961,vizinhos_dens_sint_1961,7.040313162894792,3.4033153327263106,2.0686631929739447,0.039289191254451516,16.87342399624515,379,**,+7.0403**
1961,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1961,vizinhos_dens_sint_1961,3.743974308269,2.5769731162193326,1.4528573405382552,0.14713202200612996,16.87342399624515,379,,+3.7440
1961,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1961,vizinhos_dens_sint_1961,4.206209759372454,2.4199776919823495,1.7381192286640024,0.08304248570835816,16.87342399624515,379,*,+4.2062*
1962,Atendidos_Dummy1,contemporaneo,log(pib_1959),vizinhos_dens_real_1962,vizinhos_dens_sint_1962,-0.6427014212169586,2.2234093579629093,-0.28906121984023786,0.7726972984957361,18.585306867888463,386,,-0.6427
1962,Atendidos_Dummy1,contemporaneo,log(pop_total_1960),vizinhos_dens_real_1962,vizinhos_dens_sint_1962,0.8351217389934265,1.4204219840419803,0.5879391817190747,0.5569337301155217,18.585306867888463,386,,+0.8351
1962,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1962,vizinhos_dens_sint_1962,7.587894304606591,3.4757915803161863,2.1830694186549398,0.0296620248908685,18.585306867888463,386,**,+7.5879**
1962,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1962,vizinhos_dens_sint_1962,7.350009544022386,3.3566271502626503,2.189700915529823,0.029173241482060523,18.585306867888463,386,**,+7.3500**
1962,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1962,vizinhos_dens_sint_1962,3.8751278665868663,2.5020249946318844,1.5487966246943918,0.12229014641326265,18.585306867888463,386,,+3.8751
1962,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1962,vizinhos_dens_sint_1962,4.264851533933226,2.34529053565515,1.8184747130878829,0.06980437241815687,18.585306867888463,386,*,+4.2649*
1966,Atendidos_Dummy1,contemporaneo,log(pib_1959),vizinhos_dens_real_1966,vizinhos_dens_sint_1966,-0.5835104915505819,2.2261335856915037,-0.2621183631122146,0.7933764529557471,18.545112100630114,387,,-0.5835
1966,Atendidos_Dummy1,contemporaneo,log(pop_total_1960),vizinhos_dens_real_1966,vizinhos_dens_sint_1966,0.8732827426471113,1.4244573571460541,0.6130634506299024,0.5402120549178513,18.545112100630114,387,,+0.8733
1966,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1966,vizinhos_dens_sint_1966,7.675238533043848,3.4953633728691633,2.1958342278856238,0.028725693369238733,18.545112100630114,387,**,+7.6752**
1966,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1966,vizinhos_dens_sint_1966,7.439553764118168,3.37555764222986,2.20394807395547,0.02814494142419671,18.545112100630114,387,**,+7.4396**
1966,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1966,vizinhos_dens_sint_1966,3.9382191546710255,2.5134377766499907,1.5668655859545646,0.11800323856734418,18.545112100630114,387,,+3.9382
1966,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1966,vizinhos_dens_sint_1966,4.328796087051812,2.35722327833877,1.836396291700669,0.06710335286280338,18.545112100630114,387,*,+4.3288*
1969,Atendidos_Dummy1,contemporaneo,log(pib_1959),vizinhos_dens_real_1969,vizinhos_dens_sint_1969,-0.5623604881020272,2.2107991676613907,-0.25436977556713064,0.7993504477236495,19.002354628110336,390,,-0.5624
1969,Atendidos_Dummy1,contemporaneo,log(pop_total_1960),vizinhos_dens_real_1969,vizinhos_dens_sint_1969,0.8243097067392479,1.411607984419127,0.5839508672646458,0.559607283287938,19.002354628110336,390,,+0.8243
1969,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1969,vizinhos_dens_sint_1969,7.670444512166326,3.469846086389334,2.2106007935781578,0.027671420660613625,19.002354628110336,390,**,+7.6704**
1969,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1969,vizinhos_dens_sint_1969,7.45628628979402,3.3550260199292414,2.2224227906140874,0.026855486734626458,19.002354628110336,390,**,+7.4563**
1969,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1969,vizinhos_dens_sint_1969,3.9316746088662398,2.4938451385252836,1.5765512253063179,0.11574881096851275,19.002354628110336,390,,+3.9317
1969,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1969,vizinhos_dens_sint_1969,4.326733040312563,2.338424746636505,1.8502767927580137,0.06506640519034991,19.002354628110336,390,*,+4.3267*
1972,Atendidos_Dummy1,contemporaneo,log(pib_1970),vizinhos_dens_real_1972,vizinhos_dens_sint_1972,2.0822981872660207,2.7315775110220017,0.7623060956036875,0.4463617030196302,18.964874006157856,390,,+2.0823
1972,Atendidos_Dummy1,contemporaneo,log(pop_total_1970),vizinhos_dens_real_1972,vizinhos_dens_sint_1972,1.3770836556601653,2.0036696253285506,0.6872807963210795,0.49233404516206103,19.128103702812158,390,,+1.3771
1972,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1972,vizinhos_dens_sint_1972,7.588825057873152,3.4474536336453947,2.2012841547193203,0.02832947971083083,19.128103702812158,390,**,+7.5888**
1972,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1972,vizinhos_dens_sint_1972,7.3805994401855965,3.333924139811383,2.2137874560646584,0.027449396414751696,19.128103702812158,390,**,+7.3806**
1972,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1972,vizinhos_dens_sint_1972,3.881223309730056,2.480748232882318,1.5645373675105119,0.11854167599245291,19.128103702812158,390,,+3.8812
1972,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1972,vizinhos_dens_sint_1972,4.277463211100539,2.3253450772555553,1.8394961044443925,0.06663893515693761,19.128103702812158,390,*,+4.2775*
1985,Atendidos_Dummy1,contemporaneo,log(pib_1985),vizinhos_dens_real_1985,vizinhos_dens_sint_1985,2.5836352534432248,2.8878703416132185,0.8946507106686644,0.3715401403729045,19.557868315519656,398,,+2.5836
1985,Atendidos_Dummy1,contemporaneo,log(pop_total_1991),vizinhos_dens_real_1985,vizinhos_dens_sint_1985,3.5534915754814818,2.142556005280024,1.6585291431003009,0.09803585346669565,19.557868315519656,398,*,+3.5535*
1985,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1985,vizinhos_dens_sint_1985,7.503939182325297,3.4110317477674363,2.1999030607782295,0.02841520300915293,19.557868315519656,398,**,+7.5039**
1985,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1985,vizinhos_dens_sint_1985,7.281635697645849,3.2985764562412205,2.2075085401971815,0.02787547795497747,19.557868315519656,398,**,+7.2816**
1985,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1985,vizinhos_dens_sint_1985,3.8355787403828256,2.4567712415575746,1.561227466156392,0.11930248609436628,19.557868315519656,398,,+3.8356
1985,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1985,vizinhos_dens_sint_1985,4.230942667842434,2.301482332970096,1.8383554838686689,0.06679034789372636,19.557868315519656,398,*,+4.2309*
1996,Atendidos_Dummy1,contemporaneo,log(pib_1996),vizinhos_dens_real_1996,vizinhos_dens_sint_1996,6.72387729571078,3.3995987161299897,1.9778444037551168,0.04866452038412027,19.73710634923611,400,**,+6.7239**
1996,Atendidos_Dummy1,contemporaneo,log(pop_total_1996),vizinhos_dens_real_1996,vizinhos_dens_sint_1996,3.719200966721957,2.1813405316064913,1.7050070416941632,0.08900612168017959,19.73710634923611,400,*,+3.7192*
1996,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_1996,vizinhos_dens_sint_1996,7.489733208374054,3.399010873372502,2.2035037507669792,0.028155416253719895,19.73710634923611,400,**,+7.4897**
1996,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_1996,vizinhos_dens_sint_1996,7.293992579143938,3.291225877847429,2.2161932513469575,0.02726693021507616,19.73710634923611,400,**,+7.2940**
1996,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_1996,vizinhos_dens_sint_1996,3.7918431621616007,2.444453858502271,1.551202592338921,0.12168119926722715,19.73710634923611,400,,+3.7918
1996,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_1996,vizinhos_dens_sint_1996,4.204117909276915,2.2934200459908864,1.8331216371052952,0.06756252125073657,19.73710634923611,400,*,+4.2041*
2003,Atendidos_Dummy1,contemporaneo,log(pib_2003),vizinhos_dens_real_2003,vizinhos_dens_sint_2003,7.284847095463395,3.287410399159487,2.2159834675116796,0.027279877232418145,19.801404649993525,401,**,+7.2848**
2003,Atendidos_Dummy1,contemporaneo,log(pop_total_2000),vizinhos_dens_real_2003,vizinhos_dens_sint_2003,4.197034364705414,2.2909952633321127,1.8319699005405554,0.06773230503693747,19.801404649993525,401,*,+4.1970*
2003,Atendidos_Dummy1,persistencia,log(pib_2010),vizinhos_dens_real_2003,vizinhos_dens_sint_2003,7.477772374086104,3.394667720793752,2.20279950472962,0.02820388920184441,19.801404649993525,401,**,+7.4778**
2003,Atendidos_Dummy1,persistencia,log(pib_2003),vizinhos_dens_real_2003,vizinhos_dens_sint_2003,7.284847095463395,3.287410399159487,2.2159834675116796,0.027279877232418145,19.801404649993525,401,**,+7.2848**
2003,Atendidos_Dummy1,persistencia,log(pop_total_2010),vizinhos_dens_real_2003,vizinhos_dens_sint_2003,3.7841022982574093,2.4420197727009847,1.5495788938973334,0.12206850929632013,19.801404649993525,401,,+3.7841
2003,Atendidos_Dummy1,persistencia,log(pop_total_2000),vizinhos_dens_real_2003,vizinhos_dens_sint_2003,4.197034364705414,2.2909952633321127,1.8319699005405554,0.06773230503693747,19.801404649993525,401,*,+4.1970*
1858,Geral,contemporaneo,log(pib_1920),vizinhos_dens_real_1858,vizinhos_dens_sint_1858,5.594029754948159,1.248827675500336,4.479424875579364,8.140557059329458e-6,90009.40625296485,1321,***,+5.5940***
1858,Geral,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1858,vizinhos_dens_sint_1858,1.0386570396066115,0.8649603916281291,1.2008145686897065,0.23004155120814715,90009.40625296485,1321,,+1.0387
1858,Geral,persistencia,log(pib_2010),vizinhos_dens_real_1858,vizinhos_dens_sint_1858,13.393581818316832,3.1130606685722206,4.302383809455177,1.8160285430909843e-5,90009.40625296485,1321,***,+13.3936***
1858,Geral,persistencia,log(pib_2003),vizinhos_dens_real_1858,vizinhos_dens_sint_1858,13.367552944233632,2.928185357425136,4.565132091223974,5.463635745455545e-6,90009.40625296485,1321,***,+13.3676***
1858,Geral,persistencia,log(pop_total_2010),vizinhos_dens_real_1858,vizinhos_dens_sint_1858,11.681783990230823,2.365678543006095,4.938026776616338,8.914748535355815e-7,90009.40625296485,1321,***,+11.6818***
1858,Geral,persistencia,log(pop_total_2000),vizinhos_dens_real_1858,vizinhos_dens_sint_1858,12.019536210248742,2.4345599760190506,4.937046664959503,8.958820845593715e-7,90009.40625296485,1321,***,+12.0195***
1860,Geral,contemporaneo,log(pib_1920),vizinhos_dens_real_1860,vizinhos_dens_sint_1860,4.0275935791405235,1.1855482633336045,3.397241347067107,7.012761573705316e-4,21906.94284745933,1318,***,+4.0276***
1860,Geral,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1860,vizinhos_dens_sint_1860,-0.16039053037407508,0.654991064243246,-0.24487437940757975,0.8065923760142797,21906.94284745933,1318,,-0.1604
1860,Geral,persistencia,log(pib_2010),vizinhos_dens_real_1860,vizinhos_dens_sint_1860,14.366599112503522,2.480787291586456,5.7911450777047975,8.75826292661693e-9,21906.94284745933,1318,***,+14.3666***
1860,Geral,persistencia,log(pib_2003),vizinhos_dens_real_1860,vizinhos_dens_sint_1860,13.716491389738577,2.51864960177536,5.445970483575809,6.155522006098489e-8,21906.94284745933,1318,***,+13.7165***
1860,Geral,persistencia,log(pop_total_2010),vizinhos_dens_real_1860,vizinhos_dens_sint_1860,8.081107181285438,1.7046510651997024,4.7406224923449205,2.365396153435925e-6,21906.94284745933,1318,***,+8.0811***
1860,Geral,persistencia,log(pop_total_2000),vizinhos_dens_real_1860,vizinhos_dens_sint_1860,8.090382426008441,1.7443862930103364,4.637953450119492,3.873895231613579e-6,21906.94284745933,1318,***,+8.0904***
1862,Geral,contemporaneo,log(pib_1920),vizinhos_dens_real_1862,vizinhos_dens_sint_1862,3.801480069893304,1.2573118011057045,3.0234982814527056,0.0025477310391526695,1480.7622198752374,1317,***,+3.8015***
1862,Geral,contemporaneo,log(pop_total_1940),vizinhos_dens_real_1862,vizinhos_dens_sint_1862,-0.1448807996488866,0.6166090448445023,-0.23496379247148882,0.8142738965788006,1480.7622198752374,1317,,-0.1449
1862,Geral,persistencia,log(pib_2010),vizinhos_dens_real_1862,vizinhos_dens_sint_1862,13.535220179162845,2.480342945352221,5.456995454812309,5.7942599863679156e-8,1480.7622198752374,1317,***,+13.5352***
1862,Geral,persistencia,log(pib_2003),vizinhos_dens_real_1862,vizinhos_dens_sint_1862,12.910956742600819,2.5503334214163407,5.062458357084405,4.734668182236802e-7,1480.7622198752374,1317,***,+12.9110***
1862,Geral,persistencia,log(pop_total_2010),vizinhos_dens_real_1862,vizinhos_dens_sint_1862,7.605976632421646,1.8446748011192964,4.1232073142683765,3.973580426861591e-5,1480.7622198752374,1317,***,+7.6060***
