ano_tratamento,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1886,sabem_15a,densidade_buffer_real_1886,densidade_buffer_sintetica_1886,-130.84751137778204,87.90405545335078,-1.4885264474199447,0.13686076283409568,96.25219800457572,1287,,-130.8475
1886,nsabem_15a,densidade_buffer_real_1886,densidade_buffer_sintetica_1886,74.96715934887467,78.04178921737305,0.9606027757778017,0.336935067607953,96.25219800457572,1287,,+74.9672
1887,sabem_7a14,densidade_buffer_real_1887,densidade_buffer_sintetica_1887,4.345916239984799,40.03650635372141,0.10854883794277032,0.9135775162700337,65.13695439532843,1287,,+4.3459
1887,nsabem_7a14,densidade_buffer_real_1887,densidade_buffer_sintetica_1887,-60.517249603978286,46.94572466711285,-1.2890896888502559,0.19760202057983622,65.13695439532843,1287,,-60.5172
1887,sabem_15a,densidade_buffer_real_1887,densidade_buffer_sintetica_1887,-87.60545298189048,73.50572066009998,-1.1918181632010587,0.23355556452103396,65.13695439532843,1287,,-87.6055
1887,nsabem_15a,densidade_buffer_real_1887,densidade_buffer_sintetica_1887,41.7570382729605,67.78690766901325,0.6160044720855216,0.5380021276707989,65.13695439532843,1287,,+41.7570
1888,sabem_7a14,densidade_buffer_real_1888,densidade_buffer_sintetica_1888,4.577111317124629,40.71169391817619,0.11242743488698531,0.9105023124635734,61.79365601577491,1286,,+4.5771
1888,nsabem_7a14,densidade_buffer_real_1888,densidade_buffer_sintetica_1888,-62.224850203228144,47.829036759037194,-1.3009848079675344,0.19350020121818404,61.79365601577491,1286,,-62.2249
1888,sabem_15a,densidade_buffer_real_1888,densidade_buffer_sintetica_1888,-90.4175771079469,75.29754792081158,-1.2008037393599675,0.23005178363548576,61.79365601577491,1286,,-90.4176
1888,nsabem_15a,densidade_buffer_real_1888,densidade_buffer_sintetica_1888,43.89333465975221,69.24241908558967,0.6339081626466028,0.5262551801066122,61.79365601577491,1286,,+43.8933
1891,sabem_7a14,densidade_buffer_real_1891,densidade_buffer_sintetica_1891,4.697018282164834,41.076740649875305,0.11434739484811321,0.9089805303101257,58.60347361072317,1286,,+4.6970
1891,nsabem_7a14,densidade_buffer_real_1891,densidade_buffer_sintetica_1891,-63.10329635586365,48.331744897286924,-1.305628350268933,0.19191599358361247,58.60347361072317,1286,,-63.1033
