ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
1950,1985,PIB_Total,pib (1985),pib_1985,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.459307923685035,1.2401224768659653,2.7894889321153102,0.005361876290283988,38.5211752359799,1232,***
1950,1996,PIB_Total,pib (1996),pib_1996,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.8548316065302526,1.28438953913906,3.0012947700540966,0.002743295448588824,38.61768059769291,1232,***
1950,1999,PIB_Total,pib (1999),pib_1999,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.443318339929665,1.2134746938102594,2.8375691372003735,0.004621538803629425,38.61768059769291,1232,***
1950,2000,PIB_Total,pib (2000),pib_2000,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.384246088412546,1.2093234120926424,2.7984623919224094,0.0052159445653834876,38.61768059769291,1232,***
1950,2001,PIB_Total,pib (2001),pib_2001,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.661575413268919,1.260418978186053,2.9050462398928003,0.0037385965750366653,38.61768059769291,1232,***
1950,2002,PIB_Total,pib (2002),pib_2002,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,3.8067087383033416,1.2783173096762928,2.9779059623837147,0.002959895336280383,38.61768059769291,1232,***
1950,2003,PIB_Total,pib (2003),pib_2003,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.183090323292346,1.3420552795964158,3.1169284804350896,0.001870406658604513,38.61768059769291,1232,***
1950,2004,PIB_Total,pib (2004),pib_2004,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.060887777664703,1.324832580097979,3.065208267571724,0.0022232378177645274,38.61768059769291,1232,***
1950,2005,PIB_Total,pib (2005),pib_2005,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.036960511443649,1.3333179984786836,3.0277552062222384,0.002515792208420017,38.61768059769291,1232,***
1950,2006,PIB_Total,pib (2006),pib_2006,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.187133212012576,1.3582221202071858,3.0828044615956207,0.0020968672151097482,38.61768059769291,1232,***
1950,2007,PIB_Total,pib (2007),pib_2007,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.2056819945511075,1.3673693603069483,3.0757468440034463,0.00214673893565755,38.61768059769291,1232,***
1950,2008,PIB_Total,pib (2008),pib_2008,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.225233647586046,1.3861323336997855,3.048218084855068,0.002351850977868197,38.61768059769291,1232,***
1950,2009,PIB_Total,pib (2009),pib_2009,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.105182530984004,1.3532121760040996,3.033657695208004,0.0024674607853720425,38.61768059769291,1232,***
1950,2010,PIB_Total,pib (2010),pib_2010,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4.20141255412909,1.3736617258726156,3.0585496232415967,0.0022728536513674912,38.61768059769291,1232,***
1950,1950,Urbanização,tx_urbanizacao (1950),tx_urbanizacao_1950,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.22083049539691052,0.08827812896286734,2.5015312172032895,0.012496691246975491,38.61768059769291,1232,**
1950,1950,Urbanização,pop_urbana (1950),pop_urbana_1950,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,2331.0448972783706,4965.06256392742,0.4694895315547621,0.6388041453281519,38.61768059769291,1232,
1950,1960,Urbanização,tx_urbanizacao (1960),tx_urbanizacao_1960,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.01554966864252769,0.014870116813563565,1.0456991587547102,0.29590828361934124,38.61768059769291,1232,
1950,1960,Urbanização,pop_urbana (1960),pop_urbana_1960,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,4994.1183194474,4784.413708978226,1.0438307853845605,0.296771663511775,38.61768059769291,1232,
1950,1970,Urbanização,tx_urbanizacao (1970),tx_urbanizacao_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.2456732007649024,0.1486960794729948,1.6521834444836183,0.09875596512022206,38.61768059769291,1232,*
1950,1970,Urbanização,pop_urbana (1970),pop_urbana_1970,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1289.5322166582773,11813.294894578332,-0.1091594028732918,0.913094114424017,38.61768059769291,1232,
1950,1980,Urbanização,tx_urbanizacao (1980),tx_urbanizacao_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.3566173289621495,0.16336867078629708,2.1828991277565173,0.02923444329204863,38.61768059769291,1232,**
1950,1980,Urbanização,pop_urbana (1980),pop_urbana_1980,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,-1290.5551283509194,18448.910918696347,-0.06995291668100882,0.9442426650463115,38.61768059769291,1232,
1950,1991,Urbanização,tx_urbanizacao (1991),tx_urbanizacao_1991,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,0.3511203528717701,0.17019012832176886,2.063106458254304,0.039314931946433304,38.61768059769291,1232,**
