escopo,especificacao,decada_trat,tratamento,outcome,transf,n_obs,coef_ss,se_ss,ci_lower,ci_upper,t_stat,p_value,f_stat,erro
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dummy Atendimento,PIB p.c. (2000),log,1031,0.6911248392093583,0.28169892859552875,0.1389949391621219,1.2432547392565947,2.4534166411463167,0.014150633257136835,12.73490057704926,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Densidade,PIB p.c. (2000),log,1031,0.03008628345091272,0.0205037110163293,-0.010100990141092708,0.07027355704291814,1.4673579542235935,0.14227870593574465,9.630657676065024,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dist. real,PIB p.c. (2000),log,1096,-6.163647919600868e-4,0.0018359993056912176,-0.004214923431114874,0.0029821938471946995,-0.3357107979559053,0.7370889623517243,28.983607508378537,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dummy Atendimento,PIB p.c. (2000),log,1096,0.5389194480454845,0.16125857877209,0.22285263365218816,0.854986262438781,3.341958314088519,8.318955323671773e-4,33.51494163511192,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Densidade,PIB p.c. (2000),log,1096,0.017351278751695225,0.011421599622435934,-0.0050350565082792065,0.039737614011669656,1.5191636307764955,0.12872131335360937,7.279175430835276,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dist. real,PIB p.c. (2000),log,1132,-2.58553464531428e-4,0.00154453340864533,-0.003285838945476275,0.002768732016413419,-0.16739907539986362,0.8670560526351521,55.87551898692629,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dummy Atendimento,PIB p.c. (2000),log,1132,0.4408095137255811,0.12463606235284351,0.19652283151400782,0.6850961959371543,3.5367734298092115,4.0504698199606004e-4,44.51132601381384,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Densidade,PIB p.c. (2000),log,1132,0.016080988824958897,0.0099307596290875,-0.0033833000480526024,0.0355452776979704,1.6193110522841765,0.10538035385564437,8.750347037383309,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dist. real,PIB p.c. (2000),log,1139,-4.434350481489097e-4,0.0015803384271716853,-0.0035408983654054127,0.0026540282691075935,-0.2805949918857068,0.7790210576756535,52.15163452683707,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dummy Atendimento,PIB p.c. (2000),log,1139,0.4710336716309623,0.13912802076260064,0.19834275093626508,0.7437245923256596,3.3856132578404514,7.101939600082652e-4,35.347873347106535,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Densidade,PIB p.c. (2000),log,1139,0.01659543127758803,0.010497964064451833,-0.003980578288737564,0.03717144084391362,1.5808237840881374,0.11391833475296931,7.871752923741483,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dist. real,PIB p.c. (2010),log,342,0.01134846298318012,0.02659415984292377,-0.04077609030895048,0.06347301627531071,0.4267276368273669,0.6695777184602278,0.35625868713236525,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dummy Atendimento,PIB p.c. (2010),log,342,-2.3547353952436447,4.510354190881688,-11.195029609371751,6.485558818884463,-0.5220732775275325,0.6016193114118114,0.2743694356312628,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Densidade,PIB p.c. (2010),log,342,0.5180357676325706,0.3936899982371754,-0.25359662891229307,1.2896681641774344,1.3158469098838628,0.1882254308459057,4.698132607840359,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Dist. real,PIB p.c. (2010),log,491,-0.0020873206117924883,0.009960739466132785,-0.021610369965412747,0.01743572874182777,-0.2095547844504442,0.8340151727721365,0.6234446529461195,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Dummy Atendimento,PIB p.c. (2010),log,491,-0.5228670078316762,1.0175786571764536,-2.517321175897525,1.4715871602341728,-0.5138344875299485,0.6073677137032574,1.3862188479496884,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Densidade,PIB p.c. (2010),log,491,-0.3359174988607469,1.1894017571573121,-2.6671449428890783,1.9953099451675846,-0.2824255949172252,0.7776171915708072,0.11712202275810493,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Dist. real,PIB p.c. (2010),log,984,-1.9012884481736658e-6,0.0024254708747206612,-0.00475582420290067,0.0047520216260043225,-7.838842626352441e-4,0.9993745509134409,9.251151892997859,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Dummy Atendimento,PIB p.c. (2010),log,984,0.5866691965701074,0.2702640810690778,0.056951597674714916,1.1163867954655,2.170725737025182,0.02995191049177337,13.067134485287555,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Densidade,PIB p.c. (2010),log,984,0.051373509739677206,0.05012645728289104,-0.04687434653478924,0.14962136601414366,1.024878128724485,0.3054206956607559,4.593388704254162,NA
1_PIB,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dist. real,PIB p.c. (2010),log,1034,-8.973009671317091e-4,0.0023410130394763123,-0.005485686524505281,0.003691084590241863,-0.3832960141616454,0.7015002942539375,11.188597549451286,NA
