ano_tratamento,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,R2_1estagio,n_observacoes
1957,densidade_buffer_real_50km_1957,densidade_buffer_sintetica_50km_1957,0.5298123715016994,0.030901840605802124,17.14501017140778,3.494603693415806e-59,293.9513737776762,0.6100852599607639,1235
1958,densidade_buffer_real_50km_1958,densidade_buffer_sintetica_50km_1958,0.5291242602235271,0.03103070463807379,17.05163535262769,1.2577454255758643e-58,290.7582681989825,0.6268586380107495,1236
1961,densidade_buffer_real_50km_1961,densidade_buffer_sintetica_50km_1961,0.5277102629152941,0.030953092712999727,17.048708760971905,1.3096184230174027e-58,290.6584704164402,0.6287764944672858,1236
1962,densidade_buffer_real_50km_1962,densidade_buffer_sintetica_50km_1962,0.5058208083518198,0.0323700125237414,15.626216022648476,2.65031512348586e-50,244.17862718647598,0.6139503701188491,1236
1966,densidade_buffer_real_50km_1966,densidade_buffer_sintetica_50km_1966,0.5048616154293212,0.032230404821862,15.664141304451496,1.6269413845795929e-50,245.3653228058234,0.6091425842896068,1235
1969,densidade_buffer_real_50km_1969,densidade_buffer_sintetica_50km_1969,0.494423285560482,0.03219155037853204,15.358790730694471,8.558506010092849e-49,235.8924527092664,0.5982386505820539,1236
1972,densidade_buffer_real_50km_1972,densidade_buffer_sintetica_50km_1972,0.4991981048191566,0.03208042636119399,15.56083136797117,6.269878360514197e-50,242.13947286243553,0.5936688064941845,1235
1985,densidade_buffer_real_50km_1985,densidade_buffer_sintetica_50km_1985,0.5069634430844158,0.03169366578685711,15.99573386347268,2.0774920325349673e-52,255.86350183104662,0.5831927701725744,1234
1996,densidade_buffer_real_50km_1996,densidade_buffer_sintetica_50km_1996,0.5071952065225074,0.03161794494350402,16.04137167765901,1.143380369523419e-52,257.3256053008007,0.5800250702489973,1233
2003,densidade_buffer_real_50km_2003,densidade_buffer_sintetica_50km_2003,0.5070508995066649,0.03163031314699886,16.030536819227628,1.3203784987129279e-52,256.97811071261265,0.5798347335153432,1233
1860,densidade_buffer_real_5km_1860,densidade_buffer_sintetica_5km_1860,0.33576049977028627,0.1359464411758769,2.4697998481321446,0.01364661770892354,6.099911289833565,0.5926321836935876,1318
1862,densidade_buffer_real_5km_1862,densidade_buffer_sintetica_5km_1862,0.31295780805577517,0.13139199662351486,2.381863554083217,0.01736867289377361,5.6732739902699345,0.163352120282791,1317
1863,densidade_buffer_real_5km_1863,densidade_buffer_sintetica_5km_1863,0.29195727295545604,0.13656600953420037,2.1378472868268212,0.03271562313766127,4.570391021792801,0.12728103057562412,1316
1873,densidade_buffer_real_5km_1873,densidade_buffer_sintetica_5km_1873,0.29166876912418355,0.13679394057022362,2.132176088417121,0.03318009650347875,4.546174872017735,0.12535646598925465,1314
1875,densidade_buffer_real_5km_1875,densidade_buffer_sintetica_5km_1875,0.289419576501036,0.13736540228600913,2.1069321072451284,0.03531567105122274,4.439162904540397,0.12645378503619298,1312
1876,densidade_buffer_real_5km_1876,densidade_buffer_sintetica_5km_1876,0.5223778439808258,0.19749534507260957,2.645013449753828,0.008267897513151372,6.996096149378646,0.24470631579509405,1310
1880,densidade_buffer_real_5km_1880,densidade_buffer_sintetica_5km_1880,0.5057325580380516,0.1976844987806466,2.5582813076265496,0.010632414506158313,6.544803248951409,0.15593362379290399,1310
1881,densidade_buffer_real_5km_1881,densidade_buffer_sintetica_5km_1881,0.6168215609423696,0.19755588737396954,3.122263624443336,0.0018347448674431537,9.748530140522037,0.16236625348048284,1303
1882,densidade_buffer_real_5km_1882,densidade_buffer_sintetica_5km_1882,0.42862358955652496,0.14122709921916918,3.0349953509371987,0.0024540067522520956,9.21119678021041,0.13895716807287772,1297
1883,densidade_buffer_real_5km_1883,densidade_buffer_sintetica_5km_1883,0.27162197557086043,0.10186620599526543,2.66645815378149,0.00776255414107233,7.109999085867793,0.1358259610418624,1293
1884,densidade_buffer_real_5km_1884,densidade_buffer_sintetica_5km_1884,0.37385319529257793,0.09799483554596276,3.8150295697698136,1.427076756179184e-4,14.554450618218048,0.19040143731560422,1290
1885,densidade_buffer_real_5km_1885,densidade_buffer_sintetica_5km_1885,0.348939582372842,0.10063394062367292,3.467414474781664,5.430660845118939e-4,12.022963139925404,0.16717216646513822,1288
1886,densidade_buffer_real_5km_1886,densidade_buffer_sintetica_5km_1886,0.3498140189913671,0.10102010006508588,3.462816001627267,5.523569450292157e-4,11.991094661125851,0.16877244315660134,1287
1887,densidade_buffer_real_5km_1887,densidade_buffer_sintetica_5km_1887,0.2405769138569148,0.07255074721976572,3.3159812004165277,9.390640257312786e-4,10.995731321515835,0.15117572639238486,1287
1888,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,0.2361950279478532,0.07257738445118357,3.25438881180295,0.0011663734406121408,10.591046538388216,0.1525034138550646,1286
1891,densidade_buffer_real_5km_1891,densidade_buffer_sintetica_5km_1891,0.2339730403581837,0.07269829945944348,3.218411463513136,0.0013216844576720364,10.358172348472767,0.14920917637083764,1286
1892,densidade_buffer_real_5km_1892,densidade_buffer_sintetica_5km_1892,0.23230143461110733,0.07266894210924138,3.1967086332685906,0.0014243933368056137,10.21894608601394,0.1476411048966184,1286
1894,densidade_buffer_real_5km_1894,densidade_buffer_sintetica_5km_1894,0.298977649614598,0.06601646111886061,4.5288348473617495,6.490502218373455e-6,20.51034507467812,0.18750168202559248,1284
1895,densidade_buffer_real_5km_1895,densidade_buffer_sintetica_5km_1895,0.3086158970452621,0.06577748667093042,4.691816496261041,3.002623431730661e-6,22.013142034587233,0.1938880035293864,1282
1896,densidade_buffer_real_5km_1896,densidade_buffer_sintetica_5km_1896,0.31107561418086865,0.0655714327481928,4.744072245233076,2.3331993880185994e-6,22.506221467990795,0.19393614018863026,1281
1900,densidade_buffer_real_5km_1900,densidade_buffer_sintetica_5km_1900,0.3109970972291399,0.06557762205549793,4.742427179899036,2.3518962642136754e-6,22.490615556645125,0.19391635407914076,1281
1901,densidade_buffer_real_5km_1901,densidade_buffer_sintetica_5km_1901,0.3116471526354127,0.06364067121958862,4.896980919011545,1.0993204033383018e-6,23.98042212116316,0.2139730532134383,1280
1902,densidade_buffer_real_5km_1902,densidade_buffer_sintetica_5km_1902,0.3146802939573736,0.06358057985472364,4.949314628403705,8.456158491930046e-7,24.495715290930907,0.21792482707635863,1279
1904,densidade_buffer_real_5km_1904,densidade_buffer_sintetica_5km_1904,0.28932549520010686,0.060620225872547416,4.772755149550363,2.0296318324571952e-6,22.77919171755951,0.20820028657585266,1279
1905,densidade_buffer_real_5km_1905,densidade_buffer_sintetica_5km_1905,0.28696790786963483,0.058996696248726964,4.864135216314372,1.2950267332429589e-6,23.65981140258966,0.20926454516290893,1276
1906,densidade_buffer_real_5km_1906,densidade_buffer_sintetica_5km_1906,0.2787773597110637,0.05932137719425881,4.699441801530597,2.896182871703207e-6,22.08475324597314,0.20282453611844808,1275
1907,densidade_buffer_real_5km_1907,densidade_buffer_sintetica_5km_1907,0.30034575364412547,0.05642569915655112,5.322853914682151,1.2092161872594826e-7,28.332773797047096,0.2265944573428137,1273
1908,densidade_buffer_real_5km_1908,densidade_buffer_sintetica_5km_1908,0.3009342594722008,0.0563373675047053,5.341645745997393,1.0928159906064573e-7,28.53317927573205,0.227146983514098,1273
1910,densidade_buffer_real_5km_1910,densidade_buffer_sintetica_5km_1910,0.29154621848455703,0.05705339363909991,5.110059189971728,3.720689301965509e-7,26.112704925014512,0.21701224052481205,1272
1911,densidade_buffer_real_5km_1911,densidade_buffer_sintetica_5km_1911,0.29128281910140474,0.05710661695025824,5.100684205389399,3.9071773690967743e-07,26.016979363108884,0.21757161859251428,1269
1912,densidade_buffer_real_5km_1912,densidade_buffer_sintetica_5km_1912,0.3051142241968609,0.05432258940216162,5.616709872536372,2.3964373473620685e-8,31.547429792247552,0.23618130303512563,1269
1913,densidade_buffer_real_5km_1913,densidade_buffer_sintetica_5km_1913,0.28411786712769066,0.0487433924816837,5.828848848271149,7.101792577217195e-9,33.9754788959919,0.23721354036811593,1264
1914,densidade_buffer_real_5km_1914,densidade_buffer_sintetica_5km_1914,0.2763962435080129,0.04902508790525389,5.6378530935462585,2.1282919735358585e-8,31.78538750440912,0.22575527004710016,1264
1915,densidade_buffer_real_5km_1915,densidade_buffer_sintetica_5km_1915,0.27804628691484334,0.05018232075784109,5.540721965741253,3.673792178707673e-8,30.699599901647613,0.2282147022236266,1262
1916,densidade_buffer_real_5km_1916,densidade_buffer_sintetica_5km_1916,0.2813001488403589,0.04886535942833531,5.756637260653052,1.0803684430041976e-8,33.13887255073907,0.24397048119552678,1260
1917,densidade_buffer_real_5km_1917,densidade_buffer_sintetica_5km_1917,0.280422389843631,0.04886918002686732,5.738225803859615,1.2018594303325095e-8,32.927235376080326,0.2423268601481513,1257
1918,densidade_buffer_real_5km_1918,densidade_buffer_sintetica_5km_1918,0.2789561212348908,0.04890666759962019,5.703846426802082,1.4637817785583094e-8,32.53386406054288,0.2379713659288072,1257
1919,densidade_buffer_real_5km_1919,densidade_buffer_sintetica_5km_1919,0.27070415876321224,0.04761061407181017,5.6857943137409315,1.62331657015827e-8,32.32825697816871,0.2358506164900953,1255
1920,densidade_buffer_real_5km_1920,densidade_buffer_sintetica_5km_1920,0.2712275757507452,0.0475135385171557,5.708427202339668,1.4266789608546144e-8,32.58614112441149,0.2341530921711682,1254
1921,densidade_buffer_real_5km_1921,densidade_buffer_sintetica_5km_1921,0.27087992476222666,0.0474905109448912,5.703874718816151,1.4640639278431382e-8,32.53418680795003,0.2315160626648659,1255
1922,densidade_buffer_real_5km_1922,densidade_buffer_sintetica_5km_1922,0.27032929715725185,0.04749659298511189,5.6915513338396355,1.5708634606161666e-8,32.39375658573174,0.23132364507720848,1255
1923,densidade_buffer_real_5km_1923,densidade_buffer_sintetica_5km_1923,0.2670014095153676,0.04796111833194674,5.56703885984074,3.177266912846968e-8,30.991921666976886,0.2279548629672603,1251
1924,densidade_buffer_real_5km_1924,densidade_buffer_sintetica_5km_1924,0.26604969322022154,0.047987886994908364,5.544101019668778,3.6115448791520214e-8,30.737056116292386,0.2269247686486794,1251
1925,densidade_buffer_real_5km_1925,densidade_buffer_sintetica_5km_1925,0.25941277223649434,0.0460472776320556,5.63361800255278,2.184699585061121e-8,31.73765179868677,0.2240739347987576,1251
1926,densidade_buffer_real_5km_1926,densidade_buffer_sintetica_5km_1926,0.22565437245286518,0.043624341044194825,5.172671198041934,2.693024053319095e-7,26.75652732305258,0.21000021448303086,1246
1927,densidade_buffer_real_5km_1927,densidade_buffer_sintetica_5km_1927,0.22415624018895114,0.042597783920834166,5.262157313289682,1.6792382365144725e-7,27.690299589808088,0.2102376635114389,1245
1929,densidade_buffer_real_5km_1929,densidade_buffer_sintetica_5km_1929,0.22544491062812053,0.04259545587352241,5.292698622536833,1.4268052057596656e-7,28.012658709003293,0.210441512816831,1245
1931,densidade_buffer_real_5km_1931,densidade_buffer_sintetica_5km_1931,0.2237286779797202,0.04263987539808521,5.246935547794002,1.8206906435852086e-7,27.53033264270434,0.21244462741395942,1245
1932,densidade_buffer_real_5km_1932,densidade_buffer_sintetica_5km_1932,0.22492375451784938,0.042619776291009444,5.277450378483019,1.548070199327996e-7,27.851482497350563,0.21309443596765054,1244
1933,densidade_buffer_real_5km_1933,densidade_buffer_sintetica_5km_1933,0.197907876274067,0.03942079935668882,5.020392267628802,5.921174886151755e-7,25.204338520867065,0.20454776252798346,1241
1934,densidade_buffer_real_5km_1934,densidade_buffer_sintetica_5km_1934,0.19744212679900988,0.03929632885494917,5.024442042100405,5.800723021397412e-7,25.245017834426083,0.20829007759254414,1240
1936,densidade_buffer_real_5km_1936,densidade_buffer_sintetica_5km_1936,0.19930300932266048,0.03927689557541667,5.074306571403363,4.492139900956393e-7,25.74858718058735,0.20788876189880245,1240
1937,densidade_buffer_real_5km_1937,densidade_buffer_sintetica_5km_1937,0.1988858854163977,0.03928259402371162,5.06295193480214,4.7629045333490136e-7,25.633482294116728,0.2074654523964813,1239
1940,densidade_buffer_real_5km_1940,densidade_buffer_sintetica_5km_1940,0.19910897063731767,0.03930138780552286,5.066207117737907,4.6844098049374e-7,25.66645455981823,0.20713968861387022,1238
1941,densidade_buffer_real_5km_1941,densidade_buffer_sintetica_5km_1941,0.1986673469178663,0.039309976965124775,5.053865767820749,4.991546688753984e-7,25.541559199150413,0.20736197241419618,1237
1944,densidade_buffer_real_5km_1944,densidade_buffer_sintetica_5km_1944,0.19643854484704515,0.039292532242380725,4.999386235412121,6.592433461121235e-7,24.99386273082818,0.205359107076168,1237
1947,densidade_buffer_real_5km_1947,densidade_buffer_sintetica_5km_1947,0.19611984007630795,0.03920221310243841,5.002774704678831,6.48058126355162e-7,25.027754745774367,0.2042973783028873,1236
1948,densidade_buffer_real_5km_1948,densidade_buffer_sintetica_5km_1948,0.18094809573029602,0.03820131334779991,4.736698293141725,2.4278490192386883e-6,22.43631072025173,0.18643366854266286,1235
1949,densidade_buffer_real_5km_1949,densidade_buffer_sintetica_5km_1949,0.172585949556037,0.03685247216076377,4.68315799285201,3.143453976739677e-6,21.931968786013666,0.18111397097899262,1231
1950,densidade_buffer_real_5km_1950,densidade_buffer_sintetica_5km_1950,0.15946237365022203,0.03632819096905556,4.389493927348391,1.2350246414003948e-5,19.2676569382284,0.1724184482684138,1232
1951,densidade_buffer_real_5km_1951,densidade_buffer_sintetica_5km_1951,0.15433475606450345,0.036014546786926956,4.285344946240611,1.9687462440726794e-5,18.36418130826994,0.16432464406152392,1234
1953,densidade_buffer_real_5km_1953,densidade_buffer_sintetica_5km_1953,0.15773586318406363,0.03629447471772353,4.346002095658851,1.5021182372765084e-5,18.887734215471124,0.165505298247128,1235
1955,densidade_buffer_real_5km_1955,densidade_buffer_sintetica_5km_1955,0.1564794750450146,0.03632315682046245,4.307981154238851,1.780327406811982e-5,18.558701625277102,0.16434321424588616,1235
1956,densidade_buffer_real_5km_1956,densidade_buffer_sintetica_5km_1956,0.15648117615060528,0.03632336386857518,4.308003430430723,1.7801508620776404e-5,18.55889355660288,0.1643436173644124,1235
1957,densidade_buffer_real_5km_1957,densidade_buffer_sintetica_5km_1957,0.16035155804121576,0.03626764885010077,4.421338662011729,1.0685357125876023e-5,19.54823556419967,0.16618721855771035,1235
1958,densidade_buffer_real_5km_1958,densidade_buffer_sintetica_5km_1958,0.16182559070952163,0.03622673403490091,4.467021248827413,8.669011487882273e-6,19.95427883747562,0.15311084040372192,1236
1961,densidade_buffer_real_5km_1961,densidade_buffer_sintetica_5km_1961,0.16201006316052544,0.03622589526590213,4.4722169589282315,8.464304947805823e-6,20.00072452772528,0.15316742952693307,1236
1962,densidade_buffer_real_5km_1962,densidade_buffer_sintetica_5km_1962,0.16133714205624464,0.03628048198702256,4.446940426920308,9.50560789366817e-6,19.77527916057817,0.15186847920131386,1236
1966,densidade_buffer_real_5km_1966,densidade_buffer_sintetica_5km_1966,0.16020969832511028,0.03614737391153393,4.432125518086128,1.0172464076541107e-5,19.643736608070228,0.15085327011077643,1235
1969,densidade_buffer_real_5km_1969,densidade_buffer_sintetica_5km_1969,0.15908597709787128,0.036195281526211875,4.39521314353266,1.2031197020607815e-5,19.317898577082243,0.14882707954433927,1236
1972,densidade_buffer_real_5km_1972,densidade_buffer_sintetica_5km_1972,0.16047781206733078,0.036140526251935784,4.440383932116515,9.795792907790106e-6,19.717009464598526,0.14785557221618018,1235
1985,densidade_buffer_real_5km_1985,densidade_buffer_sintetica_5km_1985,0.15860502450603747,0.03603694918763516,4.40117790438424,1.171177294402248e-5,19.37036694604005,0.14354549332022726,1234
1996,densidade_buffer_real_5km_1996,densidade_buffer_sintetica_5km_1996,0.15868766807019996,0.03599504715994775,4.4085973096535955,1.1324609763005849e-5,19.435730238684922,0.14308705960719692,1233
2003,densidade_buffer_real_5km_2003,densidade_buffer_sintetica_5km_2003,0.15868934353622194,0.035994933100783714,4.408657826697469,1.1321496365607612e-5,19.436263832900853,0.1430626410681357,1233
