ano_tratamento,subamostra,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1896,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1896,vizinhos_dens_sint_1896,-0.36743876149903154,0.4406435411304107,-0.8338684837100249,0.40608380208923345,15.700075576733678,151,,-0.3674
1896,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1896,vizinhos_dens_sint_1896,0.17200893892308985,0.2651799542556266,0.6486498551744891,0.5178579163823451,15.700075576733678,151,,+0.1720
1900,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1900,vizinhos_dens_sint_1900,-0.3674657574941652,0.440690503797044,-0.8338408800008956,0.4060992946643379,15.709775395435598,152,,-0.3675
1900,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1900,vizinhos_dens_sint_1900,0.17202157654591216,0.26519595015029485,0.6486583842944138,0.5178524221286782,15.709775395435598,152,,+0.1720
1901,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1901,vizinhos_dens_sint_1901,-0.6290155400038842,0.4240770566904067,-1.4832576534860522,0.14067201101982868,19.7533417076762,156,,-0.6290
1901,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1901,vizinhos_dens_sint_1901,0.14740762855988643,0.20731069588397755,0.7110469044124179,0.4784583267638197,19.7533417076762,156,,+0.1474
1902,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1902,vizinhos_dens_sint_1902,-0.6292709828507089,0.37999822317343734,-1.6559840138081368,0.10040474709313116,23.60643916559646,155,,-0.6293
1902,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1902,vizinhos_dens_sint_1902,0.09820510772562943,0.18112534904124833,0.5421941668875119,0.5887159399371316,23.60643916559646,155,,+0.0982
1904,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1904,vizinhos_dens_sint_1904,-1.186599497815992,0.8194991510664634,-1.4479569579441283,0.150112831860805,5.266858924864895,164,,-1.1866
1904,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1904,vizinhos_dens_sint_1904,0.1050522040891258,0.29548847863161304,0.35552047435357,0.7227941899310306,5.266858924864895,164,,+0.1051
1905,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1905,vizinhos_dens_sint_1905,-1.304073557472929,0.9040169604819763,-1.442532180787474,0.15169394876850706,4.5245061889584,161,,-1.3041
1905,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1905,vizinhos_dens_sint_1905,0.1010571025491161,0.31528439479120945,0.3205268139453558,0.7491129079173167,4.5245061889584,161,,+0.1011
1906,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1906,vizinhos_dens_sint_1906,-1.3053826153763484,0.8762452873939082,-1.4897456615815445,0.13873204089878677,5.032641032817246,168,,-1.3054
1906,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1906,vizinhos_dens_sint_1906,0.09588556915322999,0.3023756839299349,0.3171074072723657,0.7516747469569107,5.032641032817246,168,,+0.0959
1907,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1907,vizinhos_dens_sint_1907,-1.6318779133000134,1.005670912966737,-1.6226758597262807,0.10694102698039958,5.078116700892634,178,,-1.6319
1907,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1907,vizinhos_dens_sint_1907,0.15271991682247374,0.2958312036996475,0.516240054844004,0.6065129696144491,5.078116700892634,178,,+0.1527
1908,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1908,vizinhos_dens_sint_1908,-1.6049308224353465,0.9627667613859358,-1.6669985782693553,0.09776633475370476,5.366906127088625,180,*,-1.6049*
1908,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1908,vizinhos_dens_sint_1908,0.16642405913247527,0.29320000460979856,0.5676127439150574,0.5712136015016611,5.366906127088625,180,,+0.1664
1910,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1910,vizinhos_dens_sint_1910,-1.3976937140516612,0.7526045511889884,-1.8571422559743236,0.06525187700434917,6.92857474259536,190,*,-1.3977*
1910,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1910,vizinhos_dens_sint_1910,0.12921235295567118,0.25240523035986506,0.5119242290322096,0.6094569003290826,6.92857474259536,190,,+0.1292
1911,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1911,vizinhos_dens_sint_1911,-1.212829382461414,0.6634222971406503,-1.8281408202418097,0.06946352882152526,8.10168962116574,194,*,-1.2128*
1911,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1911,vizinhos_dens_sint_1911,0.14570491988715006,0.23089017253409647,0.6310572610691485,0.5289385623760752,8.10168962116574,194,,+0.1457
1912,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1912,vizinhos_dens_sint_1912,-0.9873987074877916,0.5986412839924119,-1.649399621928359,0.10094554214901512,7.918510543521698,211,,-0.9874
1912,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1912,vizinhos_dens_sint_1912,0.2571675180698403,0.24067450280937838,1.0685283030314385,0.2868243724399711,7.918510543521698,211,,+0.2572
1913,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1913,vizinhos_dens_sint_1913,-1.1169454107218826,0.5767391760495449,-1.9366560433306357,0.054388931625864424,9.20302980051972,223,*,-1.1169*
1913,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1913,vizinhos_dens_sint_1913,0.22025085000383415,0.2219519920512207,0.9923355405298909,0.3223961982562259,9.20302980051972,223,,+0.2203
1914,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1914,vizinhos_dens_sint_1914,-1.0228794037148221,0.5488680971049259,-1.8636160656998078,0.06396895831502317,8.948373624375785,231,*,-1.0229*
1914,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1914,vizinhos_dens_sint_1914,0.34154461834347033,0.25713818895786356,1.3282531845140988,0.1857396365885636,8.948373624375785,231,,+0.3415
1915,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1915,vizinhos_dens_sint_1915,-0.8880360228038283,0.4658807784421795,-1.906144369753264,0.05807982654040384,11.319650299878345,245,*,-0.8880*
1915,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1915,vizinhos_dens_sint_1915,0.28562215281844916,0.21756290142000906,1.312825628607749,0.19076128746941942,11.319650299878345,245,,+0.2856
1916,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1916,vizinhos_dens_sint_1916,-0.5554285139421056,0.409213083701854,-1.3573087862136435,0.17619021738892565,11.96181260648275,251,,-0.5554
1916,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1916,vizinhos_dens_sint_1916,0.5621657190165261,0.26683015571026897,2.1068297828635982,0.036360488208296037,11.96181260648275,251,**,+0.5622**
1917,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1917,vizinhos_dens_sint_1917,-0.550242756430648,0.4054882573784129,-1.356988140638426,0.1762628331279317,12.352547695313003,254,,-0.5502
1917,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1917,vizinhos_dens_sint_1917,0.5582587707493736,0.26434897430453536,2.111824992769778,0.03590071353749778,12.352547695313003,254,**,+0.5583**
1918,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1918,vizinhos_dens_sint_1918,-0.5327895143726146,0.387999933431596,-1.3731690870677555,0.17115036864602104,13.12427767427282,260,,-0.5328
1918,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1918,vizinhos_dens_sint_1918,0.5315710570859,0.2511504841124153,2.1165440272373437,0.03546472137752404,13.12427767427282,260,**,+0.5316**
1919,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1919,vizinhos_dens_sint_1919,-0.5327895143726146,0.387999933431596,-1.3731690870677555,0.17115036864602104,13.12427767427282,260,,-0.5328
1919,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1919,vizinhos_dens_sint_1919,0.5315710570859,0.2511504841124153,2.1165440272373437,0.03546472137752404,13.12427767427282,260,**,+0.5316**
1920,Atendidos_Dummy1,pct_commaquinas,vizinhos_dens_real_1920,vizinhos_dens_sint_1920,-0.5412395621759187,0.3798241643865762,-1.424974008828616,0.15561472452689595,13.948655637300039,263,,-0.5412
1920,Atendidos_Dummy1,pct_cominstruagra,vizinhos_dens_real_1920,vizinhos_dens_sint_1920,0.5168735284159165,0.24403915440460694,2.1179942607035973,0.03532394942424987,13.948655637300039,263,**,+0.5169**
1858,Geral,pct_commaquinas,vizinhos_dens_real_1858,vizinhos_dens_sint_1858,-0.08107434563370124,0.49430682203337445,-0.1640162385382318,0.8697471813576293,78816.53233674834,1321,,-0.0811
