Escopo,Outcome,Tratamento,Modelo,Desc_Modelo,Coeficiente,DP,P_Valor,F_Stat,N_Obs
2_PIB_pc,PIB p.c. (1996),Dummy,M1,Base (Efeito Fixo UF),0.24948874230491866,0.08171209734931388,0.0022636543047005464,169.94878021721942,1228
2_PIB_pc,PIB p.c. (1996),Dummy,M2,+ Lag Espacial,0.5285099872610819,0.10989671821122009,1.5157216219918723e-6,109.55881034242401,1228
2_PIB_pc,PIB p.c. (1996),Dummy,M3,+ Clima,0.44286755164669916,0.12357575335747159,3.386653560342179e-4,80.45301584022162,1228
2_PIB_pc,PIB p.c. (1996),Dummy,M4,+ Geografia/Solo (Completa),0.43933786644915995,0.12631589303770327,5.050029907753828e-4,78.52384129300924,1227
2_PIB_pc,PIB p.c. (1996),Densidade,M1,Base (Efeito Fixo UF),0.02203139669251582,0.010210757110589547,0.03095386073160933,7.175239538018065,1228
2_PIB_pc,PIB p.c. (1996),Densidade,M2,+ Lag Espacial,0.030196232894244925,0.015306372938258091,0.04851969084709995,5.142181991052786,1228
2_PIB_pc,PIB p.c. (1996),Densidade,M3,+ Clima,0.03511653813533978,0.024655582425754698,0.15436443476660533,2.631434848372557,1228
2_PIB_pc,PIB p.c. (1996),Densidade,M4,+ Geografia/Solo (Completa),0.03505931659772907,0.024713300791324392,0.15600353096257713,2.632467952276554,1227
2_PIB_pc,PIB p.c. (2000),Distância,M1,Base (Efeito Fixo UF),0.0014805983110275645,3.14887750388193e-4,2.5764109667925084e-6,1357.247577418268,1229
2_PIB_pc,PIB p.c. (2000),Distância,M2,+ Lag Espacial,0.0027787507040746284,0.00647836399166152,0.667975735784264,2.4940288029635047,1229
2_PIB_pc,PIB p.c. (2000),Distância,M3,+ Clima,-9.527737268095471e-4,0.006114595924997102,0.8761752419582776,2.9742240393006503,1229
2_PIB_pc,PIB p.c. (2000),Distância,M4,+ Geografia/Solo (Completa),-4.8073227220874273e-4,0.005216334099792822,0.9265716916201703,3.9160815202956525,1228
2_PIB_pc,PIB p.c. (2000),Dummy,M1,Base (Efeito Fixo UF),0.2961396625501852,0.0690740731622276,1.808769541811195e-5,170.2440337375105,1229
2_PIB_pc,PIB p.c. (2000),Dummy,M2,+ Lag Espacial,0.6762970500416065,0.09984336213606253,1.2563283746658271e-11,109.75184391832929,1229
2_PIB_pc,PIB p.c. (2000),Dummy,M3,+ Clima,0.6650847905137491,0.11627020059305113,1.0642034142804846e-8,80.49897502428104,1229
2_PIB_pc,PIB p.c. (2000),Dummy,M4,+ Geografia/Solo (Completa),0.6630846476816361,0.11905452319797324,2.5534235170709962e-8,78.57528084114853,1228
2_PIB_pc,PIB p.c. (2000),Densidade,M1,Base (Efeito Fixo UF),0.013432000395184548,0.00765181839637701,0.0791909482158939,7.214534917309146,1229
2_PIB_pc,PIB p.c. (2000),Densidade,M2,+ Lag Espacial,0.021493635725836895,0.012087764384108319,0.07538224492392565,5.178673070807319,1229
2_PIB_pc,PIB p.c. (2000),Densidade,M3,+ Clima,0.024100211448864095,0.018412313809669643,0.1905620829816621,2.7046859003176604,1229
2_PIB_pc,PIB p.c. (2000),Densidade,M4,+ Geografia/Solo (Completa),0.02405249120131352,0.01848320650215304,0.1931503340796581,2.7058865615599825,1228
3_Pop,Pop. Total (1970),Distância,M1,Base (Efeito Fixo UF),-5.865187180709792e-4,4.1609896580871084e-4,0.15866804046348326,1361.9938465240518,1232
3_Pop,Pop. Total (1970),Distância,M2,+ Lag Espacial,-0.00444612225430302,0.01206524406944841,0.71249551340967,2.486029574527148,1232
3_Pop,Pop. Total (1970),Distância,M3,+ Clima,-0.004622932218373871,0.011451866845961504,0.6864453121234615,2.9808550354108734,1232
