ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
1958,1980,PIB_Serviços,pibse (1980),pibse_1980,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,2.364908325994714,1.0849420209138352,2.179755489609276,0.0294667434292963,36.854077771583675,1236,**
1958,1985,PIB_Serviços,pibse (1985),pibse_1985,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,3.0128709841984316,1.1471370123670894,2.6264264440229725,0.008737256261216143,36.81577930439943,1236,***
1958,1996,PIB_Serviços,pibse (1996),pibse_1996,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,3.42427480098304,1.1824501797720512,2.8959146521024337,0.0038481214747975723,36.854077771583675,1236,***
1958,1999,PIB_Serviços,pibse (1999),pibse_1999,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,3.3564455136575186,1.2432384434747654,2.69976007520849,0.007035115676513464,36.854077771583675,1236,***
1958,2000,PIB_Serviços,pibse (2000),pibse_2000,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,3.3732998431710572,1.2414558720802573,2.717212845848927,0.006676807675064044,36.854077771583675,1236,***
1958,2001,PIB_Serviços,pibse (2001),pibse_2001,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,3.34564951027096,1.2485614721557448,2.679603355447465,0.007470379439274795,36.854077771583675,1236,***
1958,2002,PIB_Serviços,pibse (2002),pibse_2002,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.161786315903482,1.404708579212332,2.962740014186528,0.0031083821502746307,36.854077771583675,1236,***
1958,2003,PIB_Serviços,pibse (2003),pibse_2003,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.159460403136311,1.3942631328467294,2.9832678675536335,0.0029087145827174656,36.854077771583675,1236,***
1958,2004,PIB_Serviços,pibse (2004),pibse_2004,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,4.0088590472565,1.3810025996810695,2.9028613329057533,0.0037643727983922215,36.854077771583675,1236,***
1958,2005,PIB_Serviços,pibse (2005),pibse_2005,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,3.9316667253066826,1.381816246495543,2.845289115161206,0.0045114788652321405,36.854077771583675,1236,***
