ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,R2_2estagio,n_observacoes,significancia
1888,1949,PIB_Serviços,pibse (1949),pibse_1949,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,0.4676034130129636,0.844185084105658,0.5539110105319492,0.5797374906652313,61.7935094506325,0.14994296258973316,1284,
1888,1949,PIB_Serviços,pibse (1949),pibse_1949,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,0.3703962933544261,0.3878089490143823,0.9550999127167887,0.33970936164328913,136.20760095333617,0.15028543883186718,1284,
1888,1949,PIB_Serviços,pibse (1949),pibse_1949,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,-0.019615550196833427,0.19179037430261323,-0.1022759889184186,0.918553797266138,344.73748405984327,0.14980544784667926,1284,
1888,1949,PIB_Serviços,pibse (1949),pibse_1949,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.3038649915192464,0.09856471529582865,-3.082898282689061,0.0020942282633851727,1539.2606925741527,0.1554383702008727,1284,***
1888,1959,PIB_Serviços,pibse (1959),pibse_1959,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,0.9072706141087148,0.9923764591967049,0.9142403628186823,0.3607645069570423,61.7935094506325,0.17729035208001864,1284,
1888,1959,PIB_Serviços,pibse (1959),pibse_1959,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,0.5655284292940904,0.44722673015955117,1.2645228720839972,0.2062749716401388,136.20760095333617,0.17762392303871066,1284,
1888,1959,PIB_Serviços,pibse (1959),pibse_1959,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,-0.12024136929144086,0.24475631850149585,-0.4912697250375826,0.6233207752657275,344.73748405984327,0.17711490892118642,1284,
1888,1959,PIB_Serviços,pibse (1959),pibse_1959,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.6315004695463367,0.13824248639971026,-4.568063596023836,5.402336919465987e-6,1539.2606925741527,0.190697118838566,1284,***
1888,1970,PIB_Serviços,pibse (1970),pibse_1970,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,0.678695350660135,1.2324889196483388,0.5506705495200593,0.5819566136775536,61.7935094506325,0.18537112979049253,1284,
1888,1970,PIB_Serviços,pibse (1970),pibse_1970,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,0.6454775574479725,0.556272733895968,1.1603616681465594,0.24612018062559632,136.20760095333617,0.18610154644983767,1284,
1888,1970,PIB_Serviços,pibse (1970),pibse_1970,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.22893069297572763,0.23690313078560077,0.9663472669886821,0.334054855047908,344.73748405984327,0.18569943999100724,1284,
1888,1970,PIB_Serviços,pibse (1970),pibse_1970,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.1838812375107912,0.12658266452288292,-1.4526573461214363,0.1465665171923201,1539.2606925741527,0.18646798210556936,1284,
1888,1975,PIB_Serviços,pibse (1975),pibse_1975,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.3120313092043236,1.4192671776959818,0.9244427897883587,0.3554318516804177,61.7935094506325,0.191457341677697,1284,
1888,1975,PIB_Serviços,pibse (1975),pibse_1975,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,0.8896131250639164,0.6286529777970677,1.4151100153558613,0.1572819708251801,136.20760095333617,0.1924174148870691,1284,
1888,1975,PIB_Serviços,pibse (1975),pibse_1975,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.2694051592385236,0.25818652205759507,1.043451676297905,0.2969381971895528,344.73748405984327,0.19146819331085685,1284,
1888,1975,PIB_Serviços,pibse (1975),pibse_1975,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.2552625934474609,0.12947600284661293,-1.9715050498574958,0.0488834329283262,1539.2606925741527,0.19309175031480452,1284,**
1888,1980,PIB_Serviços,pibse (1980),pibse_1980,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.6391294455744165,1.3723557346304327,1.1943910782110911,0.23254857523105968,61.7935094506325,0.18702840095413553,1284,
1888,1980,PIB_Serviços,pibse (1980),pibse_1980,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.0174703609371227,0.6185500654784996,1.6449280627753637,0.10023269981442667,136.20760095333617,0.18810458019776466,1284,
1888,1980,PIB_Serviços,pibse (1980),pibse_1980,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.3254359950310251,0.2564360177914184,1.2690728776475166,0.20464815242478598,344.73748405984327,0.18697908719652212,1284,
1888,1980,PIB_Serviços,pibse (1980),pibse_1980,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.2638649736202389,0.13055657516306945,-2.021077630832939,0.04348169273611727,1539.2606925741527,0.18843488721560453,1284,**
1888,1985,PIB_Serviços,pibse (1985),pibse_1985,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.741188094492189,1.4051591744208556,1.239139398716042,0.21552391493423914,62.102817962780016,0.20597469098407695,1281,
1888,1985,PIB_Serviços,pibse (1985),pibse_1985,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,0.962774402485902,0.5999465305763919,1.6047670140886177,0.10879488980246205,137.24153201736917,0.20675253698443363,1281,
1888,1985,PIB_Serviços,pibse (1985),pibse_1985,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.15547686354306844,0.2562588904250026,0.6067179300012255,0.5441470760781277,345.31572040023224,0.2050104691588509,1281,
1888,1985,PIB_Serviços,pibse (1985),pibse_1985,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.3629729257516807,0.1267686221081136,-2.8632710501666745,0.0042621365902577885,1528.0090480198091,0.20953260906553794,1281,***
1888,1996,PIB_Serviços,pibse (1996),pibse_1996,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.6654864255908812,1.349430695209312,1.2342141256335846,0.21735199634682767,61.7935094506325,0.10983565498394243,1284,
1888,1996,PIB_Serviços,pibse (1996),pibse_1996,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.144060401171168,0.6074246791334919,1.8834605185999387,0.05986685646322854,136.20760095333617,0.11173196886911141,1284,*
1888,1996,PIB_Serviços,pibse (1996),pibse_1996,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4144613440795652,0.25318095257406853,1.6370162915723836,0.10187539743268141,344.73748405984327,0.11044102646760079,1284,
1888,1996,PIB_Serviços,pibse (1996),pibse_1996,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.22445395622894088,0.12736362875975732,-1.7623081127212739,0.07825834887008884,1539.2606925741527,0.11068086876079519,1284,*
1888,1999,PIB_Serviços,pibse (1999),pibse_1999,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.5833768772352381,1.5075450351137778,1.0503015434731189,0.2937797831494117,61.7935094506325,0.14790656312335082,1284,
1888,1999,PIB_Serviços,pibse (1999),pibse_1999,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.026139749513702,0.6533636609564559,1.570549160955081,0.11653708911481135,136.20760095333617,0.14917115088203303,1284,
1888,1999,PIB_Serviços,pibse (1999),pibse_1999,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.3872663800275482,0.26756848374933767,1.4473542421772865,0.1480451069617235,344.73748405984327,0.14834873971321783,1284,
1888,1999,PIB_Serviços,pibse (1999),pibse_1999,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.20246944900765543,0.13379588343444637,-1.5132711396674312,0.13046019328401592,1539.2606925741527,0.1484265466888015,1284,
1888,2000,PIB_Serviços,pibse (2000),pibse_2000,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.718625504659222,1.5326316949205125,1.1213558419515497,0.2623489067068528,61.7935094506325,0.1366327468604045,1284,
1888,2000,PIB_Serviços,pibse (2000),pibse_2000,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.0754907396335311,0.6636772152177746,1.6205027308051052,0.1053731622091717,136.20760095333617,0.13793990719335036,1284,
1888,2000,PIB_Serviços,pibse (2000),pibse_2000,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.40556911403821183,0.271097288148373,1.496027927126448,0.13489541667991645,344.73748405984327,0.13703565302882825,1284,
1888,2000,PIB_Serviços,pibse (2000),pibse_2000,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.1941688035704533,0.1347059735901304,-1.4414268231433474,0.1497112394117786,1539.2606925741527,0.13685233791828189,1284,
1888,2001,PIB_Serviços,pibse (2001),pibse_2001,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.7036809358013127,1.5575928303402733,1.093790946270037,0.274254580611686,61.7935094506325,0.14484333038487152,1284,
1888,2001,PIB_Serviços,pibse (2001),pibse_2001,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.0359652672827018,0.6708625091157302,1.5442288892372549,0.1227826106725425,136.20760095333617,0.1459653575137887,1284,
1888,2001,PIB_Serviços,pibse (2001),pibse_2001,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.3750677564602221,0.27405694084825455,1.3685760167187202,0.17137445339915663,344.73748405984327,0.14503370039705732,1284,
1888,2001,PIB_Serviços,pibse (2001),pibse_2001,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.18422517245023062,0.13521231258923191,-1.3624881412234793,0.17328601975437022,1539.2606925741527,0.14494177686729348,1284,
1888,2002,PIB_Serviços,pibse (2002),pibse_2002,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.630923997121286,1.4913271982584357,1.0936057486417943,0.2743358002550754,61.7935094506325,0.1565252545061825,1284,
1888,2002,PIB_Serviços,pibse (2002),pibse_2002,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.1158040460149028,0.6647080904710224,1.6786376787203339,0.09346926703215505,136.20760095333617,0.15798555361204858,1284,*
1888,2002,PIB_Serviços,pibse (2002),pibse_2002,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4169606997414992,0.27486119136320486,1.5169864384038207,0.12951956100356732,344.73748405984327,0.15707698473063247,1284,
1888,2002,PIB_Serviços,pibse (2002),pibse_2002,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.1874757772224276,0.13975287027565705,-1.3414806926873055,0.1800048260971431,1539.2606925741527,0.15674423298022477,1284,
1888,2003,PIB_Serviços,pibse (2003),pibse_2003,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.938627156654253,1.515297683873788,1.2793705007838743,0.20100085619944097,61.7935094506325,0.15859497576809578,1284,
1888,2003,PIB_Serviços,pibse (2003),pibse_2003,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.2252383894695302,0.6718670951379625,1.823632081904439,0.06844320811587502,136.20760095333617,0.16014040513492445,1284,*
1888,2003,PIB_Serviços,pibse (2003),pibse_2003,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4752400712620627,0.27715898955800206,1.7146839509696203,0.08664772680489305,344.73748405984327,0.15919608809324226,1284,*
1888,2003,PIB_Serviços,pibse (2003),pibse_2003,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.16458629950668593,0.14025436468577915,-1.1734843323800952,0.2408221845559082,1539.2606925741527,0.15815363538204297,1284,
1888,2004,PIB_Serviços,pibse (2004),pibse_2004,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.6481959403469155,1.5110307036894808,1.0907759427538557,0.2755788765150325,61.7935094506325,0.1564461421391523,1284,
1888,2004,PIB_Serviços,pibse (2004),pibse_2004,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.11257735400798,0.6736530935030979,1.6515582942288731,0.09887242784397171,136.20760095333617,0.15784975040293503,1284,*
1888,2004,PIB_Serviços,pibse (2004),pibse_2004,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4285306884397,0.2796381278539746,1.5324472800914908,0.1256617390311212,344.73748405984327,0.15705275270870422,1284,
1888,2004,PIB_Serviços,pibse (2004),pibse_2004,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.16951060884882962,0.14075716405932856,-1.2042769544389342,0.22870747134179212,1539.2606925741527,0.15643029767612449,1284,
1888,2005,PIB_Serviços,pibse (2005),pibse_2005,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.6723476856436357,1.5397289194693558,1.0861312432970247,0.2776275285172876,61.7935094506325,0.16039591451029767,1284,
1888,2005,PIB_Serviços,pibse (2005),pibse_2005,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.1233168105296858,0.6833706352801278,1.6437885278304576,0.10046798644638495,136.20760095333617,0.16178946484426482,1284,
1888,2005,PIB_Serviços,pibse (2005),pibse_2005,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4443273125823406,0.28230202239680097,1.573943072776852,0.11575026781191206,344.73748405984327,0.16107844203716437,1284,
1888,2005,PIB_Serviços,pibse (2005),pibse_2005,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.15235961919093755,0.1414995168325986,-1.076750102059974,0.28179689798372826,1539.2606925741527,0.16017413427142313,1284,
1888,2006,PIB_Serviços,pibse (2006),pibse_2006,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.7566670379852654,1.531569305613913,1.1469719532418576,0.251609759002227,61.7935094506325,0.15613881937409313,1284,
1888,2006,PIB_Serviços,pibse (2006),pibse_2006,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.1435403397934292,0.6804715168109652,1.6805116915879734,0.09310429553969729,136.20760095333617,0.15752534660631723,1284,*
1888,2006,PIB_Serviços,pibse (2006),pibse_2006,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.43986328531685526,0.2824783185878237,1.557157687414158,0.11968278781105202,344.73748405984327,0.156690790184136,1284,
1888,2006,PIB_Serviços,pibse (2006),pibse_2006,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.15594826051006977,0.14147713819671923,-1.1022859417274113,0.2705467163563687,1539.2606925741527,0.15585075699989448,1284,
1888,2007,PIB_Serviços,pibse (2007),pibse_2007,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.8736635194042481,1.561400089570156,1.1999893761502578,0.23036779650132017,61.7935094506325,0.1582657507760079,1284,
1888,2007,PIB_Serviços,pibse (2007),pibse_2007,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.203182733487361,0.6899111660533315,1.7439676188605893,0.08140725467128143,136.20760095333617,0.15974464425300705,1284,*
1888,2007,PIB_Serviços,pibse (2007),pibse_2007,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.48821564993721533,0.2854754595128864,1.7101843036535238,0.08747661906319346,344.73748405984327,0.1590354212347863,1284,*
1888,2007,PIB_Serviços,pibse (2007),pibse_2007,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.1286803595456371,0.14280887670312675,-0.9010669540741489,0.3677239653112492,1539.2606925741527,0.1575877070017525,1284,
1888,2008,PIB_Serviços,pibse (2008),pibse_2008,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.9186411460091852,1.6048104947511082,1.1955562057230622,0.2320935035248466,61.7935094506325,0.16355576223016377,1284,
1888,2008,PIB_Serviços,pibse (2008),pibse_2008,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.2112482723897742,0.7027106878276089,1.7236798776097755,0.08500960141299659,136.20760095333617,0.1649905497795069,1284,*
1888,2008,PIB_Serviços,pibse (2008),pibse_2008,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4736317339226228,0.29006376514113,1.6328538440234963,0.10274820825246975,344.73748405984327,0.16414157310008803,1284,
1888,2008,PIB_Serviços,pibse (2008),pibse_2008,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.14419096234626455,0.14383206926626513,-1.0024952229487503,0.31629588995106805,1539.2606925741527,0.16296333572072852,1284,
1888,2009,PIB_Serviços,pibse (2009),pibse_2009,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.8684289646813141,1.6115017280011263,1.1594334230090309,0.2464980136212146,61.7935094506325,0.1693785326230981,1284,
1888,2009,PIB_Serviços,pibse (2009),pibse_2009,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.210112583519361,0.7037661712032823,1.7194810336654003,0.0857710479697864,136.20760095333617,0.17086843570776966,1284,*
1888,2009,PIB_Serviços,pibse (2009),pibse_2009,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4896069117560705,0.28839755244893384,1.697680537156308,0.08981364019072258,344.73748405984327,0.17015232673032366,1284,*
1888,2009,PIB_Serviços,pibse (2009),pibse_2009,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.14309940910404145,0.14319733019866926,-0.9993161807242359,0.31783236047812263,1539.2606925741527,0.1688422238964966,1284,
1888,2010,PIB_Serviços,pibse (2010),pibse_2010,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,2.0795820914343244,1.6530673801597273,1.258014111459501,0.2086184442757386,61.7935094506325,0.16948028347100286,1284,
1888,2010,PIB_Serviços,pibse (2010),pibse_2010,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.254183858254207,0.7183135071962674,1.7460117980372627,0.08105126734665151,136.20760095333617,0.1708499805482,1284,*
1888,2010,PIB_Serviços,pibse (2010),pibse_2010,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4986890986711541,0.2939713579196939,1.696386689506616,0.09005831364638492,344.73748405984327,0.17003083614771963,1284,*
1888,2010,PIB_Serviços,pibse (2010),pibse_2010,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.15896123729384296,0.1443971653503446,-1.1008612039451202,0.27116616757984174,1539.2606925741527,0.16883012029207722,1284,
1888,2011,PIB_Serviços,pibse (2011),pibse_2011,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.9228575150364557,1.5742019728724375,1.2214808189624031,0.22213125155364866,61.7935094506325,0.17203643752741116,1284,
1888,2011,PIB_Serviços,pibse (2011),pibse_2011,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.1730971576771723,0.6988413479061721,1.6786315823926816,0.09347045618886225,136.20760095333617,0.17326563965320785,1284,*
1888,2011,PIB_Serviços,pibse (2011),pibse_2011,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.4643664164794264,0.29083203745001696,1.5966824719550832,0.11058586988687762,344.73748405984327,0.1725321059839674,1284,
1888,2011,PIB_Serviços,pibse (2011),pibse_2011,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.17686944350049774,0.14457112495932933,-1.2234078108630237,0.22140318480570143,1539.2606925741527,0.17177632658479536,1284,
1888,2012,PIB_Serviços,pibse (2012),pibse_2012,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.7407053392849905,1.5849655296874403,1.0982606919080837,0.2722993318558147,61.7935094506325,0.16538153791629384,1284,
1888,2012,PIB_Serviços,pibse (2012),pibse_2012,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.1033938485358892,0.6976647681389189,1.5815530594719405,0.11400121995403754,136.20760095333617,0.16654690345681022,1284,
1888,2012,PIB_Serviços,pibse (2012),pibse_2012,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.45430783695746757,0.2908361341784486,1.5620749403810925,0.11852006065070042,344.73748405984327,0.1660229503677142,1284,
1888,2012,PIB_Serviços,pibse (2012),pibse_2012,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.17297881823960587,0.14457898192756463,-1.1964312926637553,0.2317521313468991,1539.2606925741527,0.16529991920939724,1284,
1888,2013,PIB_Serviços,pibse (2013),pibse_2013,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,1.9572862451830997,1.6328436110737081,1.1986979230032004,0.23086957697709087,61.7935094506325,0.17333172039133637,1284,
1888,2013,PIB_Serviços,pibse (2013),pibse_2013,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.228302643873265,0.7086942969527665,1.7331910940368829,0.08330500784561187,136.20760095333617,0.1747349937985262,1284,*
1888,2013,PIB_Serviços,pibse (2013),pibse_2013,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.5126164882756079,0.29260571527756885,1.7519018307258098,0.08003260692710051,344.73748405984327,0.17414796655083753,1284,*
1888,2013,PIB_Serviços,pibse (2013),pibse_2013,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.16979291066837554,0.1447419703371035,-1.1730730918815633,0.24098698391912438,1539.2606925741527,0.1729570409595329,1284,
1888,2014,PIB_Serviços,pibse (2014),pibse_2014,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,2.1030845242555567,1.6594953905071752,1.2673036251175194,0.2052796213890449,61.7935094506325,0.17367632182318138,1284,
1888,2014,PIB_Serviços,pibse (2014),pibse_2014,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.28977235226788,0.7169414916309584,1.798992480312163,0.07225776679353257,136.20760095333617,0.17515252257840974,1284,*
1888,2014,PIB_Serviços,pibse (2014),pibse_2014,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.5409540625646428,0.2960996105929018,1.8269327051172108,0.06794504659047215,344.73748405984327,0.17453064742434388,1284,*
1888,2014,PIB_Serviços,pibse (2014),pibse_2014,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.15709753758350403,0.1454307604646845,-1.0802222107726145,0.28024881820846625,1539.2606925741527,0.17298601412059533,1284,
1888,2015,PIB_Serviços,pibse (2015),pibse_2015,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,2.3173061973677846,1.6814240004783365,1.37818075435378,0.16839081164633238,61.7935094506325,0.16322700809270652,1284,
1888,2015,PIB_Serviços,pibse (2015),pibse_2015,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.3613341034474045,0.7205440219763711,1.8893142707830928,0.05907789619293909,136.20760095333617,0.16476336076691422,1284,*
1888,2015,PIB_Serviços,pibse (2015),pibse_2015,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.5671007672838246,0.29553700762301566,1.9188824162665046,0.05522367443952962,344.73748405984327,0.16401901115319029,1284,*
1888,2015,PIB_Serviços,pibse (2015),pibse_2015,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.1458505364541401,0.1454197832054948,-1.002962136506809,0.31607063659184825,1539.2606925741527,0.162100860475083,1284,
1888,2016,PIB_Serviços,pibse (2016),pibse_2016,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,2.489411490515329,1.704202207535733,1.4607488944137703,0.14433229471292552,61.7935094506325,0.16134976356275244,1284,
1888,2016,PIB_Serviços,pibse (2016),pibse_2016,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.4640017855345917,0.7215952382271413,2.0288406962488272,0.042683287108280774,136.20760095333617,0.1631509470083219,1284,**
1888,2016,PIB_Serviços,pibse (2016),pibse_2016,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.6206105930647774,0.2948720505791632,2.104677577430026,0.035515914068620785,344.73748405984327,0.16238744470621735,1284,**
1888,2016,PIB_Serviços,pibse (2016),pibse_2016,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.10595417987431316,0.1452719468426249,-0.729350588170301,0.4659220397946471,1539.2606925741527,0.15961963390149692,1284,
1888,2017,PIB_Serviços,pibse (2017),pibse_2017,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,2.792003879115928,1.7256919748216422,1.6179039596011877,0.10593219992124055,61.7935094506325,0.1589498232210379,1284,
1888,2017,PIB_Serviços,pibse (2017),pibse_2017,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.5717253661328552,0.7265243254704618,2.1633485776475307,0.03070086228034455,136.20760095333617,0.16079529633363165,1284,**
1888,2017,PIB_Serviços,pibse (2017),pibse_2017,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.6531144710353239,0.2967388399253768,2.200973998548918,0.027917706536377828,344.73748405984327,0.15978099751424435,1284,**
1888,2017,PIB_Serviços,pibse (2017),pibse_2017,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.10489521501141535,0.1458377323662447,-0.7192597780387195,0.4721135110598945,1539.2606925741527,0.15669019135732032,1284,
1888,2018,PIB_Serviços,pibse (2018),pibse_2018,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,2.894215260917155,1.7615283051238486,1.6430137696332219,0.10062820698268266,61.7935094506325,0.15502106954436212,1284,
1888,2018,PIB_Serviços,pibse (2018),pibse_2018,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.6246881024037583,0.7306070665134947,2.223750873580894,0.026340974844666527,136.20760095333617,0.15698207635636852,1284,**
1888,2018,PIB_Serviços,pibse (2018),pibse_2018,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.6715853185741387,0.29547516561661874,2.2728993726854383,0.02319910429933306,344.73748405984327,0.15585721844583933,1284,**
1888,2018,PIB_Serviços,pibse (2018),pibse_2018,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.09841211855270095,0.14552355209229428,-0.6762624821739218,0.4989974341525565,1539.2606925741527,0.1525205731125856,1284,
1888,2019,PIB_Serviços,pibse (2019),pibse_2019,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,2.917611358670912,1.7508119037776169,1.6664333572188796,0.09587430123973585,61.7935094506325,0.15378846988982464,1284,*
1888,2019,PIB_Serviços,pibse (2019),pibse_2019,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.5843021638048138,0.7282108905092235,2.1756089952142057,0.02976884356153047,136.20760095333617,0.15547867913699265,1284,**
1888,2019,PIB_Serviços,pibse (2019),pibse_2019,densidade_buffer_real_20km_1888,densidade_buffer_sintetica_20km_1888,0.6489477223548813,0.29537685379948503,2.197016164290977,0.02819983819971787,344.73748405984327,0.15434080869416322,1284,**
1888,2019,PIB_Serviços,pibse (2019),pibse_2019,densidade_buffer_real_50km_1888,densidade_buffer_sintetica_50km_1888,-0.1071342785519718,0.14600164896415338,-0.7337881408330917,0.4632136278997029,1539.2606925741527,0.1512856372283572,1284,
1888,2020,PIB_Serviços,pibse (2020),pibse_2020,densidade_buffer_real_5km_1888,densidade_buffer_sintetica_5km_1888,2.737620018342965,1.6731810360897617,1.6361768148776097,0.1020509473868462,61.7935094506325,0.15379071671025524,1284,
1888,2020,PIB_Serviços,pibse (2020),pibse_2020,densidade_buffer_real_10km_1888,densidade_buffer_sintetica_10km_1888,1.5109870536618821,0.706040280783785,2.140086188828369,0.03253831899523756,136.20760095333617,0.15545381562550709,1284,**
