"code_amc","x","y","sabem_7a14","nsabem_7a14","sabem_15a","nsabem_15a","numeroestabelecimento","commaquinas","cominstruagra","fabeofi","casaneg","popu"
6156,687694.384668651,9209613.20768241,79.6961520015001,918.591782376284,208.157191232572,786.120968487742,388.941288524917,22.7043425010554,0.023744792225007,45.1753642850699,44.566291751662,16010.7416296186
6157,740791.216609899,9245893.60972576,114.595548833928,884.258620531258,294.579426809832,702.427580338634,225.273231902817,16.9883809984273,0.336165562215692,2.91609365206173,20.5241713275237,13989.348682756
6158,711575.902687113,9233880.25433718,104.123960547512,893.675714595489,271.187858961935,723.268036584421,235.563821564556,14.4267704860368,0.193417023204949,8.17806188469786,25.6271949510877,14450.337985157
6159,919804.61191805,9197816.76767233,89.1585581801659,902.910421962458,153.875223064234,834.919423038955,301.83371947086,67.4617724415334,6.66510300492693,8.95829696966887,67.8521414891613,33922.9630853585
6160,847794.042577551,9215425.50977978,77.5011939133469,921.302216380045,140.091735075438,857.25268584817,560.825438703241,237.520784614328,2.84907586820553,11.5760014518121,61.2798437974264,35780.172413445
6161,716992.208843989,9099406.50496516,98.6086095147223,899.594574542495,238.931295193887,757.623864754571,187.45943400661,13.9616216596914,0.442747074689058,6.70416725251418,60.0786435332202,24900.0467642628
6162,782121.524925498,9235692.89500682,97.9552606884051,900.171581080845,243.745891057239,747.559686183785,428.864672146408,44.8233536630057,1.36028209149335,3.2186566021974,39.2671276899196,18890.8690683896
6163,892352.876291172,9257376.96477717,61.2779643857722,935.475033527679,121.577512213554,874.740627209264,255.306443120023,76.8248597531059,0.619575064526829,14.0861616224869,63.6784272573642,32896.2303190092
6164,568810.469438486,9202104.21370955,78.4644499073625,919.587667241799,226.578425182801,770.666385993361,269.87298759257,37.0447351794407,0.601693109048918,32.4708666453718,38.375378901858,13611.8930530735
6165,868618.291386709,9205975.18371288,87.2808824860572,910.376820922938,156.790573871154,840.458966352839,450.702183057553,128.047085881393,2.83688581819247,32.212607968715,62.8953148893891,30881.0063201709
6166,870922.730786349,9243406.09691791,51,949,115,885,330,83,3,7,33,24027
6167,790508.933474877,9214135.3780663,92,908,229,771,327,7,1,2,18,10065
6168,885142.90257656,9275980.86127549,62.8443460060904,932.690997109635,121.658820611919,874.696911058127,132.561269419493,28.5777154587214,0.283734643689234,10.7815683551075,54.7823741470718,25235.053701436
6169,622298.728604457,9159708.4795222,61.1259180086427,934.956777307247,181.60605453541,810.036339794132,584.896593531005,86.644702299272,0,7.36113630092737,38.3491128075973,17957.0090766578
6170,717711.128358472,9249146.91821232,109.930488950299,888.04116954064,286.768792070084,708.394431570783,253.575603845443,17.3996055501527,0.34006695194326,5.38375687085625,27.7644747837663,14726.6789981658
7001,945642.247652611,9124531.88575694,184.173802413213,761.393352992982,259.600428327551,679.492195858157,127.398635370747,45.7710319179442,19.4588603004839,24.8218302982204,306.555002815453,69630.0047246361
7002,652179.676694401,9144520.56936428,116,884,272,728,0,0,0,14,33,17703
7003,279310.933240622,9046701.25867795,78.7983754086252,914.496320425455,230.910618997498,762.200604833843,223.769920844926,15.1330278322472,12.2939876523242,2.85114054883277,23.7590352755149,19165.4785364519
7004,836355.732774504,9063860.7276591,79.8840732307385,907.24906075512,170.502723811997,820.694035897855,501.356292343791,106.236714195771,11.4175160575698,5.12296613782687,24.1091082831737,37220.5054712043
7005,883947.704254778,9031305.51664303,96,904,146,854,177,108,95,0,4,33795
7006,715567.873334,8994944.15542581,59,941,165,835,249,11,0,3,22,21828
7007,746347.264914678,9060126.46033247,99.8449630520353,897.630026476898,237.731919941172,758.006118366381,168.371308533305,20.3901700690727,0.625748177995467,14.4798482873761,124.942465669485,37443.0262159743
7008,920217.390348355,9157743.60097613,105.33397700983,882.267875077362,168.001502008115,818.724384893488,224.541945913169,123.919906754512,30.0667109949556,15.7008841594125,117.777202669646,56711.7084848496
7009,819529.533595249,9060325.68983429,53,947,159,841,525,17,1,0,19,30537
7010,889358.69198872,9073562.21541874,122,878,162,838,100,60,43,1,27,21182
7011,799520.459726603,9016026.91597992,67.6631077549401,929.567374453081,160.793238320648,836.294893124163,755.076341621308,84.4261090661011,2.66964258448819,15.7604293042525,48.4409213180887,48858.8753136091
7012,944041.545049769,9135512.19400896,120,880,185,815,130,49,21,1,26,30918
7013,335155.450668614,9158154.73037963,69.3669117126174,923.533739770885,160.882449967233,793.310498827782,164.72056451497,28.8841311444207,1.75466456575117,2.00602461611185,29.7464439648395,20861.4369781415
7014,719240.518729295,9071846.78727809,92.0765242606978,905.579094063184,224.850825108298,769.756615468314,243.476096637157,25.7706812745087,0.598821201190747,6.41692109434104,66.1877020369904,26289.2097904647
7015,871076.779069554,9068277.38564316,113.090146356948,878.155188358128,177.605224246052,816.370076531383,391.068136019179,79.6578900558685,32.9192042605404,1.14368239581488,30.2759250098804,42978.4808461174
7016,911715.151750509,9022963.1566866,220,780,256,744,0,0,0,0,49,17363
7017,850673.878711411,9047340.70718365,100.501025503584,883.341046225914,170.304667188889,821.790461389153,470.596916695375,112.018881301171,29.2300336891732,6.81756525662668,32.1270635243963,43605.2713543534
7018,501995.66642021,9051187.2040088,74.1678469461851,923.809653334098,201.955937089752,794.194459375857,320.408712955391,45.3811311330942,0.526210045398235,1.7474860642274,37.7460228707188,14526.5990409552
7019,785849.40319059,9086143.62309356,81.0677420939653,913.362907398932,204.13188539186,789.20866142266,473.355057268198,53.1631113515311,1.8718605457456,6.2626031248013,42.1308388991595,35906.6518553139
7020,611493.20722708,9086230.11310881,72.8236983801929,923.603340166068,200.292329323066,794.02169676056,551.994100016134,44.1752273465784,0.272512506131999,2.23540408390892,30.2983922855101,17755.1546127712
7021,854570.229110502,9090193.18216523,190,810,297,703,456,37,0,1,15,48190
7022,393578.304434668,9153640.33632293,73.9292586431869,921.696105563844,141.470563024487,813.241596779906,79.5836075680698,22.6250981182245,0.0773879092874827,1.40925506986423,32.7373278471983,19161.5256097008
7023,754491.200993893,8981920.73605621,114,886,248,752,391,21,0,0,28,48938
7024,876322.276682437,9137766.41027287,39,961,96,904,433,72,2,12,141,92515
7025,862618.506380936,9059434.64692856,102,898,164,836,644,90,26,1,25,63577
7026,771561.906817316,9001276.92558836,77.2389372547879,920.847825652579,181.322248397335,815.293705444398,710.321809780536,68.133246293549,8.51825379490969,16.5139020874544,90.8494861230459,51904.5103522248
7027,685359.67312807,9188691.55771185,74.9348654550015,923.865537721772,196.227622676492,798.684317112064,368.939913427146,19.7972902901354,0,59.8222594509767,47.9557141554408,14933.0243845955
7028,799639.516609804,9106337.24645868,61,939,181,819,416,27,1,0,27,48784
7029,903043.625552107,9142939.59400696,91.8311604574511,903.346948855877,158.36219664952,837.170365565692,264.1947993797,131.217098423518,28.0991741959756,16.2766126030227,108.96915884054,58805.7543642874
7030,706840.364929233,9043542.46295211,75,925,168,832,447,90,0,1,18,15438
7031,931486.561845187,9083782.72414341,168,832,220,780,81,19,58,0,45,31911
7032,463741.564474006,9072959.43195046,80,920,183,817,311,20,0,0,47,15227
7033,798276.015913881,9061051.961321,74.98851485663,919.458084412148,190.034411410395,801.613966783356,536.590191624875,81.2592100752723,2.19420925934923,6.98241046540516,29.9718819440686,33237.9371922119
7034,755994.026863416,9025990.83507491,80.8999825273007,916.515628811001,198.890744111903,795.04988828671,524.291818596626,56.0686280149774,4.52406804381677,10.5833606330052,67.2257010916871,38402.0808629109
7035,794679.34421869,9031674.38028608,71.2488557363967,925.000890502301,170.849802661553,822.246324366425,664.328488239488,105.691303702821,3.36571099135777,16.2539660867672,50.0454229711156,43694.598496273
7036,601543.535419655,9115131.99425959,62.1113683776035,935.656843566997,185.00711944346,811.302620452843,737.568433971816,62.0928278387945,0.161064722714515,3.09830779532275,32.4939216734988,17690.1182932833
7037,931591.689672321,9111704.21081088,165,835,193,807,71,21,31,4,25,26993
7038,855598.499318287,9075609.4167567,121.839658539332,865.235169270327,204.97165465833,783.150972343613,422.587702795124,74.6760097997185,18.8332743170256,1.86922868386571,25.6413953212837,43055.0070951127
7039,908614.594143476,9176654.43968078,100.687410908604,895.763121989041,170.082009438054,824.554707632366,311.116929768064,89.2081104723158,12.1644491267313,7.36949363010172,63.4738618833195,41055.9137405048
7040,810515.404661099,9015756.48283028,59,941,156,844,967,62,1,4,46,54251
7041,764190.892740896,9038913.51295189,81.4941290762059,915.66780768837,204.234803970656,789.2048829632,496.432529443779,56.6535863072045,3.28081834563717,9.71520953598993,59.0733706253339,35785.9961808972
7042,635905.895998446,9140898.50343927,81.1389351473829,913.557525996888,215.380316686632,776.254166996968,443.450458927939,39.641062633847,0.0760075756727291,8.57226850182866,34.3111100354239,18259.436825014
7043,566515.421912342,9056765.01730553,112,888,270,730,243,4,0,0,41,19780
7044,906337.49968473,9132749.80648333,99.6202621850469,883.873451228553,169.719008770903,812.979700959931,223.406105516474,106.441593727925,23.449705729562,17.3762279359418,135.042917825539,58970.4150432185
7045,828766.403735796,9094592.45103746,122,878,233,767,0,0,0,0,0,0
7046,857815.733480636,9132297.72523306,69.6014925249762,922.11955980732,138.687356043732,850.592074685722,286.312280809765,55.94770582625,5.38627793955275,7.70291196898442,62.9604686407213,48579.401212464
7047,859869.013132325,9039434.56875619,133.683656984426,846.349871851422,188.551355014519,803.405722376768,338.613712953976,75.6092525594309,48.6523939198862,7.83313792843306,45.1196119282698,39639.9861456417
7048,477534.461630696,9144020.04523922,75.503095149747,922.761932424203,181.037731073396,806.957804570327,194.704306202096,46.1679598482552,0.377256505555037,0.693618837962236,27.4171248180547,14435.1605706981
7049,916559.920272579,9113852.52548868,112.219509628125,862.697252918058,180.480128034868,793.774873598014,175.660053691985,80.818898281477,19.3832185238355,9.15138522255068,102.262695316832,47398.1816367839
7050,888570.677853208,9088603.70048518,100.592301870938,892.909786719761,174.741914144855,820.815688990331,266.483335176463,83.1683923957426,24.0914055590826,1.73887385468152,41.968465279466,35608.2948666882
7051,930650.063665736,9158380.44128868,116.288648459744,866.656725405915,180.426153536679,800.904344760192,174.54490543245,84.8617046700039,26.3848679770314,18.9241685695039,133.321821499981,52611.9680678857
7052,792722.976022843,8991624.96820834,57,943,144,856,743,108,0,1,31,39298
7053,882122.439835626,9066150.7851373,123.336273516621,869.636422105071,175.736047680589,819.43759336757,211.580637992584,63.8627000204763,42.9162459414796,1.15195119478078,31.9148391850941,30714.1670550433
7054,861522.343350388,9109833.20435847,96.437606528417,890.249591398377,182.564250417065,802.604253407877,348.110438484365,56.3432303868096,7.63491406528327,4.95893415573358,47.5097810546831,43325.5290203808
7055,837697.387251508,9049490.30340398,73.3780907557687,912.669693363835,152.798392455831,837.828117058695,605.034573644306,202.213546878305,13.7983252029686,8.71375516432088,28.5201116814301,40252.9196451688
7056,645242.769246895,9096249.08874455,81.2874493796904,914.578889647545,210.271382152024,783.067548270816,453.836875254611,34.6038433790422,0,5.26354521377905,37.1977047565673,18860.9304086679
7057,325767.955856285,9017190.57721971,103,897,265,735,252,11,42,0,12,16942
7058,911417.808318944,9072866.95799503,144,856,210,790,96,10,85,0,63,21135
7059,417456.746023112,9169134.66326442,71,929,157,843,0,0,0,0,22,21201
7060,898857.478108225,9119168.04105125,76.6149879477941,910.629317879985,137.814017976816,847.270826172125,149.418409004603,57.8725628635782,10.7244832407494,8.88616931391392,85.4819955105065,45382.7139731714
7061,1231410.96142515,9570829.42116684,95.8208998999096,881.619591583307,179.447412074231,796.035539227722,44.5304237568675,11.7606242580217,0.465201401990189,10.3121869895174,49.0053155362522,17536.1115346255
7062,914815.155887892,9171737.5098229,100.666220267301,895.167257118823,162.247110751518,832.615514790524,215.233349198046,91.6887141859476,15.0251457437668,7.36450471727841,61.4357500522625,42278.2251279747
7063,621829.597686127,9122181.54030398,66,934,170,830,1165,44,0,0,26,21345
7064,843485.025486127,9121576.40847219,86.2877390617972,904.234095208622,173.560898136368,813.286087770585,406.809090634953,51.2293549197246,4.29491503676519,7.89256082917706,41.7338448917032,38233.3069517149
7065,897161.472021205,9046073.6165356,197,803,231,769,107,14,70,4,34,25690
7066,774803.973881375,9012042.36649998,75,925,188,812,977,76,17,17,142,63723
7067,903655.410751648,9112454.87486835,54,946,101,899,0,0,0,1,28,33626
7068,947242.754984814,9157196.81881452,153,847,213,787,184,77,48,42,183,53854
7069,423449.266387337,9139024.24643255,73.3757723863946,922.733386637372,155.049151893883,813.889084377439,95.3496103504846,23.5126681482502,0.226878846447588,0.760732844455902,33.1602631696616,17832.7211715591
7070,878675.911647051,9092134.37315795,80,920,172,828,255,35,3,0,46,37705
7071,730662.450882028,8988620.71041673,75.4730438386439,921.483831742341,186.286370779291,809.292105165203,304.210452135075,21.226300124075,0.790559302707298,7.38653166838498,40.8114534371605,32534.3225661423
7072,653198.96970833,9049928.25109391,85.0585838566546,912.033208155679,211.617711611634,781.509108535996,268.519848956646,27.1381444242377,0,2.99068781248171,38.5556408305006,19666.9575263867
7073,808045.866537926,9046759.34643588,64.0450513983385,928.725199218075,155.975731236453,835.857604303219,655.447041920512,174.194872581017,3.98419683028268,9.15388845378681,29.2853688280129,39342.2706336235
7074,676069.671379695,9132446.19786986,93.2579275706419,903.436710930464,239.451224413981,755.460954867376,218.796526087252,19.913485419737,0,9.84359592114964,45.5834331351006,19069.8347083494
7075,634785.518828664,9023638.83101383,76.7028589613497,921.044705873188,193.511957846252,800.160661138435,185.856539005999,20.9435547459265,0,1.91893186449047,31.2731420956259,19852.7597425357
7076,674675.806557973,9147020.04828715,92.9760648356677,903.872449056032,245.69030416121,749.481179939199,187.853481139282,17.0402640572354,0,11.8372393906231,46.7238582757753,18153.691600028
7077,930967.634560307,9065178.96779908,91,909,131,869,95,51,57,0,9,21331
7078,363630.823418348,9170930.17685029,75.7110740228629,917.742077690396,140.120633943949,794.126374485593,122.521335012923,30.4154773330084,0.117364979843673,1.73012190563498,33.3797790150418,19246.3377444932
7079,529858.377047001,9032857.28874603,75.7997596495387,920.492945608781,210.892372923975,784.096793985302,308.887145461749,30.9569627621466,0.42675115206794,0.826297485540428,34.2798292383915,16196.7106870492
7080,687205.049405485,9006073.42529806,79.1625093987256,918.515435710751,198.338524304099,795.9851649769,217.626278308747,22.4707687111668,0.531760138312463,3.95621457455979,42.8480731944326,25127.8173436485
7081,957459.735712281,9140037.07544113,155.336987442274,810.866780937772,226.225440860226,736.147380908813,151.079179837316,62.2256381877077,24.9133665715017,20.2194574127738,196.950935444786,55726.5648145931
7082,926848.06083513,9174638.68988987,89,911,143,857,0,0,0,0,22,29914
7083,704937.067134264,9181873.18456406,86.3354378745523,911.895565659375,234.156188284259,759.909132022511,226.606048085842,13.5869360961821,0.0317621697952557,28.1283852514285,48.4824600235472,15779.3170044175
7084,935968.774296376,9147623.7063017,128.487193453102,853.490946458839,194.974516772435,785.585983344738,183.353147119469,89.3539885913606,30.8293530189878,19.8825052494466,142.98773303879,53395.275707211
7085,940620.227256019,9096700.07322706,191,809,266,734,340,93,58,1,116,48087
7086,854759.778210959,9024998.94325126,85.4881313943481,900.263188715606,149.928755441213,841.608220541954,299.708506988258,83.9902329535558,24.4174987142579,16.8239054610192,31.5265831655307,35676.4641072655
7087,772610.105605725,9109599.08844142,84.9372472690829,909.798067991447,212.562291067153,780.146608664757,431.574969899737,39.810351616916,0.605048406439623,5.9586747724687,43.7404443808299,33397.7181945903
7088,578240.886597871,9009096.10049825,68.5807089357407,927.24697778457,203.526011762125,791.140640883701,210.514695530838,24.5271405253943,0.149053600716887,1.63164413670187,32.0025711768824,17032.1631665334
7089,875921.753106868,9129576.45489285,56.3694087522583,935.240029661212,121.816250335257,869.349984302874,359.502891541675,71.9582399907622,5.45122364271857,12.3544889226978,119.769046956162,72792.4522695957
7090,880480.359730394,9051871.87245842,139.874068002544,847.233537194783,188.981075315302,804.352609482264,240.221867174215,56.1864688255422,54.7812517755727,1.3531461829203,36.8358463382384,34513.966460921
7091,782885.317648872,9033946.9354664,76.4076540329862,920.514589337233,188.058146048661,805.174264858845,618.156242168009,79.4324440749912,4.20425385400466,14.0975349478439,57.2145073308921,41941.0792013195
7092,814382.345817634,9031010.19117076,66.7779351268439,926.870342590698,150.61866053885,843.501579736572,733.101404509458,198.42168617288,3.84519000167256,18.0129071946958,35.5393084400059,44226.8615949256
7093,908742.102071155,9123842.70966565,96.3242145190701,883.148102161073,163.959460519247,814.090644358322,170.360399412977,77.1910220248466,16.3712336468107,11.6447688456416,106.576237326309,50812.0507189756
7094,778566.232470472,8986245.72329026,76.915200032962,920.509017793212,162.918769661414,833.509804247695,441.45816715399,52.4064934609272,1.8381219189779,18.1508899068997,63.3298183767464,43507.3769454092
7095,841705.519734427,9038799.76745793,78.9631385427186,906.432903740813,154.521237136197,836.348282555062,571.929421859346,187.487810861906,16.7718106772522,13.1365232626098,29.7614969706881,41062.8233440685
7096,386468.202489166,9039709.43870972,83,917,255,745,235,19,0,33,27,7067
7097,798643.531238131,9039690.82162997,69.7575281959186,925.826261469212,170.285509976363,821.583372381631,628.850331521604,124.258648488267,3.15325970687459,11.7448496109422,37.9757314724186,39909.3909335452
7098,891832.355101088,9130872.70184641,101,899,185,815,221,35,3,25,170,52573
7099,891865.334124225,9166321.84784378,97.207174177075,898.870573505378,160.174180749531,836.141834003408,292.335055063547,128.798031619982,17.7656277544312,8.54761565867563,66.8765121694241,47518.0162959893
7100,886176.104393031,9146775.7905268,70.697613252802,921.069186827379,137.592045402311,855.027500063256,304.806919170591,84.7905266022199,10.5046206459543,12.0584114950895,108.04059477426,62302.7105598718
7101,529074.170975453,9098279.95430308,73.6133881212219,924.864812462548,210.434324393599,785.527763457845,353.839045043266,49.8099469673281,1.92466119699603,1.38064659385772,33.6401804850858,13889.5508884774
7102,924772.253096481,9097772.95699126,146.836341915652,826.150638824827,215.6897766246,755.964987375835,257.853038603652,113.374782877742,37.9133780923752,10.7810449943514,144.726852544619,50534.5747315009
7103,917126.341968464,9143573.55552884,92,908,152,848,370,281,76,32,170,86940
7104,955949.945471875,9114175.60792878,346,654,434,566,122,2,2,5,249,52199
7105,875325.9943798,9146734.23904905,54.6935884068156,938.236375417472,118.342435492237,874.349384573463,367.932222905446,74.7354713300748,5.44799018571016,11.240480727823,113.726139268695,72696.5225066886
7106,434946.234555971,9063462.62152073,71.7584164599,926.042166981366,188.73735678888,806.808152949237,242.417309330222,26.9683094606795,1.16937088735191,3.89388595285749,35.8657070926403,14446.3447658744
7107,357791.612954832,9103658.53792371,38,962,155,845,227,64,1,0,31,34684
7108,870967.509904061,9041475.87996609,216,784,234,766,240,36,75,1,71,38102
7109,799364.719818904,9003067.84348477,68.7642767099994,928.380126930831,157.209688707186,839.831107312635,653.662697614378,85.1428703550441,2.36048652036979,17.3461240620728,46.6145064858044,46069.0041674977
7110,824594.638954793,9040728.61893415,41,959,104,896,994,564,1,5,31,45985
7111,750423.429588466,9016387.03097436,81.8607110654388,915.587840756896,196.203788713035,797.691139020575,508.803087744668,53.9415741550756,4.06316107850281,13.2325181055914,65.6372602390508,39067.5008391576
7112,414922.570649504,9097796.31759761,53,947,153,847,76,13,0,0,13,10007
7113,880790.799591146,9112736.50172185,85.226164505657,905.893913180383,158.229498690385,831.935204932917,271.992129671488,81.4766305366286,12.9811475950159,7.44224564681437,71.7444640598257,47628.4525107706
7114,924041.324000512,9124148.72331388,124,876,209,791,0,0,0,1,11,36988
7115,730328.697720137,9038598.72706544,92,908,261,739,229,6,0,1,28,9973
7116,748949.003767606,9071646.66611275,115,885,258,742,0,0,0,22,187,45513
7117,753313.801762103,9091111.80712616,96.0138044311861,900.703644366497,231.578497890488,763.295677224434,255.692452466469,28.2867239359935,0.739188884087552,11.636144250064,100.165943761673,35569.2143124618
7118,897208.603417165,9094047.65078003,100.626009845897,892.071345299154,176.446769863802,816.724864787826,435.682375788894,202.024729280002,30.5916799989992,3.85908998192057,48.56358276602,43045.8455293018
7119,897535.913412894,9077775.50701357,120.630699626951,874.088039219433,176.329180457006,819.286621582695,196.571554263737,79.638248879789,45.9550930796631,1.28691820346886,37.530640845516,28047.960967311
7120,826880.431897296,9021974.84940264,100,900,183,817,671,136,4,45,35,39658
7121,948483.981491425,9109156.97966793,509,491,623,377,21,3,4,137,1562,238843
7122,843589.069126716,9105327.28181774,108.229226014872,878.678096012901,205.119813548296,781.878832653063,356.855474847963,51.2901866050002,4.92348428034309,4.17051098718641,29.1643747612487,33674.0251405549
7123,900139.408117353,9057980.95607901,133.668441742593,854.978230457332,184.336473313981,808.820954501212,145.020582711512,43.6378468139457,53.0458959924643,1.64667286117041,32.8870173357327,26036.0940025696
7124,915684.997075509,9035214.31202412,126,874,173,827,109,33,44,1,2,16026
7125,865277.603271688,9080633.57991662,118.312165610852,868.890849486528,200.386278004194,787.614699048064,367.304351209515,67.9661577694166,18.5345091113681,1.66282080406703,33.4935689145701,42019.5342962248
7126,875650.200510002,9123435.032058,71.9279074885337,917.672687754747,142.463589991459,846.51341020889,311.857474367606,73.5674226931877,9.2451358666618,11.3590802647613,99.8490899068393,59089.9405154596
7127,489982.411790308,9101444.93459937,62,938,191,809,417,145,0,0,46,15453
7128,748582.097614661,9005322.48299284,84.8059685801951,912.539970381177,198.084953074772,796.792928465895,457.549988800543,38.2327096480119,3.18955940970056,12.548568470588,60.5107515330669,40648.877188324
7129,769865.529304494,9074476.33502535,88.8279250726076,907.735439685725,221.341865347766,772.661086128062,363.075134306056,41.5948780969433,1.16992519289349,9.37561889592298,73.5705592714802,33672.3106721806
7130,598391.954558508,9132211.92018568,51,949,173,827,793,81,0,3,41,17369
7131,794923.547043906,9126966.88069277,84.5362820808408,911.011738083989,207.962073536144,785.765232133826,658.90306792445,43.3405213081894,1.23253220055354,11.0284983191225,46.2962946045872,36683.6131817496
7132,843815.915188751,9133790.29874245,74.086417469616,919.971677889852,147.700687927049,840.734058491757,307.931871708183,35.4987258909243,2.67371257058059,7.13784167701332,41.0762046177614,36347.2499091644
7133,672406.444488291,9178444.28466781,82.674015730216,915.016694169881,230.493774303385,763.362867682806,260.030148487606,22.6042355374895,0,23.6921321271364,48.4791476318515,16293.0704955896
7134,840334.319178705,9024808.54867065,81.3776411189131,909.628704261826,157.08838563196,836.911915792455,517.636596600183,133.933564122298,11.7657434824673,27.6320093406201,32.2326137897745,40455.9673007382
7135,780647.086392456,9055522.7655365,90,910,243,757,411,22,1,0,6,20700
7136,814171.316581436,9078220.42213878,81.1461927063452,909.008347273651,187.996804460473,804.825535440695,443.32491929566,62.54866006468,4.16601839211147,5.23363624630835,24.5787252738774,30621.7343838986
7137,788427.38679991,9017400.3039736,73.0961761886344,924.464956645819,173.582870189473,822.676259760953,736.162932185974,83.1186423636279,6.54891893707338,17.4461029610023,73.3519337982516,49908.3501332719
7138,847676.522485437,9064036.84499192,100.210631372231,886.814989493735,177.676855578542,813.856893777773,480.210824976796,93.9109924615409,21.5459381335068,4.45721954912641,27.003996641735,44066.2425459573
7139,919746.083794518,9017854.41444865,140.81801368019,843.129191693547,191.823972498574,798.332570222972,66.8806026001487,16.692231744116,17.3842409809113,6.46362501601938,30.8638684623757,18519.570574732
7140,528037.01168557,9130538.18889747,80,920,256,744,226,10,8,3,38,9500
7141,690473.106108615,9167546.03785659,87,913,269,731,0,0,0,4,71,15666
7142,887414.363562362,9157675.70092948,86.4596289841408,906.597350960842,151.052182953758,843.257140626612,273.665961892313,98.9002608042954,15.5637988309703,11.7465694472867,83.3461414521737,52038.9164697439
7143,569446.787671884,9111663.13442503,73,927,214,786,534,31,0,0,0,14456
7144,457943.560192491,9132192.85471683,74.1101548963099,923.18540101577,172.307099260841,807.99815073513,168.006676671322,41.9375329791956,0.388364132259275,0.792003093474535,34.3950061733817,15950.525668189
7145,683187.304697702,9092047.41151935,111,889,253,747,0,0,0,2,34,15330
7146,921543.902657356,9050352.18655247,62,938,109,891,0,0,0,0,12,14644
7147,442427.919435044,9157891.50723683,78.8028186179822,917.626692063329,159.580220404343,808.595758370391,89.328349452226,23.1682925648008,0.17098851329003,1.06037264785097,38.5094075180633,18282.0847615509
7148,648786.87716921,9161367.27197834,88.7162074002281,906.650417307938,234.739027879708,758.743765884673,276.106963971952,31.8849879092135,0,13.7566127048922,37.0310762185594,17739.3391211737
7149,663970.712123211,9162123.01852177,89.7101902750167,906.725355990038,240.630997218506,753.724147594927,228.820040152195,22.9765362737185,0,14.173993569931,41.8270563445499,17351.0571367582
7150,800685.836639136,9076196.93028968,79.0691981971958,912.838773322899,190.996900510538,801.865136684589,493.8319690472,68.0040469312358,3.74684261046641,6.94324222810558,33.0491023093089,34618.8647613304
7151,601518.421787772,9009791.58050936,76.2707675549529,920.492249264728,202.661905021641,791.051716432218,263.648307751859,33.3878481348739,0.0187141875080397,2.68404342759329,36.218122513465,18767.1729811117
7152,816447.57837335,9129046.07113928,96,904,221,779,1359,85,2,34,63,37410
7153,760426.118903693,8995722.71526828,88.9243745454566,908.282285577324,197.904573485856,796.624082836291,477.075408350162,39.430316031866,3.1416137348443,12.1218570290633,56.9662083083082,45495.0538040013
7154,456541.565044301,9098988.56685849,71.509894743136,926.422876749752,177.571955964895,810.960971120571,236.530149099775,45.6469523176047,0.323464226010695,1.3210757285946,38.3947318478232,15156.7281263455
7155,903988.406464947,9165508.94576604,115,885,166,834,282,222,28,1,51,52526
7156,824605.975776299,9114644.26908127,91.9998919267247,901.745650290612,202.199589273826,790.409878496085,622.062976816579,50.6907497410601,2.21116448665171,12.2114397360998,36.4782141608285,31920.05357141
7157,923293.07696211,9139376.39863002,106.432621786157,880.579948412276,172.130123963395,813.792855423826,263.787396627937,175.500749376538,47.3447617604913,22.7760031554957,148.513840370829,69602.0228229021
7158,356307.145703884,9143461.78054208,62.5655218830631,930.630443720354,154.549801649807,809.399747748659,158.371485274707,36.3848062494361,1.58306209687418,1.91225349055868,31.2997662081646,22363.7116039128
7159,689205.491561614,9039673.26305274,81.0300963850918,917.488482564931,192.386810576032,802.370519865619,340.276666033544,53.5293035579189,0.377488904119925,2.55641707201116,33.2317794082683,19794.9542951364
7160,691472.687857767,9149792.67027623,91.0034531215357,906.983130575254,250.364414780009,745.986446774239,134.3258663256,11.3461935208343,0,9.55202113726343,56.2467045579235,18153.398087995
7161,741625.558578608,9046377.94504085,88.4801091667712,909.671370065881,231.490253033153,762.990981334039,289.728769979171,26.7595417708243,0.833887482538456,4.83794252701241,54.1909235235268,22643.865099327
7162,501203.043732886,9118376.22694525,71.3490897208264,927.212765712022,202.071899283582,793.978439945399,293.047161739167,71.0300779413542,1.4785133691801,0.77732797288471,37.4920454065846,13820.6991260439
7163,832780.598059578,9126654.65364439,86.9125397352871,907.089335024707,186.287821612411,803.138434548707,666.030621283031,49.5186808152573,2.52899267769714,14.605631753288,48.7245021362348,36239.2726752649
7164,902016.382163097,9151635.24903166,95.9035487142192,899.494200215921,158.985533192913,837.157148900662,274.47326898219,143.636368650325,26.6898404140987,11.7549445963706,89.6405488779197,55422.4650919364
7165,908671.213318593,9096788.03068524,100,900,200,800,1005,552,38,7,51,59572
8001,614799.160523196,8976031.0067466,87,913,212,788,688,116,0,9,68,20361
8002,794906.65638459,8930629.7582506,56,944,113,887,546,28,0,0,23,51150
8003,751758.517896779,8927236.29299526,84.4792304947945,929.751989623732,170.092888263091,844.627580978047,156.138747673958,13.0581224653203,0.277605322209242,35.2052021498658,45.4918777526047,32059.8005338519
8004,821280.693979525,8947861.16139067,59,941,123,877,182,152,8,0,58,64035
8005,876408.71578538,8958855.68760321,120.176132236967,822.619472838131,204.219555399008,743.064174368041,34.6885068837575,11.5994461836191,1.50778252478495,35.7893249145832,123.983759128773,35167.4809715141
8006,835127.075361563,8913692.82657308,152.858077191215,868.368788599939,237.854901598747,783.776623386405,155.73318920577,20.0772273868346,0.413801050357379,19.053953594631,56.9296632219875,28193.4559277409
