code_amc,area_km2,comprimento_sintetico_km,densidade_sintetica,comprimento_real_1858,comprimento_real_1860,comprimento_real_1862,comprimento_real_1863,comprimento_real_1873,comprimento_real_1875,comprimento_real_1876,comprimento_real_1880,comprimento_real_1881,comprimento_real_1882,comprimento_real_1883,comprimento_real_1884,comprimento_real_1885,comprimento_real_1886,comprimento_real_1887,comprimento_real_1888,comprimento_real_1891,comprimento_real_1892,comprimento_real_1894,comprimento_real_1895,comprimento_real_1896,comprimento_real_1900,comprimento_real_1901,comprimento_real_1902,comprimento_real_1904,comprimento_real_1905,comprimento_real_1906,comprimento_real_1907,comprimento_real_1908,comprimento_real_1910,comprimento_real_1911,comprimento_real_1912,comprimento_real_1913,comprimento_real_1914,comprimento_real_1915,comprimento_real_1916,comprimento_real_1917,comprimento_real_1918,comprimento_real_1919,comprimento_real_1920,comprimento_real_1921,comprimento_real_1922,comprimento_real_1923,comprimento_real_1924,comprimento_real_1925,comprimento_real_1926,comprimento_real_1927,comprimento_real_1929,comprimento_real_1931,comprimento_real_1932,comprimento_real_1933,comprimento_real_1934,comprimento_real_1936,comprimento_real_1937,comprimento_real_1940,comprimento_real_1941,comprimento_real_1944,comprimento_real_1947,comprimento_real_1948,comprimento_real_1949,comprimento_real_1950,comprimento_real_1951,comprimento_real_1953,comprimento_real_1955,comprimento_real_1956,comprimento_real_1957,comprimento_real_1958,comprimento_real_1961,comprimento_real_1962,comprimento_real_1966,comprimento_real_1969,comprimento_real_1972,comprimento_real_1985,comprimento_real_1996,comprimento_real_2003,densidade_real_1858,densidade_real_1860,densidade_real_1862,densidade_real_1863,densidade_real_1873,densidade_real_1875,densidade_real_1876,densidade_real_1880,densidade_real_1881,densidade_real_1882,densidade_real_1883,densidade_real_1884,densidade_real_1885,densidade_real_1886,densidade_real_1887,densidade_real_1888,densidade_real_1891,densidade_real_1892,densidade_real_1894,densidade_real_1895,densidade_real_1896,densidade_real_1900,densidade_real_1901,densidade_real_1902,densidade_real_1904,densidade_real_1905,densidade_real_1906,densidade_real_1907,densidade_real_1908,densidade_real_1910,densidade_real_1911,densidade_real_1912,densidade_real_1913,densidade_real_1914,densidade_real_1915,densidade_real_1916,densidade_real_1917,densidade_real_1918,densidade_real_1919,densidade_real_1920,densidade_real_1921,densidade_real_1922,densidade_real_1923,densidade_real_1924,densidade_real_1925,densidade_real_1926,densidade_real_1927,densidade_real_1929,densidade_real_1931,densidade_real_1932,densidade_real_1933,densidade_real_1934,densidade_real_1936,densidade_real_1937,densidade_real_1940,densidade_real_1941,densidade_real_1944,densidade_real_1947,densidade_real_1948,densidade_real_1949,densidade_real_1950,densidade_real_1951,densidade_real_1953,densidade_real_1955,densidade_real_1956,densidade_real_1957,densidade_real_1958,densidade_real_1961,densidade_real_1962,densidade_real_1966,densidade_real_1969,densidade_real_1972,densidade_real_1985,densidade_real_1996,densidade_real_2003
5006,128.21579059314175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,9.285414083279761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298,72.42020690528298
5007,191.18375502785818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5008,1065.6719800810595,41.943278069922314,39.35852575079616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.04688439143047,43.04688439143047,43.04688439143047,43.04688439143047,43.04688439143047,43.04688439143047,43.04688439143047,43.04688439143047,43.04688439143047,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,57.445315923251364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.39412239041524,40.39412239041524,40.39412239041524,40.39412239041524,40.39412239041524,40.39412239041524,40.39412239041524,40.39412239041524,40.39412239041524,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184,53.90525133154184
5009,245.65826467928065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,14.53466222019039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651,59.16618453348651
5010,1601.0979306557817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5011,115.72667123599457,12.96316450418407,112.01535796142493,0,0,0,0,0,0,0,0,0,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,7.461351813471187,0,0,0,0,0,0,0,0,0,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133,64.47391715135133
5012,1165.2751576180515,94.81162203711645,81.36414941765486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5013,246.67857146545384,26.959973610546278,109.29191559033288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,152.4893841781993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5015,301.60327721716106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5016,1675.0141872811394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,4.53386730196365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655,2.7067635225961655
5017,122.36328176230036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5018,61.66835343882513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5019,479.0405886674429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5020,261.4756507857274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5021,1228.8268090236356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,213.7442558166964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,246.02423234476828,51.670826394235874,210.02332128741892,0,0,0,0,0,0,0,0,0,5.4633288878941135,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,12.345817498749808,0,0,0,0,0,0,0,0,0,22.20646655748133,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402,50.18130686187402
5024,1095.5350848042124,62.47507817364085,57.02699898908854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.420708378253604,29.420708378253604,29.420708378253604,29.420708378253604,29.420708378253604,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,52.487454606435946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.855103762844344,26.855103762844344,26.855103762844344,26.855103762844344,26.855103762844344,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655,47.91033654190655
5025,245.7255778072243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,726.8523830886944,410.88148646872094,565.288765681302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.802458204997597,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,24.279734239643954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.98935537136892,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955,33.40394116404955
5027,394.5542751163219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,185.85342909292612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,117.20744609319955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,296.37196553192564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,864.9201905974278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,108.27125144801174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
