code_amc,ano,dens_placebo_5km,dens_placebo_10km,dens_placebo_20km,dens_placebo_50km
10118,1933,0,0,0,0
10119,1933,0,0,0,0.008800031502690044
10120,1933,0,0,0,0.09932101900134714
10121,1933,0,0,0,0
10122,1933,0.013410456092742894,0.06779431945466208,0.2162390204303458,0.9999999999999927
10123,1933,0.12754522438382127,0.2507286543536652,0.5004741064826592,0.9999999999999998
10124,1933,0,0,0.25962539902456216,0.9999999999999923
10125,1933,0.5839510698031546,0.9074812191181525,1.000000000000001,1.000000000000001
10126,1933,0,0,0,0
10127,1933,0,0,0,0.4289943194978352
10128,1933,0,0,0,0
10129,1933,0,0,0,0.7832999375800576
10130,1933,0,0,0,0.9998115624217576
10131,1933,0.9739095812667536,1.000000000000004,1.000000000000004,1.000000000000004
10132,1933,0,0,0,0
10133,1933,0,0,0,0
10134,1933,0,0.002191760672295574,0.1711069602443827,0.8707179360261249
10135,1933,0.20325191334478226,0.42204249546073225,0.7524374878770006,1.0000000000000002
10136,1933,0,0,0,0
10137,1933,0.188317255975864,0.5240122581703334,0.9999999999999963,0.9999999999999963
10138,1933,0.5561319354034563,0.8389534857820232,0.984043373522199,0.9999999999999978
10139,1933,0.10724089931388874,0.24376540699582883,0.5705522372187579,0.999999999999995
10140,1933,0,0,0,0
10141,1933,0,0,0,0
10142,1933,0,0,0,0.7132236446630966
10143,1933,0,0,0,0
10144,1933,0,0,0,0
10145,1933,0,0,0,0
10146,1933,0,0,0,0
10147,1933,0,0,0,0
10148,1933,0,0,0,0
10149,1933,0.20754331311830954,0.6662604756906071,1.000000000000001,1.000000000000001
10150,1933,0,0,0,0
10151,1933,0,0,0.12562876879403867,0.9999999999999967
10152,1933,0,0,0,0.5372123422595723
10153,1933,9.75722777406104e-5,0.015165490053307805,0.12559933371872165,0.9146655018952523
10154,1933,0.08222841094664687,0.44591736988973407,0.98879653007102,0.9999999999999964
10155,1933,0,0,0,6.312712616367084e-4
10156,1933,0.22379655606910265,0.40792986269372256,0.7374301783923637,1.0000000000000002
10157,1933,0,0,0,0
10158,1933,0,0,0,0.9999999999999992
10159,1933,0.2779879267919253,0.4962258800071564,0.9262874028596119,0.9999999999999981
10160,1933,0,0,0,0
10161,1933,0,0,0,0.4860341127847102
10162,1933,0,0,0,0
10163,1933,0.05015093152292643,0.1066974289237546,0.25764311903188164,0.9999999999999998
10164,1933,0.1620666889989564,0.3328859235799905,0.4936876718976142,0.9999999999999948
10165,1933,0,0,0,0
10166,1933,0.34578101078748785,0.5430314704287893,0.8098937001540324,0.9999999999999989
10167,1933,0,0,0,0.2236062266241816
10168,1933,0,0,0,0.8263484491327737
10169,1933,0,0,0,0
10170,1933,0,0,0,0
10171,1933,0.2902839345395955,0.48106216879481234,0.8552508876828862,1.0000000000000009
10172,1933,0,0,0.07761405404630371,1.0000000000000064
10173,1933,0,0,0,0
10174,1933,0,0,0,0.43445819535098246
10175,1933,0,0,0,0.08182562600295482
10176,1933,0,0,0,0
10177,1933,0,0,0,0
10178,1933,0.17620694087095437,0.5751101299911237,0.9999999999999968,0.9999999999999968
10179,1933,0.27306584088845204,0.47378815558474385,0.8307650005649532,0.9999999999999961
10180,1933,0,0,0,0
10181,1933,0,0,0.010350719061147411,0.6858668624686415
10182,1933,0.2497977493055858,0.4473501926231574,0.8312350697656556,0.9999999999999896
10183,1933,0,0.013615850767979817,0.2977043205250086,0.9999999999999972
10184,1933,0,0,0,1.0000000000000033
10185,1933,0,0,0,0.043102745245187396
10186,1933,0.302961292330372,0.54009564762404,0.8582484101879475,0.9999999999999979
10187,1933,0,0,0,0.3671459611975166
10188,1933,0,0,0,0.26228446717312304
10189,1933,0,0,0.02287777847604053,1.0000000000000036
10190,1933,0.304856355992356,0.5259224330250676,0.901328736159398,0.9999999999999979
10191,1933,0,0,0,0.26079414858798167
10192,1933,0,0,0,0
10193,1933,0,0,0,0
10194,1933,0.005065865862882681,0.059580791567886406,0.23785283405112442,0.781055488754688
10195,1933,0.5412998377861203,0.8761367798890712,0.9999020488037555,1.0000000000000033
10196,1933,0,0,0,0.45601830892335843
10197,1933,0.011210706596660302,0.05720563001314835,0.18465897459065278,0.6631332067610521
10198,1933,0.19547573524567108,0.3670441987343667,0.6630341946380187,0.9752027019301578
10199,1933,0.3856929039063129,0.6748750110571616,0.9852472485448077,1.0000000000000078
10200,1933,0,0,0,0
10201,1933,0.052172356808322475,0.10096901086696755,0.19607855817666492,0.47772470071694106
10202,1933,0,0,0,0
10203,1933,0,0.0880993607902082,0.49148449746814377,0.9999999999999977
10204,1933,0,0.001706475615291559,0.08031060054102507,0.9813999154954933
10205,1933,0.020482962967209795,0.09543326190429732,0.67819260105393675,1.0000000000000129
10206,1933,0,0,0,0
10207,1933,0,0,0,0.014572220859010564
10208,1933,0.21918693000104958,0.3696130109848325,0.5901273336314566,0.9788291037103751
10209,1933,0,0,0,1.000000000000001
10210,1933,0,0,0,0.999999999999985
10211,1933,0,0,0,0
10212,1933,0,0,0,0
10213,1933,0,0,0,0.23559056583718346
10214,1933,0,0.021436622489551475,0.23042868196489005,1.0000000000000027
10215,1933,0,0,0,0
10216,1933,0,0,0,0
10217,1933,0.09286388662447545,0.20712728554892298,0.4411853493923969,0.9181506790979661
10218,1933,0.019011731237595975,0.11511078502028516,0.3673633125330387,1.0000000000000004
10219,1933,0,0,0,7.588080999167917e-4
10220,1933,0,0,0,0
10221,1933,0.2403061380510168,0.4232156975844031,0.7068596449291653,0.9999999999999996
10222,1933,0,0,0,0.5013393360067957
10223,1933,0.15705722472865663,0.3033419775260889,0.5740847848857618,0.9999999999999998
10224,1933,0,0,0,0
10225,1933,0.3177163999295256,0.7024201882712855,0.9999999999999966,0.9999999999999966
10226,1933,0,0,0,0
10227,1933,0.4347472462062662,0.75612606708567,0.9701767349826832,1.0000000000000004
10228,1933,0,0,0,0.09923302065171437
10229,1933,0,0,0,0.029319855281765658
10230,1933,0,0,0,0
10231,1933,0,0,0,0
10232,1933,9.163663592477575e-4,0.02993869580589922,0.20542224952382085,0.8640155237840146
10233,1933,0.5537270975256957,0.8653367628278563,0.9999999999999934,0.9999999999999934
10234,1933,0.40015852441386635,0.621120292648141,0.8207509157424886,1.0000000000000009
10235,1933,0,0,0,0
10236,1933,0,0,0,0
10237,1933,0,0,0,0
10238,1933,0.03518807906860347,0.1275502028267931,0.3679189630786906,0.8351810805449803
10239,1933,0,0,0,0
10240,1933,0.036951072203115935,0.09310198302602789,0.24828798863186766,0.7648496422604699
10241,1933,0.9999999999999878,0.9999999999999878,0.9999999999999878,0.9999999999999878
10242,1933,0.4305773536646543,0.8159683348894181,0.9999999999999996,0.9999999999999996
10243,1933,0.8627468800118877,1.000000000000009,1.000000000000009,1.000000000000009
10244,1933,0,0,0,0.9875293032556918
10245,1933,0,0,0,0.3466951853026593
10246,1933,0,0,0,0.5232120441274565
10247,1933,0.07069582867634665,0.1352117333263157,0.534779727059885,0.9999999999999951
10248,1933,0.5475196449009706,0.8868456267671552,0.999999999999998,0.999999999999998
10249,1933,0,0,0,0
10250,1933,0.56807673515484,0.8741075792663027,1.000000000000004,1.000000000000004
10251,1933,0,0,0,0
10252,1933,0,0,0,0
10253,1933,0,0,0,0
10254,1933,0,0,0,0
10255,1933,0,0,0,0
10256,1933,0,0,0,0
10257,1933,0,0,0.0022217449628934363,0.8909306818627517
10258,1933,0,0,2.8456477444177005e-5,0.8696263857873124
10259,1933,0,0,0,0
10260,1933,0.0014029414319327333,0.051299104445391756,0.24206574618772236,0.8714580210962284
10261,1933,0,0,0,0.32463072682914335
10262,1933,0,0,0,0
10263,1933,0,0,0,0
10264,1933,0,0,0,0
10265,1933,0,0.051476870157739996,0.2694217231805285,0.9999999999999999
10266,1933,0,0,0.005449701348217021,0.9918832411124682
10267,1933,0,0,0,0.27070123257694034
10268,1933,0,0,0,0
10269,1933,0,0,0,6.725786119086034e-6
10270,1933,0,0,0,0
10271,1933,0,0,0,0
10272,1933,0.05833067494148226,0.17687007101748364,0.6269990111626562,1.0000000000000044
10273,1933,0,0,0,0.04673577147985588
10274,1933,0,0,0,0
10275,1933,0,0,0.045363595837644516,1.0000000000000044
10276,1933,0,0,0,0
10277,1933,0,0,0.0313192352256296,0.8558305847742852
10278,1933,0,0,0,0
10279,1933,0,0,0,1.1358500901343211e-4
10280,1933,0,0,0.1252943002048445,0.9621039218859766
10281,1933,0.08381612940248041,0.16466621418450858,0.38511109964263834,0.7802300198433115
10282,1933,0,0,0,0.3449046051242471
10283,1933,0.9348966571806331,1.000000000000026,1.000000000000026,1.000000000000026
10284,1933,0,0,0.163050136817726,0.9999999999999925
10285,1933,0,0.053276663524079754,0.4221489245251781,0.9999999999999998
10286,1933,0.10836990096259226,0.3392772154223724,0.9877091706809511,1.000000000000002
10287,1933,0,0.10154427104043208,0.6659803717297402,1.000000000000003
10288,1933,0,0,0,0.33742225051736524
10289,1933,0,0,0,0
10290,1933,0,0,0,0
10291,1933,0,0,0,1.0000000000000042
10292,1933,0.1610026380833092,0.31370413626693344,0.5174777242377407,1.0000000000000009
10293,1933,0.48242599128540936,0.8009525126994849,0.9999999999999963,0.9999999999999963
10294,1933,0.6060883556193565,0.8959366656974673,0.9999999999999996,0.9999999999999996
10295,1933,0,0,0,0
10296,1933,0,0,0,0.9567432848331986
10297,1933,0.5550837840271008,0.9761246174821903,0.9999999999999916,0.9999999999999916
10298,1933,0.9539589189223223,1.000000000000012,1.000000000000012,1.000000000000012
10299,1933,0,0.022414785168111635,0.6283479036498645,0.9999999999999996
10300,1933,0,0,0.3254514226465764,1.000000000000004
10301,1933,0,0.12299608408254933,0.9530370535724824,0.9999999999999971
10302,1933,0,0,0,0.9442015815699059
10303,1933,1.0000000000000007,1.0000000000000007,1.0000000000000007,1.0000000000000007
10304,1933,0.08110717056673507,0.24442246606027096,0.7175836429846559,1.0000000000000084
10305,1933,0.5604724741049326,0.8513646560941547,1.000000000000002,1.000000000000002
10306,1933,0,0,0,0
10307,1933,0,0,0,0
10308,1933,0.00267344204679939,0.012024742485047356,0.04982186827977766,0.18001878277064778
10309,1933,0,0,0,0
10310,1933,0.5200599669156397,0.8830263294940615,1.0000000000000016,1.0000000000000016
10311,1933,0.8413288496151011,0.9930642017255629,0.9999999999999908,0.9999999999999908
10312,1933,0,0,0,0.9999999999999942
10313,1933,0,0,0,0
10314,1933,0,0,0,0
10315,1933,0.03527780137172685,0.13163397094106682,0.4146693119909931,0.9999999999999991
10316,1933,0.0016076710909683786,0.19476721390852275,0.9968393183737255,0.9999999999999966
10317,1933,0,0,0,0.9999999999999998
10318,1933,0,0,0,0.49534953098611395
10319,1933,0,0,0,0.07038805531391487
10320,1933,0.6174198828199395,0.937780051245085,1.0000000000000324,1.0000000000000324
10321,1933,0,0,0.040368451289342085,0.9999999999999971
10322,1933,0,0,0,0.7697654832276665
10323,1933,0.1265352823553701,0.2105797482056041,0.38405315920416455,0.9470297067086141
10324,1933,0,0,0,0.06328740043595912
10325,1933,0.22833480338011972,0.5273004891067852,0.9568282466546809,0.9999999999999988
10326,1933,0,0,0,0.20002991774402082
10327,1933,0,0,0,0.01931303812151671
10328,1933,0,0,0,0
10329,1933,0,0,0,0
10330,1933,0,0,0,0.2572670387885036
10331,1933,0,0,0,0
10332,1933,0.46643410149177617,0.9024380111324682,0.9999999999999966,0.9999999999999966
10333,1933,0.3234686852608315,0.6718941573400153,0.9998628935254426,0.999999999999996
10334,1933,0,0,0,0
10335,1933,0,0,0,0
10336,1933,0,0,0,0.969786160330154
3001,1934,0,0,0,0
3002,1934,0.23597803035047377,0.5307390990534164,0.9503027704906796,1.0000000000000002
3003,1934,0.03550222447355677,0.10504631201454714,0.30773650555095156,0.9002023273782918
3004,1934,0,0,0,0.4420535779476133
3005,1934,0.01337663018109812,0.048344391307933436,0.32426745159113396,0.9999999999999999
3006,1934,0,0,0,0
3007,1934,0.05642416350950098,0.10067963064103579,0.14946117093944838,0.4124350930482551
3008,1934,0,0,0,0
3009,1934,0,0,0,0
3010,1934,0,0,0,0
3011,1934,0.02592542006053158,0.17682545418045387,0.5252024910911873,1.0000000000000004
3012,1934,0,0,0,0.8552660497060807
3013,1934,0,0,0,0
3014,1934,0,0,0,0.05764466488085873
3015,1934,0,0,0,0
3016,1934,0.002156967943730171,0.043554670746631635,0.18577978308595122,0.8106791396701815
3017,1934,0.131745313922416,0.38175258973259873,0.9244989171789276,1.0000000000000004
3018,1934,0.5220862047530275,0.8246109136301575,1.0000000000000004,1.0000000000000004
3019,1934,0.1425475573983492,0.2775936669148006,0.615202666915425,1.000000000000003
3020,1934,0,0,0,0
3021,1934,0,0,0,0
3022,1934,0,0,0,0.16732017860579718
3023,1934,0,0,0.005447994791216694,0.8743112144883137
3024,1934,0,0,0.009875311072653433,0.2603803681018985
3025,1934,0,0,0,0
3026,1934,0,0,0,0.43739320304152446
3027,1934,0,0,0,0
3028,1934,0,0,0,0
3029,1934,0,0,0,0.10307653391485483
3030,1934,0,0,0.05820396559726673,0.7640997386731433
3031,1934,0,0,0,0.03387582360892006
3032,1934,0,0,0,0
3033,1934,0,0.019083476376586646,0.2797131529066376,0.9448993170017254
3034,1934,0,0.01625833782932782,0.23597297306658696,0.9999999999999981
3035,1934,0,0,0,0
3036,1934,0,0,0,0
3037,1934,0,0,0,0
3038,1934,0.1161675193846821,0.22026129843158188,0.42324915502762855,0.8140736612876172
3039,1934,0,0,0,0
3040,1934,0,0,0,0
3041,1934,0.26322536597169083,0.5065178638349883,0.8615415970079635,0.9999999999999999
3042,1934,0,5.092942094410839e-4,0.1796852770651246,0.9987725175904196
3043,1934,0,0,0,0
3044,1934,0,0,0,0
3045,1934,0,0,0,0
3046,1934,0,0,0.002696038125030728,0.9232873549010985
3047,1934,0,0,0,0
3048,1934,0,0,0,0
3049,1934,0,0,0,0
3050,1934,0,0,0,0
3051,1934,0,0,0,0.15004148351227664
3052,1934,0,0,0,0.012748815910690428
3053,1934,0,0,0,0.20188389376364285
3054,1934,0,0,0,0
3055,1934,0,0,0,0
3056,1934,0,0,0,0
3057,1934,0,0,0,0.040954368083238935
3058,1934,0,0,0.021412272376927163,0.6130983630030166
3059,1934,0.13006195588413577,0.2542509417517901,0.47652477745016,0.9934094391460677
3060,1934,0,0,0,0
3061,1934,0,0,0,0
3062,1934,0,0,0.030751876965135365,0.44701318057437994
3063,1934,0,0,0,0
3064,1934,0,0,0,0
3065,1934,0.19377670222792057,0.5213599658869311,0.9957975727466364,1.000000000000002
3066,1934,0,0,0.20556351985203802,1.0000000000000009
3067,1934,0.3166444458418116,0.5595851079780958,0.7898040152745666,1.0000000000000002
3068,1934,0.17188169363795758,0.38835619761311213,0.7478973022917176,0.9999999999999999
3069,1934,0,0,0,0
3070,1934,0.5630940440167904,0.8542644511000208,1.0000000000000002,1.0000000000000002
3071,1934,0,0,0,0
3072,1934,0,0,0,0
3073,1934,0,0,0,0.8387145535395335
3074,1934,0,0,0.010186455661545739,1.0000000000000004
3075,1934,0,0,0,0
3076,1934,0,0,0,0
3077,1934,0,0,0,0.2482365627047003
3078,1934,0,0,0,0.7158105644459424
3079,1934,0,0,0,0.9995343588058183
3080,1934,0,0,0,0.7359807605614956
3081,1934,0,0,0,0
3082,1934,0.19090501296871332,0.5160047917631717,0.9952862182780055,0.9999999999999992
3083,1934,0.515917887941275,0.9003048103394544,1.0000000000000007,1.0000000000000007
3084,1934,0,0,0,0
3085,1934,0,0,0,0
3086,1934,0,0,0,0
3087,1934,0,0,0,0
3088,1934,0,0,0,0
3089,1934,0.2070274945892784,0.4773777066830456,0.9249384861910551,0.9999999999999997
3090,1934,0,0,0.053819585171682886,0.669813700489716
3091,1934,0.19032926656365373,0.4531782969529385,0.9127830282544184,1
3092,1934,0,0.010704301448249926,0.5650638657068211,1.0000000000000002
3093,1934,0,0,0,0
3094,1934,0,0,0,0
3095,1934,0,0,0.01686627115428398,0.9682622983216476
3096,1934,0.0020573794708704236,0.07686383930799905,0.41777060975625546,1
3097,1934,0,0,0,0
3098,1934,0,0,0,0
3099,1934,0,0,0,0
3100,1934,0.05364478213269314,0.1379217120788206,0.4441290091225544,1.0000000000000002
3101,1934,0,0,0.08798148952927401,0.8059560456911189
3102,1934,0.10138884320238856,0.20868661119988952,0.509809853441237,1.0000000000000002
4001,1934,0,0,0,0.18075838268620859
4002,1934,0,0,0,0
4003,1934,0,0,0,0
4004,1934,0.2229614733336918,0.44179206496007517,0.7744353461232287,0.9999999999999998
4005,1934,0.5899832992200766,0.8600075110809952,1.000000000000003,1.000000000000003
4006,1934,0,0,0,0
4007,1934,0,0,0,0
4008,1934,0,0,0,0
4009,1934,0,0,0,0
4010,1934,0,0,0,0
4011,1934,0,0,0,0
4012,1934,0,0,0,0
4013,1934,0,0,0,0
4014,1934,0,0,0,0.028238811925945944
4015,1934,0.06836244314339543,0.149944261589807,0.2908159795221858,0.6407705850254667
4016,1934,0,0,0,0
4017,1934,0,0,0,0
4018,1934,0,0,0,0
4019,1934,0,0,0,0.1231536906565411
4020,1934,0,0,0,0
4021,1934,0.07165743458252574,0.11720309579034961,0.22443075273327678,0.6718610287578247
4022,1934,0,0,0,0
4023,1934,0.2904331085121824,0.6217984508280997,0.9999522547841087,1.0000000000000004
4024,1934,0,0,0,0
4025,1934,0,0,0,0
4026,1934,0,0,0,0.3420164734984404
4027,1934,0,0,0,0
4028,1934,0,0.014489209940312605,0.15683182946747518,0.8846453003642487
4029,1934,0,0,0,0
4030,1934,0,0,0,0
4031,1934,0.1430107660053943,0.2561753970687218,0.3752327512322305,0.8105851364446897
4032,1934,0.006954933198669625,0.04725156766394734,0.3258431249177782,1.0000000000000009
4033,1934,0,0,0,0
4034,1934,0,0,0,0
4035,1934,0,0,0.1001184318595731,0.7932990906275045
4036,1934,0,0,0,0.11196287260162353
4037,1934,0,0,0,0
4038,1934,0,0,0,0
4039,1934,0,0,0,0
4040,1934,0.17214852402931588,0.3076541650583362,0.568200124883553,1
4041,1934,0,0,6.697573267462436e-5,0.932143327774564
4042,1934,0,0,0,0
4043,1934,0,0,0,0
4044,1934,0,0,0,0
4045,1934,0,0,0,0
4046,1934,0,0,0,0.10204260181078412
4047,1934,0,0,0,0
4048,1934,0,0,0.003783585652491035,0.8057335865854137
4049,1934,0.09000382589886431,0.26982607423301924,0.5809305637734841,0.9999999999999991
4050,1934,0,0,0,0
4051,1934,0,0,0,0
4052,1934,0,0,0,0
4053,1934,0,0,0,0
4054,1934,0,0,0,0
4055,1934,0,0,0,0.9999999999999946
4056,1934,0,0,0,0
4057,1934,0,0,0,0
4058,1934,0,0,0,0
4059,1934,0,0,0,0
4060,1934,0,0,0,7.325173011769538e-4
4061,1934,0,0,0,0
4062,1934,0,0,0,0
4063,1934,0.001984784068298945,0.04587783835352407,0.21474540668967387,0.9536209628009241
4064,1934,0,0,0,0
4065,1934,0,0,0,0.0017968975314528197
4066,1934,0,0,0.014934159836677242,0.4813807924780728
4067,1934,0,0,0,0.03242001915819333
4068,1934,0,0,0,0
4069,1934,0,0,0,0
4070,1934,0,0,0,0.09287124528805119
4071,1934,0,0,0,0
4072,1934,0,0,0.2739815106127765,1
4073,1934,0,0,0,0
4074,1934,0,0,0,0
4075,1934,0,0,0,0.17320950362139012
4076,1934,0,0,0,0
4077,1934,0,0,0,0
4078,1934,0,0,0,0
4079,1934,0,0,0,0
4080,1934,0,0,0,0.22163770362539498
4081,1934,0,0,0,0
4082,1934,0,0,0,0
4083,1934,0.029491094524950526,0.07010822438708124,0.213337698641441,0.6945703357337835
4084,1934,0,0,0,0
4085,1934,0,0,0,0
4086,1934,0,0,0,0
4087,1934,0,0,0,0
4088,1934,0,0,0,0.965957043073193
4089,1934,0,0,0,0
4090,1934,0,0,0,0
4091,1934,0,0,0,0
4092,1934,0,0,0,0
4093,1934,0,0,0,0
4094,1934,0,0,0,0
4095,1934,0,0,0,0
4096,1934,0,0,0.5940464648537406,0.9999999999999957
4097,1934,0,0,0.04404430468964355,1.000000000000004
4098,1934,0,0,0.001749472039696798,0.6654082961341503
4099,1934,0,0.009529427619296944,0.09590673076574249,0.5780573011990073
4100,1934,0,0,0.02567425932621144,0.4556589675669451
4101,1934,0.5294890803525396,0.9601794722765749,0.9999999999999992,0.9999999999999992
4102,1934,0,0,0.09052691273219543,1.0000000000000058
4103,1934,0.1539560846140623,0.34139264332072744,0.8169041386357835,1.0000000000000013
4104,1934,0.1172780447337492,0.22858949165059997,0.4026138958750026,0.8879531907755543
4105,1934,0,0,0,0.1779760611017092
4106,1934,0.629978423075406,0.9232793303885221,0.9999999999999993,0.9999999999999993
4107,1934,0,0,0,0.004149679986279583
4108,1934,0,0,0,0.16475007495389793
4109,1934,0,0,0.06694575819979687,0.9673395163045201
4110,1934,0.1531609747298561,0.24691073725266055,0.4075164421272441,0.9384005481477617
4111,1934,0,0,0,0.8891422738574072
4112,1934,0.8255392336746493,0.9999999999999993,0.9999999999999993,0.9999999999999993
4113,1934,0,0,0,0.30605151854772616
4114,1934,0,0,0.033194656734389205,0.7514789095433543
4115,1934,0.11400860785075219,0.29648462234881284,0.9094819893984458,1.0000000000000007
4116,1934,0,0,0,0.9999999999999941
4117,1934,0.1872484222983902,0.36171745659795507,0.6680532065274452,0.9999999999999992
4118,1934,0,0,0,0.8803441872106315
4119,1934,0.425265936056894,0.787271449924598,1.0000000000000129,1.0000000000000129
4120,1934,0,0.005663006665069908,0.2301357683911361,0.9999999999999999
4121,1934,0.013712132752761721,0.1846630681389026,0.827835449702973,0.9999999999999936
4122,1934,0,0,0,0.5170154452816029
4123,1934,0,0,0.1285021349772043,1.0000000000000016
4124,1934,0,0,0,0
4125,1934,0,0,0,0.7869295331431554
4126,1934,0,0,0,0.48172993320092455
4127,1934,0.013934233657011862,0.07270279398526329,0.22277207108964797,0.8438722937095625
4128,1934,0.2867630710434549,0.6106921733352686,0.9999999999999943,0.9999999999999943
4129,1934,0.5087964663041421,0.7164956819714151,0.9778896482467324,1.0000000000000049
4130,1934,0.1467666527873568,0.2567603717880146,0.5733972693390513,0.999999999999999
4131,1934,0.07453659712347023,0.21330793198037146,0.5296022173669014,1.0000000000000049
4132,1934,0.12866953006595835,0.26636735136389406,0.6849832713358344,1.0000000000000013
4133,1934,0.0098224235082045,0.1462317158901426,0.6053366665761885,0.9999999999999978
4134,1934,0,0,0,0.1230606052155969
4135,1934,0,0,0,0
4136,1934,0,0,0,0.1393435955724702
4137,1934,0,0,0.09563525029452136,0.8611510201195092
4138,1934,0.22516484796294856,0.4382320447348977,0.8056489930420874,1.0000000000000013
4139,1934,0.022247167271229308,0.3555976344056716,0.8189570434611714,0.9999999999999982
4140,1934,0,0,0,0.18612384300447038
4141,1934,0.24564536607987558,0.49295112476824465,0.7947095858138236,0.9999999999999963
4142,1934,0.1854461003340843,0.3380715637100133,0.5698731794506333,0.9828410365599896
4143,1934,0.003208179742757017,0.050224134552706204,0.29260304086129063,1.0000000000000038
4144,1934,0.35598103768242656,0.6475011592624068,0.9526027750389223,1
4145,1934,0.10720358782815746,0.2010533574412175,0.3960192131266535,0.9999999999999998
4146,1934,0,0,0,0.9732808197030575
4147,1934,0.2725339261652527,0.5374118317646146,0.9610970760955108,0.9999999999999998
4148,1934,0.05133091522039592,0.10463475943320748,0.29610140336109514,0.9999999999999976
4149,1934,0,0,0,0.06158994285665471
4150,1934,0,0,0.6347875316355217,0.9999999999999992
4151,1934,0,0.15878693912104308,0.8196889937553544,0.9999999999999992
4152,1934,0.39360937717157063,0.601706832994688,0.7962147189813885,0.9999999999999989
4153,1934,0.32023399483394205,0.5437540907832941,0.8818984920636362,0.999999999999999
4154,1934,0,0.009610197893000997,0.4688492019998643,1.0000000000000016
4155,1934,0,0,0,1.0000000000000147
4156,1934,0,0,0,0.909456598233433
4157,1934,0.2822790196719969,0.8662426699954174,0.999999999999989,0.999999999999989
4158,1934,0,0,0,0.445824457424046
4159,1934,8.61877536539184e-5,0.11318732279869616,0.4320071781299722,1.0000000000000022
4160,1934,0.3446689882057373,0.5739858572130189,0.8314893980255903,1.0000000000000013
4161,1934,0.016479914093735597,0.04431002160668191,0.19221964130303074,0.9431868635981421
4162,1934,0.2705535646787005,0.4702211630718429,0.7898926293741038,1.0000000000000002
4163,1934,0.08288806639972865,0.14533838775068525,0.2605451510063062,0.7025266206737482
4164,1934,0,0,0.060998227013519764,1.0000000000000044
4165,1934,0.003046230720734497,0.07343696264072486,0.3656069136071129,0.9999999999999992
4166,1934,0.25322440273651264,0.4389048820327852,0.7702766096361727,1.0000000000000013
4167,1934,0,0.004281642863153315,0.12097780532480223,0.9999999999999974
4168,1934,0.21560570898877565,0.34708953539283666,0.5978049371330987,1.0000000000000016
4169,1934,0,0,0,0.8608697643154675
4170,1934,0.2914258712806323,0.5100065423987128,0.7753611616730127,1.0000000000000007
4171,1934,0.43923329140630324,0.6790482018770269,0.9855192119675186,0.9999999999999862
4172,1934,0,0,0,0.5850681428205166
4173,1934,0.2786793317616803,0.45336363415539754,0.71092176050719,1.0000000000000022
4174,1934,0.14399037833220646,0.41693734006080585,0.8522754718755469,0.9999999999999997
4175,1934,0.11972659830219111,0.2669236604870644,0.537387117507599,1
4176,1934,0,0,0,0.7439273180767925
4177,1934,0,0,0,0.3670257023459296
4178,1934,0,0,0,0.17917827120276422
4179,1934,0,0,0.015797552359835557,0.9999999999999942
4180,1934,0,0,0,0.8782881914219136
4181,1934,0,0,0.1143978103815365,0.9999999999999966
4182,1934,0.4650123808535835,0.7499236930841262,0.9313468836995153,0.9999999999999971
4183,1934,0,0,0.0037254447724728622,0.5382289811876885
4184,1934,0.06189252552878809,0.20723392494808965,0.4488212708816917,0.9957944157897701
4185,1934,0.06534677229148084,0.24210976957754551,0.6230460408308784,0.9999999999999994
4186,1934,0.15783586194855773,0.5325242075111638,1.0000000000000027,1.0000000000000027
4187,1934,0.190892297490041,0.5614668883441931,0.971161257213635,0.999999999999999
4188,1934,0,0,0.11209736156343965,0.9523855527031786
4189,1934,0,0.14189045505651982,0.9052491584897264,0.9999999999999977
4190,1934,0.2410403342561393,0.4079507678652945,0.7799120743563471,1.0000000000000016
4191,1934,0.008148306815784436,0.07555342302957303,0.35859955309701824,1.0000000000000029
4192,1934,0,0,0,0
4193,1934,0,0,0,0
4194,1934,0.41134445779107215,0.6292982870856548,0.9370602145120782,1.0000000000000038
4195,1934,0.07218083736831322,0.13006817387138264,0.7820741102725196,0.9999999999999988
4196,1934,0.5186578671480453,0.8826996724682818,0.9999999999999988,0.9999999999999988
4197,1934,0.7649801856727402,0.9999999999999977,0.9999999999999977,0.9999999999999977
4198,1934,0,0,0.04622516487274835,1
4199,1934,0.5041856263951499,0.8229048313270414,0.9996303086164189,0.9999999999999984
4200,1934,0.22896723009887837,0.5682474341381699,0.9853809275808018,0.9999999999999967
4201,1934,0,0.36361483943387446,0.999999999999975,0.999999999999975
4202,1934,0.20905844656938918,0.8864346484568555,1.0000000000000118,1.0000000000000118
4203,1934,0,0,0.11247242556399185,0.9999999999999977
4204,1934,0,0.09591272675244315,0.719093296571098,1.0000000000000056
4205,1934,0,0,0,0.42196534150140125
4206,1934,0.24716893560371495,0.4702673786324976,0.8043159658380951,0.9999999999999992
4207,1934,0.054886976114838615,0.1434965975265973,0.467374634758559,0.9999999999999993
4208,1934,0,0,0,0
4209,1934,0,0,0,0
4210,1934,0.22493733068486052,0.43559992554284854,0.7645512367738736,1.0000000000000009
4211,1934,0,0,0,0.22606065534997188
4212,1934,0.23268207013721404,0.4187980945190814,0.7601309359232081,0.9999999999999993
4213,1934,0,0,0,0.9999999999999949
4214,1934,0,0,0,0.11325208932589953
4215,1934,0,0.06152890992036812,0.4482327137981782,1.000000000000001
4216,1934,0,0,0.3039168633417012,1.0000000000000002
