id_deputado,ano_mes,siglaPartido,tamanho_bancada_mensal,is_mesa_diretora,sessoes_presente,total_sessoes_camara,taxa_presenca,vol_proposicoes_subst,data_primeiro_choque,tratado,cent_grau_rolling
74352,2020-02,PT,59,0,10,36,0.2778,0,,0,0.0
74352,2020-03,PT,58,0,4,62,0.0645,0,,0,0.0
74352,2020-04,PT,59,0,16,18,0.8889,0,,0,0.0
74352,2020-05,PT,59,0,16,17,0.9412,0,,0,0.0
74352,2020-06,PT,60,0,14,14,1.0,0,,0,0.0
74352,2020-07,PT,59,0,2,16,0.125,0,,0,0.0
74352,2020-08,PT,59,0,4,10,0.4,0,,0,0.0
74352,2020-09,PT,59,0,7,10,0.7,0,,0,0.0
74352,2020-10,PT,60,0,3,4,0.75,0,,0,0.0
74352,2020-11,PT,60,0,2,3,0.6667,0,,0,0.0
74352,2020-12,PT,60,0,23,25,0.92,0,,0,0.0
74352,2021-02,PT,58,0,10,17,0.5882,0,,0,0.0
74352,2021-03,PT,58,0,28,128,0.2188,0,,0,0.0
74352,2021-04,PT,58,0,22,122,0.1803,0,,0,0.0
74352,2021-05,PT,58,0,28,139,0.2014,1,,0,1.0000000000000042
74352,2021-06,PT,57,0,27,147,0.1837,0,,0,1.0000000000000042
74352,2021-07,PT,58,0,10,115,0.087,0,,0,1.0000000000000042
74352,2021-08,PT,59,0,23,146,0.1575,0,,0,1.0000000000000042
74352,2021-09,PT,59,0,15,147,0.102,0,,0,1.0000000000000042
74352,2021-10,PT,59,0,16,130,0.1231,0,,0,1.0000000000000042
74352,2021-11,PT,59,0,17,171,0.0994,0,,0,1.0000000000000042
74352,2021-12,PT,58,0,16,133,0.1203,0,,0,1.0000000000000042
74352,2022-02,PT,58,0,12,25,0.48,0,,0,1.0000000000000042
74352,2022-03,PT,58,0,12,37,0.3243,0,,0,1.0000000000000042
74352,2022-04,PT,59,0,8,21,0.381,0,,0,1.0000000000000042
74352,2022-05,PT,60,0,16,127,0.126,0,,0,0.0
74352,2022-06,PT,59,0,13,174,0.0747,0,,0,0.0
74352,2022-07,PT,61,0,15,90,0.1667,0,,0,0.0
74352,2022-08,PT,60,0,7,48,0.1458,0,,0,0.0
74352,2022-10,PT,59,0,6,39,0.1538,1,,0,1.0000000000000029
74352,2022-11,PT,60,0,15,124,0.121,0,,0,1.0000000000000029
74352,2022-12,PT,59,0,15,102,0.1471,1,,0,1.9999999999999905
74352,2023-01,PT,61,0,1,1,1.0,0,,0,0.0
74356,2011-02,PT,115,0,11,12,0.9167,0,2016-11,0,0.0
74356,2011-03,PT,113,0,14,78,0.1795,0,2016-11,0,0.0
74356,2011-04,PT,113,0,19,120,0.1583,0,2016-11,0,0.0
74356,2011-05,PT,112,0,26,161,0.1615,2,2016-11,0,0.0
74356,2011-06,PT,113,0,16,177,0.0904,1,2016-11,0,0.0
74356,2011-07,PT,107,0,4,78,0.0513,0,2016-11,0,0.0
74356,2011-08,PT,116,0,17,174,0.0977,0,2016-11,0,0.0
74356,2011-09,PT,116,0,14,129,0.1085,0,2016-11,0,0.0
74356,2011-10,PT,118,0,12,142,0.0845,0,2016-11,0,0.0
74356,2011-11,PT,122,0,14,175,0.08,1,2016-11,0,1.0000000000000004
74356,2011-12,PT,120,0,8,111,0.0721,0,2016-11,0,1.0000000000000004
74356,2012-02,PT,119,0,11,25,0.44,0,2016-11,0,1.0000000000000004
74356,2012-03,PT,121,0,21,117,0.1795,0,2016-11,0,1.0000000000000004
74356,2012-04,PT,122,0,17,148,0.1149,0,2016-11,0,1.0000000000000004
74356,2012-05,PT,121,0,28,192,0.1458,0,2016-11,0,1.0000000000000004
74356,2012-06,PT,125,0,6,145,0.0414,0,2016-11,0,1.0000000000000004
74356,2012-07,PT,122,0,5,92,0.0543,0,2016-11,0,1.0000000000000004
74356,2012-08,PT,123,0,3,78,0.0385,0,2016-11,0,1.0000000000000004
74356,2012-10,PT,122,0,6,90,0.0667,0,2016-11,0,1.0000000000000004
74356,2012-11,PT,125,0,24,155,0.1548,0,2016-11,0,0.0
74356,2012-12,PT,121,0,15,106,0.1415,0,2016-11,0,0.0
74356,2013-02,PT,119,0,7,30,0.2333,0,2016-11,0,0.0
74356,2013-03,PT,121,0,16,102,0.1569,0,2016-11,0,0.0
74356,2013-04,PT,119,0,17,163,0.1043,0,2016-11,0,0.0
74356,2013-05,PT,119,0,11,169,0.0651,1,2016-11,0,0.0
74356,2013-06,PT,119,0,19,156,0.1218,0,2016-11,0,0.0
74356,2013-07,PT,119,0,17,110,0.1545,0,2016-11,0,0.0
74356,2013-08,PT,120,0,23,165,0.1394,3,2016-11,0,0.0
74356,2013-09,PT,118,0,17,172,0.0988,0,2016-11,0,0.0
74356,2013-10,PT,121,0,20,209,0.0957,0,2016-11,0,0.0
74356,2013-11,PT,123,0,16,186,0.086,0,2016-11,0,0.0
74356,2013-12,PT,120,0,14,132,0.1061,0,2016-11,0,0.0
74356,2014-02,PT,117,0,8,51,0.1569,0,2016-11,0,0.0
74356,2014-03,PT,118,0,22,115,0.1913,0,2016-11,0,0.0
74356,2014-04,PT,123,0,16,193,0.0829,0,2016-11,0,0.0
74356,2014-05,PT,119,0,28,189,0.1481,0,2016-11,0,0.0
74356,2014-06,PT,117,0,9,79,0.1139,0,2016-11,0,0.0
74356,2014-07,PT,114,0,5,91,0.0549,0,2016-11,0,0.0
74356,2014-08,PT,107,0,5,45,0.1111,0,2016-11,0,0.0
74356,2014-11,PT,118,0,4,170,0.0235,0,2016-11,0,0.0
74356,2014-12,PT,119,0,18,164,0.1098,0,2016-11,0,0.0
74356,2015-02,PT,80,0,11,17,0.6471,0,2016-11,0,0.0
74356,2015-03,PT,81,0,34,132,0.2576,0,2016-11,0,0.0
74356,2015-04,PT,81,0,41,167,0.2455,0,2016-11,0,0.0
74356,2015-05,PT,81,0,55,208,0.2644,0,2016-11,0,0.0
74356,2015-06,PT,79,0,27,158,0.1709,0,2016-11,0,0.0
74356,2015-07,PT,83,0,31,148,0.2095,0,2016-11,0,0.0
74356,2015-08,PT,79,0,33,205,0.161,1,2016-11,0,0.0
74356,2015-09,PT,79,0,45,244,0.1844,1,2016-11,0,0.0
74356,2015-10,PT,81,0,44,232,0.1897,0,2016-11,0,0.0
74356,2015-11,PT,81,0,40,215,0.186,0,2016-11,0,0.0
74356,2015-12,PT,79,0,23,186,0.1237,0,2016-11,0,0.0
74356,2016-02,PT,81,0,14,63,0.2222,0,2016-11,0,0.0
74356,2016-03,PT,83,0,31,136,0.2279,1,2016-11,0,0.9999999999999996
74356,2016-04,PT,86,0,24,91,0.2637,0,2016-11,0,0.9999999999999996
74356,2016-05,PT,87,0,21,169,0.1243,0,2016-11,0,0.9999999999999996
74356,2016-06,PT,82,0,20,211,0.0948,1,2016-11,0,0.9999999999999996
74356,2016-07,PT,82,0,12,115,0.1043,0,2016-11,0,0.9999999999999996
74356,2016-08,PT,82,0,12,167,0.0719,0,2016-11,0,0.9999999999999996
74356,2016-09,PT,81,0,4,67,0.0597,0,2016-11,0,0.9999999999999996
74356,2016-10,PT,83,0,13,176,0.0739,0,2016-11,0,0.9999999999999996
74356,2016-11,PT,81,0,16,167,0.0958,0,2016-11,1,0.9999999999999996
74356,2016-12,PT,79,0,14,120,0.1167,0,2016-11,1,0.9999999999999996
74356,2017-02,PT,81,0,8,41,0.1951,0,2016-11,1,0.9999999999999996
74356,2017-03,PT,81,0,21,104,0.2019,0,2016-11,1,0.0
74356,2017-04,PT,83,0,24,174,0.1379,0,2016-11,1,0.0
74356,2017-05,PT,83,0,35,231,0.1515,0,2016-11,1,0.0
74356,2017-06,PT,84,0,5,160,0.0312,0,2016-11,1,0.0
74356,2017-07,PT,82,0,9,105,0.0857,0,2016-11,1,0.0
74356,2017-08,PT,87,0,28,212,0.1321,0,2016-11,1,0.0
74356,2017-09,PT,84,0,37,185,0.2,0,2016-11,1,0.0
74356,2017-10,PT,86,0,11,215,0.0512,0,2016-11,1,0.0
74356,2017-11,PT,86,0,14,174,0.0805,2,2016-11,1,0.0
74356,2017-12,PT,86,0,10,141,0.0709,0,2016-11,1,0.0
74356,2018-02,PT,86,0,13,26,0.5,0,2016-11,1,0.0
74356,2018-03,PT,86,0,7,65,0.1077,0,2016-11,1,0.0
74356,2018-04,PT,87,0,16,150,0.1067,0,2016-11,1,0.0
74356,2018-05,PT,81,0,17,180,0.0944,0,2016-11,1,0.0
74356,2018-06,PT,81,0,12,171,0.0702,0,2016-11,1,0.0
74356,2018-07,PT,78,0,6,90,0.0667,0,2016-11,1,0.0
74356,2018-10,PT,80,0,2,98,0.0204,0,2016-11,1,0.0
74356,2018-11,PT,77,0,12,145,0.0828,0,2016-11,1,0.0
74356,2018-12,PT,80,0,5,122,0.041,0,2016-11,1,0.0
74356,2019-02,PT,61,0,8,17,0.4706,1,2016-11,1,0.0
74356,2019-03,PT,62,0,14,65,0.2154,0,2016-11,1,0.0
74356,2019-04,PT,60,0,16,129,0.124,0,2016-11,1,0.0
74356,2019-05,PT,60,0,21,169,0.1243,0,2016-11,1,0.0
74356,2019-06,PT,61,0,11,161,0.0683,0,2016-11,1,0.0
74356,2019-07,PT,61,0,14,120,0.1167,0,2016-11,1,0.0
74356,2019-08,PT,61,0,18,174,0.1034,7,2016-11,1,1.0
74356,2019-09,PT,60,0,16,197,0.0812,3,2016-11,1,2.0
74356,2019-10,PT,62,0,25,283,0.0883,2,2016-11,1,2.0
74356,2019-11,PT,60,0,11,165,0.0667,3,2016-11,1,2.0
74356,2019-12,PT,60,0,15,146,0.1027,2,2016-11,1,3.0
74356,2020-02,PT,59,0,10,36,0.2778,0,2016-11,1,3.0
74356,2020-03,PT,58,0,4,62,0.0645,1,2016-11,1,3.0
74356,2020-04,PT,59,0,14,18,0.7778,0,2016-11,1,3.0
74356,2020-05,PT,59,0,16,17,0.9412,2,2016-11,1,3.0
74356,2020-06,PT,60,0,14,14,1.0,1,2016-11,1,3.0
74356,2020-07,PT,59,0,14,16,0.875,0,2016-11,1,3.0
74356,2020-08,PT,59,0,8,10,0.8,0,2016-11,1,2.0
74356,2020-09,PT,59,0,7,10,0.7,0,2016-11,1,1.0
74356,2020-10,PT,60,0,1,4,0.25,0,2016-11,1,1.0
74356,2020-11,PT,60,0,2,3,0.6667,0,2016-11,1,1.0
74356,2020-12,PT,60,0,23,25,0.92,0,2016-11,1,0.0
74356,2021-02,PT,58,0,11,17,0.6471,2,2016-11,1,0.9999999999999948
74356,2021-03,PT,58,0,27,128,0.2109,1,2016-11,1,2.000000000000007
74356,2021-04,PT,58,0,20,122,0.1639,0,2016-11,1,2.000000000000007
74356,2021-05,PT,58,0,19,139,0.1367,1,2016-11,1,2.9999999999999925
74356,2021-06,PT,57,0,16,147,0.1088,1,2016-11,1,3.999999999999993
74356,2021-07,PT,58,0,9,115,0.0783,0,2016-11,1,3.999999999999993
74356,2021-08,PT,59,0,22,146,0.1507,0,2016-11,1,3.999999999999993
74356,2021-09,PT,59,0,21,147,0.1429,0,2016-11,1,3.999999999999993
74356,2021-10,PT,59,0,15,130,0.1154,0,2016-11,1,3.999999999999993
74356,2021-11,PT,59,0,27,171,0.1579,0,2016-11,1,3.999999999999993
74356,2021-12,PT,58,0,11,133,0.0827,0,2016-11,1,3.999999999999993
74356,2022-02,PT,58,0,12,25,0.48,0,2016-11,1,3.000000000000002
74356,2022-03,PT,58,0,12,37,0.3243,1,2016-11,1,1.999999999999995
74356,2022-04,PT,59,0,10,21,0.4762,0,2016-11,1,1.999999999999995
74356,2022-05,PT,60,0,4,127,0.0315,1,2016-11,1,1.999999999999992
74356,2022-06,PT,59,0,14,174,0.0805,0,2016-11,1,0.9999999999999982
74356,2022-07,PT,61,0,12,90,0.1333,1,2016-11,1,0.9999999999999982
74356,2022-08,PT,60,0,7,48,0.1458,0,2016-11,1,0.9999999999999982
74356,2022-10,PT,59,0,5,39,0.1282,1,2016-11,1,2.000000000000002
74356,2022-11,PT,60,0,3,124,0.0242,0,2016-11,1,2.000000000000002
74356,2022-12,PT,59,0,6,102,0.0588,0,2016-11,1,2.000000000000002
74356,2023-01,PT,61,0,1,1,1.0,0,2016-11,1,0.0
74356,2023-02,PT,69,0,8,9,0.8889,2,2016-11,1,2.000000000000002
74356,2023-03,PT,68,0,14,67,0.209,1,2016-11,1,3.000000000000014
74356,2023-04,PT,67,0,22,98,0.2245,2,2016-11,1,3.000000000000014
74356,2023-05,PT,68,0,19,149,0.1275,3,2016-11,1,4.000000000000011
74356,2023-06,PT,67,0,16,102,0.1569,0,2016-11,1,4.000000000000011
74356,2023-07,PT,67,0,5,56,0.0893,0,2016-11,1,4.000000000000011
74356,2023-08,PT,67,0,40,194,0.2062,3,2016-11,1,5.999999999999996
74356,2023-09,PT,67,0,28,143,0.1958,5,2016-11,1,7.999999999999995
74356,2023-10,PT,67,0,15,165,0.0909,1,2016-11,1,8.000000000000004
74356,2023-11,PT,68,0,35,188,0.1862,2,2016-11,1,10.000000000000012
74356,2023-12,PT,69,0,14,120,0.1167,0,2016-11,1,10.000000000000012
74359,2011-02,PT,115,0,11,12,0.9167,0,,0,0.0
74359,2011-03,PT,113,0,14,78,0.1795,0,,0,0.0
74359,2011-04,PT,113,0,24,120,0.2,2,,0,0.0
74359,2011-05,PT,112,0,28,161,0.1739,0,,0,0.0
74359,2011-06,PT,113,0,20,177,0.113,1,,0,0.0
74359,2011-07,PT,107,0,6,78,0.0769,0,,0,0.0
74359,2011-08,PT,116,0,26,174,0.1494,0,,0,0.0
74359,2011-09,PT,116,0,18,129,0.1395,0,,0,0.0
74359,2011-10,PT,118,0,17,142,0.1197,0,,0,0.0
74359,2011-11,PT,122,0,22,175,0.1257,0,,0,0.0
74359,2011-12,PT,120,0,13,111,0.1171,0,,0,0.0
74359,2012-02,PT,119,0,6,25,0.24,0,,0,0.0
74359,2012-03,PT,121,0,22,117,0.188,0,,0,0.0
74359,2012-04,PT,122,0,20,148,0.1351,0,,0,0.0
74359,2012-05,PT,121,0,25,192,0.1302,0,,0,0.0
74359,2012-06,PT,125,0,14,145,0.0966,1,,0,0.0
74359,2012-07,PT,122,0,6,92,0.0652,0,,0,0.0
74359,2012-08,PT,123,0,11,78,0.141,0,,0,0.0
74359,2012-09,PT,116,0,5,68,0.0735,0,,0,0.0
74359,2012-10,PT,122,0,9,90,0.1,0,,0,0.0
74359,2012-11,PT,125,0,24,155,0.1548,0,,0,0.0
74359,2012-12,PT,121,0,15,106,0.1415,0,,0,0.0
74359,2013-02,PT,119,0,9,30,0.3,0,,0,0.0
74359,2013-03,PT,121,0,13,102,0.1275,0,,0,0.0
74359,2013-04,PT,119,0,24,163,0.1472,1,,0,0.0
74359,2013-05,PT,119,0,26,169,0.1538,0,,0,0.0
74359,2013-06,PT,119,0,18,156,0.1154,0,,0,0.0
74359,2013-07,PT,119,0,17,110,0.1545,0,,0,0.0
74359,2013-08,PT,120,0,17,165,0.103,0,,0,0.0
74359,2013-09,PT,118,0,27,172,0.157,0,,0,0.0
74359,2013-10,PT,121,0,30,209,0.1435,0,,0,0.0
74359,2013-11,PT,123,0,14,186,0.0753,0,,0,0.0
74359,2013-12,PT,120,0,14,132,0.1061,0,,0,0.0
74359,2014-02,PT,117,0,15,51,0.2941,0,,0,0.0
74359,2014-03,PT,118,0,10,115,0.087,0,,0,0.0
74359,2014-04,PT,123,0,16,193,0.0829,0,,0,0.0
74359,2014-05,PT,119,0,2,189,0.0106,0,,0,0.0
74359,2014-07,PT,114,0,4,91,0.044,0,,0,0.0
74359,2014-08,PT,107,0,2,45,0.0444,0,,0,0.0
74359,2014-09,PT,87,0,1,26,0.0385,0,,0,0.0
74359,2014-10,PT,114,0,2,78,0.0256,0,,0,0.0
74359,2014-11,PT,118,0,12,170,0.0706,0,,0,0.0
74359,2014-12,PT,119,0,2,164,0.0122,1,,0,0.0
74359,2015-02,PT,80,0,8,17,0.4706,0,,0,0.0
74359,2015-03,PT,81,0,22,132,0.1667,0,,0,0.0
74359,2015-04,PT,81,0,16,167,0.0958,0,,0,0.0
74359,2015-05,PT,81,0,22,208,0.1058,0,,0,0.0
74359,2015-06,PT,79,0,25,158,0.1582,0,,0,0.0
74359,2015-07,PT,83,0,21,148,0.1419,0,,0,0.0
74359,2015-08,PT,79,0,26,205,0.1268,0,,0,0.0
74359,2015-09,PT,79,0,25,244,0.1025,0,,0,0.0
74359,2015-10,PT,81,0,32,232,0.1379,0,,0,0.0
74359,2015-11,PT,81,0,24,215,0.1116,1,,0,0.0
74359,2015-12,PT,79,0,19,186,0.1022,0,,0,0.0
74359,2016-02,PT,81,0,14,63,0.2222,0,,0,0.0
74359,2016-03,PT,83,0,26,136,0.1912,0,,0,0.0
74359,2016-04,PT,86,0,24,91,0.2637,0,,0,0.0
74359,2016-05,PT,87,0,14,169,0.0828,0,,0,0.0
74359,2016-06,PT,82,0,19,211,0.09,0,,0,0.0
74359,2016-07,PT,82,0,8,115,0.0696,0,,0,0.0
74359,2016-08,PT,82,0,14,167,0.0838,0,,0,0.0
74359,2016-09,PT,81,0,5,67,0.0746,0,,0,0.0
74359,2016-10,PT,83,0,18,176,0.1023,0,,0,0.0
74359,2016-11,PT,81,0,20,167,0.1198,0,,0,0.0
74359,2016-12,PT,79,0,13,120,0.1083,0,,0,0.0
74359,2017-02,PT,81,0,11,41,0.2683,0,,0,0.0
74359,2017-03,PT,81,0,16,104,0.1538,0,,0,0.0
74359,2017-04,PT,83,0,21,174,0.1207,0,,0,0.0
74359,2017-05,PT,83,0,39,231,0.1688,0,,0,0.0
74359,2017-06,PT,84,0,18,160,0.1125,0,,0,0.0
74359,2017-07,PT,82,0,15,105,0.1429,0,,0,0.0
74359,2017-08,PT,87,0,33,212,0.1557,0,,0,0.0
74359,2017-09,PT,84,0,34,185,0.1838,0,,0,0.0
74359,2017-10,PT,86,0,26,215,0.1209,0,,0,0.0
74359,2017-11,PT,86,0,23,174,0.1322,0,,0,0.0
74359,2017-12,PT,86,0,22,141,0.156,0,,0,0.0
74359,2018-02,PT,86,0,11,26,0.4231,0,,0,0.0
74359,2018-03,PT,86,0,18,65,0.2769,0,,0,0.0
74359,2018-04,PT,87,0,27,150,0.18,0,,0,0.0
74359,2018-05,PT,81,0,17,180,0.0944,0,,0,0.0
74359,2018-06,PT,81,0,21,171,0.1228,0,,0,0.0
74359,2018-07,PT,78,0,8,90,0.0889,0,,0,0.0
74359,2018-08,PT,78,0,4,63,0.0635,0,,0,0.0
74359,2018-09,PT,61,0,2,15,0.1333,0,,0,0.0
74359,2018-10,PT,80,0,7,98,0.0714,0,,0,0.0
74359,2018-11,PT,77,0,14,145,0.0966,0,,0,0.0
74359,2018-12,PT,80,0,17,122,0.1393,0,,0,0.0
74366,2011-02,PT,115,0,12,12,1.0,1,2016-11,0,0.0
74366,2011-03,PT,113,0,17,78,0.2179,0,2016-11,0,0.0
74366,2011-04,PT,113,0,30,120,0.25,3,2016-11,0,0.0
74366,2011-05,PT,112,0,31,161,0.1925,2,2016-11,0,0.0
74366,2011-06,PT,113,0,25,177,0.1412,3,2016-11,0,1.0
74366,2011-07,PT,107,0,7,78,0.0897,2,2016-11,0,1.0
74366,2011-08,PT,116,0,32,174,0.1839,3,2016-11,0,1.0
74366,2011-09,PT,116,0,22,129,0.1705,0,2016-11,0,1.0
74366,2011-10,PT,118,0,25,142,0.1761,3,2016-11,0,2.0
74366,2011-11,PT,122,0,27,175,0.1543,1,2016-11,0,2.9999999999999964
74366,2011-12,PT,120,0,16,111,0.1441,1,2016-11,0,2.9999999999999964
74366,2012-02,PT,119,0,9,25,0.36,0,2016-11,0,2.9999999999999964
74366,2012-03,PT,121,0,35,117,0.2991,2,2016-11,0,2.9999999999999964
74366,2012-04,PT,122,0,28,148,0.1892,0,2016-11,0,2.9999999999999964
74366,2012-05,PT,121,0,26,192,0.1354,1,2016-11,0,3.999999999999997
74366,2012-06,PT,125,0,24,145,0.1655,0,2016-11,0,2.9999999999999964
74366,2012-07,PT,122,0,19,92,0.2065,0,2016-11,0,2.9999999999999964
74366,2012-08,PT,123,0,13,78,0.1667,0,2016-11,0,2.9999999999999964
74366,2012-09,PT,116,0,14,68,0.2059,0,2016-11,0,2.9999999999999964
74366,2012-10,PT,122,0,16,90,0.1778,1,2016-11,0,2.0000000000000004
74366,2012-11,PT,125,0,32,155,0.2065,0,2016-11,0,1.0
74366,2012-12,PT,121,0,27,106,0.2547,0,2016-11,0,1.0
74366,2013-02,PT,119,0,8,30,0.2667,1,2016-11,0,1.9999999999999991
74366,2013-03,PT,121,0,22,102,0.2157,2,2016-11,0,1.9999999999999991
74366,2013-04,PT,119,0,34,163,0.2086,1,2016-11,0,1.9999999999999991
74366,2013-05,PT,119,0,16,169,0.0947,0,2016-11,0,1.0
74366,2013-06,PT,119,0,29,156,0.1859,0,2016-11,0,1.0
74366,2013-07,PT,119,0,24,110,0.2182,0,2016-11,0,1.0
74366,2013-08,PT,120,0,32,165,0.1939,1,2016-11,0,2.0
74366,2013-09,PT,118,0,22,172,0.1279,0,2016-11,0,2.0
74366,2013-10,PT,121,0,41,209,0.1962,0,2016-11,0,2.0
74366,2013-11,PT,123,0,31,186,0.1667,1,2016-11,0,2.0
74366,2013-12,PT,120,0,22,132,0.1667,0,2016-11,0,2.0
74366,2014-02,PT,117,0,16,51,0.3137,1,2016-11,0,1.0
74366,2014-03,PT,118,0,10,115,0.087,2,2016-11,0,1.0
74366,2014-04,PT,123,0,20,193,0.1036,0,2016-11,0,1.0
74366,2014-05,PT,119,0,37,189,0.1958,0,2016-11,0,1.0
74366,2014-06,PT,117,0,13,79,0.1646,0,2016-11,0,1.0
74366,2014-07,PT,114,0,5,91,0.0549,0,2016-11,0,1.0
74366,2014-08,PT,107,0,2,45,0.0444,0,2016-11,0,0.0
74366,2014-10,PT,114,0,9,78,0.1154,0,2016-11,0,0.0
74366,2014-11,PT,118,0,22,170,0.1294,0,2016-11,0,0.0
74366,2014-12,PT,119,0,17,164,0.1037,2,2016-11,0,0.0
74366,2015-02,PT,80,0,12,17,0.7059,0,2016-11,0,0.0
74366,2015-03,PT,81,0,28,132,0.2121,5,2016-11,0,1.0
74366,2015-04,PT,81,0,23,167,0.1377,1,2016-11,0,1.0
74366,2015-05,PT,81,0,43,208,0.2067,1,2016-11,0,1.0
74366,2015-06,PT,79,0,32,158,0.2025,1,2016-11,0,2.0
74366,2015-07,PT,83,0,28,148,0.1892,1,2016-11,0,3.0
74366,2015-08,PT,79,0,33,205,0.161,1,2016-11,0,3.0
74366,2015-09,PT,79,0,40,244,0.1639,0,2016-11,0,3.0
74366,2015-10,PT,81,0,37,232,0.1595,0,2016-11,0,3.0
74366,2015-11,PT,81,0,31,215,0.1442,1,2016-11,0,3.0
74366,2015-12,PT,79,0,10,186,0.0538,0,2016-11,0,3.0
74366,2016-02,PT,81,0,14,63,0.2222,0,2016-11,0,3.0
74366,2016-03,PT,83,0,18,136,0.1324,1,2016-11,0,2.999999999999999
74366,2016-04,PT,86,0,27,91,0.2967,0,2016-11,0,2.999999999999999
74366,2016-05,PT,87,0,22,169,0.1302,0,2016-11,0,2.999999999999999
74366,2016-06,PT,82,0,27,211,0.128,2,2016-11,0,2.999999999999999
74366,2016-07,PT,82,0,12,115,0.1043,1,2016-11,0,3.0
74366,2016-08,PT,82,0,26,167,0.1557,0,2016-11,0,3.0
74366,2016-09,PT,81,0,8,67,0.1194,0,2016-11,0,3.0
74366,2016-10,PT,83,0,36,176,0.2045,0,2016-11,0,3.0
74366,2016-11,PT,81,0,33,167,0.1976,0,2016-11,1,3.0
74366,2016-12,PT,79,0,19,120,0.1583,0,2016-11,1,3.0
74366,2017-02,PT,81,0,18,41,0.439,0,2016-11,1,3.0
74366,2017-03,PT,81,0,30,104,0.2885,1,2016-11,1,2.0
74366,2017-04,PT,83,0,21,174,0.1207,0,2016-11,1,2.0
74366,2017-05,PT,83,0,39,231,0.1688,1,2016-11,1,2.0
74366,2017-06,PT,84,0,25,160,0.1562,2,2016-11,1,1.0
74366,2017-07,PT,82,0,16,105,0.1524,1,2016-11,1,0.0
74366,2017-08,PT,87,0,29,212,0.1368,0,2016-11,1,0.0
74366,2017-09,PT,84,0,40,185,0.2162,0,2016-11,1,0.0
74366,2017-10,PT,86,0,33,215,0.1535,0,2016-11,1,0.0
74366,2017-11,PT,86,0,34,174,0.1954,0,2016-11,1,0.0
74366,2017-12,PT,86,0,23,141,0.1631,0,2016-11,1,0.0
74366,2018-02,PT,86,0,11,26,0.4231,0,2016-11,1,0.0
74366,2018-03,PT,86,0,21,65,0.3231,1,2016-11,1,0.0
74366,2018-04,PT,87,0,28,150,0.1867,0,2016-11,1,0.0
74366,2018-05,PT,81,0,30,180,0.1667,0,2016-11,1,0.0
74366,2018-06,PT,81,0,24,171,0.1404,3,2016-11,1,0.0
74366,2018-07,PT,78,0,17,90,0.1889,1,2016-11,1,0.0
74366,2018-08,PT,78,0,6,63,0.0952,0,2016-11,1,0.0
74366,2018-09,PT,61,0,2,15,0.1333,0,2016-11,1,0.0
74366,2018-10,PT,80,0,9,98,0.0918,0,2016-11,1,0.0
74366,2018-11,PT,77,0,24,145,0.1655,1,2016-11,1,0.0
74366,2018-12,PT,80,0,20,122,0.1639,1,2016-11,1,0.0
74366,2019-02,PT,61,0,9,17,0.5294,0,2016-11,1,0.0
74366,2019-03,PT,62,0,16,65,0.2462,1,2016-11,1,1.0000000000000002
74366,2019-04,PT,60,0,19,129,0.1473,0,2016-11,1,1.0000000000000002
74366,2019-05,PT,60,0,2,169,0.0118,0,2016-11,1,1.0000000000000002
74366,2019-06,PT,61,0,10,161,0.0621,0,2016-11,1,1.0000000000000002
74366,2019-07,PT,61,0,22,120,0.1833,0,2016-11,1,1.0000000000000002
74366,2019-08,PT,61,0,28,174,0.1609,0,2016-11,1,1.0000000000000002
74366,2019-09,PT,60,0,32,197,0.1624,0,2016-11,1,1.0000000000000002
74366,2019-10,PT,62,0,30,283,0.106,1,2016-11,1,1.0000000000000002
74366,2019-11,PT,60,0,28,165,0.1697,0,2016-11,1,1.0000000000000002
74366,2019-12,PT,60,0,20,146,0.137,0,2016-11,1,1.0000000000000002
74366,2020-02,PT,59,0,14,36,0.3889,0,2016-11,1,1.0000000000000002
74366,2020-03,PT,58,0,7,62,0.1129,0,2016-11,1,0.0
74366,2020-04,PT,59,0,16,18,0.8889,2,2016-11,1,1.0
74366,2020-05,PT,59,0,16,17,0.9412,0,2016-11,1,1.0
74366,2020-06,PT,60,0,14,14,1.0,0,2016-11,1,1.0
74366,2020-07,PT,59,0,12,16,0.75,1,2016-11,1,1.0
74366,2020-08,PT,59,0,8,10,0.8,0,2016-11,1,1.0
74366,2020-09,PT,59,0,7,10,0.7,0,2016-11,1,1.0
74366,2020-10,PT,60,0,3,4,0.75,0,2016-11,1,1.0
74366,2020-11,PT,60,0,1,3,0.3333,0,2016-11,1,1.0
74366,2020-12,PT,60,0,23,25,0.92,0,2016-11,1,1.0
74366,2021-02,PT,58,0,10,17,0.5882,1,2016-11,1,1.0
74366,2021-03,PT,58,0,29,128,0.2266,2,2016-11,1,2.999999999999978
74366,2021-04,PT,58,0,29,122,0.2377,0,2016-11,1,2.0000000000000164
74366,2021-05,PT,58,0,31,139,0.223,2,2016-11,1,3.999999999999981
74366,2021-06,PT,57,0,28,147,0.1905,1,2016-11,1,5.000000000000002
74366,2021-07,PT,58,0,15,115,0.1304,1,2016-11,1,5.000000000000002
74366,2021-08,PT,59,0,33,146,0.226,0,2016-11,1,5.000000000000002
74366,2021-09,PT,59,0,40,147,0.2721,0,2016-11,1,5.000000000000002
74366,2021-10,PT,59,0,30,130,0.2308,0,2016-11,1,5.000000000000002
74366,2021-11,PT,59,0,30,171,0.1754,1,2016-11,1,5.000000000000002
