code_amc,area_amc_km2,dist_rio_km,dist_rio_principal_km,comp_total_rios_km,comp_rios_principais_km,pct_comp_principal,comp_maior_rio_km,densidade_hidro_km_km2,n_rios_distintos,n_segmentos_rios,otto_min
4022,1849.5806712835058,0.11506604846730153,0.11506604846730153,433.66506863839413,125.56098738527861,28.953447364232133,26.235093824558124,0.2344666958146004,10,56,4
4023,1033.4428188273478,0.2653057076638905,0.2653057076638905,240.60157918625927,138.510345171823,57.56834416477234,34.53157143000565,0.2328155702501963,13,26,4
4024,3639.3439886651577,0.6038940382595727,0.6038940382595727,771.0956394598635,479.21853259171604,62.1477425196437,76.39922515985477,0.21187764659275496,31,65,3
4025,12890.705927469075,3.9095928929462547,3.9095928929462547,1700.5053739583727,1308.2328686338265,76.93200437165164,137.79489598380607,0.13191716446922663,69,114,2
4026,970.8672079377134,1.0866436131837098,1.6767595544592384,288.503278406872,99.14105055793894,34.36392511911831,36.3778770081641,0.2971603902656285,11,49,5
4027,8700.367105429197,0.036353841584373915,0.036353841584373915,1260.7437214465965,978.1620086966764,77.58610985381854,68.99874718209006,0.14490695693287103,73,104,3
4028,2437.6153912961117,0.6832013396274259,0.6832013396274259,531.1250006796342,457.3753109332457,86.11443828627583,90.60690526009732,0.2178871213958114,23,36,1
4029,4221.623076339705,0.7021568609328317,0.7021568609328317,922.5244828687132,627.1555343415552,67.98253553025836,86.71847365098168,0.2185236498348342,36,62,4
4030,9214.778239357807,1.9084707013370126,4.766924352126013,1515.8656000243823,667.8796172519213,44.05928977088593,88.203195778768,0.16450375262964825,20,105,4
4031,5519.769853049412,1.218378543809619,6.5988468716081154,1396.1934872424138,768.0704225172748,55.01174654769885,121.63778794750985,0.2529441488345901,37,117,3
4032,1269.892579211597,0.9071820958042468,0.9071820958042468,264.1333535992169,102.82502777293176,38.92920995087711,25.57852517959246,0.20799661162143498,13,26,5
4033,832.3279561081848,0.37476092124093846,3.0229174243504295,230.85279901446435,52.384837178588015,22.69187872194947,29.91462343768438,0.2773579780906199,4,31,5
4034,9187.494397766135,2.7237265169350957,2.7237265169350957,1790.9172549527825,1034.40226182227,57.758238632277966,145.84783949913205,0.19492988810836495,41,125,3
4035,2450.897245826468,1.8501752274798429,5.472614524790952,557.6538120092102,272.32837135461745,48.83466507176313,38.33447687733188,0.22753047397593512,19,60,4
4036,733.1429142019073,0.3697406543720961,1.1797658534899536,303.6809228438025,98.4562267904339,32.42094559923167,37.67781270806857,0.4142179061696133,5,67,2
4037,4051.7939141077486,0.3403499185104425,0.5699085358210281,880.2641244171892,617.9485152159605,70.20035215283774,110.21743392305044,0.2172529361259563,36,63,2
4038,592.7306240279903,3.956565285479711,3.956565285479711,132.73191792284865,89.85270544322464,67.69487463855691,24.4946413326737,0.2239329512297659,7,14,5
4039,4754.743152415959,7.761021171774085,13.068156534787772,506.98683834060483,294.68447613748145,58.124679745533356,45.517754347385235,0.10662759734624086,15,36,3
4040,2325.6216511404887,3.260010712271145,3.260010712271145,568.1744400818019,295.4977692040163,52.008282731175406,42.58472425615097,0.24431078021791214,27,59,4
4041,1628.7713969831973,1.6401130684875351,1.6401130684875351,305.41896124941184,214.2876711971507,70.16187545152401,56.17728658671621,0.18751493414920437,25,31,4
4042,1529.9412953810506,0.5854351893616957,5.299108149084044,238.03293661908154,173.41023137461997,72.85135991584403,34.5730610943422,0.155583052328682,12,19,3
4043,1933.9089304109682,0.4984443835547424,6.713584416723843,457.70239136975385,164.95662741552962,36.0401497842011,50.32152910980298,0.23667215357058677,8,50,5
4044,3981.4419378550406,1.9724664310380216,1.9724664310380216,763.2003185935996,750.388859151911,98.32135035460976,88.11323235245398,0.1916894257171475,43,48,3
4045,1215.8849724317674,4.768069978217693,5.375795165773424,230.77060055044896,198.96508798093757,86.21769302777442,41.394906248680236,0.18979640819880209,14,15,5
4046,917.5075302025155,1.2658980784875342,2.697414350311528,203.38984598479047,125.67044598113677,61.78796457249612,28.112650858681324,0.22167648688387065,11,23,4
4047,219.87017509369863,1.2962662008111965,1.2962662008111965,51.860596985991144,25.738473440814126,49.63011406861887,15.792056999212766,0.2358691758165496,1,9,6
4048,847.5264520290552,0.897474239736091,0.897474239736091,199.88369403879685,177.5639422193788,88.83363051360966,38.892437142770135,0.23584360530607293,14,16,5
4049,1242.6429754050646,2.385567824882856,11.219760295922828,224.51874189087368,100.8053153645732,44.89839668421497,41.28203065789269,0.18067839784608067,8,21,4
