code_amc,area_amc_km2,densidade_buffer_real_1858,densidade_buffer_sintetica_1858,densidade_buffer_real_1860,densidade_buffer_sintetica_1860,densidade_buffer_real_1862,densidade_buffer_sintetica_1862,densidade_buffer_real_1863,densidade_buffer_sintetica_1863,densidade_buffer_real_1873,densidade_buffer_sintetica_1873,densidade_buffer_real_1875,densidade_buffer_sintetica_1875,densidade_buffer_real_1876,densidade_buffer_sintetica_1876,densidade_buffer_real_1880,densidade_buffer_sintetica_1880,densidade_buffer_real_1881,densidade_buffer_sintetica_1881,densidade_buffer_real_1882,densidade_buffer_sintetica_1882,densidade_buffer_real_1883,densidade_buffer_sintetica_1883,densidade_buffer_real_1884,densidade_buffer_sintetica_1884,densidade_buffer_real_1885,densidade_buffer_sintetica_1885,densidade_buffer_real_1886,densidade_buffer_sintetica_1886,densidade_buffer_real_1887,densidade_buffer_sintetica_1887,densidade_buffer_real_1888,densidade_buffer_sintetica_1888,densidade_buffer_real_1891,densidade_buffer_sintetica_1891,densidade_buffer_real_1892,densidade_buffer_sintetica_1892,densidade_buffer_real_1894,densidade_buffer_sintetica_1894,densidade_buffer_real_1895,densidade_buffer_sintetica_1895,densidade_buffer_real_1896,densidade_buffer_sintetica_1896,densidade_buffer_real_1900,densidade_buffer_sintetica_1900,densidade_buffer_real_1901,densidade_buffer_sintetica_1901,densidade_buffer_real_1902,densidade_buffer_sintetica_1902,densidade_buffer_real_1904,densidade_buffer_sintetica_1904,densidade_buffer_real_1905,densidade_buffer_sintetica_1905,densidade_buffer_real_1906,densidade_buffer_sintetica_1906,densidade_buffer_real_1907,densidade_buffer_sintetica_1907,densidade_buffer_real_1908,densidade_buffer_sintetica_1908,densidade_buffer_real_1910,densidade_buffer_sintetica_1910,densidade_buffer_real_1911,densidade_buffer_sintetica_1911,densidade_buffer_real_1912,densidade_buffer_sintetica_1912,densidade_buffer_real_1913,densidade_buffer_sintetica_1913,densidade_buffer_real_1914,densidade_buffer_sintetica_1914,densidade_buffer_real_1915,densidade_buffer_sintetica_1915,densidade_buffer_real_1916,densidade_buffer_sintetica_1916,densidade_buffer_real_1917,densidade_buffer_sintetica_1917,densidade_buffer_real_1918,densidade_buffer_sintetica_1918,densidade_buffer_real_1919,densidade_buffer_sintetica_1919,densidade_buffer_real_1920,densidade_buffer_sintetica_1920,densidade_buffer_real_1921,densidade_buffer_sintetica_1921,densidade_buffer_real_1922,densidade_buffer_sintetica_1922,densidade_buffer_real_1923,densidade_buffer_sintetica_1923,densidade_buffer_real_1924,densidade_buffer_sintetica_1924,densidade_buffer_real_1925,densidade_buffer_sintetica_1925,densidade_buffer_real_1926,densidade_buffer_sintetica_1926,densidade_buffer_real_1927,densidade_buffer_sintetica_1927,densidade_buffer_real_1929,densidade_buffer_sintetica_1929,densidade_buffer_real_1931,densidade_buffer_sintetica_1931,densidade_buffer_real_1932,densidade_buffer_sintetica_1932,densidade_buffer_real_1933,densidade_buffer_sintetica_1933,densidade_buffer_real_1934,densidade_buffer_sintetica_1934,densidade_buffer_real_1936,densidade_buffer_sintetica_1936,densidade_buffer_real_1937,densidade_buffer_sintetica_1937,densidade_buffer_real_1940,densidade_buffer_sintetica_1940,densidade_buffer_real_1941,densidade_buffer_sintetica_1941,densidade_buffer_real_1944,densidade_buffer_sintetica_1944,densidade_buffer_real_1947,densidade_buffer_sintetica_1947,densidade_buffer_real_1948,densidade_buffer_sintetica_1948,densidade_buffer_real_1949,densidade_buffer_sintetica_1949,densidade_buffer_real_1950,densidade_buffer_sintetica_1950,densidade_buffer_real_1951,densidade_buffer_sintetica_1951,densidade_buffer_real_1953,densidade_buffer_sintetica_1953,densidade_buffer_real_1955,densidade_buffer_sintetica_1955,densidade_buffer_real_1956,densidade_buffer_sintetica_1956,densidade_buffer_real_1957,densidade_buffer_sintetica_1957,densidade_buffer_real_1958,densidade_buffer_sintetica_1958,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,densidade_buffer_real_1962,densidade_buffer_sintetica_1962,densidade_buffer_real_1966,densidade_buffer_sintetica_1966,densidade_buffer_real_1969,densidade_buffer_sintetica_1969,densidade_buffer_real_1972,densidade_buffer_sintetica_1972,densidade_buffer_real_1985,densidade_buffer_sintetica_1985,densidade_buffer_real_1996,densidade_buffer_sintetica_1996,densidade_buffer_real_2003,densidade_buffer_sintetica_2003
7050,85.18772981219948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8648767886848935,0,0.8648767886848935,0,0.8648767886848935,0,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767886848935,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652,0.36528127880548483,0.8648767884845652
7051,90.328945974722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,328.8149255332365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,101.8427277762965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167,0.5344650986685177,0.20934819672745167
7054,292.95194399239347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.441422605064505e-5,0,4.441422605064505e-5,0,4.441422605064505e-5,0,4.441422605064505e-5,0,4.441422605064505e-5,0,4.441422605064505e-5,0,4.441422605064505e-5,0,4.441422605064505e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5,0,4.441422548473404e-5
7055,105.89542465903628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,1403.7885295579283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003917454511621478,0,0.003917454511621478,0,0.003917454511621478,0,0.003917454511621478,0,0.003917454511621478,0,0.003917454511621478,0,0.003917454511621478
7057,6099.277210620186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.011007061604853216,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.019965343749227225,0.1461547272057086,0.029710086041261855,0.1461547272057086,0.029710086041261855,0.1461547272057086,0.029710086041261855,0.1461547272057086,0.029710086041261855,0.1461547272057086,0.029710086041261855
7058,348.55682586883694,0,0,0.35180289126628234,0.3820264564219091,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594,0.6483963826647167,0.3994705378259594
7059,1336.7443174522823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995,0,0.061009922158791995
7060,107.99724562114325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030775442104202595,0,0.031313740883919576,0,0.031313740883919576,0,0.031313740883919576,0,0.031313740883919576,0,0.031313740883919576,0,0.031313740883919576,0,0.031313740883919576,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854,0,0.03131690010115854
7061,17.271154916661114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,89.81592884422066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12582769606541874,0,0.12582769606541874,0,0.12582769606541874,0,0.12582769606541874,0,0.12582769606541874,0,0.12582769606541874,0,0.12582769606541874,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0,0.15727923037839342,0
7063,995.1840665542212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006977680381509115,0,0.006977680381509115,0,0.2602495048250746,0.32714526986929615,0.2602495048250746,0.32714526986929615,0.2602495048250746,0.32714526986929615,0.2602495048250746,0.3271627151397821,0.2602495048250746,0.3271627151397821,0.2602495048250746,0.3271627151397821,0.2602495048250746,0.3271627151397821,0.2602495048250746,0.3271627151397821,0.2602495048250746,0.3271627151397821,0.2602495048250746,0.3271627151397821
7064,213.21770535765643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05299531169756335,0,0.05299531169756335,0,0.05299531169756335,0,0.05299531169756335,0,0.05299531169756335,0,0.05299531169756335,0,0.05299531169756335,0,0.05299531169756335,0,0.05299919890722568,0,0.05299919890722568,0,0.05299919890722568,0,0.05299919890722568,0,0.05299919890722568,0,0.05299919890722568,0,0.05299919890722568,0,0.05299919890722568,0,0.05299919890722568,0,0.05299919890722568,0,0.052999232084846915,0,0.052999232084846915,0,0.052999232084846915,0,0.052999232084846915,0,0.052999232084846915,0,0.052999232084846915,0,0.052999232084846915
7065,256.6372663206327,0,0,0,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0,0.5624136969777184,0.7115773769891275,0.5624136969777184,0.7115773769891275,0.5624136969777184,0.7115773769891275,0.5624136969777184,0.7115773769891275,0.5624136969777184,0.7115773769891275,0.5624136969777184,0.7115773769891275,0.5624136969777184,0.7115773769891275,0.5624136969777184,0.7115773769891275,0.5624136969777184,0.7115773769891275,0.6006966110599331,0.735150425757657,0.6006966110599331,0.735150425757657,0.6006966110599331,0.735150425757657,0.6006966110599331,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657,0.7171997515958685,0.735150425757657
7066,458.49549339816724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465,0.14727516442709634,0.1404963729827465
