code_amc,area_amc_km2,densidade_buffer_real_future_1858,densidade_buffer_sintetica_future_1858,densidade_buffer_real_future_1860,densidade_buffer_sintetica_future_1860,densidade_buffer_real_future_1862,densidade_buffer_sintetica_future_1862,densidade_buffer_real_future_1863,densidade_buffer_sintetica_future_1863,densidade_buffer_real_future_1873,densidade_buffer_sintetica_future_1873,densidade_buffer_real_future_1875,densidade_buffer_sintetica_future_1875,densidade_buffer_real_future_1876,densidade_buffer_sintetica_future_1876,densidade_buffer_real_future_1880,densidade_buffer_sintetica_future_1880,densidade_buffer_real_future_1881,densidade_buffer_sintetica_future_1881,densidade_buffer_real_future_1882,densidade_buffer_sintetica_future_1882,densidade_buffer_real_future_1883,densidade_buffer_sintetica_future_1883,densidade_buffer_real_future_1884,densidade_buffer_sintetica_future_1884,densidade_buffer_real_future_1885,densidade_buffer_sintetica_future_1885,densidade_buffer_real_future_1886,densidade_buffer_sintetica_future_1886,densidade_buffer_real_future_1887,densidade_buffer_sintetica_future_1887,densidade_buffer_real_future_1888,densidade_buffer_sintetica_future_1888,densidade_buffer_real_future_1891,densidade_buffer_sintetica_future_1891,densidade_buffer_real_future_1892,densidade_buffer_sintetica_future_1892,densidade_buffer_real_future_1894,densidade_buffer_sintetica_future_1894,densidade_buffer_real_future_1895,densidade_buffer_sintetica_future_1895,densidade_buffer_real_future_1896,densidade_buffer_sintetica_future_1896,densidade_buffer_real_future_1900,densidade_buffer_sintetica_future_1900,densidade_buffer_real_future_1901,densidade_buffer_sintetica_future_1901,densidade_buffer_real_future_1902,densidade_buffer_sintetica_future_1902,densidade_buffer_real_future_1904,densidade_buffer_sintetica_future_1904,densidade_buffer_real_future_1905,densidade_buffer_sintetica_future_1905,densidade_buffer_real_future_1906,densidade_buffer_sintetica_future_1906,densidade_buffer_real_future_1907,densidade_buffer_sintetica_future_1907,densidade_buffer_real_future_1908,densidade_buffer_sintetica_future_1908,densidade_buffer_real_future_1910,densidade_buffer_sintetica_future_1910,densidade_buffer_real_future_1911,densidade_buffer_sintetica_future_1911,densidade_buffer_real_future_1912,densidade_buffer_sintetica_future_1912,densidade_buffer_real_future_1913,densidade_buffer_sintetica_future_1913,densidade_buffer_real_future_1914,densidade_buffer_sintetica_future_1914,densidade_buffer_real_future_1915,densidade_buffer_sintetica_future_1915,densidade_buffer_real_future_1916,densidade_buffer_sintetica_future_1916,densidade_buffer_real_future_1917,densidade_buffer_sintetica_future_1917,densidade_buffer_real_future_1918,densidade_buffer_sintetica_future_1918,densidade_buffer_real_future_1919,densidade_buffer_sintetica_future_1919,densidade_buffer_real_future_1920,densidade_buffer_sintetica_future_1920,densidade_buffer_real_future_1921,densidade_buffer_sintetica_future_1921,densidade_buffer_real_future_1922,densidade_buffer_sintetica_future_1922,densidade_buffer_real_future_1923,densidade_buffer_sintetica_future_1923,densidade_buffer_real_future_1924,densidade_buffer_sintetica_future_1924,densidade_buffer_real_future_1925,densidade_buffer_sintetica_future_1925,densidade_buffer_real_future_1926,densidade_buffer_sintetica_future_1926,densidade_buffer_real_future_1927,densidade_buffer_sintetica_future_1927,densidade_buffer_real_future_1929,densidade_buffer_sintetica_future_1929,densidade_buffer_real_future_1931,densidade_buffer_sintetica_future_1931,densidade_buffer_real_future_1932,densidade_buffer_sintetica_future_1932,densidade_buffer_real_future_1933,densidade_buffer_sintetica_future_1933,densidade_buffer_real_future_1934,densidade_buffer_sintetica_future_1934,densidade_buffer_real_future_1936,densidade_buffer_sintetica_future_1936,densidade_buffer_real_future_1937,densidade_buffer_sintetica_future_1937,densidade_buffer_real_future_1940,densidade_buffer_sintetica_future_1940,densidade_buffer_real_future_1941,densidade_buffer_sintetica_future_1941,densidade_buffer_real_future_1944,densidade_buffer_sintetica_future_1944,densidade_buffer_real_future_1947,densidade_buffer_sintetica_future_1947,densidade_buffer_real_future_1948,densidade_buffer_sintetica_future_1948,densidade_buffer_real_future_1949,densidade_buffer_sintetica_future_1949,densidade_buffer_real_future_1950,densidade_buffer_sintetica_future_1950,densidade_buffer_real_future_1951,densidade_buffer_sintetica_future_1951,densidade_buffer_real_future_1953,densidade_buffer_sintetica_future_1953,densidade_buffer_real_future_1955,densidade_buffer_sintetica_future_1955,densidade_buffer_real_future_1956,densidade_buffer_sintetica_future_1956,densidade_buffer_real_future_1957,densidade_buffer_sintetica_future_1957,densidade_buffer_real_future_1958,densidade_buffer_sintetica_future_1958,densidade_buffer_real_future_1961,densidade_buffer_sintetica_future_1961,densidade_buffer_real_future_1962,densidade_buffer_sintetica_future_1962,densidade_buffer_real_future_1966,densidade_buffer_sintetica_future_1966,densidade_buffer_real_future_1969,densidade_buffer_sintetica_future_1969,densidade_buffer_real_future_1972,densidade_buffer_sintetica_future_1972,densidade_buffer_real_future_1985,densidade_buffer_sintetica_future_1985,densidade_buffer_real_future_1996,densidade_buffer_sintetica_future_1996
6127,64.51932553611184,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.054926325684426895,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0.02421018767457961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6128,44.0979395782342,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.5201949690326073,0.019331396382715554,0.44008229698691087,0.019331396382715554,0.44008229698691087,0.019331396382715554,0.44008229698691087,0.019331396382715554,0.44008229698691087,0.019331396382715554,0.44008229698691087,0.019331396382715554,0.44008229698691087,0.019331396382715554,0.44008229698691087,0.019331396382715554,0.44008229698691087,0.019331396382715554,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0.12050135815676564,0.01803000110927199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6129,80.14570486146195,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9999999999999833,0.8530133541016501,0.9185015805952598,0.8530133541016501,0.9185015805952598,0.8530133541016501,0.9185015805952598,0.8530133541016501,0.9185015805952598,0.8530133541016501,0.9185015805952598,0.8530133541016501,0.9185015805952598,0.8530133541016501,0.9185015805952598,0.8530133541016501,0.9185015805952598,0.8530133541016501,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0.08181907109039148,0.8513033698705879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6130,137.03576993426097,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10322869467931803,0,0.10319847452964255,0,0.10319847452964255,0,0.10319847452964255,0,0,0,0,0,0,0,0,0,0,0,0
6131,629.7138308576592,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.4478631331895405,0,0.44786313318570564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6132,465.7148244762777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6133,192.22220166790683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6134,526.063552138403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6135,72.76820091676879,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400268917384,0,0.9981400269016267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6136,402.59015472932504,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0.13233500781091992,0.4781014809533128,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.26511853699019067,0,0.2651050456532762,0,0.2651050456532762,0,0.2651050456532762,0,0,0,0,0,0,0,0,0,0,0,0
6137,156.75161847775118,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220459273032,0,0.19239220463561194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6138,418.73193534994044,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0.4038429611753846,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954753535080166,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954705148954693,0,0.5954594971252328,0,0.3845093921576997,0,0.3845093921576997,0,0,0,0,0,0,0,0,0,0,0,0
6139,264.18901516313787,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229987347163875,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0.17229441356981956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6140,184.12416960396556,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.8812499032685193,0,0.881249903216266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6141,202.54723926558646,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.19095687648737847,0.21685676621933966,0.16212104196379531,0.21685676621933966,0.16212104196379531,0.21685676621933966,0.16212104196379531,0.21685676621933966,0.16212104196379531,0.21685676621933966,0.16212104196379531,0.21685676621933966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6142,410.65917008044147,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.047674302884260916,0,0.04752819776709961,0,0.04752819776709961,0,0.04752819776709961,0,0.04752819776709961,0,0.04752819776709961,0,0.04752819776709961,0,0.04752819776709961,0,0.04752819776709961,0,0.04752819776709961,0,0.04752819776709961,0,0,0,0,0,0,0,0,0,0,0,0
