code_amc,state_abbr,densidade_real_1858,densidade_real_1860,densidade_real_1862,densidade_real_1863,densidade_real_1873,densidade_real_1875,densidade_real_1876,densidade_real_1880,densidade_real_1881,densidade_real_1882,densidade_real_1883,densidade_real_1884,densidade_real_1885,densidade_real_1886,densidade_real_1887,densidade_real_1888,densidade_real_1891,densidade_real_1892,densidade_real_1894,densidade_real_1895,densidade_real_1896,densidade_real_1900,densidade_real_1901,densidade_real_1902,densidade_real_1904,densidade_real_1905,densidade_real_1906,densidade_real_1907,densidade_real_1908,densidade_real_1910,densidade_real_1911,densidade_real_1912,densidade_real_1913,densidade_real_1914,densidade_real_1915,densidade_real_1916,densidade_real_1917,densidade_real_1918,densidade_real_1919,densidade_real_1920,densidade_real_1921,densidade_real_1922,densidade_real_1923,densidade_real_1924,densidade_real_1925,densidade_real_1926,densidade_real_1927,densidade_real_1929,densidade_real_1931,densidade_real_1932,densidade_real_1933,densidade_real_1934,densidade_real_1936,densidade_real_1937,densidade_real_1940,densidade_real_1941,densidade_real_1944,densidade_real_1947,densidade_real_1948,densidade_real_1949,densidade_real_1950,densidade_real_1951,densidade_real_1953,densidade_real_1955,densidade_real_1956,densidade_real_1957,densidade_real_1958,densidade_real_1961,densidade_real_1962,densidade_real_1966,densidade_real_1969,densidade_real_1972,densidade_real_1985,densidade_real_1996,densidade_real_2003
7106,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,PE,0,0,19.8809134669017,19.8809134669017,19.8809134669017,19.8809134669017,19.8809134669017,19.8809134669017,19.8809134669017,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034,47.2286856730034
7109,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7110,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7111,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7112,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7114,PE,0,0,0,0,0,0,0,0,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862,75.8396241740862
7115,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7116,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77942522813043,9.77942522813043,9.77942522813043,9.77942522813043,9.77942522813043,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873,38.7261549732873
7117,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7118,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448,56.4268871886448
7119,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120,PE,0,0,0,0,0,0,0,0,0,0,0,0,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823,89.3371701013823
7121,PE,49.255390986006,49.255390986006,49.255390986006,49.255390986006,49.255390986006,49.255390986006,49.255390986006,49.255390986006,121.149614821554,121.149614821554,121.149614821554,121.149614821554,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899,173.272757694899
7122,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7123,PE,0,0,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,51.2622718769731,102.214848429473,102.214848429473,102.214848429473,102.214848429473,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491,164.389515830491
7124,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039,46.3146914201039
7125,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729,38.6912461182729
7126,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7127,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2373151852831,15.2373151852831,15.2373151852831,15.2373151852831,15.2373151852831,15.2373151852831,15.2373151852831
7128,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7129,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239,56.6328038158239
7130,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5959497529213,49.5959497529213,49.5959497529213,49.5959497529213,49.5959497529213,49.5959497529213,49.5959497529213,49.5959497529213,49.5959497529213,49.5959497529213
7131,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7132,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7133,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7134,PE,0,0,0,0,0,0,0,0,0,0,0,0,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339,80.5320022570339
7135,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7136,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688,49.1336983790688
7137,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532,60.9143976366532
7138,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7139,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7140,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65496332765739,8.65496332765739,8.65496332765739,8.65496332765739,8.65496332765739,8.65496332765739,8.65496332765739
7141,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7142,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7143,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31860576097142,9.31860576097142,9.31860576097142,22.4471783861393,22.4471783861393,22.4471783861393,22.4471783861393,22.4471783861393,22.4471783861393,22.4471783861393
7144,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7145,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6487793306089,21.6487793306089,21.6487793306089,21.6487793306089,21.6487793306089,21.6487793306089,21.6487793306089,21.6487793306089,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283,34.8990587675283
7146,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7147,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7148,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7149,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7150,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686,56.8154299023686
7151,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7152,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7154,PE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
