code_amc,densidade_sintetica_1858,densidade_sintetica_1860,densidade_sintetica_1862,densidade_sintetica_1863,densidade_sintetica_1876,densidade_sintetica_1881,densidade_sintetica_1882,densidade_sintetica_1883,densidade_sintetica_1884,densidade_sintetica_1885,densidade_sintetica_1886,densidade_sintetica_1887,densidade_sintetica_1888,densidade_sintetica_1894,densidade_sintetica_1896,densidade_sintetica_1901,densidade_sintetica_1902,densidade_sintetica_1904,densidade_sintetica_1905,densidade_sintetica_1906,densidade_sintetica_1907,densidade_sintetica_1910,densidade_sintetica_1912,densidade_sintetica_1913,densidade_sintetica_1915,densidade_sintetica_1916,densidade_sintetica_1917,densidade_sintetica_1919,densidade_sintetica_1920,densidade_sintetica_1921,densidade_sintetica_1923,densidade_sintetica_1925,densidade_sintetica_1926,densidade_sintetica_1927,densidade_sintetica_1931,densidade_sintetica_1933,densidade_sintetica_1934,densidade_sintetica_1937,densidade_sintetica_1941,densidade_sintetica_1947,densidade_sintetica_1948,densidade_sintetica_1949,densidade_sintetica_1950,densidade_sintetica_1951,densidade_sintetica_1956,densidade_sintetica_1957,densidade_sintetica_1958,densidade_sintetica_1962,densidade_sintetica_1966,densidade_sintetica_1969,densidade_sintetica_1972,densidade_sintetica_1985,densidade_sintetica_1996,densidade_sintetica_2003
7012,0,0,0,0,0,0,50.8906270656282,50.8906270656282,50.8906270656282,50.8906270656282,50.8906270656282,50.8906270656282,50.8906270656282,50.8906270656282,50.8906270656282,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,117.294840456828,168.185467522457,168.185467522457,168.185467522457,168.185467522457,234.589680913659,300.993894304863,300.993894304863,300.993894304863,300.993894304863,367.398107696068,367.398107696068,433.802321087272,433.802321087272,433.802321087272,433.802321087272,433.802321087272,433.802321087272,433.802321087272
7013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,43.2518741954331,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662,86.5037483908662
7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7016,0,0,0,0,0,0,0,0,0,0,0,0,0,40.9046271950644,40.9046271950644,40.9046271950644,40.9046271950644,40.9046271950644,40.9046271950644,40.9046271950644,40.9046271950644,40.9046271950644,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198,67.122528104198
7017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.56320031745,27.56320031745,27.56320031745,27.56320031745,27.56320031745,27.56320031745,27.56320031745
7019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274,10.2314734780274
7023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966,24.4503355460966
7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354,7.6733424088354
7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7031,25.5609068389724,111.857176684612,171.214457485383,171.214457485383,171.214457485383,171.214457485383,171.214457485383,171.214457485383,171.214457485383,171.214457485383,171.214457485383,171.214457485383,171.214457485383,254.574341504269,254.574341504269,254.574341504269,254.574341504269,254.574341504269,254.574341504269,254.574341504269,296.254283513704,296.254283513704,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144,337.934225523144
7032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.98519593541,37.98519593541,37.98519593541,37.98519593541,37.98519593541,37.98519593541,37.98519593541
7033,0,0,0,0,0,0,0,0,0,0,0,59.9833828495757,59.9833828495757,59.9833828495757,59.9833828495757,59.9833828495757,59.9833828495757,59.9833828495757,59.9833828495757,59.9833828495757,59.9833828495757,59.9833828495757,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,114.394546277183,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479,168.80570970479
7034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2337540924134,60.2337540924134,120.467508184825,120.467508184825,120.467508184825,120.467508184825,120.467508184825,120.467508184825,120.467508184825
7037,0,0,0,0,0,0,28.4325861734752,28.4325861734752,28.4325861734752,28.4325861734752,28.4325861734752,128.561627803455,128.561627803455,128.561627803455,128.561627803455,156.994213976925,156.994213976925,156.994213976925,156.994213976925,156.994213976925,156.994213976925,156.994213976925,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,257.123251289304,457.381325914052,485.813912087522,485.813912087522,485.813912087522,485.813912087522,614.37553557337,642.808121746845,642.808121746845,642.808121746845,642.808121746845,671.240707920319,671.240707920319,799.802331406172,799.802331406172,799.802331406172,799.802331406172,799.802331406172,799.802331406172,799.802331406172
7038,0,0,0,0,0,0,0,0,0,0,0,84.147125464395,84.147125464395,84.147125464395,84.147125464395,84.147125464395,84.147125464395,84.147125464395,84.147125464395,84.147125464395,84.147125464395,84.147125464395,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,168.29423010254,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686,252.441334740686
7039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7040,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212,5.58933673855212
7041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6064611844446,21.6064611844446,43.2129152104735,43.2129152104735,43.2129152104735,43.2129152104735,43.2129152104735,43.2129152104735,43.2129152104735
7043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4756498653605,31.4756498653605,31.4756498653605,31.4756498653605,31.4756498653605,31.4756498653605,31.4756498653605
7044,0,0,0,0,0,0,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,22.9096828713942,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712,121.479932102712
7045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.2720757744165,43.2720757744165,43.2720757744165,43.2720757744165,43.2720757744165,86.5441382308035,86.5441382308035,86.5441382308035,86.5441382308035,86.5441382308035,86.5441382308035,86.5441382308035,129.816200687191,129.816200687191,129.816200687191,129.816200687191,129.816200687191,129.816200687191,129.816200687191
7047,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484,42.9081411786484
7048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7050,0,0,0,0,0,0,0,0,0,0,0,112.824155310828,112.824155310828,112.824155310828,112.824155310828,112.824155310828,112.824155310828,112.824155310828,112.824155310828,112.824155310828,112.824155310828,112.824155310828,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,225.648310621647,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465,338.472465932465
7051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,1.71783702557911,4.49360924485236,4.49360924485236,4.49360924485236,4.49360924485236,4.49360924485236
7058,0,37.1859188902293,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273,76.1428148681273
7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177,1.91625781966177
7060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7471077830781,35.7471077830781,71.4942155661544,71.4942155661544,71.4942155661544,71.4942155661544,71.4942155661544,71.4942155661544,71.4942155661544
7064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7065,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1446296108798,82.1446296108798,82.1446296108798,82.1446296108798,82.1446296108798,82.1446296108798,82.1446296108798,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463,160.46475106463
7066,0,0,0,0,0,0,0,0,0,0,0,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112,3.89243215396112
7067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2789678407638,53.2789678407638,53.2789678407638,53.2789678407638,53.2789678407638,106.557935681528,106.557935681528,106.557935681528,106.557935681528,106.557935681528,106.557935681528,106.557935681528,159.836903522279,159.836903522279,159.836903522279,159.836903522279,159.836903522279,159.836903522279,159.836903522279
7068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,56.333649753504,112.667299507004,169.00094926051,169.00094926051,169.00094926051,169.00094926051,225.334599014016,225.334599014016,281.668248767525,281.668248767525,281.668248767525,281.668248767525,281.668248767525,281.668248767525,281.668248767525
7069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7070,0,0,0,0,0,0,0,0,0,0,0,31.1702272944663,31.1702272944663,31.1702272944663,31.1702272944663,31.1702272944663,31.1702272944663,31.1702272944663,31.1702272944663,31.1702272944663,31.1702272944663,31.1702272944663,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,62.3404545889297,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932,93.5106818833932
7071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7391679341706,15.7391679341706,15.7391679341706,15.7391679341706,15.7391679341706,15.7391679341706,15.7391679341706
7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4450773909824,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966,28.890154781966
7075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3050059774016,138.610011954811,138.610011954811,138.610011954811,138.610011954811,158.813263434736,158.813263434736,179.016514914649,179.016514914649,179.016514914649,179.016514914649,179.016514914649,179.016514914649,179.016514914649
7077,0,0,0,0,0,0,0,0,0,0,0,0,0,118.986700245041,118.986700245041,118.986700245041,118.986700245041,118.986700245041,118.986700245041,118.986700245041,177.508640338782,177.508640338782,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078,237.973400490078
7078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845,25.3154416867845
7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.9780336129175,72.9780336129175,72.9780336129175,72.9780336129175,72.9780336129175,72.9780336129175,72.9780336129175
7080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
