code_amc,dummy_atendida_sintetica,cobertura_continua_sintetica,dummy_atendida_real_1858,dummy_atendida_real_1860,dummy_atendida_real_1862,dummy_atendida_real_1863,dummy_atendida_real_1873,dummy_atendida_real_1875,dummy_atendida_real_1876,dummy_atendida_real_1880,dummy_atendida_real_1881,dummy_atendida_real_1882,dummy_atendida_real_1883,dummy_atendida_real_1884,dummy_atendida_real_1885,dummy_atendida_real_1886,dummy_atendida_real_1887,dummy_atendida_real_1888,dummy_atendida_real_1891,dummy_atendida_real_1892,dummy_atendida_real_1894,dummy_atendida_real_1895,dummy_atendida_real_1896,dummy_atendida_real_1900,dummy_atendida_real_1901,dummy_atendida_real_1902,dummy_atendida_real_1904,dummy_atendida_real_1905,dummy_atendida_real_1906,dummy_atendida_real_1907,dummy_atendida_real_1908,dummy_atendida_real_1910,dummy_atendida_real_1911,dummy_atendida_real_1912,dummy_atendida_real_1913,dummy_atendida_real_1914,dummy_atendida_real_1915,dummy_atendida_real_1916,dummy_atendida_real_1917,dummy_atendida_real_1918,dummy_atendida_real_1919,dummy_atendida_real_1920,dummy_atendida_real_1921,dummy_atendida_real_1922,dummy_atendida_real_1923,dummy_atendida_real_1924,dummy_atendida_real_1925,dummy_atendida_real_1926,dummy_atendida_real_1927,dummy_atendida_real_1929,dummy_atendida_real_1931,dummy_atendida_real_1932,dummy_atendida_real_1933,dummy_atendida_real_1934,dummy_atendida_real_1936,dummy_atendida_real_1937,dummy_atendida_real_1940,dummy_atendida_real_1941,dummy_atendida_real_1944,dummy_atendida_real_1947,dummy_atendida_real_1948,dummy_atendida_real_1949,dummy_atendida_real_1950,dummy_atendida_real_1951,dummy_atendida_real_1953,dummy_atendida_real_1955,dummy_atendida_real_1956,dummy_atendida_real_1957,dummy_atendida_real_1958,dummy_atendida_real_1961,dummy_atendida_real_1962,dummy_atendida_real_1966,dummy_atendida_real_1969,dummy_atendida_real_1972,dummy_atendida_real_1985,dummy_atendida_real_1996,dummy_atendida_real_2003,cobertura_continua_real_1858,cobertura_continua_real_1860,cobertura_continua_real_1862,cobertura_continua_real_1863,cobertura_continua_real_1873,cobertura_continua_real_1875,cobertura_continua_real_1876,cobertura_continua_real_1880,cobertura_continua_real_1881,cobertura_continua_real_1882,cobertura_continua_real_1883,cobertura_continua_real_1884,cobertura_continua_real_1885,cobertura_continua_real_1886,cobertura_continua_real_1887,cobertura_continua_real_1888,cobertura_continua_real_1891,cobertura_continua_real_1892,cobertura_continua_real_1894,cobertura_continua_real_1895,cobertura_continua_real_1896,cobertura_continua_real_1900,cobertura_continua_real_1901,cobertura_continua_real_1902,cobertura_continua_real_1904,cobertura_continua_real_1905,cobertura_continua_real_1906,cobertura_continua_real_1907,cobertura_continua_real_1908,cobertura_continua_real_1910,cobertura_continua_real_1911,cobertura_continua_real_1912,cobertura_continua_real_1913,cobertura_continua_real_1914,cobertura_continua_real_1915,cobertura_continua_real_1916,cobertura_continua_real_1917,cobertura_continua_real_1918,cobertura_continua_real_1919,cobertura_continua_real_1920,cobertura_continua_real_1921,cobertura_continua_real_1922,cobertura_continua_real_1923,cobertura_continua_real_1924,cobertura_continua_real_1925,cobertura_continua_real_1926,cobertura_continua_real_1927,cobertura_continua_real_1929,cobertura_continua_real_1931,cobertura_continua_real_1932,cobertura_continua_real_1933,cobertura_continua_real_1934,cobertura_continua_real_1936,cobertura_continua_real_1937,cobertura_continua_real_1940,cobertura_continua_real_1941,cobertura_continua_real_1944,cobertura_continua_real_1947,cobertura_continua_real_1948,cobertura_continua_real_1949,cobertura_continua_real_1950,cobertura_continua_real_1951,cobertura_continua_real_1953,cobertura_continua_real_1955,cobertura_continua_real_1956,cobertura_continua_real_1957,cobertura_continua_real_1958,cobertura_continua_real_1961,cobertura_continua_real_1962,cobertura_continua_real_1966,cobertura_continua_real_1969,cobertura_continua_real_1972,cobertura_continua_real_1985,cobertura_continua_real_1996,cobertura_continua_real_2003
6014,1,0.039704488160509664,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005119718086337579,0.005119718086337579,0.005119718086337579,0.005119718086337579,0.005119718086337579,0.005119718086337579,0.005119718086337579,0.005119718086337579,0.013262040812227913,0.015373942051871592,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.0296312409614552,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.029927059597820133,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733,0.03907530929179733
6015,1,0.07277131539876436,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0064860454884016995,0.0064860454884016995,0.0064860454884016995,0.0064860454884016995,0.0064860454884016995,0.0064860454884016995,0.0064860454884016995,0.0064860454884016995,0.008959627185975908,0.011078256444967079,0.016322718992163813,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.033956578988311635,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398,0.07306924857635398
6016,1,0.05392060522759975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003933360182176993,0.004158523814956448,0.004268908898209684,0.004268908898209684,0.004268908898209684,0.004268908898209684,0.004268908898209684,0.004268908898209684,0.0047394376266957075,0.005186224445330461,0.005307046948816648,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.005801194490671299,0.006516336485109103,0.006516336485109103,0.006516336485109103,0.006516336485109103,0.006969243854766478,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.007958288247621806,0.010361787667594147,0.010361787667594147,0.010361787667594147,0.010361787667594147,0.010361787667594147,0.010361787667594147,0.010361787667594147,0.03036064639974565,0.03036064639974565,0.03036064639974565,0.03036064639974565,0.03036064639974565,0.03036064639974565,0.03036064639974565,0.03036064639974565,0.03036064639974565,0.03036064639974565,0.40587237984420776,0.40587237984420776,0.40587237984420776,0.40587237984420776,0.40587237984420776,0.40587237984420776,0.40587237984420776,0.40587237984420776,0.40587237984420776
6017,1,0.04550207475029392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006161392946387874,0.006161392946387874,0.006161392946387874,0.006161392946387874,0.006161392946387874,0.006161392946387874,0.006161392946387874,0.006161392946387874,0.008551745882819251,0.009435758257766587,0.011795624347188503,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.01867522584274585,0.02887168329324652,0.02887168329324652,0.02887168329324652,0.02887168329324652,0.02887168329324652,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.04538213426080677,0.1011088633453833,0.1011088633453833,0.1011088633453833,0.1011088633453833,0.1011088633453833,0.1011088633453833,0.1011088633453833,0.1011088633453833,0.1011088633453833
6018,1,0.04726937507809772,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00912843534406222,0.009414674072622947,0.009645752972046501,0.009645752972046501,0.009645752972046501,0.009645752972046501,0.009645752972046501,0.009645752972046501,0.015882384973219428,0.020825983422462765,0.020825983422462765,0.020825983422462765,0.020825983422462765,0.020825983422462765,0.020825983422462765,0.021072811848978076,0.021072811848978076,0.021072811848978076,0.021072811848978076,0.021072811848978076,0.021072811848978076,0.021072811848978076,0.022036250817105946,0.022036250817105946,0.022036250817105946,0.022036250817105946,0.022036250817105946,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026,0.035366682356129026
6019,1,0.17221989911256355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.004435043685058859,0.004690755064937659,0.004816259542719012,0.004816259542719012,0.004816259542719012,0.004816259542719012,0.004816259542719012,0.004816259542719012,0.005548895364514942,0.006140590286841884,0.006268111503720185,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.007151037045720634,0.008269748636156152,0.008269748636156152,0.008269748636156152,0.008269748636156152,0.008269748636156152,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.010770265210094474,0.015297864593264567,0.015297864593264567,0.015297864593264567,0.015297864593264567,0.015297864593264567,0.015297864593264567,0.015297864593264567,0.015297864593264567,0.015297864593264567,0.015297864593264567,0.1486281445751492,0.1486281445751492,0.1486281445751492,0.1486281445751492,0.1486281445751492,0.1486281445751492,0.1486281445751492,0.1486281445751492,0.1486281445751492
6020,1,0.06966857559056534,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.006356280875891514,0.006356280875891514,0.006356280875891514,0.006356280875891514,0.006356280875891514,0.006356280875891514,0.006356280875891514,0.006356280875891514,0.013891222654873633,0.027495435335748945,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817,0.027907871237193817
6021,1,0.22078559211992374,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005812417774156514,0.005812417774156514,0.005812417774156514,0.005812417774156514,0.005812417774156514,0.005812417774156514,0.005812417774156514,0.005812417774156514,0.012275028812387777,0.015952149240078324,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.03187767811896886,0.05347626159352628,0.05347626159352628,0.05347626159352628,0.05347626159352628,0.05347626159352628,0.05347626159352628,0.05347626159352628,0.05347626159352628,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.08839434788054831,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047,0.11779609771937047
6022,0,0.012782995147033108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004228697620743422,0.004228697620743422,0.004228697620743422,0.004228697620743422,0.004228697620743422,0.004228697620743422,0.004228697620743422,0.004228697620743422,0.007612611929893526,0.007835531512857043,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.00996378715360097,0.010124921100453472,0.010124921100453472,0.010124921100453472,0.010124921100453472,0.010124921100453472,0.010450991198078826,0.010450991198078826,0.010450991198078826,0.010450991198078826,0.010450991198078826,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.01128084219446942,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.012805306447335626,0.016494783969498456,0.016494783969498456,0.016494783969498456,0.016494783969498456,0.016494783969498456,0.016494783969498456,0.016494783969498456,0.016494783969498456,0.016494783969498456
6023,1,0.024056327321993986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005152852199190492,0.005152852199190492,0.005152852199190492,0.005152852199190492,0.005152852199190492,0.005152852199190492,0.005152852199190492,0.005152852199190492,0.008386925244372033,0.009198318958683662,0.013182832452976117,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.013803301977629388,0.017716802406205715,0.017716802406205715,0.017716802406205715,0.017716802406205715,0.017716802406205715,0.017881211636172924,0.017881211636172924,0.017881211636172924,0.017881211636172924,0.017881211636172924,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.019706404963826703,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02412474365706772,0.02937018911965793,0.02937018911965793,0.02937018911965793,0.02937018911965793,0.02937018911965793,0.02937018911965793,0.02937018911965793,0.02937018911965793,0.02937018911965793
6024,1,0.04517380258240384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065393811860077885,0.007259480428532163,0.007618805375334663,0.007618805375334663,0.007618805375334663,0.007618805375334663,0.007618805375334663,0.007618805375334663,0.008628557040624388,0.010479785317642949,0.010479785317642949,0.010479785317642949,0.010479785317642949,0.010479785317642949,0.010479785317642949,0.010479785317642949,0.010479785317642949,0.010479785317642949,0.010479785317642949,0.013485238500587917,0.013485238500587917,0.013485238500587917,0.013485238500587917,0.013485238500587917,0.013485238500587917,0.013485238500587917,0.014560074904227695,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272,0.015646788156501272
6025,1,0.11550381376696356,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.00955657782609207,0.00955657782609207,0.00955657782609207,0.00955657782609207,0.00955657782609207,0.00955657782609207,0.00955657782609207,0.00955657782609207,0.011383642838852358,0.013104547726854932,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773,0.5929064728269773
6026,1,0.22201236872742852,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.005991846058175447,0.005991846058175447,0.005991846058175447,0.005991846058175447,0.005991846058175447,0.005991846058175447,0.005991846058175447,0.005991846058175447,0.012974135150874016,0.018257788966768176,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.03709539170245165,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482,0.1296301787716482
6027,1,0.2749718939372008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.002881166941899973,0.002935184352321382,0.00297650352782496,0.00297650352782496,0.003528101904687344,0.003528101904687344,0.003528101904687344,0.003528101904687344,0.004245270496383807,0.004245270496383807,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0045881402029184885,0.0046107931381277065,0.0046107931381277065,0.0046107931381277065,0.0046107931381277065,0.0046107931381277065,0.004902252384760712,0.004902252384760712,0.005394716724961256,0.005394716724961256,0.005394716724961256,0.006488551980052774,0.006488551980052774,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.009459841756508667,0.01264144592006652,0.01264144592006652,0.021616207893677502,0.021616207893677502,0.021616207893677502,0.021616207893677502,0.021616207893677502,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447,0.03188752579863447
